topic,bag_stamp,header_stamp,confidence
/camera/world/agv2_confidence,1788955637.6484604,1788955637.6484604,0.5623
/camera/world/agv1_confidence,1788955637.6485507,1788955637.6485507,0.5559
/camera/world/agv3_confidence,1788955637.6485589,1788955637.6485589,0.5736
/camera/world/agv2_confidence,1788955637.6857777,1788955637.6857777,0.5754
/camera/world/agv1_confidence,1788955637.6858275,1788955637.6858275,0.5545
/camera/world/agv3_confidence,1788955637.6858861,1788955637.6858861,0.5757
/camera/world/agv3_confidence,1788955637.7186704,1788955637.7186704,0.5745
/camera/world/agv1_confidence,1788955637.7187455,1788955637.7187455,0.5873
/camera/world/agv2_confidence,1788955637.7188075,1788955637.7188075,0.5743
/camera/world/agv1_confidence,1788955637.762136,1788955637.762136,0.5674
/camera/world/agv2_confidence,1788955637.7624047,1788955637.7624047,0.5665
/camera/world/agv3_confidence,1788955637.7624784,1788955637.7624784,0.5598
/camera/world/agv1_confidence,1788955637.7871253,1788955637.7871253,0.5876
/camera/world/agv2_confidence,1788955637.787284,1788955637.787284,0.5635
/camera/world/agv3_confidence,1788955637.7874935,1788955637.7874935,0.5759
/camera/world/agv1_confidence,1788955637.8172276,1788955637.8172276,0.5844
/camera/world/agv3_confidence,1788955637.817385,1788955637.817385,0.5756
/camera/world/agv2_confidence,1788955637.8174036,1788955637.8174036,0.5755
/camera/world/agv1_confidence,1788955637.8657784,1788955637.8657784,0.4842
/camera/world/agv2_confidence,1788955637.8658478,1788955637.8658478,0.5745
/camera/world/agv3_confidence,1788955637.865848,1788955637.865848,0.5756
/camera/world/agv2_confidence,1788955637.8919396,1788955637.8919396,0.5747
/camera/world/agv1_confidence,1788955637.8919473,1788955637.8919473,0.5884
/camera/world/agv3_confidence,1788955637.892092,1788955637.892092,0.5748
/camera/world/agv1_confidence,1788955637.920784,1788955637.920784,0.5736
/camera/world/agv2_confidence,1788955637.9209788,1788955637.9209788,0.5746
/camera/world/agv3_confidence,1788955637.9211395,1788955637.9211395,0.5752
/camera/world/agv1_confidence,1788955637.963312,1788955637.963312,0.5587
/camera/world/agv2_confidence,1788955637.9636147,1788955637.9636147,0.5731
/camera/world/agv3_confidence,1788955637.9639366,1788955637.9639366,0.576
/camera/world/agv2_confidence,1788955637.9820418,1788955637.9820418,0.5733
/camera/world/agv3_confidence,1788955637.9820957,1788955637.9820957,0.4905
/camera/world/agv1_confidence,1788955637.9821227,1788955637.9821227,0.5657
/camera/world/agv1_confidence,1788955638.025177,1788955638.025177,0.5926
/camera/world/agv2_confidence,1788955638.025466,1788955638.025466,0.5741
/camera/world/agv3_confidence,1788955638.0256095,1788955638.0256095,0.4975
/camera/world/agv1_confidence,1788955638.062367,1788955638.062367,0.585
/camera/world/agv2_confidence,1788955638.0624268,1788955638.0624268,0.5736
/camera/world/agv3_confidence,1788955638.062478,1788955638.062478,0.5737
/camera/world/agv1_confidence,1788955638.094733,1788955638.094733,0.5694
/camera/world/agv2_confidence,1788955638.0948372,1788955638.0948372,0.574
/camera/world/agv3_confidence,1788955638.0948565,1788955638.0948565,0.5766
/camera/world/agv3_confidence,1788955638.1184316,1788955638.1184316,0.5607
/camera/world/agv2_confidence,1788955638.1185143,1788955638.1185143,0.5744
/camera/world/agv1_confidence,1788955638.1185825,1788955638.1185825,0.5522
/camera/world/agv2_confidence,1788955638.1517904,1788955638.1517904,0.5741
/camera/world/agv3_confidence,1788955638.15182,1788955638.15182,0.5753
/camera/world/agv1_confidence,1788955638.1518812,1788955638.1518812,0.5872
/camera/world/agv2_confidence,1788955638.194167,1788955638.194167,0.5737
/camera/world/agv3_confidence,1788955638.1941786,1788955638.1941786,0.5754
/camera/world/agv1_confidence,1788955638.194219,1788955638.194219,0.5686
/camera/world/agv2_confidence,1788955638.2315073,1788955638.2315073,0.5705
/camera/world/agv1_confidence,1788955638.2321112,1788955638.2321112,0.5525
/camera/world/agv3_confidence,1788955638.2322645,1788955638.2322645,0.5774
/camera/world/agv1_confidence,1788955638.2560284,1788955638.2560284,0.5486
/camera/world/agv2_confidence,1788955638.2561355,1788955638.2561355,0.5735
/camera/world/agv3_confidence,1788955638.2571273,1788955638.2571273,0.5741
