topic,bag_stamp,header_stamp,path_id,path_version,load_s_reference,load_velocity_reference,load_acceleration_reference,load_x_reference,load_y_reference,load_yaw_reference,support_x_reference_1,support_x_reference_2,support_x_reference_3,support_y_reference_1,support_y_reference_2,support_y_reference_3,support_yaw_reference_1,support_yaw_reference_2,support_yaw_reference_3
/multi_agv/path_reference,1788867520.8966014,1788867520.895785,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788867520.9064763,1788867520.9057665,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788867520.9165757,1788867520.915804,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788867520.9264905,1788867520.9257655,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788867520.9366684,1788867520.9358177,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788867520.9466605,1788867520.9457986,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788867520.9566736,1788867520.955801,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788867520.9666126,1788867520.9657671,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788867520.976583,1788867520.9757955,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788867520.986647,1788867520.9857666,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788867520.996695,1788867520.9958189,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788867521.0067394,1788867521.0058022,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788867521.0165768,1788867521.0158048,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788867521.0266178,1788867521.0257745,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788867521.0364106,1788867521.0357726,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788867521.0464904,1788867521.0457737,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788867521.0563858,1788867521.0557723,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788867521.066393,1788867521.0657701,s_curve,1,7.874147943103367e-09,7.875736479151211e-07,0.00023513007830075692,7.874147943103367e-09,0.0,0.0,0.17320508863103565,-0.08660253250429596,-0.08660253250429596,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788867521.076434,1788867521.0757713,s_curve,1,6.996993533277489e-08,6.208813192300542e-06,0.0009219131929304962,6.996993533277489e-08,0.0,0.0,0.17320515072682305,-0.08660247040850858,-0.08660247040850858,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788867521.0863945,1788867521.0857697,s_curve,1,2.7627503827277927e-07,2.0634319389359713e-05,0.0020319986968061845,2.7627503827277927e-07,0.0,0.0,0.17320535703192597,-0.08660226410340563,-0.08660226410340563,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788867521.0964708,1788867521.0958023,s_curve,1,7.606998347077568e-07,4.828404520596342e-05,0.0035440639466721297,7.606998347077568e-07,0.0,0.0,0.1732058414567224,-0.0866017796786092,-0.0866017796786092,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788867521.106381,1788867521.1057727,s_curve,1,1.684499186427151e-06,9.26535968355529e-05,0.0054151405564099074,1.684499186427151e-06,0.0,0.0,0.17320676525607412,-0.08660085587925748,-0.08660085587925748,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788867521.1165504,1788867521.1158717,s_curve,1,3.2838997251131392e-06,0.00015837966572593377,0.0076579567081059875,3.2838997251131396e-06,0.0,0.0,0.17320836465661282,-0.0865992564787188,-0.0865992564787188,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788867521.1264021,1788867521.125774,s_curve,1,5.723971250446542e-06,0.00024641128891476606,0.010171671244513264,5.723971250446542e-06,0.0,0.0,0.17321080472813816,-0.08659681640719347,-0.08659681640719347,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788867521.136602,1788867521.1358721,s_curve,1,9.392687658881583e-06,0.0003633159044185502,0.01303025838129156,9.392687658881583e-06,0.0,0.0,0.17321447344454657,-0.08659314769078502,-0.08659314769078502,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788867521.1464765,1788867521.1457703,s_curve,1,1.4414088225710566e-05,0.0005072768947017161,0.016097866053307493,1.4414088225710566e-05,0.0,0.0,0.17321949484511343,-0.0865881262902182,-0.0865881262902182,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788867521.1566029,1788867521.1558092,s_curve,1,2.1295752039596838e-05,0.0006855203414227695,0.019452949460572508,2.1295752039596838e-05,0.0,0.0,0.1732263765089273,-0.0865812446264043,-0.0865812446264043,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788867521.1663442,1788867521.1657715,s_curve,1,3.023042506881673e-05,0.0008968288866377736,0.023002617442812172,3.023042506881673e-05,0.0,0.0,0.1732353111819565,-0.08657230995337509,-0.08657230995337509,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788867521.1764407,1788867521.1758041,s_curve,1,4.173137871864025e-05,0.0011463711490304963,0.02677586131637141,4.173137871864025e-05,0.0,0.0,0.17324681213560633,-0.08656080899972526,-0.08656080899972526,0.0,0.15,-0.15,0.0,0.0,0.0
