stamp,evaluation_active,agv1_wheel_left_raw,agv1_wheel_left_applied,agv1_wheel_left_actual,agv1_wheel_left_firmware_target_nominal,agv1_wheel_left_firmware_feedback_nominal,agv1_wheel_left_reported_limit,agv1_wheel_left_speed_limit_active,agv1_wheel_left_accel_limit_active,agv1_wheel_left_decel_limit_active,agv1_wheel_right_raw,agv1_wheel_right_applied,agv1_wheel_right_actual,agv1_wheel_right_firmware_target_nominal,agv1_wheel_right_firmware_feedback_nominal,agv1_wheel_right_reported_limit,agv1_wheel_right_speed_limit_active,agv1_wheel_right_accel_limit_active,agv1_wheel_right_decel_limit_active,agv1_wheel_left_pre_limit,agv1_wheel_right_pre_limit,agv1_wheel_left_fleet_scaled,agv1_wheel_right_fleet_scaled,agv2_wheel_left_raw,agv2_wheel_left_applied,agv2_wheel_left_actual,agv2_wheel_left_firmware_target_nominal,agv2_wheel_left_firmware_feedback_nominal,agv2_wheel_left_reported_limit,agv2_wheel_left_speed_limit_active,agv2_wheel_left_accel_limit_active,agv2_wheel_left_decel_limit_active,agv2_wheel_right_raw,agv2_wheel_right_applied,agv2_wheel_right_actual,agv2_wheel_right_firmware_target_nominal,agv2_wheel_right_firmware_feedback_nominal,agv2_wheel_right_reported_limit,agv2_wheel_right_speed_limit_active,agv2_wheel_right_accel_limit_active,agv2_wheel_right_decel_limit_active,agv2_wheel_left_pre_limit,agv2_wheel_right_pre_limit,agv2_wheel_left_fleet_scaled,agv2_wheel_right_fleet_scaled,agv3_wheel_left_raw,agv3_wheel_left_applied,agv3_wheel_left_actual,agv3_wheel_left_firmware_target_nominal,agv3_wheel_left_firmware_feedback_nominal,agv3_wheel_left_reported_limit,agv3_wheel_left_speed_limit_active,agv3_wheel_left_accel_limit_active,agv3_wheel_left_decel_limit_active,agv3_wheel_right_raw,agv3_wheel_right_applied,agv3_wheel_right_actual,agv3_wheel_right_firmware_target_nominal,agv3_wheel_right_firmware_feedback_nominal,agv3_wheel_right_reported_limit,agv3_wheel_right_speed_limit_active,agv3_wheel_right_accel_limit_active,agv3_wheel_right_decel_limit_active,agv3_wheel_left_pre_limit,agv3_wheel_right_pre_limit,agv3_wheel_left_fleet_scaled,agv3_wheel_right_fleet_scaled
1789530796.57041,True,nan,nan,nan,nan,nan,nan,False,False,False,nan,nan,nan,nan,nan,nan,False,False,False,nan,nan,nan,nan,0.03996051863168644,0.03876003730908677,0.03475979430908677,0.03519000546773617,0.03161564379461199,0.16,False,True,False,0.03996052014671325,0.03876003897118181,0.034759795971181805,0.03496466669165449,0.03154501746867034,0.16,False,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False,nan,nan,nan,nan,nan,nan,False,False,False,nan,nan,nan,nan
1789530796.5804071,True,0.04115382429899621,0.04115382429899621,0.04008634454836293,0.038170746009706484,0.037267839384886765,0.16,False,False,False,0.0411537644424102,0.0411537644424102,0.04008628900675174,0.0379139662308489,0.037037388243726745,0.16,False,False,False,nan,nan,nan,nan,0.03996051863168644,0.03996051863168644,0.03996051863168644,0.0362799152624384,0.03634594358278717,0.16,False,False,False,0.03996052014671325,0.03996052014671325,0.03996052014671325,0.036047597083011175,0.03626474986016336,0.16,False,False,False,nan,nan,nan,nan,0.03758311295787763,0.03758311295787763,0.03673783471773919,0.0343100104743126,0.033656584040919466,0.16,False,True,False,0.03758311445320161,0.03758311445320161,0.03673783636098766,0.034135537078782016,0.03340852469891115,0.16,False,True,False,nan,nan,nan,nan
1789530796.590394,True,0.04115382429899621,0.04115382429899621,0.04008634454836293,0.038170746009706484,0.037267839384886765,0.16,False,False,False,0.0411537644424102,0.0411537644424102,0.04008628900675174,0.0379139662308489,0.037037388243726745,0.16,False,False,False,nan,nan,nan,nan,0.04639687536647468,0.04502387268321351,0.041028041683213515,0.04087690404594894,0.03731690527029044,0.16,False,True,False,0.04639687691002562,0.04502387438650115,0.04102804338650115,0.04061514907818816,0.03723354263660082,0.16,False,True,False,nan,nan,nan,nan,0.03865142445588293,0.03865142445588293,0.03865142445588293,0.03528528303163033,0.035409678482562684,0.16,False,False,False,0.03865142613600396,0.03865142613600396,0.03865142613600396,0.03510585030562768,0.03514869825279263,0.16,False,False,False,nan,nan,nan,nan
1789530796.600392,True,0.047583689886744794,0.047583689886744794,0.04655633170652409,0.04413453601967865,0.04328291621339936,0.16,False,False,False,0.04758362008600816,0.04758362008600816,0.04655626691120037,0.04383763647204274,0.04301526969678508,0.16,False,False,False,0.047583689886744794,0.04758362008600816,0.047583689886744794,0.04758362008600816,0.04639687536647468,0.04639687536647468,0.04639687536647468,0.042123444949557665,0.04220010831266653,0.16,False,False,False,0.04639687691002562,0.04639687691002562,0.046396876910025614,0.041853707574930815,0.042105836692249855,0.16,False,False,False,0.047424251131221146,0.04742425288228082,0.047424251131221146,0.04742425288228082,0.04367570707098362,0.04367570707098362,0.042657963455882936,0.03987200232077529,0.03908018376962605,0.16,False,True,False,0.043675708590906824,0.043675708590906824,0.042657965136003964,0.03966924486536195,0.03879215062770686,0.16,False,True,False,0.0447034579598447,0.044703459683449694,0.0447034579598447,0.044703459683449694
1789530796.6103997,True,0.047583689886744794,0.047583689886744794,0.04655633170652409,0.04413453601967865,0.04328291621339936,0.16,False,False,False,0.04758362008600816,0.04758362008600816,0.04655626691120037,0.04383763647204274,0.04301526969678508,0.16,False,False,False,0.05330307465376663,0.0533029986131591,0.05330307465376663,0.0533029986131591,0.05312025547812998,0.05144505213122114,0.047424251131221146,0.0467066543654031,0.04313455418230018,0.16,False,True,False,0.05312025704899568,0.051445053882280815,0.04742425288228082,0.046407568456407804,0.043038195242874014,0.16,False,True,False,0.05312025547812998,0.05312025704899568,0.05312025547812998,0.05312025704899568,0.0447034579598447,0.0447034579598447,0.0447034579598447,0.04081024668071771,0.040954119950317336,0.16,False,False,False,0.044703459683449694,0.044703459683449694,0.044703459683449694,0.04060271820938033,0.04065227528062182,0.16,False,False,False,0.050068879324709006,0.05006888086782134,0.050068879324709006,0.05006888086782134
1789530796.6204605,True,0.0543292396730244,0.0543292396730244,0.05330307465376663,0.050391127526635854,0.049555289894806065,0.16,False,False,False,0.05432915768992125,0.05432915768992125,0.0533029986131591,0.050052136855879406,0.049248855484175305,0.16,False,False,False,0.0543292396730244,0.05432915768992125,0.0543292396730244,0.05432915768992125,0.05312025547812998,0.05312025547812998,0.05312025547812998,0.048227561439542356,0.04831533410530895,0.16,False,False,False,0.05312025704899568,0.05312025704899568,0.05312025704899569,0.04791873619306923,0.048207401388088635,0.16,False,False,False,0.054146418886243365,0.05414642068958623,0.054146418886243365,0.05414642068958623,0.050068879324709006,0.050068879324709006,0.048709942959844696,0.04570839504415734,0.044624575766431945,0.16,False,True,False,0.05006888086782134,0.05006888086782134,0.04870994468344969,0.045475958132337235,0.04429567854920556,0.16,False,True,False,0.05109514939532158,0.05109515116661668,0.05109514939532158,0.05109515116661668
1789530796.630359,True,0.0543292396730244,0.0543292396730244,0.05330307465376663,0.050391127526635854,0.049555289894806065,0.16,False,False,False,0.05432915768992125,0.05432915768992125,0.0533029986131591,0.050052136855879406,0.049248855484175305,0.16,False,False,False,0.060260975082542315,0.060260885315755186,0.060260975082542315,0.060260885315755186,0.0600567139168033,0.05816760288624336,0.054146418886243365,0.05281001788747344,0.04924867728040066,0.16,False,True,False,0.06005671551682472,0.058167604689586226,0.05414642068958623,0.05247184895080845,0.04913865973019686,0.16,False,True,False,0.0600567139168033,0.06005671551682472,0.0600567139168033,0.06005671551682472,0.05109514939532158,0.05109514939532158,0.051095149395321574,0.04664528754988605,0.0468097317906602,0.16,False,False,False,0.05109515116661668,0.05109515116661668,0.05109515116661668,0.04640808651890305,0.046464729250011313,0.16,False,False,False,0.05669089612308115,0.05669089769128846,0.05669089612308115,0.05669089769128846
1789530796.6403954,True,0.061220131125596496,0.061220131125596496,0.06026097508254231,0.05678252545615956,0.05602397439465619,0.16,False,False,False,0.06122003441751513,0.06122003441751513,0.060260885315755186,0.05640053465352293,0.05567753615143563,0.16,False,False,False,0.061220131125596496,0.06122003441751513,0.061220131125596496,0.06122003441751513,0.06101573027468291,0.06101573027468291,0.0600567139168033,0.05539581566606589,0.05462436451104692,0.16,False,False,False,0.06101573213317656,0.06101573213317656,0.06005671551682472,0.05504108854405372,0.05450233774846836,0.16,False,False,False,0.06101573027468291,0.06101573213317656,0.06101573027468291,0.06101573213317656,0.05669089612308115,0.05669089612308115,0.05509903339532158,0.05175370230670009,0.05047780475607708,0.16,False,True,False,0.05669089769128846,0.05669089769128846,0.055099035166616676,0.05149052355892668,0.05010576723034323,0.16,False,True,False,0.05764802985860269,0.0576480316805031,0.05764802985860269,0.0576480316805031
1789530796.6503525,True,0.061220131125596496,0.061220131125596496,0.06026097508254231,0.05678252545615956,0.05602397439465619,0.16,False,False,False,0.06122003441751513,0.06122003441751513,0.060260885315755186,0.05640053465352293,0.05567753615143563,0.16,False,False,False,0.06726772751839763,0.06726762146705229,0.06726772751839763,0.06726762146705229,0.06704887314124879,0.0650187402746829,0.06101573027468291,0.059030124443017924,0.055496634332160386,0.16,False,True,False,0.06704887475886388,0.06501874213317656,0.06101573213317657,0.05865212491368748,0.055372659195137536,0.16,False,True,False,0.06704887314124879,0.06704887475886388,0.06704887314124879,0.06704887475886388,0.05764802985860269,0.05764802985860269,0.05764802985860269,0.05262747954084958,0.05281301352234121,0.16,False,False,False,0.0576480316805031,0.0576480316805031,0.0576480316805031,0.05235985765360056,0.052423764734465264,0.16,False,False,False,0.06339522216570503,0.06339522374721529,0.06339522216570503,0.06339522374721529
1789530796.6603534,True,0.0683031796037948,0.0683031796037948,0.06726772751839763,0.0633521517069656,0.06253807607519428,0.16,False,False,False,0.06830306512346444,0.06830306512346444,0.06726762146705229,0.06292595925649518,0.06215135085434407,0.16,False,False,False,0.0683031796037948,0.06830306512346444,0.0683031796037948,0.06830306512346444,0.06808427286143628,0.06808427286143628,0.06704887314124879,0.06181330309759792,0.060984057362781945,0.16,False,False,False,0.06808427477082526,0.06808427477082526,0.06704887475886388,0.06141748144461017,0.060847823366874054,0.16,False,False,False,0.06808427286143628,0.06808427477082526,0.06808427286143628,0.06808427477082526,0.06339522216570503,0.06339522216570503,0.06165122885860269,0.05787415052511776,0.05648045893961201,0.16,False,True,False,0.06339522374721529,0.06339522374721529,0.0616512306805031,0.05757984782063216,0.05606417979190119,0.16,False,True,False,0.06443007437939603,0.06443007624728252,0.06443007437939603,0.06443007624728252
