topic,bag_stamp,header_stamp,layout_label,data_json
/multi_agv/candidate_B_spatial_composite_state,1789558156.7774866,1789558156.7774866,"candidate_B_v2_spatial_composite:header14+3x33;robots=1,2,3","[1789558156.77671,1789558156.7773814,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.16554341386580998,0.0030992896543788396,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3631296695473702e-07,1.3725694703068908e-07,1.3678495699271305e-07,6.967447919955235e-09,1.3678495699271305e-07,1.3678495699271305e-07,6.967447919955235e-09,1.3631296695473702e-07,1.3725694703068908e-07,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.135484339,2.0,0.0,0.18701600068831636,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.67351095678416e-08,-9.818591041077824e-08,-9.246050998930992e-08,-8.221160518755167e-08,-9.246050998930992e-08,-9.246050998930992e-08,-8.221160518755167e-08,-8.67351095678416e-08,-9.818591041077824e-08,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.139284482,3.0,0.0,0.1817082284659907,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2902754576110603e-07,-1.2587926934916404e-07,-1.2745340755513503e-07,2.3013238196679858e-08,-1.2745340755513503e-07,-1.2745340755513503e-07,2.3013238196679858e-08,-1.2902754576110603e-07,-1.2587926934916404e-07,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789558156.7876024,1789558156.7876024,"candidate_B_v2_spatial_composite:header14+3x33;robots=1,2,3","[1789558156.7867458,1789558156.7874968,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.16554341386580998,0.0030992896543788396,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0859064923711483e-06,1.0934211068813034e-06,1.0896637996262259e-06,5.546482025612589e-08,1.0896637996262259e-06,1.0896637996262259e-06,5.546482025612589e-08,1.0859064923711483e-06,1.0934211068813034e-06,0.0,0.0,0.0,0.0,0.16,0.0,1.3631296695473702e-07,1.3725694703068908e-07,0.0,0.0,0.135484339,2.0,0.0,0.18701600068831636,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.906022049556875e-07,-7.817570472886407e-07,-7.361796261221641e-07,-6.54450811921411e-07,-7.361796261221641e-07,-7.361796261221641e-07,-6.54450811921411e-07,-6.906022049556875e-07,-7.817570472886407e-07,0.0,0.0,0.0,0.0,0.16,0.0,-8.67351095678416e-08,-9.818591041077824e-08,0.0,0.0,0.139284482,3.0,0.0,0.1817082284659907,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.027776058699585e-06,-1.002714000469824e-06,-1.0152450295847045e-06,1.831983727835309e-07,-1.0152450295847045e-06,-1.0152450295847045e-06,1.831983727835309e-07,-1.027776058699585e-06,-1.002714000469824e-06,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789558156.797544,1789558156.797544,"candidate_B_v2_spatial_composite:header14+3x33;robots=1,2,3","[1789558156.7967372,1789558156.797307,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.16553630001864417,0.0030756253104339813,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.611966187067514e-06,3.637945089703571e-06,3.6249556383855425e-06,1.9174838086678558e-07,3.6249556383855425e-06,3.6249556383855425e-06,1.9174838086678558e-07,3.611966187067514e-06,3.637945089703571e-06,0.0,0.0,0.0,0.0,0.16,0.0,1.0859064923711483e-06,1.0934211068813034e-06,0.0,0.0,0.135484339,2.0,0.0,0.1870491678814257,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.2949721708088196e-06,-2.5997754967707688e-06,-2.447373833789794e-06,-2.18835093174234e-06,-2.447373833789794e-06,-2.447373833789794e-06,-2.18835093174234e-06,-2.2949721708088196e-06,-2.5997754967707688e-06,0.0,0.0,0.0,0.0,0.16,0.0,-6.906022049556875e-07,-7.817570472886407e-07,0.0,0.0,0.139284482,3.0,0.0,0.18169488837549694,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.4140681616015815e-06,-3.3315588651311925e-06,-3.372813513366387e-06,6.031255978385555e-07,-3.372813513366387e-06,-3.372813513366387e-06,6.031255978385555e-07,-3.4140681616015815e-06,-3.3315588651311925e-06,0.0,0.0,0.0,0.0,0.16,0.0,-1.2902754576110603e-07,-1.2587926934916404e-07,0.0,0.0,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789558156.8073163,1789558156.8073163,"candidate_B_v2_spatial_composite:header14+3x33;robots=1,2,3","[1789558156.806736,1789558156.807273,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.16553630001864417,0.0030756253104339813,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.445809471065464e-06,8.506516823022199e-06,8.476163147043831e-06,4.48076526075349e-07,8.476163147043831e-06,8.476163147043831e-06,4.48076526075349e-07,8.445809471065464e-06,8.506516823022199e-06,0.0,0.0,0.0,0.0,0.16,0.0,3.611966187067514e-06,3.637945089703571e-06,0.0,0.0,0.135484339,2.0,0.0,0.1870491678814257,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.3638263381859125e-06,-6.076089066955636e-06,-5.719957702570774e-06,-5.113726371683844e-06,-5.719957702570774e-06,-5.719957702570774e-06,-5.113726371683844e-06,-5.3638263381859125e-06,-6.076089066955636e-06,0.0,0.0,0.0,0.0,0.16,0.0,-2.2949721708088196e-06,-2.5997754967707688e-06,0.0,0.0,0.139284482,3.0,0.0,0.18169488837549694,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-7.982390638939222e-06,-7.7895833835252e-06,-7.88598701123221e-06,1.4093804718226644e-06,-7.88598701123221e-06,-7.88598701123221e-06,1.4093804718226644e-06,-7.982390638939222e-06,-7.7895833835252e-06,0.0,0.0,0.0,0.0,0.16,0.0,-1.027776058699585e-06,-1.002714000469824e-06,0.0,0.0,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789558156.8176494,1789558156.8176494,"candidate_B_v2_spatial_composite:header14+3x33;robots=1,2,3","[1789558156.816829,1789558156.8174915,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.16553630001864417,0.0030756253104339813,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.636076429311105e-05,1.647829205580556e-05,1.6419528174458305e-05,8.674638232136008e-07,1.6419528174458305e-05,1.6419528174458305e-05,8.674638232136008e-07,1.636076429311105e-05,1.647829205580556e-05,0.0,0.0,0.0,0.0,0.16,0.0,8.445809471065464e-06,8.506516823022199e-06,0.0,0.0,0.135484339,2.0,0.0,0.1870491678814257,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0385922380009182e-05,-1.176484360977233e-05,-1.1075382994890756e-05,-9.900034877992708e-06,-1.1075382994890756e-05,-1.1075382994890756e-05,-9.900034877992708e-06,-1.0385922380009182e-05,-1.176484360977233e-05,0.0,0.0,0.0,0.0,0.16,0.0,-5.3638263381859125e-06,-6.076089066955636e-06,0.0,0.0,0.139284482,3.0,0.0,0.18169488837549694,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.546175977791359e-05,-1.5088490235320304e-05,-1.5275125006616947e-05,2.7285218231414052e-06,-1.5275125006616947e-05,-1.5275125006616947e-05,2.7285218231414052e-06,-1.546175977791359e-05,-1.5088490235320304e-05,0.0,0.0,0.0,0.0,0.16,0.0,-3.4140681616015815e-06,-3.3315588651311925e-06,0.0,0.0,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789558156.8272855,1789558156.8272855,"candidate_B_v2_spatial_composite:header14+3x33;robots=1,2,3","[1789558156.8267136,1789558156.827239,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.16553630001864417,0.0030756253104339813,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.7708193994805662e-05,2.790712605221712e-05,2.780766002351139e-05,1.468302970511271e-06,2.780766002351139e-05,2.780766002351139e-05,1.468302970511271e-06,2.7708193994805662e-05,2.790712605221712e-05,0.0,0.0,0.0,0.0,0.16,0.0,1.636076429311105e-05,1.647829205580556e-05,0.0,0.0,0.135484339,2.0,0.0,0.1870491678814257,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.758208070068575e-05,-1.9916096878245274e-05,-1.8749088789465512e-05,-1.6757187477349592e-05,-1.8749088789465512e-05,-1.8749088789465512e-05,-1.6757187477349592e-05,-1.758208070068575e-05,-1.9916096878245274e-05,0.0,0.0,0.0,0.0,0.16,0.0,-1.0385922380009182e-05,-1.176484360977233e-05,0.0,0.0,0.139284482,3.0,0.0,0.18169488837549694,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.618352174774164e-05,-2.5551711211153806e-05,-2.5867616479447723e-05,4.6184020940839205e-06,-2.5867616479447723e-05,-2.5867616479447723e-05,4.6184020940839205e-06,-2.618352174774164e-05,-2.5551711211153806e-05,0.0,0.0,0.0,0.0,0.16,0.0,-7.982390638939222e-06,-7.7895833835252e-06,0.0,0.0,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789558156.837353,1789558156.837353,"candidate_B_v2_spatial_composite:header14+3x33;robots=1,2,3","[1789558156.8367283,1789558156.837228,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.16553630001864417,0.0030756253104339813,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.343110903209576e-05,4.374135421357867e-05,4.3586231622837215e-05,2.2898970004415528e-06,4.3586231622837215e-05,4.3586231622837215e-05,2.2898970004415528e-06,4.343110903209576e-05,4.374135421357867e-05,0.0,0.0,0.0,0.0,0.16,0.0,2.7708193994805662e-05,2.790712605221712e-05,0.0,0.0,0.135484339,2.0,0.0,0.1870178659093339,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.755715338937969e-05,-3.1192339910462714e-05,-2.9374746649921202e-05,-2.6099005925750042e-05,-2.9374746649921202e-05,-2.9374746649921202e-05,-2.6099005925750042e-05,-2.755715338937969e-05,-3.1192339910462714e-05,0.0,0.0,0.0,0.0,0.16,0.0,-1.758208070068575e-05,-1.9916096878245274e-05,0.0,0.0,0.139284482,3.0,0.0,0.18169488837549694,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.103554829041189e-05,-4.004717502906707e-05,-4.054136165973948e-05,7.224800593835742e-06,-4.054136165973948e-05,-4.054136165973948e-05,7.224800593835742e-06,-4.103554829041189e-05,-4.004717502906707e-05,0.0,0.0,0.0,0.0,0.16,0.0,-1.546175977791359e-05,-1.5088490235320304e-05,0.0,0.0,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789558156.847323,1789558156.847323,"candidate_B_v2_spatial_composite:header14+3x33;robots=1,2,3","[1789558156.8467362,1789558156.847273,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.16553266797470895,0.003028664793706577,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.395550428602873e-05,6.444478085034469e-05,6.420014256818671e-05,3.611314546960037e-06,6.420014256818671e-05,6.420014256818671e-05,3.611314546960037e-06,6.395550428602873e-05,6.444478085034469e-05,0.0,0.0,0.0,0.0,0.16,0.0,4.343110903209576e-05,4.374135421357867e-05,0.0,0.0,0.135484339,2.0,0.0,0.1870178659093339,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.057098209571733e-05,-4.592294067165958e-05,-4.324696138368846e-05,-3.842465793096931e-05,-4.324696138368846e-05,-4.324696138368846e-05,-3.842465793096931e-05,-4.057098209571733e-05,-4.592294067165958e-05,0.0,0.0,0.0,0.0,0.16,0.0,-2.755715338937969e-05,-3.1192339910462714e-05,0.0,0.0,0.139284482,3.0,0.0,0.18167709936820686,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.040412315503949e-05,-5.896855624255682e-05,-5.9686339698798154e-05,1.0493692097339468e-05,-5.9686339698798154e-05,-5.9686339698798154e-05,1.0493692097339468e-05,-6.040412315503949e-05,-5.896855624255682e-05,0.0,0.0,0.0,0.0,0.16,0.0,-2.618352174774164e-05,-2.5551711211153806e-05,0.0,0.0,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789558156.8574412,1789558156.8574412,"candidate_B_v2_spatial_composite:header14+3x33;robots=1,2,3","[1789558156.8567476,1789558156.857382,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.16553266797470895,0.003028664793706577,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.985168433568724e-05,9.053877138423232e-05,9.019522785995978e-05,5.0713392678180884e-06,9.019522785995978e-05,9.019522785995978e-05,5.0713392678180884e-06,8.985168433568724e-05,9.053877138423232e-05,0.0,0.0,0.0,0.0,0.16,0.0,6.395550428602873e-05,6.444478085034469e-05,0.0,0.0,0.135484339,2.0,0.0,0.1870178659093339,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.6977387800677184e-05,-6.4493104171032e-05,-6.073524598585459e-05,-5.3959466714711355e-05,-6.073524598585459e-05,-6.073524598585459e-05,-5.3959466714711355e-05,-5.6977387800677184e-05,-6.4493104171032e-05,0.0,0.0,0.0,0.0,0.16,0.0,-2.755715338937969e-05,-3.1192339910462714e-05,0.0,0.0,0.139284482,3.0,0.0,0.18167709936820686,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.48544164434345e-05,-8.283846176170303e-05,-8.384643910256877e-05,1.4736204581153836e-05,-8.384643910256877e-05,-8.384643910256877e-05,1.4736204581153836e-05,-8.48544164434345e-05,-8.283846176170303e-05,0.0,0.0,0.0,0.0,0.16,0.0,-4.103554829041189e-05,-4.004717502906707e-05,0.0,0.0,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789558156.8672144,1789558156.8672144,"candidate_B_v2_spatial_composite:header14+3x33;robots=1,2,3","[1789558156.8667257,1789558156.8671422,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.16553266797470895,0.003028664793706577,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00012147716866196974,0.0001224076328971182,0.00012194240077954397,6.867688487216648e-06,0.00012194240077954397,0.00012194240077954397,6.867688487216648e-06,0.00012147716866196974,0.0001224076328971182,0.0,0.0,0.0,0.0,0.16,0.0,8.985168433568724e-05,9.053877138423232e-05,0.0,0.0,0.135484339,2.0,0.0,0.18701432571496332,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-7.704675350766225e-05,-8.721675974830433e-05,-8.213175662798329e-05,-7.301607540631901e-05,-8.213175662798329e-05,-8.213175662798329e-05,-7.301607540631901e-05,-7.704675350766225e-05,-8.721675974830433e-05,0.0,0.0,0.0,0.0,0.16,0.0,-5.6977387800677184e-05,-6.4493104171032e-05,0.0,0.0,0.139284482,3.0,0.0,0.18166848659994686,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.00011464905479355859,-0.00011193875926904188,-0.00011329390703130023,1.9811690057615996e-05,-0.00011329390703130023,-0.00011329390703130023,1.9811690057615996e-05,-0.00011464905479355859,-0.00011193875926904188,0.0,0.0,0.0,0.0,0.16,0.0,-6.040412315503949e-05,-5.896855624255682e-05,0.0,0.0,0.136802843]"
