topic,bag_stamp,header_stamp,header_seq,calibration_epoch_token,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
/pose_provider/agv2/base_pose_fused,1789558156.5184715,1789558156.5150297,9661,93423323,world@059186db,0.3976719439230542,0.46709564230035583,0.0,0.0,0.0,0.692501107871143,0.7214168112798865
/pose_provider/agv3/base_pose_fused,1789558156.5184877,1789558156.5176783,6020,93423323,world@059186db,0.7256214700273824,0.4524299669799052,0.0,0.0,0.0,0.6892177884593499,0.7245542354242385
/pose_provider/agv1/base_pose_fused,1789558156.5216126,1789558156.5213702,12566,93423323,world@059186db,0.5869128302421642,0.8241482948975296,0.0,0.0,0.0,0.6862111229699832,0.7274024296854352
/camera/world/agv2_tag_pose,1789558156.5239465,1789558156.5234408,3563,93423323,world@059186db,0.394108,0.378894,0.225,0.0,0.0,-0.020189378179616836,0.9997961737317864
/camera/world/agv1_tag_pose,1789558156.523951,1789558156.5234408,3793,93423323,world@059186db,0.597811,1.011816,0.225,0.0,0.0,-0.029478828805875573,0.999565404889662
/pose_provider/agv2/base_pose_raw,1789558156.5239842,1789558156.5234408,3562,93423323,world@059186db,0.3976682766974654,0.46701210557335815,0.0,0.0,0.0,0.692686608031363,0.7212387004688565
/pose_provider/agv2/base_pose_filtered,1789558156.5240107,1789558156.5234408,3558,93423323,world@059186db,0.39766836401080313,0.46706964419046176,0.0,0.0,0.0,0.6925598748685621,0.7213603951715409
/pose_provider/agv3/base_pose_raw,1789558156.5240898,1789558156.5234408,3602,93423323,world@059186db,0.7256136886780594,0.4524249318174457,0.0,0.0,0.0,0.6891399615603939,0.7246282587510224
/pose_provider/agv3/base_pose_filtered,1789558156.5240939,1789558156.5234408,3600,93423323,world@059186db,0.7256252783033781,0.4524289941378623,0.0,0.0,0.0,0.6891721749489224,0.7245976216329806
/camera/world/agv3_tag_pose,1789558156.5240967,1789558156.5234408,3603,93423323,world@059186db,0.721189,0.364346,0.225,0.0,0.0,-0.025094015596256836,0.9996850956082395
/pose_provider/agv1/base_pose_raw,1789558156.524106,1789558156.5234408,3792,93423323,world@059186db,0.5867382599622564,0.8242525533264636,0.0,0.0,0.0,0.685954796286885,0.7276441557870289
