topic,bag_stamp,header_stamp,confidence
/camera/world/agv1_confidence,1789620776.9707534,1789620776.9707534,0.6663
/camera/world/agv2_confidence,1789620776.9709094,1789620776.9709094,0.6509
/camera/world/agv3_confidence,1789620776.9709187,1789620776.9709187,0.6526
/camera/world/agv1_confidence,1789620776.9875572,1789620776.9875572,0.6656
/camera/world/agv2_confidence,1789620776.9875684,1789620776.9875684,0.6498
/camera/world/agv3_confidence,1789620776.9875789,1789620776.9875789,0.6524
/camera/world/agv1_confidence,1789620777.0202656,1789620777.0202656,0.6663
/camera/world/agv2_confidence,1789620777.020377,1789620777.020377,0.6486
/camera/world/agv3_confidence,1789620777.020377,1789620777.020377,0.6522
/camera/world/agv2_confidence,1789620777.0505195,1789620777.0505195,0.6496
/camera/world/agv1_confidence,1789620777.0505228,1789620777.0505228,0.6666
/camera/world/agv3_confidence,1789620777.0508556,1789620777.0508556,0.6515
/camera/world/agv1_confidence,1789620777.0820274,1789620777.0820274,0.666
/camera/world/agv3_confidence,1789620777.082119,1789620777.082119,0.6519
/camera/world/agv2_confidence,1789620777.082171,1789620777.082171,0.6501
/camera/world/agv1_confidence,1789620777.120913,1789620777.120913,0.6658
/camera/world/agv2_confidence,1789620777.120915,1789620777.120915,0.6503
/camera/world/agv3_confidence,1789620777.121246,1789620777.121246,0.652
/camera/world/agv2_confidence,1789620777.1516922,1789620777.1516922,0.6501
/camera/world/agv3_confidence,1789620777.1518695,1789620777.1518695,0.652
/camera/world/agv1_confidence,1789620777.1519454,1789620777.1519454,0.6655
/camera/world/agv1_confidence,1789620777.187424,1789620777.187424,0.666
/camera/world/agv3_confidence,1789620777.1874835,1789620777.1874835,0.6517
/camera/world/agv2_confidence,1789620777.1875858,1789620777.1875858,0.6493
/camera/world/agv1_confidence,1789620777.2185225,1789620777.2185225,0.6651
/camera/world/agv2_confidence,1789620777.2186263,1789620777.2186263,0.6502
/camera/world/agv3_confidence,1789620777.218716,1789620777.218716,0.6519
/camera/world/agv3_confidence,1789620777.2508917,1789620777.2508917,0.6525
/camera/world/agv2_confidence,1789620777.250898,1789620777.250898,0.6496
/camera/world/agv1_confidence,1789620777.2509103,1789620777.2509103,0.6655
/camera/world/agv2_confidence,1789620777.2842937,1789620777.2842937,0.6487
/camera/world/agv1_confidence,1789620777.2843626,1789620777.2843626,0.6654
/camera/world/agv3_confidence,1789620777.2844536,1789620777.2844536,0.6511
/camera/world/agv1_confidence,1789620777.3123689,1789620777.3123689,0.6535
/camera/world/agv2_confidence,1789620777.3126702,1789620777.3126702,0.6498
/camera/world/agv3_confidence,1789620777.3126707,1789620777.3126707,0.6518
/camera/world/agv1_confidence,1789620777.3556986,1789620777.3556986,0.666
/camera/world/agv2_confidence,1789620777.3557281,1789620777.3557281,0.6506
/camera/world/agv3_confidence,1789620777.3559217,1789620777.3559217,0.6526
/camera/world/agv1_confidence,1789620777.3859174,1789620777.3859174,0.6659
/camera/world/agv2_confidence,1789620777.3859582,1789620777.3859582,0.6495
/camera/world/agv3_confidence,1789620777.3861394,1789620777.3861394,0.6515
/camera/world/agv1_confidence,1789620777.4128072,1789620777.4128072,0.6662
/camera/world/agv3_confidence,1789620777.4128442,1789620777.4128442,0.6515
/camera/world/agv2_confidence,1789620777.4128811,1789620777.4128811,0.6503
/camera/world/agv1_confidence,1789620777.455333,1789620777.455333,0.6506
/camera/world/agv3_confidence,1789620777.4555304,1789620777.4555304,0.6525
/camera/world/agv2_confidence,1789620777.4555397,1789620777.4555397,0.6498
/camera/world/agv2_confidence,1789620777.4861379,1789620777.4861379,0.6503
/camera/world/agv3_confidence,1789620777.486315,1789620777.486315,0.6518
/camera/world/agv1_confidence,1789620777.486333,1789620777.486333,0.6666
/camera/world/agv1_confidence,1789620777.5108318,1789620777.5108318,0.6498
/camera/world/agv2_confidence,1789620777.510992,1789620777.510992,0.6498
/camera/world/agv3_confidence,1789620777.5112405,1789620777.5112405,0.652
/camera/world/agv3_confidence,1789620777.5489414,1789620777.5489414,0.6521
/camera/world/agv1_confidence,1789620777.5490186,1789620777.5490186,0.6661
/camera/world/agv2_confidence,1789620777.549216,1789620777.549216,0.6497
/camera/world/agv1_confidence,1789620777.5900326,1789620777.5900326,0.6659
/camera/world/agv2_confidence,1789620777.5902507,1789620777.5902507,0.6485
/camera/world/agv3_confidence,1789620777.590284,1789620777.590284,0.6512
/camera/world/agv1_confidence,1789620777.6166568,1789620777.6166568,0.6658
/camera/world/agv2_confidence,1789620777.616737,1789620777.616737,0.6495
/camera/world/agv3_confidence,1789620777.6168022,1789620777.6168022,0.6523
/camera/world/agv2_confidence,1789620777.6560366,1789620777.6560366,0.6495
/camera/world/agv3_confidence,1789620777.6560476,1789620777.6560476,0.6525
/camera/world/agv1_confidence,1789620777.65618,1789620777.65618,0.6513
/camera/world/agv2_confidence,1789620777.6863189,1789620777.6863189,0.6505
/camera/world/agv3_confidence,1789620777.6863387,1789620777.6863387,0.6525
/camera/world/agv1_confidence,1789620777.6863546,1789620777.6863546,0.6658
/camera/world/agv1_confidence,1789620777.716914,1789620777.716914,0.6654
/camera/world/agv2_confidence,1789620777.7169735,1789620777.7169735,0.6509
/camera/world/agv3_confidence,1789620777.7170787,1789620777.7170787,0.652
/camera/world/agv1_confidence,1789620777.7484558,1789620777.7484558,0.665
/camera/world/agv3_confidence,1789620777.7484949,1789620777.7484949,0.6513
/camera/world/agv2_confidence,1789620777.7485747,1789620777.7485747,0.597
/camera/world/agv2_confidence,1789620777.780416,1789620777.780416,0.65
/camera/world/agv1_confidence,1789620777.7804196,1789620777.7804196,0.653
/camera/world/agv3_confidence,1789620777.7804928,1789620777.7804928,0.6523
/camera/world/agv1_confidence,1789620777.819199,1789620777.819199,0.6649
/camera/world/agv3_confidence,1789620777.8192248,1789620777.8192248,0.6519
/camera/world/agv2_confidence,1789620777.81923,1789620777.81923,0.6498
/camera/world/agv2_confidence,1789620777.849947,1789620777.849947,0.6501
/camera/world/agv3_confidence,1789620777.850088,1789620777.850088,0.652
/camera/world/agv1_confidence,1789620777.85009,1789620777.85009,0.6492
/camera/world/agv2_confidence,1789620777.8781729,1789620777.8781729,0.6511
/camera/world/agv1_confidence,1789620777.8782012,1789620777.8782012,0.6661
/camera/world/agv3_confidence,1789620777.878382,1789620777.878382,0.6536
/camera/world/agv1_confidence,1789620777.9225883,1789620777.9225883,0.6545
/camera/world/agv2_confidence,1789620777.9226084,1789620777.9226084,0.6534
/camera/world/agv3_confidence,1789620777.9226427,1789620777.9226427,0.6534
/camera/world/agv1_confidence,1789620777.9564247,1789620777.9564247,0.6651
/camera/world/agv3_confidence,1789620777.9564342,1789620777.9564342,0.6521
/camera/world/agv2_confidence,1789620777.9564645,1789620777.9564645,0.6533
/camera/world/agv1_confidence,1789620777.986699,1789620777.986699,0.6649
/camera/world/agv2_confidence,1789620777.986873,1789620777.986873,0.6536
/camera/world/agv3_confidence,1789620777.9870324,1789620777.9870324,0.6532
/camera/world/agv2_confidence,1789620778.0147734,1789620778.0147734,0.6527
/camera/world/agv1_confidence,1789620778.014786,1789620778.014786,0.6645
/camera/world/agv3_confidence,1789620778.014791,1789620778.014791,0.6538
/camera/world/agv1_confidence,1789620778.0565262,1789620778.0565262,0.6643
/camera/world/agv3_confidence,1789620778.0565667,1789620778.0565667,0.6528
