topic,bag_stamp,header_stamp,layout_label,data_json
/multi_agv/candidate_B_spatial_composite_state,1789620777.2529268,1789620777.2529268,"candidate_B_v2_spatial_composite:header14+3x36;robots=1,2,3","[1789620777.2522414,1789620777.2528825,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17578727591810905,0.002719185628242183,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.101563234177007e-06,-6.092490818965901e-06,-6.097027026571454e-06,6.696283332869354e-08,-6.097027026571454e-06,-6.097027026571454e-06,6.696283332869354e-08,-6.101563234177007e-06,-6.092490818965901e-06,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.135484339,-6.101563234177007e-06,-6.092490818965901e-06,1.0,2.0,0.0,0.18195560324584054,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.0861746416922e-06,-6.0775350384314075e-06,-6.081854840061804e-06,6.202846962371673e-08,-6.081854840061804e-06,-6.081854840061804e-06,6.202846962371673e-08,-6.0861746416922e-06,-6.0775350384314075e-06,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.139284482,-6.0861746416922e-06,-6.0775350384314075e-06,1.0,3.0,0.0,0.18655816995263202,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.092853561928941e-06,6.109911359755628e-06,6.1013824608422845e-06,1.246889132756306e-07,6.1013824608422845e-06,6.1013824608422845e-06,1.246889132756306e-07,6.092853561928941e-06,6.109911359755628e-06,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.136802843,6.092853561928941e-06,6.109911359755628e-06,1.0]"
/multi_agv/candidate_B_spatial_composite_state,1789620777.262986,1789620777.262986,"candidate_B_v2_spatial_composite:header14+3x36;robots=1,2,3","[1789620777.2622201,1789620777.2628298,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.175786963936198,0.002717323304297747,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2344787319661581e-05,-1.2273417711282973e-05,-1.2309102515472277e-05,5.267738611368817e-07,-1.2309102515472277e-05,-1.2309102515472277e-05,5.267738611368817e-07,-1.2344787319661581e-05,-1.2273417711282973e-05,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.135484339,-1.2344787319661581e-05,-1.2273417711282973e-05,1.0,2.0,0.0,0.18195560324584054,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.22233137342156e-05,-1.2155167093601469e-05,-1.2189240413908534e-05,4.892622612053158e-07,-1.2189240413908534e-05,-1.2189240413908534e-05,4.892622612053158e-07,-1.22233137342156e-05,-1.2155167093601469e-05,0.0,0.0,0.0,0.0,0.16,0.0,-6.0861746416922e-06,-6.0775350384314075e-06,0.0,0.0,0.139284482,-1.22233137342156e-05,-1.2155167093601469e-05,1.0,3.0,0.0,0.18655816995263202,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2276258521030459e-05,1.2410795038132494e-05,1.2343526779581477e-05,9.834336345044793e-07,1.2343526779581477e-05,1.2343526779581477e-05,9.834336345044793e-07,1.2276258521030459e-05,1.2410795038132494e-05,0.0,0.0,0.0,0.0,0.16,0.0,6.092853561928941e-06,6.109911359755628e-06,0.0,0.0,0.136802843,1.2276258521030459e-05,1.2410795038132494e-05,1.0]"
/multi_agv/candidate_B_spatial_composite_state,1789620777.2729716,1789620777.2729716,"candidate_B_v2_spatial_composite:header14+3x36;robots=1,2,3","[1789620777.2722497,1789620777.2728386,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.175786963936198,0.002717323304297747,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.902785082361349e-05,-1.878894983371953e-05,-1.890840032866651e-05,1.7633107387707732e-06,-1.890840032866651e-05,-1.890840032866651e-05,1.7633107387707732e-06,-1.902785082361349e-05,-1.878894983371953e-05,0.0,0.0,0.0,0.0,0.16,0.0,-1.2344787319661581e-05,-1.2273417711282973e-05,0.0,0.0,0.135484339,-1.902785082361349e-05,-1.878894983371953e-05,1.0,2.0,0.0,0.18197579927797633,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.862283256697244e-05,-1.8396715853150782e-05,-1.8509774210061612e-05,1.6234164106067426e-06,-1.8509774210061612e-05,-1.8509774210061612e-05,1.6234164106067426e-06,-1.862283256697244e-05,-1.8396715853150782e-05,0.0,0.0,0.0,0.0,0.16,0.0,-6.0861746416922e-06,-6.0775350384314075e-06,0.0,0.0,0.139284482,-1.862283256697244e-05,-1.8396715853150782e-05,1.0,3.0,0.0,0.18651458772824592,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.880473690275574e-05,1.9251428249355427e-05,1.9028082576055583e-05,3.265219763010974e-06,1.9028082576055583e-05,1.9028082576055583e-05,3.265219763010974e-06,1.880473690275574e-05,1.9251428249355427e-05,0.0,0.0,0.0,0.0,0.16,0.0,1.2276258521030459e-05,1.2410795038132494e-05,0.0,0.0,0.136802843,1.880473690275574e-05,1.9251428249355427e-05,1.0]"
/multi_agv/candidate_B_spatial_composite_state,1789620777.2830505,1789620777.2830505,"candidate_B_v2_spatial_composite:header14+3x36;robots=1,2,3","[1789620777.2823124,1789620777.2829034,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.175786963936198,0.002717323304297747,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.6387563817592383e-05,-2.5826612083886695e-05,-2.610708795073954e-05,4.140343731578364e-06,-2.610708795073954e-05,-2.610708795073954e-05,4.140343731578364e-06,-2.6387563817592383e-05,-2.5826612083886695e-05,0.0,0.0,0.0,0.0,0.16,0.0,-1.2344787319661581e-05,-1.2273417711282973e-05,0.0,0.0,0.135484339,-2.6387563817592383e-05,-2.5826612083886695e-05,1.0,2.0,0.0,0.18197579927797633,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.5435043789712056e-05,-2.4904106077227915e-05,-2.5169574933469986e-05,3.8118942243985367e-06,-2.5169574933469986e-05,-2.5169574933469986e-05,3.8118942243985367e-06,-2.5435043789712056e-05,-2.4904106077227915e-05,0.0,0.0,0.0,0.0,0.16,0.0,-1.862283256697244e-05,-1.8396715853150782e-05,0.0,0.0,0.139284482,-2.5435043789712056e-05,-2.4904106077227915e-05,1.0,3.0,0.0,0.18651458772824592,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5864271864955046e-05,2.6913133930652858e-05,2.6388702897803952e-05,7.666961027248623e-06,2.6388702897803952e-05,2.6388702897803952e-05,7.666961027248623e-06,2.5864271864955046e-05,2.6913133930652858e-05,0.0,0.0,0.0,0.0,0.16,0.0,1.880473690275574e-05,1.9251428249355427e-05,0.0,0.0,0.136802843,2.5864271864955046e-05,2.6913133930652858e-05,1.0]"
/multi_agv/candidate_B_spatial_composite_state,1789620777.292971,1789620777.292971,"candidate_B_v2_spatial_composite:header14+3x36;robots=1,2,3","[1789620777.292256,1789620777.2928522,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.175786963936198,0.002717323304297747,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.4487648505039996e-05,-3.3412046982289334e-05,-3.3949847743664665e-05,7.938936195058399e-06,-3.3949847743664665e-05,-3.3949847743664665e-05,7.938936195058399e-06,-3.4487648505039996e-05,-3.3412046982289334e-05,0.0,0.0,0.0,0.0,0.16,0.0,-2.6387563817592383e-05,-2.5826612083886695e-05,0.0,0.0,0.135484339,-3.4487648505039996e-05,-3.3412046982289334e-05,1.0,2.0,0.0,0.18197579927797633,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.265853407535467e-05,-3.164047952370853e-05,-3.21495067995316e-05,7.309174267138688e-06,-3.21495067995316e-05,-3.21495067995316e-05,7.309174267138688e-06,-3.265853407535467e-05,-3.164047952370853e-05,0.0,0.0,0.0,0.0,0.16,0.0,-1.862283256697244e-05,-1.8396715853150782e-05,0.0,0.0,0.139284482,-3.265853407535467e-05,-3.164047952370853e-05,1.0,3.0,0.0,0.18651458772824592,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3485405097657745e-05,3.549656112701113e-05,3.449098311233444e-05,1.4701127441871824e-05,3.449098311233444e-05,3.449098311233444e-05,1.4701127441871824e-05,3.3485405097657745e-05,3.549656112701113e-05,0.0,0.0,0.0,0.0,0.16,0.0,2.5864271864955046e-05,2.6913133930652858e-05,0.0,0.0,0.136802843,3.3485405097657745e-05,3.549656112701113e-05,1.0]"
/multi_agv/candidate_B_spatial_composite_state,1789620777.3029475,1789620777.3029475,"candidate_B_v2_spatial_composite:header14+3x36;robots=1,2,3","[1789620777.3022978,1789620777.3027647,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.175786963936198,0.002717323304297747,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.3796466337400985e-05,-4.1960842500316634e-05,-4.287865441885881e-05,1.3548605326881002e-05,-4.287865441885881e-05,-4.287865441885881e-05,1.3548605326881002e-05,-4.3796466337400985e-05,-4.1960842500316634e-05,0.0,0.0,0.0,0.0,0.16,0.0,-2.6387563817592383e-05,-2.5826612083886695e-05,0.0,0.0,0.135484339,-4.3796466337400985e-05,-4.1960842500316634e-05,1.0,2.0,0.0,0.181979088291548,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.067894154277227e-05,-3.894392038834772e-05,-3.9811430965559994e-05,1.2456672340746107e-05,-3.9811430965559994e-05,-3.9811430965559994e-05,1.2456672340746107e-05,-4.067894154277227e-05,-3.894392038834772e-05,0.0,0.0,0.0,0.0,0.16,0.0,-1.862283256697244e-05,-1.8396715853150782e-05,0.0,0.0,0.139284482,-4.067894154277227e-05,-3.894392038834772e-05,1.0,3.0,0.0,0.1865515243808225,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.2130778879298424e-05,4.55690066623054e-05,4.384989277080191e-05,2.5132721715490792e-05,4.384989277080191e-05,4.384989277080191e-05,2.5132721715490792e-05,4.2130778879298424e-05,4.55690066623054e-05,0.0,0.0,0.0,0.0,0.16,0.0,2.5864271864955046e-05,2.6913133930652858e-05,0.0,0.0,0.136802843,4.2130778879298424e-05,4.55690066623054e-05,1.0]"
/multi_agv/candidate_B_spatial_composite_state,1789620777.312747,1789620777.312747,"candidate_B_v2_spatial_composite:header14+3x36;robots=1,2,3","[1789620777.3122308,1789620777.3126988,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17578005853694886,0.0027413992091453137,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.425745922457743e-05,-5.138492336691338e-05,-5.2821191295745406e-05,2.1201977135261738e-05,-5.2821191295745406e-05,-5.2821191295745406e-05,2.1201977135261738e-05,-5.425745922457743e-05,-5.138492336691338e-05,0.0,0.0,0.0,0.0,0.16,0.0,-4.3796466337400985e-05,-4.1960842500316634e-05,0.0,0.0,0.135484339,-5.425745922457743e-05,-5.138492336691338e-05,1.0,2.0,0.0,0.181979088291548,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.939948086936137e-05,-4.669199928620042e-05,-4.80457400777809e-05,1.943850129091157e-05,-4.80457400777809e-05,-4.80457400777809e-05,1.943850129091157e-05,-4.939948086936137e-05,-4.669199928620042e-05,0.0,0.0,0.0,0.0,0.16,0.0,-2.5435043789712056e-05,-2.4904106077227915e-05,0.0,0.0,0.139284482,-4.939948086936137e-05,-4.669199928620042e-05,1.0,3.0,0.0,0.1865515243808225,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.167297532650428e-05,5.7038771161445714e-05,5.4355873243975e-05,3.9222838628736914e-05,5.4355873243975e-05,5.4355873243975e-05,3.9222838628736914e-05,5.167297532650428e-05,5.7038771161445714e-05,0.0,0.0,0.0,0.0,0.16,0.0,4.2130778879298424e-05,4.55690066623054e-05,0.0,0.0,0.136802843,5.167297532650428e-05,5.7038771161445714e-05,1.0]"
/multi_agv/candidate_B_spatial_composite_state,1789620777.322943,1789620777.322943,"candidate_B_v2_spatial_composite:header14+3x36;robots=1,2,3","[1789620777.322253,1789620777.3228593,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17578005853694886,0.0027413992091453137,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.63554991502061e-05,-6.21247043671798e-05,-6.424010175869295e-05,3.1227186952037975e-05,-6.424010175869295e-05,-6.424010175869295e-05,3.1227186952037975e-05,-6.63554991502061e-05,-6.21247043671798e-05,0.0,0.0,0.0,0.0,0.16,0.0,-4.3796466337400985e-05,-4.1960842500316634e-05,0.0,0.0,0.135484339,-6.63554991502061e-05,-6.21247043671798e-05,1.0,2.0,0.0,0.181979088291548,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.9191951108615676e-05,-5.52042519665636e-05,-5.719810153758964e-05,2.8629888159774136e-05,-5.719810153758964e-05,-5.719810153758964e-05,2.8629888159774136e-05,-5.9191951108615676e-05,-5.52042519665636e-05,0.0,0.0,0.0,0.0,0.16,0.0,-4.939948086936137e-05,-4.669199928620042e-05,0.0,0.0,0.139284482,-5.9191951108615676e-05,-5.52042519665636e-05,1.0,3.0,0.0,0.1865515243808225,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.255392437051273e-05,7.045690412940842e-05,6.650541424996057e-05,5.776911930767172e-05,6.650541424996057e-05,6.650541424996057e-05,5.776911930767172e-05,6.255392437051273e-05,7.045690412940842e-05,0.0,0.0,0.0,0.0,0.16,0.0,5.167297532650428e-05,5.7038771161445714e-05,0.0,0.0,0.136802843,6.255392437051273e-05,7.045690412940842e-05,1.0]"
/multi_agv/candidate_B_spatial_composite_state,1789620777.3329163,1789620777.3329163,"candidate_B_v2_spatial_composite:header14+3x36;robots=1,2,3","[1789620777.332246,1789620777.3327758,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17578597134465565,0.002790382500969038,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.016015429154335e-05,-7.417569140501134e-05,-7.716792284827734e-05,4.417088300170253e-05,-7.716792284827734e-05,-7.716792284827734e-05,4.417088300170253e-05,-8.016015429154335e-05,-7.417569140501134e-05,0.0,0.0,0.0,0.0,0.16,0.0,-6.63554991502061e-05,-6.21247043671798e-05,0.0,0.0,0.135484339,-8.016015429154335e-05,-7.417569140501134e-05,1.0,2.0,0.0,0.18201966215452758,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-7.007020924834285e-05,-6.452890590867649e-05,-6.729955757850967e-05,3.9784068261576815e-05,-6.729955757850967e-05,-6.729955757850967e-05,3.9784068261576815e-05,-7.007020924834285e-05,-6.452890590867649e-05,0.0,0.0,0.0,0.0,0.16,0.0,-4.939948086936137e-05,-4.669199928620042e-05,0.0,0.0,0.139284482,-7.007020924834285e-05,-6.452890590867649e-05,1.0,3.0,0.0,0.18653660423269247,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.479390074266095e-05,8.587808432176528e-05,8.033599253221311e-05,8.102304993109191e-05,8.033599253221311e-05,8.033599253221311e-05,8.102304993109191e-05,7.479390074266095e-05,8.587808432176528e-05,0.0,0.0,0.0,0.0,0.16,0.0,6.255392437051273e-05,7.045690412940842e-05,0.0,0.0,0.136802843,7.479390074266095e-05,8.587808432176528e-05,1.0]"
/multi_agv/candidate_B_spatial_composite_state,1789620777.3432152,1789620777.3432152,"candidate_B_v2_spatial_composite:header14+3x36;robots=1,2,3","[1789620777.3422768,1789620777.3429186,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17578597134465565,0.002790382500969038,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-9.590356538322973e-05,-8.780300654022196e-05,-9.185328596172585e-05,5.9789632534633876e-05,-9.185328596172585e-05,-9.185328596172585e-05,5.9789632534633876e-05,-9.590356538322973e-05,-8.780300654022196e-05,0.0,0.0,0.0,0.0,0.16,0.0,-6.63554991502061e-05,-6.21247043671798e-05,0.0,0.0,0.135484339,-9.590356538322973e-05,-8.780300654022196e-05,1.0,2.0,0.0,0.18201966215452758,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.223240961318683e-05,-7.473170702824988e-05,-7.848205832071836e-05,5.3851674481130964e-05,-7.848205832071836e-05,-7.848205832071836e-05,5.3851674481130964e-05,-8.223240961318683e-05,-7.473170702824988e-05,0.0,0.0,0.0,0.0,0.16,0.0,-7.007020924834285e-05,-6.452890590867649e-05,0.0,0.0,0.139284482,-8.223240961318683e-05,-7.473170702824988e-05,1.0,3.0,0.0,0.18653660423269247,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.864952225239579e-05,0.00010365305533547125,9.615128879393352e-05,0.00010967267020229589,9.615128879393352e-05,9.615128879393352e-05,0.00010967267020229589,8.864952225239579e-05,0.00010365305533547125,0.0,0.0,0.0,0.0,0.16,0.0,7.479390074266095e-05,8.587808432176528e-05,0.0,0.0,0.136802843,8.864952225239579e-05,0.00010365305533547125,1.0]"
