topic,bag_stamp,header_stamp,frame_id,robot_localization_source_1,robot_localization_source_2,robot_localization_source_3,robot_pose_valid_1,robot_pose_valid_2,robot_pose_valid_3,robot_pose_stamp_1,robot_pose_stamp_2,robot_pose_stamp_3,robot_pose_x_1,robot_pose_x_2,robot_pose_x_3,robot_pose_y_1,robot_pose_y_2,robot_pose_y_3,robot_pose_yaw_1,robot_pose_yaw_2,robot_pose_yaw_3,support_pose_valid_1,support_pose_valid_2,support_pose_valid_3,support_pose_x_1,support_pose_x_2,support_pose_x_3,support_pose_y_1,support_pose_y_2,support_pose_y_3,support_pose_yaw_1,support_pose_yaw_2,support_pose_yaw_3,path_state_valid_1,path_state_valid_2,path_state_valid_3,s_actual_1,s_actual_2,s_actual_3,s_dot_actual_1,s_dot_actual_2,s_dot_actual_3,load_localization_source,load_pose_valid,load_pose_stamp,load_pose_x,load_pose_y,load_pose_yaw,load_path_state_valid,load_s_actual,load_s_dot_actual
/multi_agv/cooperative_state,1789620776.9598398,1789620776.9595525,three_car_path,3,3,3,True,True,True,1789620776.9515145,1789620776.9575248,1789620776.949144,0.1936457973431731,-0.18450101120339923,-0.18923693002951636,0.002089000657749973,0.16582194869446265,-0.15821834977708849,-0.03539974375753929,-0.05324522840135826,-0.05079994081588168,True,True,True,0.1758269679362368,-0.08556142661729454,-0.09028474714624717,0.002720046271396654,0.16054890385025394,-0.16324944335960584,-0.03539974375753929,-0.05324522840135826,-0.05079994081588168,True,True,True,0.0026218871793491014,0.001041113761149362,-0.0036822067678032623,0.0,0.0,0.0,3,True,1789620776.949144,-6.401942434929493e-06,6.5022540149210296e-06,-3.712007179614512e-05,True,0.0,0.0
/multi_agv/cooperative_state,1789620776.9697323,1789620776.9695847,three_car_path,3,3,3,True,True,True,1789620776.963478,1789620776.965387,1789620776.9691556,0.1936457973431731,-0.18450101120339923,-0.18923693002951636,0.002089000657749973,0.16582194869446265,-0.15821834977708849,-0.03539974375753929,-0.05324522840135826,-0.05079994081588168,True,True,True,0.1758269679362368,-0.08556142661729454,-0.09028474714624717,0.002720046271396654,0.16054890385025394,-0.16324944335960584,-0.03539974375753929,-0.05324522840135826,-0.05079994081588168,True,True,True,0.0026218871793491014,0.001041113761149362,-0.0036822067678032623,0.0,0.0,0.0,3,True,1789620776.963478,-6.401942434929493e-06,6.5022540149210296e-06,-3.712007179614512e-05,True,0.0,0.0
/multi_agv/cooperative_state,1789620776.9796355,1789620776.9795175,three_car_path,3,3,3,True,True,True,1789620776.9715173,1789620776.9775438,1789620776.9691556,0.19363625515364102,-0.18450152319780372,-0.18923693002951636,0.0020862557746141874,0.16582463151360655,-0.15821834977708849,-0.03543772832070813,-0.05329307000825145,-0.05079994081588168,True,True,True,0.17581744972955146,-0.08556219099586493,-0.09028474714624717,0.0027179782282566634,0.16054685324672222,-0.16324944335960584,-0.03543772832070813,-0.05329307000825145,-0.05079994081588168,True,True,True,0.002612368972663752,0.0010403493825789784,-0.0036822067678032623,0.0,0.0,0.0,3,True,1789620776.9691556,-9.829470853507199e-06,5.129371791016504e-06,-3.782055961082932e-05,True,0.0,0.0
/multi_agv/cooperative_state,1789620776.9897218,1789620776.9895852,three_car_path,3,3,3,True,True,True,1789620776.983518,1789620776.9855344,1789620776.9891937,0.19363625515364102,-0.18450152319780372,-0.18924402871395152,0.0020862557746141874,0.16582463151360655,-0.15819247469682762,-0.03543772832070813,-0.05329307000825145,-0.050535692177063885,True,True,True,0.17581744972955146,-0.08556219099586493,-0.09029051982585085,0.0027179782282566634,0.16054685324672222,-0.16319742012436037,-0.03543772832070813,-0.05329307000825145,-0.050535692177063885,True,True,True,0.002612368972663759,0.0010403493825789784,-0.003687979447406939,0.0,0.0,0.0,3,True,1789620776.983518,-1.1753697388067197e-05,2.247045020617455e-05,-9.481682683841125e-05,True,0.0,0.0
/multi_agv/cooperative_state,1789620776.999662,1789620776.9995546,three_car_path,3,3,3,True,True,True,1789620776.983518,1789620776.9855344,1789620776.9891937,0.19363625515364102,-0.18450152319780372,-0.18924402871395152,0.0020862557746141874,0.16582463151360655,-0.15819247469682762,-0.03543772832070813,-0.05329307000825145,-0.050535692177063885,True,True,True,0.17581744972955146,-0.08556219099586493,-0.09029051982585085,0.0027179782282566634,0.16054685324672222,-0.16319742012436037,-0.03543772832070813,-0.05329307000825145,-0.050535692177063885,True,True,True,0.002612368972663759,0.0010403493825789784,-0.003687979447406939,0.0,0.0,0.0,3,True,1789620776.983518,-1.1753697388067197e-05,2.247045020617455e-05,-9.481682683841125e-05,True,0.0,0.0
/multi_agv/cooperative_state,1789620777.0096197,1789620777.0095499,three_car_path,3,3,3,True,True,True,1789620776.983518,1789620776.9855344,1789620776.9891937,0.19363625515364102,-0.18450152319780372,-0.18924402871395152,0.0020862557746141874,0.16582463151360655,-0.15819247469682762,-0.03543772832070813,-0.05329307000825145,-0.050535692177063885,True,True,True,0.17581744972955146,-0.08556219099586493,-0.09029051982585085,0.0027179782282566634,0.16054685324672222,-0.16319742012436037,-0.03543772832070813,-0.05329307000825145,-0.050535692177063885,True,True,True,0.002612368972663759,0.0010403493825789784,-0.003687979447406939,0.0,0.0,0.0,3,True,1789620776.983518,-1.1753697388067197e-05,2.247045020617455e-05,-9.481682683841125e-05,True,0.0,0.0
/multi_agv/cooperative_state,1789620777.019647,1789620777.019516,three_car_path,3,3,3,True,True,True,1789620777.011495,1789620777.0055287,1789620777.0091653,0.19363979294148015,-0.18448549889798332,-0.18924402871395152,0.0020356155006833188,0.1658081033864779,-0.15819247469682762,-0.03517387932099347,-0.053436382989648035,-0.050535692177063885,True,True,True,0.1758208214582946,-0.08554692408621872,-0.09029051982585085,0.0026626364584040004,0.16051614588316598,-0.16319742012436037,-0.03517387932099347,-0.053436382989648035,-0.050535692177063885,True,True,True,0.002615740701406917,0.0010556162922251838,-0.003687979447406932,0.0,0.0,0.0,3,True,1789620777.0055287,-5.540817924948316e-06,-6.2125942634587036e-06,-0.00019261895291862048,True,0.0,0.0
/multi_agv/cooperative_state,1789620777.0297887,1789620777.0296488,three_car_path,3,3,3,True,True,True,1789620777.0235012,1789620777.0175495,1789620777.0170074,0.19362998132474873,-0.18448549889798332,-0.18924402871395152,0.002009410616517937,0.1658081033864779,-0.15819247469682762,-0.03508920938240667,-0.053436382989648035,-0.050535692177063885,True,True,True,0.17581095681560938,-0.08554692408621872,-0.09029051982585085,0.0026349228407717036,0.16051614588316598,-0.16319742012436037,-0.03508920938240667,-0.053436382989648035,-0.050535692177063885,True,True,True,0.0026058760587216873,0.0010556162922251838,-0.003687979447406932,0.0,0.0,0.0,3,True,1789620777.0170074,-8.829032153360544e-06,-1.5450466807555768e-05,-0.00024355967797020265,True,0.0,0.0
/multi_agv/cooperative_state,1789620777.039672,1789620777.0395532,three_car_path,3,3,3,True,True,True,1789620777.0235012,1789620777.0175495,1789620777.0170074,0.19362998132474873,-0.18448549889798332,-0.18924402871395152,0.002009410616517937,0.1658081033864779,-0.15819247469682762,-0.03508920938240667,-0.053436382989648035,-0.050535692177063885,True,True,True,0.17581095681560938,-0.08554692408621872,-0.09029051982585085,0.0026349228407717036,0.16051614588316598,-0.16319742012436037,-0.03508920938240667,-0.053436382989648035,-0.050535692177063885,True,True,True,0.0026058760587216873,0.0010556162922251838,-0.003687979447406932,0.0,0.0,0.0,3,True,1789620777.0170074,-8.829032153360544e-06,-1.5450466807555768e-05,-0.00024355967797020265,True,0.0,0.0
/multi_agv/cooperative_state,1789620777.0496888,1789620777.049612,three_car_path,3,3,3,True,True,True,1789620777.0435193,1789620777.0455155,1789620777.0491772,0.19362998132474873,-0.18448867235294403,-0.189235999779784,0.002009410616517937,0.16577019175872126,-0.1581510992997205,-0.03508920938240667,-0.05368670684793986,-0.05007783768376628,True,True,True,0.17581095681560938,-0.08555142534423188,-0.090280209726859,0.0026349228407717036,0.16045346773568964,-0.16311073789556899,-0.03508920938240667,-0.05368670684793986,-0.05007783768376628,True,True,True,0.0026058760587216803,0.0010511150342120239,-0.003677669348415104,0.0,0.0,0.0,3,True,1789620777.0435193,-6.892751827132041e-06,-7.449106369211709e-06,-0.0002421022440900909,True,0.0,0.0
