yaw_drive_disturbance_path_progress,m1_common_velocity_reference,m1b_common_velocity_reference,delta_m1_minus_m1b_common_velocity_reference,m1_agv2_robust_margin,m1b_agv2_robust_margin,delta_m1_minus_m1b_agv2_robust_margin,m1_yaw_drive_disturbance_left_nominal,m1b_yaw_drive_disturbance_left_nominal,delta_m1_minus_m1b_yaw_drive_disturbance_left_nominal,m1_yaw_drive_disturbance_right_nominal,m1b_yaw_drive_disturbance_right_nominal,delta_m1_minus_m1b_yaw_drive_disturbance_right_nominal,m1_agv2_s_dot_actual,m1b_agv2_s_dot_actual,delta_m1_minus_m1b_agv2_s_dot_actual
2.0205116463960535,0.10001597346156176,0.09996529937610366,5.067408545809948e-05,1.0,1.0,0.0,0.1312605485349473,0.13146239647849478,-0.00020184794354746738,0.11140765578030981,0.11154311361422069,-0.0001354578339108764,0.09999418910314625,0.09992248822237179,7.170088077446124e-05
2.022508164158206,0.10001601716440478,0.0999653194291143,5.06977352904836e-05,1.0,1.0,0.0,0.13127447849644702,0.13140533181339747,-0.00013085331695045221,0.11141064093568759,0.11148383637843505,-7.319544274746181e-05,0.09999167744265913,0.0999005618630592,9.111557959992633e-05
2.024504681920358,0.10001763333654945,0.09996561657570847,5.201676084097551e-05,1.0,1.0,0.0,0.13128078374714763,0.13137641517958526,-9.563143243762617e-05,0.11140577420808502,0.11144707593519187,-4.1301727106854424e-05,0.09998858174261553,0.09987403734100535,0.00011454440161018375
2.02650119968251,0.10001768752073303,0.0999656040521719,5.2083468561128776e-05,1.0,1.0,0.0,0.1312862211749322,0.1313660315248334,-7.981034990120484e-05,0.11139715171882383,0.11142468863892926,-2.7536920105430962e-05,0.09998640921423371,0.09983171287590877,0.00015469633832494722
2.028497717444662,0.10001781582867035,0.09996539363004782,5.24221986225315e-05,1.0,1.0,0.0,0.13128515860462744,0.1313590391096624,-7.388050503495669e-05,0.11138008039601387,0.11139737109113049,-1.729069511662018e-05,0.09998185550721149,0.09983516286692022,0.00014669264029126827
2.0304942352068145,0.1000178207394764,0.09996535030872303,5.247043075337632e-05,1.0,1.0,0.0,0.1312975041686272,0.13133325783431807,-3.5753665690863023e-05,0.11136640827992718,0.11135278098376884,1.3627296158336133e-05,0.0999750375819291,0.09978536314548354,0.00018967443644556103
2.0324907529689664,0.10001761611821208,0.09996459530770017,5.3020810511908434e-05,1.0,1.0,0.0,0.1313047097926179,0.13134875222632092,-4.4042433703012085e-05,0.11134362804278711,0.11133340234474742,1.0225698039684206e-05,0.09996639294227995,0.0997914344743619,0.00017495846791805436
2.034487270731119,0.10001760734688252,0.09996453219752251,5.307514936001012e-05,1.0,1.0,0.0,0.13129954905324984,0.13132505426505728,-2.5505211807441697e-05,0.11130628504782204,0.11127563334089322,3.065170692882757e-05,0.09995425256125154,0.09975660528764374,0.00019764727360779832
2.0364837884932707,0.10001626642124367,0.09996350621831478,5.276020292889483e-05,1.0,1.0,0.0,0.13131670785929286,0.1313466272222851,-2.9919362992236742e-05,0.11127448788194724,0.11124182628046664,3.266160148060471e-05,0.09993883900189457,0.09973437004919816,0.0002044689526964072
2.0384803062554226,0.10001620432362339,0.09996347717324384,5.272715037954456e-05,1.0,1.0,0.0,0.1313201121797555,0.13133767468560903,-1.756250585352448e-05,0.11122516666469497,0.11117835793342397,4.6808731270997495e-05,0.09992065930847435,0.09970568750224068,0.0002149718062336714
2.040476824017575,0.10001502605936725,0.09996311252234964,5.191353701761159e-05,1.0,1.0,0.0,0.13132992150402684,0.13291777571374058,-0.001587854209713746,0.11116912120883693,0.11211861554419882,-0.0009494943353618862,0.09990019096777847,0.09966487445133348,0.0002353165164449833
2.042473341779727,0.10001496439213581,0.09996310802553308,5.18563666027233e-05,1.0,1.0,0.0,0.1313461572539765,0.13137765957270775,-3.150231873125242e-05,0.11110717301462815,0.11106744556489155,3.9727449736598475e-05,0.09987347509324784,0.09982696349874856,4.6511594499282216e-05
2.0444698595418793,0.10001417673245937,0.09996305623971434,5.112049274502706e-05,1.0,1.0,0.0,0.13137834623171332,0.13167564967738676,-0.00029730344567344136,0.11104319711859327,0.11125914109572248,-0.0002159439771292071,0.09983865571571932,0.09985107591058237,-1.2420194863055345e-05
2.0464663773040312,0.10001413901128542,0.09996333717835637,5.0801832929048274e-05,1.0,1.0,0.0,0.13141120488797506,0.13322101748227452,-0.0018098125942994647,0.11096491710552193,0.11212921978335207,-0.0011643026778301313,0.09980624481408268,0.0997828641268869,2.3380687195775907e-05
2.0484628950661836,0.10001238616435511,0.09996333717835637,4.904898599873697e-05,1.0,1.0,0.0,0.1314118026763434,0.13324538595814955,-0.0018335832818061615,0.11085253734206135,0.11203087790437571,-0.0011783405623143617,0.09976989368859927,0.10001310065700939,-0.0002432069684101118
2.0504594128283355,0.10001230781618971,0.09996333669105432,4.897112513538304e-05,1.0,1.0,0.0,0.13144868422242603,0.131983398978921,-0.0005347147564949695,0.11074760617526752,0.11119079792776065,-0.0004431917524931328,0.0997263530291421,0.10010564262909165,-0.00037928959994955325
2.052455930590488,0.10001084875370829,0.09996332970541393,4.7519048294364374e-05,1.0,1.0,0.0,0.1314638833991883,0.13221145555725386,-0.0007475721580655625,0.11061226407959247,0.11125932118192884,-0.000647057102336368,0.09967802387584036,0.10008422335897532,-0.00040619948313495857
2.05445244835264,0.10001079301165271,0.09996330826077587,4.748475087683335e-05,1.0,1.0,0.0,0.1314852010866344,0.13215711805463856,-0.0006719169680041714,0.11046263004185357,0.11104026272908737,-0.0005776326872338061,0.09962096474606438,0.09999000433014255,-0.0003690395840781624
2.056448966114792,0.10000952540569746,0.09996293924541692,4.658616028054008e-05,1.0,1.0,0.0,0.13154183547815132,0.13215084220903667,-0.0006090067308853475,0.11031583509810448,0.11084067069928422,-0.0005248356011797323,0.0995551380086764,0.0998896074532292,-0.00033446944455280125
2.058445483876944,0.1000094914794865,0.09996291431386098,4.657716562551928e-05,1.0,1.0,0.0,0.13157818417022982,0.1321383483951647,-0.0005601642249348782,0.11013716603761879,0.11061612352461246,-0.0004789574869936697,0.09949680558108749,0.09978528336834522,-0.00028847778725772655
2.060442001639096,0.10000832496026017,0.09996251575084031,4.5809209419864216e-05,1.0,1.0,0.0,0.13162494751367645,0.1321184587107519,-0.0004935111970754413,0.10994547219974021,0.11036514776892091,-0.00041967556918069693,0.09942513757373837,0.0996693832836223,-0.00024424570988393346
2.0624385194012484,0.10000831229881396,0.09996252832479122,4.578397402274503e-05,1.0,1.0,0.0,0.1316676714377819,0.13211781502101907,-0.00045014358323716697,0.10973006534758507,0.11010698992274927,-0.00037692457516419475,0.09934690668325236,0.09954985402127767,-0.00020294733802531106
2.0644350371634004,0.10000740355440756,0.09996270304407463,4.470051033292344e-05,1.0,1.0,0.0,0.1317364225827963,0.13371207664567844,-0.0019756540628821373,0.10950919662054392,0.11083721500671152,-0.0013280183861675982,0.09925751084638461,0.09936874935953628,-0.00011123851315167355
2.0664315549255527,0.10000740355440756,0.09996276396237141,4.463959203614143e-05,1.0,1.0,0.0,0.1317993793736216,0.13215200797701115,-0.00035262860338955426,0.1092597526626527,0.10954916164650977,-0.00028940898385707015,0.09916116690163049,0.09948178000190873,-0.0003206131002782414
2.0684280726877047,0.10000727375583561,0.09996337247302207,4.390128281353545e-05,1.0,1.0,0.0,0.13189397716485474,0.13248946308021892,-0.00059548591536418,0.10900770899476867,0.1095365392706088,-0.0005288302758401364,0.0990636861697714,0.09940379534653397,-0.000340109176762568
2.070424590449857,0.10000727375583561,0.09996445328433083,4.2820471504778634e-05,1.0,1.0,0.0,0.13198256062184796,0.13402950818315196,-0.0020469475613039967,0.10872825804860367,0.11014877867532415,-0.0014205206267204756,0.09895770976917243,0.09919248236330441,-0.0002347725941319878
2.072421108212009,0.10000730093656723,0.09996445328433083,4.284765223640241e-05,1.0,1.0,0.0,0.1320920725477328,0.1324996301729218,-0.00040755762518898675,0.10843970949480289,0.1088134820742614,-0.0003737725794585173,0.09884063449679796,0.09929362674626127,-0.0004529922494633104
2.0744176259741613,0.10000730093656723,0.09996445342799677,4.2847508570462156e-05,1.0,1.0,0.0,0.13219928698964445,0.13282778140096133,-0.0006284944113168767,0.10812469656922395,0.1087176941724158,-0.0005929976031918416,0.09872521482851518,0.0991773755850227,-0.0004521607565075164
2.0764141437363133,0.10000787151927783,0.09996445443156492,4.341708771291031e-05,1.0,1.0,0.0,0.13232562960407235,0.13280735462246884,-0.00048172501839649495,0.10779805681878651,0.10826747798296031,-0.0004694211641737972,0.09860226979749676,0.09898575996478887,-0.00038349016729211094
2.078410661498465,0.10000787151927783,0.09996447879016127,4.3392729116562e-05,1.0,1.0,0.0,0.132471648900999,0.13281506408504143,-0.00034341518404243376,0.10746128823677932,0.1078166854765654,-0.0003553972397860733,0.09846912696998893,0.09878485300894152,-0.00031572603895259344
2.0804071792606176,0.10000889737559875,0.09996460206381458,4.429531178416768e-05,1.0,1.0,0.0,0.13262388242111536,0.13283911913984117,-0.00021523671872580863,0.10710425314166179,0.10735247787231939,-0.0002482247306575952,0.09833937655055665,0.0985755186904142,-0.00023614213985755084
2.0824036970227695,0.10000889737559875,0.09996464618197715,4.4251193621600016e-05,1.0,1.0,0.0,0.1327849011867547,0.13288881703375743,-0.00010391584700272793,0.10673028273633373,0.10688438125647501,-0.00015409852014128256,0.0981975830325252,0.0983708310581234,-0.00017324802559820496
2.084400214784922,0.10000940715272182,0.09996480279765674,4.4604355065078205e-05,1.0,1.0,0.0,0.13294937600037648,0.13292950338115606,1.9872619220429044e-05,0.10633572384748884,0.10638388231130559,-4.815846381675537e-05,0.09805874151429356,0.09815106995169831,-9.232843740475394e-05
2.086396732547074,0.10000940715272182,0.0999649118284025,4.449532431931302e-05,1.0,1.0,0.0,0.1331439552955272,0.13298383463760977,0.00016012065791742858,0.10593782913746566,0.10587161130152878,6.621783593688257e-05,0.09790897914380355,0.09793973277554799,-3.07536317444429e-05
2.088393250309226,0.10001004164705836,0.09996518888301205,4.4852764046310334e-05,1.0,1.0,0.0,0.13333486577736064,0.13308776772769734,0.0002470980496633024,0.10551722136447857,0.10537353716038038,0.00014368420409818783,0.09776338041901517,0.09772019097814308,4.318944087208787e-05
2.090389768071378,0.10001004164705836,0.09996543765518655,4.460399187181108e-05,1.0,1.0,0.0,0.13355218949330733,0.13318086812589422,0.00037132136741310773,0.10509322602517358,0.1048456347891765,0.0002475912359970883,0.09761515942627456,0.09750293934238842,0.00011222008388614424
2.0923862858335305,0.10001067212980573,0.09996585284595655,4.481928384918177e-05,1.0,1.0,0.0,0.13377561520806192,0.13329722059238758,0.00047839461567433794,0.10465344818613259,0.10431632848358165,0.0003371197025509448,0.09745823585414275,0.09728976185411906,0.00016847400002369117
2.0943828035956824,0.10001067212980573,0.0999659973884501,4.4674741355624215e-05,1.0,1.0,0.0,0.13402273705965484,0.1334303087876115,0.0005924282720433383,0.10421143920386997,0.10378063651860801,0.0004308026852619523,0.09730824144812555,0.09707698645035143,0.0002312549977741274
2.0963793213578343,0.10001028214016687,0.09996615708647949,4.4125053687379956e-05,1.0,1.0,0.0,0.1342751321933002,0.1335744186835588,0.0007007135097414074,0.1037561537442227,0.10323502449786909,0.0005211292463536132,0.09715685384633795,0.09686786317500833,0.00028899067132961975
2.0983758391199867,0.10001028214016687,0.09996623640984467,4.404573032219805e-05,1.0,1.0,0.0,0.13455272112448824,0.13373581494867837,0.0008169061758098728,0.10330000704660407,0.10268634494925344,0.0006136620973506285,0.09699918235566499,0.0966577031700095,0.00034147918565548274
2.1003723568821386,0.10000970192555182,0.09996629168258138,4.341024297044305e-05,1.0,1.0,0.0,0.13484004113331105,0.13513916997482803,-0.00029912884151697683,0.10283992443158842,0.10290181373910184,-6.188930751342692e-05,0.09685413383893017,0.09647086367198494,0.00038327016694522653
2.102368874644291,0.10000970192555182,0.09996645962173385,4.3242303817969674e-05,1.0,1.0,0.0,0.13513565732314126,0.13428178460075632,0.0008538727223849352,0.10237146824650925,0.10174719852435041,0.0006242697221588434,0.09670860139651179,0.09654131433880186,0.00016728705770992225
2.104365392406443,0.10000966174759213,0.09996652793856227,4.313380902985775e-05,1.0,1.0,0.0,0.13541198421194334,0.13465104350524967,0.0007609407066936635,0.10188337418599536,0.10134928410432145,0.0005340900816739047,0.09656770203536849,0.09634829440863657,0.00021940762673192116
2.1063619101685953,0.10000965891475419,0.09996686679918171,4.279211557248197e-05,1.0,1.0,0.0,0.13568208587530106,0.13486558636108464,0.0008164995142164178,0.10138214780549791,0.10079277861963143,0.0005893691858664812,0.09643422113719824,0.09616704364872145,0.0002671774884767941
2.1083584279307472,0.10000963554240984,0.09996693173792522,4.2703804484622854e-05,1.0,1.0,0.0,0.13597225068964297,0.1351173875026773,0.0008548631869656764,0.10089024579726563,0.10025704995784553,0.0006331958394201059,0.09630651832310097,0.09599279784171094,0.0003137204813900285
2.1103549456928996,0.10000952983591997,0.09996768636895201,4.184346696796404e-05,1.0,1.0,0.0,0.13627278260333442,0.135378550651397,0.0008942319519374131,0.10039922706680872,0.0997248378508558,0.0006743892159529197,0.09618314901582739,0.09582995886458627,0.0003531901512411201
2.1123514634550515,0.10000919056142837,0.09996769893048706,4.149163094131769e-05,1.0,1.0,0.0,0.13659213930006495,0.13571230322663685,0.0008798360734280919,0.09991773793762024,0.09923592104357473,0.000681816894045506,0.09606922258890271,0.09567185043305376,0.0003973721558489518
2.114347981217204,0.10000895994991604,0.09996825145449677,4.070849541927546e-05,1.0,1.0,0.0,0.13691835383178752,0.13607832421277916,0.0008400296190083645,0.09944138705957915,0.09876857346702334,0.0006728135925558182,0.09596443694660257,0.09553184853794153,0.0004325884086610471
2.116344498979356,0.1000085754969993,0.09996825145449677,4.0324042502537516e-05,1.0,1.0,0.0,0.13726941516213467,0.13646717621745658,0.0008022389446780964,0.09898254292729175,0.098319435776888,0.000663107150403755,0.0958691080786713,0.09540771492718252,0.00046139315148878424
2.1183410167415078,0.10000864784941332,0.09996849124832392,4.01566010894e-05,1.0,1.0,0.0,0.13761626883176314,0.1368817220370402,0.0007345467947229567,0.09852579281282932,0.09789329292487015,0.0006324998879591731,0.09578757206520844,0.09528920278155849,0.0004983692836499493
2.12033753450366,0.10000871500692765,0.09996849124832392,4.02237586037274e-05,1.0,1.0,0.0,0.1379762550517196,0.13731351268144434,0.0006627423702752488,0.09808472475545872,0.09748539168169057,0.0005993330737681518,0.0957158662871964,0.09519743861715511,0.0005184276700412882
2.122334052265812,0.10000873522740325,0.09996883040811544,3.990481928781153e-05,1.0,1.0,0.0,0.1383439697517027,0.1377653275788706,0.0005786421728321001,0.09765516386616079,0.0970992033244731,0.0005559605416876889,0.09565505683377401,0.09511537382014838,0.0005396830136256275
2.1243305700279644,0.10000874535405081,0.09996883040811544,3.99149459353737e-05,1.0,1.0,0.0,0.13872227715838917,0.13821555763263285,0.0005067195257563162,0.09724279505705778,0.09672438211690151,0.0005184129401562682,0.0956057386596413,0.09505544496560897,0.000550293694032325
2.1263270877901164,0.10000883420709801,0.09996933956070182,3.9494646396187605e-05,1.0,1.0,0.0,0.1391204484450272,0.1387087511388043,0.0004116973062228968,0.09685490308953523,0.09639014976491614,0.0004647533246190938,0.09556920682069725,0.09501090133308929,0.000558305487607963
2.1283236055522687,0.10000885409946424,0.09996938910524088,3.946499422335936e-05,1.0,1.0,0.0,0.13952449972413045,0.13915321754337887,0.0003712821807515809,0.0964836513952361,0.09604163940973488,0.00044201198550121445,0.09554564770668472,0.09499814714664402,0.0005475005600407007
2.1303201233144207,0.10000890320176091,0.09997018883701782,3.871436474309209e-05,1.0,1.0,0.0,0.13994501608263715,0.13960323911640293,0.0003417769662342196,0.0961388156808283,0.09571784352966986,0.00042097215115843856,0.09553454042044095,0.09499331857751538,0.0005412218429255711
2.1323166410765726,0.10000890480895404,0.09997113513763378,3.7769671320256326e-05,1.0,1.0,0.0,0.14040244381494787,0.1415581697919846,-0.0011557259770367256,0.09583235677952621,0.09634334837310143,-0.0005109915935752191,0.09554244655312945,0.09505278355943675,0.0004896629936926994
2.134313158838725,0.10000860792273474,0.09997113513763378,3.74727851009532e-05,1.0,1.0,0.0,0.1409176170356569,0.14057906174868054,0.00033855528697634973,0.09558036996950892,0.09518863251577842,0.00039173745373050073,0.09556480418307217,0.09525291115546936,0.00031189302760281645
2.136309676600877,0.10000860792273474,0.09997133065574323,3.727726699150058e-05,1.0,1.0,0.0,0.1414362822423012,0.1412872078674866,0.00014907437481459507,0.09535049919697315,0.09515435064375406,0.00019614855321908875,0.095601664718433,0.09532935380821736,0.0002723109102156368
2.1383061943630293,0.10000833156696091,0.09997165059435083,3.668097261008696e-05,1.0,1.0,0.0,0.14196368123386288,0.14171691138637077,0.00024676984749211206,0.09514693279563224,0.09488603959444515,0.0002608932011870929,0.09565378408281627,0.09539517874722041,0.0002586053355958656
2.140302712125181,0.10000833156696091,0.09997193430757334,3.639725938757443e-05,1.0,1.0,0.0,0.14249159066428427,0.14219967647721843,0.00029191418706583927,0.09496482475292747,0.09468373862168783,0.000281086131239644,0.09572309596471017,0.09546842717152015,0.00025466879319001323
2.1422992298873336,0.10000809907643705,0.0999721839357825,3.591514065455492e-05,1.0,1.0,0.0,0.14302771522750152,0.1426895847986087,0.00033813042889282996,0.09481210320051936,0.09450649608769858,0.0003056071128207799,0.09580658381154364,0.09556503674248923,0.0002415470690544097
2.1442957476494855,0.10000809907643705,0.09997261346669634,3.5485609740718016e-05,1.0,1.0,0.0,0.14355139543663273,0.14316481909751497,0.00038657633911776124,0.09467164380778174,0.09434300040135665,0.0003286434064250915,0.09590581485749476,0.09567792897460255,0.00022788588289221479
2.146292265411638,0.10000806664455157,0.09997282116740798,3.524547714359172e-05,1.0,1.0,0.0,0.14410652007992011,0.1436618819815858,0.0004446380983343101,0.09457629626940751,0.09421829769279695,0.0003579985766105631,0.09601950636879741,0.09580249438397108,0.00021701198482633466
2.14828878317379,0.10000806664455157,0.09997340458984376,3.466205470781247e-05,1.0,1.0,0.0,0.1446248899235303,0.1453012937086068,-0.0006764037850765237,0.09447952337946987,0.09482198674403348,-0.0003424633645636166,0.09614698152411713,0.0960692757596057,7.770576451143762e-05
2.150285300935942,0.10000649030655118,0.09997340458984376,3.308571670741778e-05,1.0,1.0,0.0,0.1451523026778892,0.14480604804845829,0.00034625462943091434,0.0944119109037143,0.09417614113749788,0.00023576976621642043,0.09628203477177388,0.09633942553046965,-5.739075869576338e-05
2.152281818698094,0.10000645248151718,0.09997316027563373,3.3292205883453385e-05,1.0,1.0,0.0,0.14562609366767446,0.14535617297390294,0.0002699206937715193,0.09433023971089725,0.09417562707781506,0.0001546126330821962,0.09642304472539845,0.09646144628749515,-3.8401562096695985e-05
2.154278336460246,0.10000557766108498,0.09997313663155348,3.244102953149641e-05,1.0,1.0,0.0,0.1460617743705117,0.14687407259070823,-0.0008122982201965168,0.09423873519594582,0.09476274344868346,-0.0005240082527376427,0.09655572106275834,0.09675898245510886,-0.00020326139235052332
2.1562748542223984,0.10000548906228027,0.09997317917966421,3.230988261605783e-05,1.0,1.0,0.0,0.14651992861959534,0.14647643304306712,4.349557652821856e-05,0.09418737131531987,0.09423830435938375,-5.093304406388055e-05,0.09671364150969089,0.0970347165098379,-0.0003210750001470114
2.1582713719845503,0.10000497004372783,0.09997317917966421,3.179086406361609e-05,1.0,1.0,0.0,0.1469605083931257,0.1470276716365674,-6.71632434417202e-05,0.09414055065653862,0.09428349514005605,-0.0001429444835174265,0.0968739133833445,0.09714117230591285,-0.0002672589225683475
2.1602678897467027,0.1000046642157827,0.09997314799912473,3.1516216657978546e-05,1.0,1.0,0.0,0.14738092706505132,0.14745153413913878,-7.06070740874587e-05,0.09409320093327213,0.09423548633261214,-0.0001422853993400114,0.09702656028734574,0.09730745604145923,-0.0002808957541134832
2.1622644075088546,0.10000368801266796,0.09997314799912473,3.054001354323155e-05,1.0,1.0,0.0,0.14781087376175064,0.14789856004339796,-8.768628164732006e-05,0.09407357466814263,0.09422134591806056,-0.00014777124991792456,0.0971948866395537,0.09746823779102806,-0.00027335115147436584
2.164260925271007,0.10000364671416058,0.09997342859937765,3.0218114782931682e-05,1.0,1.0,0.0,0.1482206431505112,0.14912257308973273,-0.0009019299392215296,0.09405316940386002,0.09470068568252668,-0.00064751627866666,0.09735744606520502,0.09777081888856892,-0.0004133728233639
2.166257443033159,0.10000355847771819,0.09997342859937765,3.0129878340542926e-05,1.0,1.0,0.0,0.1485976161815962,0.1489486890076454,-0.0003510728260492091,0.09401934860775912,0.09439593368384627,-0.0003765850760871492,0.09751547125980542,0.09801259285325896,-0.0004971215934535395
2.1682539607953113,0.10000312686487599,0.09997199923268112,3.112763219487169e-05,1.0,1.0,0.0,0.14899936310249706,0.1493519173925895,-0.0003525542900924272,0.09402251850295512,0.09440088690803657,-0.00037836840508144454,0.09767457263337834,0.0981447455330788,-0.00047017289970045784
2.1702504785574632,0.10000244604402564,0.09997199923268112,3.0446811344522762e-05,1.0,1.0,0.0,0.14934367380515975,0.14970610449621946,-0.0003624306910597064,0.09399270912645119,0.0943742243698287,-0.0003815152433775115,0.0978292863548805,0.09825638598702083,-0.0004270996321403264
2.1722469963196156,0.10000210705584812,0.09997055247429731,3.155458155081059e-05,1.0,0.9973269469792462,0.002673053020753824,0.14969841823510505,0.15065875810023693,-0.0009603398651318873,0.09398565660440512,0.09471797967183508,-0.0007323230674299575,0.097974827545953,0.0985230287494167,-0.0005482012034636885
2.1742435140817675,0.1000016880165291,0.09997055247429731,3.1135542231788826e-05,1.0,0.9973269469792462,0.002673053020753824,0.15003840323212106,0.1505619728628231,-0.0005235696307020477,0.09397957608561895,0.09450592135245064,-0.0005263452668316931,0.09812114996327673,0.09875134759182844,-0.0006301976285517097
2.1762400318439195,0.10000161734529861,0.09996884202312965,3.2775322168956955e-05,0.9775055489776777,0.9063476776905638,0.07115787128711393,0.15033929448719802,0.15085622709726407,-0.000516932610066051,0.09395296605388008,0.09447435766934043,-0.0005213916154603454,0.09826370357479539,0.0988283731309956,-0.0005646695562002146
2.178236549606072,0.10000154578493226,0.09996884202312965,3.270376180260215e-05,0.9547280885506271,0.9063476776905638,0.04838041086006328,0.15065726950485203,0.151685521143966,-0.001028251639113964,0.09395428242627428,0.0947675202214472,-0.0008132377951729219,0.09839544857386616,0.09905635005186357,-0.000660901477997411
2.1802330673682238,0.10000136118725994,0.09996764600443264,3.371518282729857e-05,0.9223847815101159,0.8633468943137351,0.05903788719638081,0.15092339651958933,0.15156393993967646,-0.0006405434200871252,0.09392412412047695,0.09456009658926437,-0.0006359724687874241,0.09851179933387086,0.09923284235960877,-0.0007210430257379163
2.182229585130376,0.10000120240126058,0.09996764600443264,3.355639682793565e-05,0.8945639305372954,0.8633468943137351,0.031217036223560313,0.15117654319498117,0.15176335414855485,-0.0005868109535736854,0.09389429575051308,0.09448680672892992,-0.0005925109784168381,0.09863623171624328,0.09926359766954067,-0.0006273659532973902
2.184226102892528,0.1000009483152578,0.09996659994861908,3.434836663872287e-05,0.8632677286015984,0.8000353701311358,0.0632323584704626,0.1514310507509049,0.151918621928873,-0.0004875711779681047,0.09387791855091013,0.09438201931758086,-0.0005041007666707342,0.0987434023936876,0.09930440809618604,-0.0005610057024984377
2.1862226206546804,0.10000075746188201,0.09996659994861908,3.415751326293903e-05,0.8397599960899088,0.8000353701311358,0.03972462595877302,0.15167573802592502,0.15259332009125828,-0.0009175820653332667,0.0938636549455319,0.09460003266758311,-0.0007363777220512208,0.09884440423441397,0.09948220537128713,-0.000637801136873159
2.1882191384168324,0.10000047919056632,0.09996573607217367,3.4743118392646655e-05,0.8138748519387559,0.7728163148024242,0.041058537136331674,0.15187358663013956,0.15242706206350448,-0.000553475433364925,0.09382194740764643,0.0943932384642949,-0.0005712910566484652,0.09892922969243023,0.09961551886935524,-0.000686289176925009
2.1902156561789843,0.10000029244497523,0.09996573607217367,3.4556372801558544e-05,0.7965035446135832,0.7728163148024242,0.023687229811159005,0.15205361204510554,0.15253716538119272,-0.00048355333608718354,0.09377604945866594,0.0942899496521594,-0.0005139001934934551,0.09902384180665688,0.09961023285541051,-0.0005863910487536317
2.1922121739411367,0.09999966145350572,0.0999650438458906,3.4617607615125556e-05,0.7706723547624659,0.7243678806234305,0.04630447413903538,0.15223979892995135,0.15260784095224558,-0.0003680420222942349,0.093746331395747,0.0941565587749491,-0.0004102273792020994,0.0990976052656871,0.09960677594342279,-0.0005091706777356902
