paired_relative_time,m1_common_velocity_reference,m1b_common_velocity_reference,delta_m1_minus_m1b_common_velocity_reference,m1_agv2_robust_margin,m1b_agv2_robust_margin,delta_m1_minus_m1b_agv2_robust_margin,m1_yaw_drive_disturbance_left_nominal,m1b_yaw_drive_disturbance_left_nominal,delta_m1_minus_m1b_yaw_drive_disturbance_left_nominal,m1_yaw_drive_disturbance_right_nominal,m1b_yaw_drive_disturbance_right_nominal,delta_m1_minus_m1b_yaw_drive_disturbance_right_nominal,m1_agv2_s_dot_actual,m1b_agv2_s_dot_actual,delta_m1_minus_m1b_agv2_s_dot_actual
0.6184450864791871,0.10000831229881396,0.09996251575084031,4.579654797365329e-05,1.0,1.0,0.0,0.13173048810167723,0.13209074548329786,-0.0003602573816206267,0.1097916354739106,0.11011684263618467,-0.0003252071622740632,0.09935184202713351,0.09956376335172902,-0.00021192132459550705
0.6383949279785156,0.10000755510768827,0.09996270304407463,4.4852063613640136e-05,1.0,1.0,0.0,0.13179245737212747,0.13208510245845434,-0.00029264508632687036,0.10957116567548952,0.1098386779640642,-0.00026751228857467557,0.09926508808195836,0.09943242991756575,-0.00016734183560739024
0.6583447694778443,0.10000740355440756,0.09996270304407463,4.470051033292344e-05,1.0,1.0,0.0,0.1318513436601881,0.13243519603356646,-0.0005838523733783518,0.10932472030201175,0.10978998871832645,-0.00046526841631469584,0.09917038578926134,0.09945822645763468,-0.0002878406683733403
0.6782946109771728,0.10000729727463396,0.09996337247302207,4.392480161188872e-05,1.0,1.0,0.0,0.1319327228847442,0.132442385259254,-0.0005096623745098061,0.10907190623702546,0.10954215883454911,-0.000470252597523646,0.09907474503481448,0.09943011372957206,-0.0003553686947575796
0.6982444524765015,0.10000727375583561,0.09996337247302207,4.390128281353545e-05,1.0,1.0,0.0,0.13201265718677413,0.1324251400464032,-0.00041248285962908193,0.10879498436060903,0.10918235886017286,-0.00038737449956383063,0.09897071397069537,0.09925540678662054,-0.0002846928159251638
0.7181942939758301,0.10000729583928736,0.09996445328433083,4.2842554956526446e-05,1.0,1.0,0.0,0.13210882604158314,0.13279614679364793,-0.0006873207520647906,0.10850633522306319,0.10908526501328766,-0.000578929790224475,0.0988576089609553,0.09927213383270013,-0.00041452487174482855
0.7381441354751587,0.10000730093656723,0.09996445328433083,4.284765223640241e-05,1.0,1.0,0.0,0.13220287325392266,0.1327871626013865,-0.0005842893474638511,0.10819350727761726,0.10874765352302082,-0.0005541462454035639,0.09874521351975075,0.09921214767342026,-0.00046693415366950985
0.7580939769744873,0.10000775705263501,0.09996445443156492,4.3302621070093195e-05,1.0,1.0,0.0,0.13231223819934032,0.13278737743699096,-0.0004751392376506347,0.10786749113026682,0.10832635732193913,-0.00045886619167230525,0.09862470052079478,0.09901920002220062,-0.00039449950140584
0.7780438184738159,0.10000787151927783,0.09996445443156492,4.341708771291031e-05,1.0,1.0,0.0,0.1324424558997542,0.1328016156086718,-0.0003591597089175891,0.10753394935664484,0.10788962464492605,-0.0003556752882812042,0.0984969200921397,0.09882119492179645,-0.0003242748296567455
0.7979936599731445,0.10000868423886776,0.09996460206381458,4.408217505318113e-05,1.0,1.0,0.0,0.13257241467838765,0.13282844019055043,-0.00025602551216277747,0.10717574412931662,0.10743961745447306,-0.00026387332515644124,0.09837017267300123,0.09861402357444225,-0.00024385090144102284
0.8179435014724732,0.10000889737559875,0.09996460206381458,4.429531178416768e-05,1.0,1.0,0.0,0.13271670415090417,0.1328814027389157,-0.00016469858801151926,0.1068079156856096,0.1069853240959966,-0.00017740841038700605,0.09823373732780158,0.09841646093574778,-0.00018272360794620301
0.8378933429718017,0.10000929374970464,0.09996480279765674,4.4490952047906984e-05,1.0,1.0,0.0,0.1328519296937962,0.13292905631404048,-7.71266202442833e-05,0.10641211901112724,0.10650705555823582,-9.493654710858446e-05,0.09809979531496844,0.0982018110253867,-0.00010201571041826285
0.8578431844711304,0.10000940715272182,0.09996480279765674,4.4604355065078205e-05,1.0,1.0,0.0,0.133028171153481,0.13298195288878778,4.621826469322632e-05,0.10602185522364452,0.10600865153645728,1.3203687187240964e-05,0.09795524720739432,0.09798877294621317,-3.352573881884591e-05
0.8777930259704589,0.1000099003913624,0.09996518888301205,4.471150835035076e-05,1.0,1.0,0.0,0.1331785746021755,0.13309807181485106,8.050278732443794e-05,0.10559289822973981,0.1055394573703577,5.344085938210896e-05,0.09781453324451204,0.09777895788959164,3.557535492040853e-05
0.8977428674697876,0.10001004164705836,0.09996518888301205,4.4852764046310334e-05,1.0,1.0,0.0,0.13337830357726319,0.13319859836565728,0.0001797052116059017,0.10518073929794908,0.10503533973630726,0.00014539956164182077,0.09767154034157223,0.09756274385632953,0.00010879648524270147
0.9176927089691163,0.10001052516903026,0.09996585284595655,4.467232307371616e-05,1.0,1.0,0.0,0.13356899437484698,0.13331968210158357,0.00024931227326341343,0.10474489839525525,0.1045319752925192,0.00021292310273604564,0.09752196441732526,0.09735473313435897,0.00016723128296629308
0.9376425504684448,0.10001067212980573,0.09996585284595655,4.481928384918177e-05,1.0,1.0,0.0,0.13376740323843703,0.13345518847817356,0.0003122147602634684,0.1042954619511352,0.10402390472262682,0.0002715572285083845,0.09737706695799778,0.0971505041347963,0.0002265628232014788
0.9575923919677735,0.1000103770999887,0.09996615708647949,4.4220013509205236e-05,1.0,1.0,0.0,0.13399104594264222,0.13360662365916182,0.0003844222834804012,0.1038492548918418,0.10350966316072863,0.0003395917311131702,0.09723203587923507,0.09694440369325123,0.00028763218598383544
0.977542233467102,0.10001028214016687,0.09996615708647949,4.4125053687379956e-05,1.0,1.0,0.0,0.13423004512319722,0.1337720598720432,0.0004579852511540361,0.10340090585440957,0.10299270348782823,0.000408202366581345,0.09708085293532888,0.09673985831770211,0.0003409946176267664
0.9974920749664307,0.10000984972872645,0.09996629168258138,4.355804614507297e-05,1.0,1.0,0.0,0.1344502547163676,0.13395155669624334,0.0004986980201242552,0.10292115428435877,0.10247328321430045,0.0004478710700583227,0.09694125935751298,0.09654463746074793,0.0003966218967650509
1.0174419164657593,0.10000970192555182,0.09996629168258138,4.341024297044305e-05,1.0,1.0,0.0,0.13471394345903911,0.13463808904988683,7.58544091522817e-05,0.10246481229680697,0.10235905888254503,0.00010575341426194429,0.09680038780654564,0.09650244648248865,0.0002979413240569856
1.037391757965088,0.1000096723151612,0.09996652793856227,4.314437659892756e-05,1.0,1.0,0.0,0.13497442029890439,0.1346975970566132,0.0002768232422911965,0.10199441072506364,0.1017445555943282,0.0002498551307354435,0.09666288838166798,0.09644855744925608,0.00021433093241189638
1.0573415994644164,0.10000966174759213,0.09996652793856227,4.313380902985775e-05,1.0,1.0,0.0,0.13527406229261552,0.13492294836542695,0.00035111392718856216,0.10154306001672146,0.10122848623037546,0.00031457378634600075,0.09652787200109342,0.09625782819575607,0.00027004380533734995
1.077291440963745,0.10000964274977113,0.09996693173792522,4.271101184591397e-05,1.0,1.0,0.0,0.13555399147085617,0.13517324031740632,0.00038075115344984867,0.10107134528886177,0.1007216697302645,0.0003496755585972733,0.09640158289047582,0.09608367902971655,0.0003179038607592638
1.0972412824630737,0.10000963554240984,0.09996693173792522,4.2703804484622854e-05,1.0,1.0,0.0,0.1358563068512054,0.13543480530852878,0.00042150154267661666,0.10061387828530387,0.1002200935356445,0.0003937847496593705,0.09627780668863024,0.09592111793153578,0.00035668875709446435
1.1171911239624024,0.10000931986841066,0.09996769893048706,4.1620937923605994e-05,1.0,1.0,0.0,0.13617857306894796,0.13571358134552192,0.00046499172342603923,0.1001617612241421,0.09973090807514443,0.00043085314899767024,0.0961601019670327,0.09576847100974864,0.0003916309572840615
1.137140965461731,0.10000919056142837,0.09996769893048706,4.149163094131769e-05,1.0,1.0,0.0,0.1365080475023117,0.13600151842360295,0.0005065290787087673,0.09971496298092501,0.09924618158360107,0.0004687813973239391,0.09605198500781315,0.09562421403852997,0.0004277709692831755
1.1570908069610595,0.10000875919442555,0.09996825145449677,4.0507739928780095e-05,1.0,1.0,0.0,0.13685148758655447,0.13632028641796198,0.0005312011685924822,0.09927608518649655,0.09878354533595025,0.0004925398505463002,0.09595091423636797,0.09549470144728225,0.00045621278908571095
1.1770406484603881,0.1000085754969993,0.09996825145449677,4.0324042502537516e-05,1.0,1.0,0.0,0.13722190770322146,0.1366573314001255,0.0005645763030959483,0.09885890039058842,0.09833405925932173,0.0005248411312666901,0.09586043331859578,0.09538684361624718,0.0004735897023486063
1.1969904899597168,0.1000086713983119,0.09996849124832392,4.018014998798114e-05,1.0,1.0,0.0,0.13758556866573604,0.13700535710388653,0.0005802115618495085,0.09844403587773536,0.09790066068693758,0.0005433751907977791,0.09578255468582676,0.09527776010206541,0.0005047945837613477
1.2169403314590455,0.10000871500692765,0.09996849124832392,4.02237586037274e-05,1.0,1.0,0.0,0.13796206132801475,0.13737880568631278,0.0005832556417019741,0.09804172766407028,0.09749245661911717,0.0005492710449531146,0.09571351559105136,0.09519098762929999,0.0005225279617513678
1.2368901729583741,0.10000873539799164,0.09996883040811544,3.990498987620217e-05,1.0,1.0,0.0,0.1383429912753339,0.1377598049742438,0.0005831863010900828,0.09765251552091614,0.09709846156578182,0.0005540539551343177,0.09565495028649144,0.09511583494881144,0.0005391153376800017
1.2568400144577025,0.10000874535405081,0.09996883040811544,3.99149459353737e-05,1.0,1.0,0.0,0.1387333033435536,0.1381472679419097,0.0005860354016438973,0.09727104709263451,0.09671545450768669,0.0005555925849478199,0.09560657394570551,0.09506002324623651,0.0005465506994690034
1.2767898559570312,0.10000881950202138,0.09996933956070182,3.947994131955901e-05,1.0,1.0,0.0,0.13914210052248896,0.13856288968804417,0.0005792108344447877,0.09691568938844883,0.09636556206703839,0.0005501273214104374,0.09557037781113989,0.09501785305543001,0.0005525247557098822
1.2967396974563599,0.10000885409946424,0.09996933956070182,3.9514538762414064e-05,1.0,1.0,0.0,0.13955866795054692,0.13898620789749436,0.0005724600530525592,0.09657885832836194,0.09603439612625922,0.000544462202102719,0.09554596324265326,0.09499965723017434,0.0005463060124789171
1.3166895389556885,0.10000888799184236,0.09997018883701782,3.869915482454522e-05,1.0,1.0,0.0,0.139989348712402,0.13943887039890976,0.0005504783134922531,0.09626642817734794,0.09573920147126265,0.0005272267060852931,0.09553372748639442,0.09499397280431825,0.0005397546820761767
1.3366393804550172,0.10000890480895404,0.09997018883701782,3.871597193622067e-05,1.0,1.0,0.0,0.14041999436716737,0.13989452952086487,0.0005254648463025036,0.09596863572050274,0.09546171947400965,0.000506916246493086,0.0955383994633704,0.09500592622089139,0.0005324732424790007
1.3565892219543456,0.10000870890699591,0.09997113513763378,3.757376936212864e-05,1.0,1.0,0.0,0.14086281027483588,0.14093238680940096,-6.957653456507451e-05,0.09569288529876763,0.09566687549535,2.6009803417631483e-05,0.09555662626763851,0.09515200059699216,0.0004046256706463497
1.3765390634536743,0.10000860792273474,0.09997113513763378,3.74727851009532e-05,1.0,1.0,0.0,0.14131541766036487,0.141108708768737,0.00020670889162788253,0.09544386211644315,0.09522249918855907,0.00022136292788407785,0.0955884230075839,0.09532977775441659,0.00025864525316730835
1.396488904953003,0.10000842940245477,0.09997165059435083,3.677880810394607e-05,1.0,1.0,0.0,0.14177054042006765,0.14155864868929152,0.00021189173077612589,0.09521312783886449,0.09499103581130802,0.00022209202755646418,0.09563311454541791,0.0953633671767063,0.00026974736871160365
1.4164387464523316,0.10000833156696091,0.09997165059435083,3.668097261008696e-05,1.0,1.0,0.0,0.14224907472353068,0.14204603543162783,0.0002030392919028512,0.09501886588633236,0.09480709281248555,0.00021177307384681598,0.09569294755124728,0.09543709522427171,0.0002558523269755725
1.4363885879516602,0.10000818587147967,0.0999721839357825,3.6001935697166365e-05,1.0,1.0,0.0,0.14270189066242295,0.1425168022103005,0.0001850884521224505,0.09482558266007474,0.09462811653606758,0.00019746612400715902,0.09576780531799549,0.09551633878357373,0.0002514665344217626
1.4563384294509887,0.10000809907643705,0.0999721839357825,3.591514065455492e-05,1.0,1.0,0.0,0.14319238680963067,0.14301539265156016,0.00017699415807051477,0.0946776285314464,0.09448994916136039,0.00018767937008601354,0.0958538802503002,0.09561630414853942,0.0002375761017607836
1.4762882709503173,0.10000807906536287,0.09997282116740798,3.5257897954887873e-05,1.0,1.0,0.0,0.14366456153121837,0.14350293214527152,0.00016162938594685428,0.0945370153618437,0.09436359486832593,0.0001734204935177619,0.09595610457068453,0.09573295147729606,0.00022315309338846734
1.496238112449646,0.10000806664455157,0.09997282116740798,3.524547714359172e-05,1.0,1.0,0.0,0.14414526821196083,0.14399575551240185,0.0001495126995589846,0.09441998461612723,0.09426264260233197,0.00015734201379526136,0.09607235503777345,0.09585549931424209,0.00021685572353136173
1.5161879539489747,0.10000709843096389,0.09997340458984376,3.369384112013318e-05,1.0,1.0,0.0,0.14459869984328041,0.14514456873044868,-0.0005458688871682604,0.09430927505602138,0.09467339168145622,-0.00036411662543484047,0.09619770539853412,0.09610087190897809,9.683348955602522e-05
1.5361377954483033,0.10000649030655118,0.09997340458984376,3.308571670741778e-05,1.0,1.0,0.0,0.14507233393824878,0.1452314430136472,-0.0001591090753984281,0.09423004305314099,0.09434660943731053,-0.0001165663841695419,0.09632908743014856,0.09638055533073484,-5.146790058627171e-05
1.5560876369476317,0.10000593857661307,0.09997313663155348,3.2801945059585114e-05,1.0,1.0,0.0,0.14553892929709036,0.14568759423664943,-0.00014866493955906224,0.09416345024530781,0.09427724334063878,-0.00011379309533096627,0.09645492564300912,0.09651119769251132,-5.627204950220399e-05
1.5760374784469604,0.10000557766108498,0.09997313663155348,3.244102953149641e-05,1.0,1.0,0.0,0.14598428893990026,0.14684487953564052,-0.0008605905957402571,0.0940972786687098,0.09473646089758761,-0.0006391822288778076,0.09659732400979365,0.0967649156244798,-0.00016759161468614392
1.595987319946289,0.10000521965840348,0.09997317917966421,3.204047873926752e-05,1.0,1.0,0.0,0.1464563831855661,0.146871976623927,-0.000415593438360895,0.09406835126780815,0.09442698336390552,-0.00035863209609737767,0.09675198144296802,0.09706298695252723,-0.0003110055095592035
1.6159371614456177,0.10000497004372783,0.09997317917966421,3.179086406361609e-05,1.0,1.0,0.0,0.14689607781325523,0.14729730851273046,-0.00040123069947523016,0.09403367932161268,0.09438349193199999,-0.00034981261038731504,0.09689972915519958,0.09718212314060708,-0.0002823939854074975
1.6358870029449464,0.10000422879915315,0.09997314799912473,3.1080800028421285e-05,1.0,1.0,0.0,0.1473152403195039,0.14770625118217304,-0.00039101086266912777,0.09399708437025411,0.09434120449999255,-0.00034412012973843165,0.09705778486268868,0.0973371731451148,-0.0002793882824261157
1.6558368444442748,0.10000368801266796,0.09997314799912473,3.054001354323155e-05,1.0,1.0,0.0,0.14775856724895203,0.14811525770586093,-0.00035669045690889245,0.09399463613514376,0.09431385178635088,-0.0003192156512071137,0.09722232736309906,0.09748813905227564,-0.0002658116891765816
1.6757866859436035,0.10000361394406937,0.09997342859937765,3.0185344691721627e-05,1.0,1.0,0.0,0.14818031799094836,0.14927452409254532,-0.0010942061015969673,0.09399154790710187,0.0948261571981294,-0.0008346092910275216,0.0973737494230908,0.09774201369655765,-0.0003682642734668534
1.6957365274429321,0.10000355847771819,0.09997342859937765,3.0129878340542926e-05,1.0,1.0,0.0,0.14855814732978165,0.14913485642877183,-0.0005767090989901857,0.09396597182376189,0.09448867213310252,-0.0005227003093406374,0.09753484431578566,0.09802095373415316,-0.00048610941836750576
1.7156863689422608,0.10000293242407303,0.09997199923268112,3.0933191391913084e-05,1.0,1.0,0.0,0.1489636206315385,0.14949317893888295,-0.000529558307344441,0.09397697262232901,0.09446391134923988,-0.00048693872691087103,0.09768611179694191,0.09815979489073386,-0.00047368309379194895
1.7356362104415894,0.10000244604402564,0.09997199923268112,3.0446811344522762e-05,1.0,1.0,0.0,0.1493180560597021,0.14981141918504984,-0.0004933631253477289,0.0939605919962194,0.09441765245787302,-0.00045706046165362724,0.09784095303982021,0.09826918509821701,-0.0004282320583968019
1.7555860519409179,0.1000020259309026,0.09997055247429731,3.1473456605285444e-05,1.0,0.9973269469792462,0.002673053020753824,0.14967142129445346,0.15090804225588522,-0.0012366209614317614,0.09395541130533726,0.09491444935166865,-0.0009590380463313924,0.09798451952325758,0.09848040019786818,-0.0004958806746105937
1.7755358934402465,0.1000016880165291,0.09997055247429731,3.1135542231788826e-05,1.0,0.9973269469792462,0.002673053020753824,0.15002352229320448,0.1506607634660385,-0.0006372411728340077,0.09396285111829487,0.0945583790696005,-0.00059552795130563,0.09812489147881247,0.09875104456016742,-0.0006261530813549548
1.7954857349395752,0.10000161124877144,0.09996884202312965,3.276922564178497e-05,0.9755650417765162,0.9063476776905638,0.06921736408595236,0.1503295097938157,0.15091985203156616,-0.0005903422377504519,0.0939422838320746,0.09450246869259445,-0.0005601848605198412,0.09826724435746315,0.09883453906516117,-0.0005672947076980212
1.8154355764389039,0.10000154578493226,0.09996884202312965,3.270376180260215e-05,0.9547280885506271,0.9063476776905638,0.04838041086006328,0.15065384894068318,0.152011636918165,-0.001357787977481817,0.09395070329448733,0.09501712743395554,-0.0010664241394682111,0.09839617891817201,0.09900579515314809,-0.0006096162349760736
1.8353854179382325,0.10000136389864898,0.09996764600443264,3.3717894216342414e-05,0.9228598432322047,0.8633468943137351,0.05951294891846959,0.1509253201344642,0.15161909931718576,-0.0006937791827215656,0.09392608175241808,0.09458862976608214,-0.0006625480136640549,0.0985114268985545,0.09923321051315138,-0.0007217836145968909
1.855335259437561,0.10000120240126058,0.09996764600443264,3.355639682793565e-05,0.8945639305372954,0.8633468943137351,0.031217036223560313,0.15118441162462926,0.1518010421055674,-0.0006166304809381573,0.0939019947779438,0.09450240127781247,-0.000600406499868672,0.09863395491873243,0.09926613608287181,-0.0006321811641393782
1.8752851009368896,0.10000097128023985,0.09996659994861908,3.437133162077777e-05,0.8660963642129355,0.8000353701311358,0.06606099408179966,0.1514465377642992,0.15194526851953635,-0.0004987307552371534,0.09389244071911763,0.09439297443310234,-0.0005005337139847021,0.09873965123509575,0.09930581293024593,-0.000566161695150183
1.8952349424362183,0.10000075746188201,0.09996659994861908,3.415751326293903e-05,0.8397599960899088,0.8000353701311358,0.03972462595877302,0.15169748819971762,0.15298202362350957,-0.0012845354237919493,0.09388336072186149,0.09488749841776949,-0.001004137695908,0.09884182252213865,0.09943103453113254,-0.0005892120089938946
1.915184783935547,0.1000005217775467,0.09996573607217367,3.478570537303327e-05,0.8178363458623996,0.7728163148024242,0.04502003105997543,0.15189828410373726,0.15245597354074084,-0.0005576894370035723,0.093844405086065,0.09440842095632858,-0.0005640158702635845,0.09892636008832115,0.09961421141223993,-0.0006878513239187839
