topic,bag_stamp,header_stamp,robot_id,command_seq,mode,active,target_speed_ratio_left,target_speed_ratio_right,target_accel_ratio_left,target_accel_ratio_right,target_decel_ratio_left,target_decel_ratio_right,ramp_down_time,ramp_up_time,experiment_id
/agv2/derating_command,1788938460.4487524,1788938460.4486613,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938460.5487297,1788938460.5486608,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938460.6487508,1788938460.648687,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938460.7487984,1788938460.7487264,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938460.8488657,1788938460.8487544,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938460.9487226,1788938460.9486609,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938461.0487843,1788938461.0486937,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938461.148771,1788938461.1487002,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938461.248737,1788938461.2486622,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938461.3487494,1788938461.3486557,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938461.4488947,1788938461.4487748,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938461.5487275,1788938461.5486844,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938461.6489015,1788938461.6486833,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938461.7487674,1788938461.748658,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938461.8487523,1788938461.8486886,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938461.9487789,1788938461.948691,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938462.048845,1788938462.0486882,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938462.1489227,1788938462.1486886,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938462.2488396,1788938462.2486844,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938462.3488383,1788938462.3486505,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938462.4488044,1788938462.4486537,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938462.5487473,1788938462.5486538,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938462.6487026,1788938462.648653,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938462.7487347,1788938462.748654,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938462.8487568,1788938462.8486845,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938462.948795,1788938462.948665,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938463.0987582,1788938463.0986476,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938463.198779,1788938463.1986465,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938463.2488465,1788938463.2486877,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938463.34872,1788938463.3486533,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938463.4488306,1788938463.4486964,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938463.5987432,1788938463.5986464,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938463.6986885,1788938463.6986463,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938463.7487779,1788938463.7486513,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938463.8488152,1788938463.848692,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938463.9487705,1788938463.9486573,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938464.0488226,1788938464.048686,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938464.148747,1788938464.1486526,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938464.2487323,1788938464.248658,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938464.3986928,1788938464.3986526,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938464.4487662,1788938464.448693,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
/agv2/derating_command,1788938464.5487058,1788938464.5486593,2,1788938459,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m1_r1_circle_r0p7_cw_smooth_exit_robot2_derating_serial
