topic,bag_stamp,header_stamp,path_id,path_version,load_s_reference,load_velocity_reference,load_acceleration_reference,load_x_reference,load_y_reference,load_yaw_reference,support_x_reference_1,support_x_reference_2,support_x_reference_3,support_y_reference_1,support_y_reference_2,support_y_reference_3,support_yaw_reference_1,support_yaw_reference_2,support_yaw_reference_3
/multi_agv/path_reference,1788938460.3729775,1788938460.3723385,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.382974,1788938460.382344,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.3928537,1788938460.3922892,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.4028628,1788938460.4023268,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.4128022,1788938460.4122953,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.4227524,1788938460.422255,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.432799,1788938460.432282,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.4428136,1788938460.4422917,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.4531982,1788938460.4523435,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.4630027,1788938460.4623008,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.4730308,1788938460.472353,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.4829981,1788938460.4823105,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.4930954,1788938460.4922671,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.5030048,1788938460.502262,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.5129647,1788938460.5122626,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.5229797,1788938460.5222614,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.5332365,1788938460.5322635,s_curve,1,5.093875721792275e-10,5.092736985802249e-08,1.5244153293498538e-05,5.093875721792275e-10,0.0,0.0,0.17320508126627526,-0.08660253986905633,-0.08660253986905633,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.5430045,1788938460.5422633,s_curve,1,4.557454162877041e-09,4.04818317837335e-07,6.047257551479342e-05,4.557454162877041e-09,0.0,0.0,0.17320508531434187,-0.08660253582098974,-0.08660253582098974,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.5528944,1788938460.5522904,s_curve,1,1.8204119983292617e-08,1.3612696697077686e-06,0.00013518132461054776,1.8204119983292617e-08,0.0,0.0,0.1732050989610077,-0.08660252217432392,-0.08660252217432392,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.562892,1788938460.5623052,s_curve,1,5.034202109823045e-08,3.208784407817588e-06,0.00023845630908223635,5.034202109823045e-08,0.0,0.0,0.1732051310989088,-0.08660249003642281,-0.08660249003642281,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.5729618,1788938460.5722883,s_curve,1,1.1242469149074511e-07,6.218909459008668e-06,0.0003691610401120148,1.124246914907451e-07,0.0,0.0,0.1732051931815792,-0.08660242795375242,-0.08660242795375242,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.583069,1788938460.5822933,s_curve,1,2.193111039277569e-07,1.0681703477292677e-05,0.0005272833115947261,2.193111039277569e-07,0.0,0.0,0.17320530006799162,-0.08660232106733998,-0.08660232106733998,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.5931532,1788938460.5922675,s_curve,1,3.8723176833799803e-07,1.6836285260632637e-05,0.0007111941260718763,3.87231768337998e-07,0.0,0.0,0.17320546798865605,-0.08660215314667558,-0.08660215314667558,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.6029992,1788938460.602288,s_curve,1,6.377311675050929e-07,2.4996948884768657e-05,0.000921730711362232,6.377311675050929e-07,0.0,0.0,0.17320571848805522,-0.08660190264727641,-0.08660190264727641,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.613171,1788938460.6123374,s_curve,1,9.936980955365758e-07,3.5425379211817865e-05,0.001158058261766934,9.936980955365758e-07,0.0,0.0,0.17320607445498323,-0.08660154668034838,-0.08660154668034838,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.6228852,1788938460.6223195,s_curve,1,1.475362746673025e-06,4.825715478463168e-05,0.0014171144657624294,1.475362746673025e-06,0.0,0.0,0.17320655611963437,-0.08660106501569724,-0.08660106501569724,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.6328309,1788938460.6322925,s_curve,1,2.1114048174937624e-06,6.377826434329305e-05,0.0016994704528785255,2.1114048174937624e-06,0.0,0.0,0.1732071921617052,-0.08660042897362641,-0.08660042897362641,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.642951,1788938460.642259,s_curve,1,2.931034571637975e-06,8.222137252184567e-05,0.002004535558787212,2.931034571637975e-06,0.0,0.0,0.17320801179145934,-0.08659960934387227,-0.08659960934387227,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.6527593,1788938460.65226,s_curve,1,3.97006866573544e-06,0.00010389195012764747,0.0023328358050194653,3.97006866573544e-06,0.0,0.0,0.17320905082555343,-0.08659857030977818,-0.08659857030977818,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.6628656,1788938460.662279,s_curve,1,5.262541285749458e-06,0.0001290030720862497,0.002683439096357907,5.262541285749459e-06,0.0,0.0,0.17321034329817345,-0.08659727783715816,-0.08659727783715816,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.6727753,1788938460.6722856,s_curve,1,6.840537402148998e-06,0.00015769529620151672,0.0030546274487308744,6.840537402148998e-06,0.0,0.0,0.17321192129428986,-0.08659569984104176,-0.08659569984104176,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.6829684,1788938460.6824002,s_curve,1,8.768175705423404e-06,0.0001905771104467525,0.003450505071910375,8.768175705423404e-06,0.0,0.0,0.17321384893259312,-0.08659377220273848,-0.08659377220273848,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.6929321,1788938460.6923876,s_curve,1,1.1035575027406117e-05,0.00022706668115244965,0.0038611009545875983,1.1035575027406117e-05,0.0,0.0,0.1732161163319151,-0.0865915048034165,-0.0865915048034165,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.702805,1788938460.7023163,s_curve,1,1.3691875452340077e-05,0.00026751128888132506,0.004288190422607249,1.3691875452340077e-05,0.0,0.0,0.17321877263234003,-0.08658884850299156,-0.08658884850299156,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.7127423,1788938460.7122717,s_curve,1,1.6802007318193455e-05,0.00031240877908325854,0.004734596727810373,1.6802007318193455e-05,0.0,0.0,0.1732218827642059,-0.08658573837112571,-0.08658573837112571,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.7228148,1788938460.7223125,s_curve,1,2.0439556881418422e-05,0.000362282314940495,0.005202672040129475,2.0439556881418422e-05,0.0,0.0,0.17322552031376912,-0.0865821008215625,-0.0865821008215625,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.732756,1788938460.7323124,s_curve,1,2.4606544113163103e-05,0.0004167099743437753,0.005686009856564506,2.4606544113163103e-05,0.0,0.0,0.17322968730100086,-0.08657793383433074,-0.08657793383433074,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.7428532,1788938460.7422872,s_curve,1,2.9354066292639567e-05,0.00047590614758369245,0.0061846783283586015,2.9354066292639567e-05,0.0,0.0,0.17323443482318035,-0.08657318631215127,-0.08657318631215127,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.753178,1788938460.7523167,s_curve,1,3.47751837688566e-05,0.0005405166828904934,0.006702010149034437,3.47751837688566e-05,0.0,0.0,0.17323985594065655,-0.08656776519467504,-0.08656776519467504,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.762846,1788938460.7623298,s_curve,1,4.088576268405724e-05,0.0006102731412876821,0.0072338553280292634,4.088576268405724e-05,0.0,0.0,0.17324596651957175,-0.08656165461575985,-0.08656165461575985,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.7728112,1788938460.7722862,s_curve,1,4.7705723313851134e-05,0.0006849893293507869,0.007777341914312398,4.7705723313851134e-05,0.0,0.0,0.17325278648020156,-0.08655483465513006,-0.08655483465513006,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.7828226,1788938460.782255,s_curve,1,5.5335216183193435e-05,0.0007652954532051208,0.008335564825548583,5.533521618319343e-05,0.0,0.0,0.1732604159730709,-0.0865472051622607,-0.0865472051622607,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.7928927,1788938460.7922547,s_curve,1,6.385003409338963e-05,0.0008515049519543133,0.008909012363134641,6.385003409338963e-05,0.0,0.0,0.1732689307909811,-0.08653869034435052,-0.08653869034435052,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.8028705,1788938460.8023136,s_curve,1,7.334447620576638e-05,0.0009440584521738687,0.009498821103620426,7.334447620576638e-05,0.0,0.0,0.17327842523309347,-0.08652919590223813,-0.08652919590223813,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.812828,1788938460.8123043,s_curve,1,8.375518610527256e-05,0.001041950083235844,0.010097344413367274,8.375518610527256e-05,0.0,0.0,0.17328883594299296,-0.08651878519233863,-0.08651878519233863,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.8228087,1788938460.8222926,s_curve,1,9.520142420173564e-05,0.0011458515896245896,0.010707389367934406,9.520142420173564e-05,0.0,0.0,0.17330028218108945,-0.08650733895424217,-0.08650733895424217,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.832743,1788938460.8322742,s_curve,1,0.00010773477968646041,0.0012558023209715608,0.01132810529473278,0.00010773477968646041,0.0,0.0,0.17331281553657416,-0.08649480559875744,-0.08649480559875744,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.8427656,1788938460.8423069,s_curve,1,0.00012150750657465653,0.0013726401655249816,0.01196288349283709,0.00012150750657465653,0.0,0.0,0.17332658826346237,-0.08648103287186926,-0.08648103287186926,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.8527586,1788938460.8522563,s_curve,1,0.0001363800953593665,0.0014948398090787588,0.012602442287388783,0.0001363800953593665,0.0,0.0,0.17334146085224708,-0.08646616028308454,-0.08646616028308454,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.8628194,1788938460.862253,s_curve,1,0.0001526157578534202,0.0016240752345838877,0.01325459711246865,0.0001526157578534202,0.0,0.0,0.17335769651474112,-0.0864499246205905,-0.0864499246205905,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.87269,1788938460.8722532,s_curve,1,0.0001702158004523144,0.0017599255912154944,0.013916047954423331,0.0001702158004523144,0.0,0.0,0.17337529655734002,-0.08643232457799159,-0.08643232457799159,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.8831477,1788938460.8823051,s_curve,1,0.0001893457298717256,0.0019031793877461439,0.01458947462100471,0.0001893457298717256,0.0,0.0,0.17339442648675943,-0.08641319464857218,-0.08641319464857218,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.8930213,1788938460.892295,s_curve,1,0.0002098480244406141,0.0020523176901385666,0.015267138353573873,0.0002098480244406141,0.0,0.0,0.1734149287813283,-0.08639269235400329,-0.08639269235400329,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.9028456,1788938460.9022872,s_curve,1,0.00023191397787701584,0.0022082840184290665,0.015952097183634162,0.00023191397787701584,0.0,0.0,0.17343699473476473,-0.08637062640056689,-0.08637062640056689,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.9127326,1788938460.9122736,s_curve,1,0.000255588621212966,0.002371008042214911,0.016643500149461473,0.000255588621212966,0.0,0.0,0.17346066937810067,-0.08634695175723094,-0.08634695175723094,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.9228592,1788938460.922325,s_curve,1,0.0002811371715079273,0.0025418167803214747,0.017345986845676415,0.0002811371715079273,0.0,0.0,0.17348621792839564,-0.08632140320693597,-0.08632140320693597,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.9327822,1788938460.9323113,s_curve,1,0.0003082878523050782,0.0027185796690736342,0.018050065501723184,0.0003082878523050782,0.0,0.0,0.17351336860919278,-0.08629425252613883,-0.08629425252613883,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.9428847,1788938460.942303,s_curve,1,0.00033728774623822966,0.002902462000693537,0.018759768125764027,0.00033728774623822966,0.0,0.0,0.17354236850312593,-0.08626525263220568,-0.08626525263220568,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.9527647,1788938460.9522693,s_curve,1,0.0003681120729501845,0.003092962972933131,0.0194725871198484,0.0003681120729501845,0.0,0.0,0.17357319282983788,-0.08623442830549372,-0.08623442830549372,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788938460.9628174,1788938460.9623022,s_curve,1,0.0004011408821070463,0.003291948027093399,0.020194701886887625,0.0004011408821070463,0.0,0.0,0.17360622163899475,-0.08620139949633686,-0.08620139949633686,0.0,0.15,-0.15,0.0,0.0,0.0
