topic,bag_stamp,header_stamp,confidence
/camera/world/agv2_confidence,1788938460.3828676,1788938460.3828676,0.5553
/camera/world/agv3_confidence,1788938460.3829527,1788938460.3829527,0.5495
/camera/world/agv1_confidence,1788938460.3830068,1788938460.3830068,0.5441
/camera/world/agv1_confidence,1788938460.4285102,1788938460.4285102,0.5479
/camera/world/agv3_confidence,1788938460.428579,1788938460.428579,0.5456
/camera/world/agv2_confidence,1788938460.4286008,1788938460.4286008,0.5495
/camera/world/agv1_confidence,1788938460.4562228,1788938460.4562228,0.5574
/camera/world/agv2_confidence,1788938460.456228,1788938460.456228,0.5472
/camera/world/agv3_confidence,1788938460.4565156,1788938460.4565156,0.5487
/camera/world/agv3_confidence,1788938460.4898686,1788938460.4898686,0.5453
/camera/world/agv1_confidence,1788938460.4901917,1788938460.4901917,0.5533
/camera/world/agv2_confidence,1788938460.4902167,1788938460.4902167,0.5503
/camera/world/agv3_confidence,1788938460.5256107,1788938460.5256107,0.5486
/camera/world/agv2_confidence,1788938460.525653,1788938460.525653,0.5503
/camera/world/agv1_confidence,1788938460.525714,1788938460.525714,0.5453
/camera/world/agv3_confidence,1788938460.5508914,1788938460.5508914,0.5478
/camera/world/agv2_confidence,1788938460.5509117,1788938460.5509117,0.5474
/camera/world/agv1_confidence,1788938460.5509305,1788938460.5509305,0.5613
/camera/world/agv1_confidence,1788938460.5900497,1788938460.5900497,0.5717
/camera/world/agv3_confidence,1788938460.5900521,1788938460.5900521,0.5485
/camera/world/agv2_confidence,1788938460.5900772,1788938460.5900772,0.5506
/camera/world/agv2_confidence,1788938460.6204078,1788938460.6204078,0.5502
/camera/world/agv1_confidence,1788938460.620589,1788938460.620589,0.5453
/camera/world/agv3_confidence,1788938460.6205964,1788938460.6205964,0.553
/camera/world/agv2_confidence,1788938460.6519485,1788938460.6519485,0.5558
/camera/world/agv1_confidence,1788938460.6519897,1788938460.6519897,0.546
/camera/world/agv3_confidence,1788938460.6520715,1788938460.6520715,0.5027
/camera/world/agv1_confidence,1788938460.6863384,1788938460.6863384,0.5596
/camera/world/agv2_confidence,1788938460.686485,1788938460.686485,0.551
/camera/world/agv3_confidence,1788938460.6865327,1788938460.6865327,0.5484
/camera/world/agv3_confidence,1788938460.7233827,1788938460.7233827,0.5472
/camera/world/agv2_confidence,1788938460.7233856,1788938460.7233856,0.5496
/camera/world/agv1_confidence,1788938460.723433,1788938460.723433,0.5721
/camera/world/agv1_confidence,1788938460.7561984,1788938460.7561984,0.5467
/camera/world/agv2_confidence,1788938460.756227,1788938460.756227,0.5492
/camera/world/agv3_confidence,1788938460.7563527,1788938460.7563527,0.5432
/camera/world/agv2_confidence,1788938460.7833958,1788938460.7833958,0.5563
/camera/world/agv3_confidence,1788938460.783527,1788938460.783527,0.5496
/camera/world/agv1_confidence,1788938460.783539,1788938460.783539,0.5474
/camera/world/agv1_confidence,1788938460.8163078,1788938460.8163078,0.5597
/camera/world/agv2_confidence,1788938460.8164103,1788938460.8164103,0.55
/camera/world/agv3_confidence,1788938460.816562,1788938460.816562,0.5461
/camera/world/agv1_confidence,1788938460.8518815,1788938460.8518815,0.5461
/camera/world/agv3_confidence,1788938460.851946,1788938460.851946,0.5538
/camera/world/agv2_confidence,1788938460.8519783,1788938460.8519783,0.5494
/camera/world/agv2_confidence,1788938460.8859162,1788938460.8859162,0.5586
/camera/world/agv3_confidence,1788938460.8859649,1788938460.8859649,0.5502
/camera/world/agv1_confidence,1788938460.8860428,1788938460.8860428,0.5415
/camera/world/agv2_confidence,1788938460.9155076,1788938460.9155076,0.559
/camera/world/agv1_confidence,1788938460.9155917,1788938460.9155917,0.5735
/camera/world/agv3_confidence,1788938460.9156146,1788938460.9156146,0.5498
/camera/world/agv1_confidence,1788938460.948344,1788938460.948344,0.5552
/camera/world/agv3_confidence,1788938460.948346,1788938460.948346,0.5451
/camera/world/agv2_confidence,1788938460.948441,1788938460.948441,0.5502
/camera/world/agv2_confidence,1788938460.9923456,1788938460.9923456,0.5585
/camera/world/agv1_confidence,1788938460.992389,1788938460.992389,0.5563
/camera/world/agv3_confidence,1788938460.9923992,1788938460.9923992,0.488
/camera/world/agv2_confidence,1788938461.0172627,1788938461.0172627,0.5588
/camera/world/agv3_confidence,1788938461.017311,1788938461.017311,0.4971
/camera/world/agv1_confidence,1788938461.0173216,1788938461.0173216,0.5633
/camera/world/agv2_confidence,1788938461.051158,1788938461.051158,0.5588
/camera/world/agv1_confidence,1788938461.0512955,1788938461.0512955,0.561
/camera/world/agv3_confidence,1788938461.0513632,1788938461.0513632,0.5521
/camera/world/agv1_confidence,1788938461.0867774,1788938461.0867774,0.5605
/camera/world/agv2_confidence,1788938461.0869346,1788938461.0869346,0.5538
/camera/world/agv3_confidence,1788938461.0871258,1788938461.0871258,0.5516
/camera/world/agv1_confidence,1788938461.1176894,1788938461.1176894,0.5769
/camera/world/agv2_confidence,1788938461.1178741,1788938461.1178741,0.552
/camera/world/agv3_confidence,1788938461.1180243,1788938461.1180243,0.5516
/camera/world/agv1_confidence,1788938461.1548595,1788938461.1548595,0.5688
/camera/world/agv3_confidence,1788938461.154887,1788938461.154887,0.5529
/camera/world/agv2_confidence,1788938461.15489,1788938461.15489,0.552
/camera/world/agv1_confidence,1788938461.1877918,1788938461.1877918,0.5773
/camera/world/agv2_confidence,1788938461.1879187,1788938461.1879187,0.4828
/camera/world/agv3_confidence,1788938461.1879785,1788938461.1879785,0.5592
/camera/world/agv1_confidence,1788938461.2228453,1788938461.2228453,0.5748
/camera/world/agv3_confidence,1788938461.2229743,1788938461.2229743,0.5435
/camera/world/agv2_confidence,1788938461.2230184,1788938461.2230184,0.5544
/camera/world/agv2_confidence,1788938461.2484534,1788938461.2484534,0.4676
/camera/world/agv1_confidence,1788938461.2484577,1788938461.2484577,0.5828
