stamp,common_velocity_reference,public_reference_velocity,common_boundary_lower,common_boundary_upper,evaluation_active,mapped_path_capability_available,agv1_risk_inner_upper,agv1_mapped_path_velocity_lower,agv1_mapped_path_velocity_upper,agv2_risk_inner_upper,agv2_mapped_path_velocity_lower,agv2_mapped_path_velocity_upper,agv3_risk_inner_upper,agv3_mapped_path_velocity_lower,agv3_mapped_path_velocity_upper,agv1_boundary_lower,agv1_boundary_upper,agv1_robust_margin,agv1_risk_factor,agv1_risk_signal,agv1_z,agv1_upsilon,agv1_phi,agv1_zeta_z,agv1_zeta_v,agv1_zeta_phi,agv2_boundary_lower,agv2_boundary_upper,agv2_robust_margin,agv2_risk_factor,agv2_risk_signal,agv2_z,agv2_upsilon,agv2_phi,agv2_zeta_z,agv2_zeta_v,agv2_zeta_phi,agv3_boundary_lower,agv3_boundary_upper,agv3_robust_margin,agv3_risk_factor,agv3_risk_signal,agv3_z,agv3_upsilon,agv3_phi,agv3_zeta_z,agv3_zeta_v,agv3_zeta_phi
1789537875.3476813,nan,nan,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789537875.3577056,0.09999996400165313,0.09999996400165313,-0.009999999999999998,0.107,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789537875.3676414,0.09999996400165313,0.09999996400165313,-0.009999999999999998,0.107,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789537875.3776562,0.09999996400165313,0.09999996400165313,-0.009999999999999998,0.107,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789537875.387646,0.09999996400165313,0.09999996400165313,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.012047951129956873,0.09999971690862501,0.0,9.992575045918506e-06,1.1583667278936004e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.012047934800674284,0.10000025326739326,0.0,-6.287187832333674e-07,-8.382917109778232e-07,0.0,-0.015,0.112,1.0,0.0,0.0,0.0120479469623901,0.09999992182894114,0.0,6.232445536796371e-06,4.0263404906329403e-07,0.0
1789537875.3977,0.09999885532060816,0.09999885532060816,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.016046602746649173,0.09999790623544012,0.0,4.312709329287836e-05,-9.833863961472566e-07,0.0,-0.015,0.112,1.0,0.0,0.0,0.016048161557647284,0.10000002559683188,0.0,-2.8490998406002777e-08,8.677972203607887e-07,0.0,-0.015,0.112,1.0,0.0,0.0,0.016047150446861884,0.09999863412955252,0.0,2.802594821596262e-05,-2.1831338746849951e-07,0.0
1789537875.4076474,0.09999885532060816,0.09999885532060816,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.016046602746649173,0.09999790623544012,0.0,4.312709329287836e-05,-9.833863961472566e-07,0.0,-0.015,0.112,1.0,0.0,0.0,0.016048161557647284,0.10000002559683188,0.0,-2.8490998406002777e-08,8.677972203607887e-07,0.0,-0.015,0.112,1.0,0.0,0.0,0.016047150446861884,0.09999863412955252,0.0,2.802594821596262e-05,-2.1831338746849951e-07,0.0
1789537875.4176896,0.09999885532060816,0.09999885532060816,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.16000000000000322,0.16000000000000322,0.107,-0.16000000000000322,0.16000000000000322,-0.015,0.112,1.0,0.0,0.0,0.016046602746649173,0.09999790623544012,0.0,4.312709329287836e-05,-9.833863961472566e-07,0.0,-0.015,0.112,1.0,0.0,0.0,0.016048161557647284,0.10000002559683188,0.0,-2.8490998406002777e-08,8.677972203607887e-07,0.0,-0.015,0.112,1.0,0.0,0.0,0.016047150446861884,0.09999863412955252,0.0,2.802594821596262e-05,-2.1831338746849951e-07,0.0
1789537875.427645,0.09999885532060816,0.09999885532060816,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.016046602746649173,0.09999790623544012,0.0,4.312709329287836e-05,-9.833863961472566e-07,0.0,-0.015,0.112,1.0,0.0,0.0,0.016048161557647284,0.10000002559683188,0.0,-2.8490998406002777e-08,8.677972203607887e-07,0.0,-0.015,0.112,1.0,0.0,0.0,0.016047150446861884,0.09999863412955252,0.0,2.802594821596262e-05,-2.1831338746849951e-07,0.0
1789537875.4377582,0.09999800061681374,0.09999800061681374,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.020037249058637692,0.09999724533997806,0.0,4.0159175480890255e-05,-4.795441241561837e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.020040243043370466,0.09999897774040567,0.0,2.5699217835115085e-06,3.510828671116073e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.020038291990169155,0.0999977787700575,0.0,2.718454984499079e-05,-1.696967780299291e-06,0.0
1789537875.4476428,0.09999800061681374,0.09999800061681374,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.020037249058637692,0.09999724533997806,0.0,4.0159175480890255e-05,-4.795441241561837e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.020040243043370466,0.09999897774040567,0.0,2.5699217835115085e-06,3.510828671116073e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.020038291990169155,0.0999977787700575,0.0,2.718454984499079e-05,-1.696967780299291e-06,0.0
1789537875.457646,0.09999800061681374,0.09999800061681374,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.020037249058637692,0.09999724533997806,0.0,4.0159175480890255e-05,-4.795441241561837e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.020040243043370466,0.09999897774040567,0.0,2.5699217835115085e-06,3.510828671116073e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.020038291990169155,0.0999977787700575,0.0,2.718454984499079e-05,-1.696967780299291e-06,0.0
1789537875.467646,0.09999800061681374,0.09999800061681374,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.020037249058637692,0.09999724533997806,0.0,4.0159175480890255e-05,-4.795441241561837e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.020040243043370466,0.09999897774040567,0.0,2.5699217835115085e-06,3.510828671116073e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.020038291990169155,0.0999977787700575,0.0,2.718454984499079e-05,-1.696967780299291e-06,0.0
