topic,bag_stamp,header_stamp,confidence
/camera/world/agv2_confidence,1789452538.788841,1789452538.788841,0.5636
/camera/world/agv1_confidence,1789452538.788882,1789452538.788882,0.5905
/camera/world/agv3_confidence,1789452538.7891932,1789452538.7891932,0.4856
/camera/world/agv1_confidence,1789452538.789523,1789452538.789523,0.5899
/camera/world/agv3_confidence,1789452538.7895367,1789452538.7895367,0.5707
/camera/world/agv2_confidence,1789452538.7895942,1789452538.7895942,0.5644
/camera/world/agv2_confidence,1789452538.830073,1789452538.830073,0.564
/camera/world/agv1_confidence,1789452538.8300774,1789452538.8300774,0.5909
/camera/world/agv3_confidence,1789452538.830141,1789452538.830141,0.4887
/camera/world/agv1_confidence,1789452538.8707173,1789452538.8707173,0.5906
/camera/world/agv2_confidence,1789452538.871358,1789452538.871358,0.5639
/camera/world/agv3_confidence,1789452538.871663,1789452538.871663,0.5708
/camera/world/agv1_confidence,1789452538.8946278,1789452538.8946278,0.5904
/camera/world/agv2_confidence,1789452538.8953426,1789452538.8953426,0.5641
/camera/world/agv3_confidence,1789452538.895348,1789452538.895348,0.5645
/camera/world/agv1_confidence,1789452538.924358,1789452538.924358,0.591
/camera/world/agv3_confidence,1789452538.9243736,1789452538.9243736,0.5681
/camera/world/agv2_confidence,1789452538.9246173,1789452538.9246173,0.5586
/camera/world/agv1_confidence,1789452538.9562032,1789452538.9562032,0.5907
/camera/world/agv2_confidence,1789452538.9563587,1789452538.9563587,0.5645
/camera/world/agv3_confidence,1789452538.9565504,1789452538.9565504,0.4817
/camera/world/agv2_confidence,1789452538.9869452,1789452538.9869452,0.5637
/camera/world/agv1_confidence,1789452538.987062,1789452538.987062,0.5904
/camera/world/agv3_confidence,1789452538.9871237,1789452538.9871237,0.5678
/camera/world/agv2_confidence,1789452539.0217063,1789452539.0217063,0.5637
/camera/world/agv1_confidence,1789452539.0217104,1789452539.0217104,0.5906
/camera/world/agv3_confidence,1789452539.0221376,1789452539.0221376,0.5706
/camera/world/agv2_confidence,1789452539.0519557,1789452539.0519557,0.5645
/camera/world/agv1_confidence,1789452539.0519655,1789452539.0519655,0.5906
/camera/world/agv3_confidence,1789452539.0520818,1789452539.0520818,0.5674
/camera/world/agv1_confidence,1789452539.0920985,1789452539.0920985,0.5903
/camera/world/agv2_confidence,1789452539.0921612,1789452539.0921612,0.5644
/camera/world/agv3_confidence,1789452539.0921986,1789452539.0921986,0.4957
/camera/world/agv1_confidence,1789452539.1222484,1789452539.1222484,0.59
/camera/world/agv2_confidence,1789452539.1222756,1789452539.1222756,0.5587
/camera/world/agv3_confidence,1789452539.1226735,1789452539.1226735,0.4888
/camera/world/agv1_confidence,1789452539.1541276,1789452539.1541276,0.5903
/camera/world/agv3_confidence,1789452539.1543603,1789452539.1543603,0.4968
/camera/world/agv2_confidence,1789452539.1543658,1789452539.1543658,0.5638
/camera/world/agv1_confidence,1789452539.1885734,1789452539.1885734,0.5902
/camera/world/agv2_confidence,1789452539.1887243,1789452539.1887243,0.5636
/camera/world/agv3_confidence,1789452539.1888916,1789452539.1888916,0.5676
/camera/world/agv2_confidence,1789452539.2295754,1789452539.2295754,0.5644
/camera/world/agv1_confidence,1789452539.22963,1789452539.22963,0.5904
/camera/world/agv3_confidence,1789452539.2296498,1789452539.2296498,0.4937
/camera/world/agv1_confidence,1789452539.2690244,1789452539.2690244,0.5907
/camera/world/agv3_confidence,1789452539.2690492,1789452539.2690492,0.4863
/camera/world/agv2_confidence,1789452539.2690623,1789452539.2690623,0.5642
/camera/world/agv1_confidence,1789452539.2961903,1789452539.2961903,0.5902
/camera/world/agv2_confidence,1789452539.29638,1789452539.29638,0.5585
/camera/world/agv3_confidence,1789452539.2964668,1789452539.2964668,0.5685
/camera/world/agv1_confidence,1789452539.3341382,1789452539.3341382,0.5742
/camera/world/agv3_confidence,1789452539.3343768,1789452539.3343768,0.5665
/camera/world/agv2_confidence,1789452539.3345177,1789452539.3345177,0.5629
/camera/world/agv1_confidence,1789452539.3522193,1789452539.3522193,0.5904
/camera/world/agv3_confidence,1789452539.352228,1789452539.352228,0.486
/camera/world/agv2_confidence,1789452539.3523583,1789452539.3523583,0.5624
/camera/world/agv1_confidence,1789452539.394799,1789452539.394799,0.5901
/camera/world/agv3_confidence,1789452539.3949594,1789452539.3949594,0.5715
/camera/world/agv2_confidence,1789452539.3950617,1789452539.3950617,0.5648
/camera/world/agv2_confidence,1789452539.4309266,1789452539.4309266,0.5614
/camera/world/agv1_confidence,1789452539.4311297,1789452539.4311297,0.5847
/camera/world/agv3_confidence,1789452539.431134,1789452539.431134,0.5714
/camera/world/agv1_confidence,1789452539.4595418,1789452539.4595418,0.5591
/camera/world/agv3_confidence,1789452539.4595888,1789452539.4595888,0.5709
/camera/world/agv2_confidence,1789452539.4596171,1789452539.4596171,0.5624
/camera/world/agv2_confidence,1789452539.4970665,1789452539.4970665,0.5592
/camera/world/agv3_confidence,1789452539.497068,1789452539.497068,0.5726
/camera/world/agv1_confidence,1789452539.4970763,1789452539.4970763,0.5537
/camera/world/agv1_confidence,1789452539.5250556,1789452539.5250556,0.5893
/camera/world/agv2_confidence,1789452539.5252528,1789452539.5252528,0.5516
/camera/world/agv3_confidence,1789452539.5252602,1789452539.5252602,0.5714
/camera/world/agv1_confidence,1789452539.5609632,1789452539.5609632,0.5836
/camera/world/agv2_confidence,1789452539.5609736,1789452539.5609736,0.5576
/camera/world/agv3_confidence,1789452539.5611074,1789452539.5611074,0.5642
/camera/world/agv2_confidence,1789452539.5872905,1789452539.5872905,0.558
/camera/world/agv3_confidence,1789452539.5872967,1789452539.5872967,0.5648
/camera/world/agv1_confidence,1789452539.5875318,1789452539.5875318,0.5906
/camera/world/agv3_confidence,1789452539.6267416,1789452539.6267416,0.5618
/camera/world/agv1_confidence,1789452539.6267538,1789452539.6267538,0.5869
/camera/world/agv2_confidence,1789452539.626766,1789452539.626766,0.5603
/camera/world/agv1_confidence,1789452539.6586263,1789452539.6586263,0.5769
/camera/world/agv3_confidence,1789452539.6586804,1789452539.6586804,0.5727
/camera/world/agv2_confidence,1789452539.6587112,1789452539.6587112,0.4864
/camera/world/agv2_confidence,1789452539.7012103,1789452539.7012103,0.5593
/camera/world/agv1_confidence,1789452539.7012267,1789452539.7012267,0.5908
/camera/world/agv3_confidence,1789452539.7014048,1789452539.7014048,0.5721
/camera/world/agv1_confidence,1789452539.7307734,1789452539.7307734,0.5797
/camera/world/agv2_confidence,1789452539.7309563,1789452539.7309563,0.5649
/camera/world/agv3_confidence,1789452539.7309604,1789452539.7309604,0.5726
/camera/world/agv3_confidence,1789452539.7504313,1789452539.7504313,0.5722
/camera/world/agv1_confidence,1789452539.7504525,1789452539.7504525,0.5776
/camera/world/agv2_confidence,1789452539.750652,1789452539.750652,0.5713
/camera/world/agv2_confidence,1789452539.8023639,1789452539.8023639,0.5725
/camera/world/agv1_confidence,1789452539.802375,1789452539.802375,0.5841
/camera/world/agv3_confidence,1789452539.8026571,1789452539.8026571,0.5721
/camera/world/agv1_confidence,1789452539.8325152,1789452539.8325152,0.5826
/camera/world/agv3_confidence,1789452539.8325272,1789452539.8325272,0.5725
/camera/world/agv2_confidence,1789452539.8325367,1789452539.8325367,0.5611
/camera/world/agv1_confidence,1789452539.8546107,1789452539.8546107,0.5779
/camera/world/agv2_confidence,1789452539.8546555,1789452539.8546555,0.5667
/camera/world/agv3_confidence,1789452539.8549526,1789452539.8549526,0.5713
/camera/world/agv2_confidence,1789452539.8948555,1789452539.8948555,0.5731
/camera/world/agv1_confidence,1789452539.8948638,1789452539.8948638,0.5751
/camera/world/agv3_confidence,1789452539.894933,1789452539.894933,0.5704
/camera/world/agv1_confidence,1789452539.924105,1789452539.924105,0.5796
/camera/world/agv3_confidence,1789452539.924287,1789452539.924287,0.5617
/camera/world/agv2_confidence,1789452539.9243047,1789452539.9243047,0.5715
/camera/world/agv1_confidence,1789452539.9545324,1789452539.9545324,0.5766
/camera/world/agv2_confidence,1789452539.9545438,1789452539.9545438,0.5703
/camera/world/agv3_confidence,1789452539.9548745,1789452539.9548745,0.5677
