stamp,common_velocity_reference,public_reference_velocity,common_boundary_lower,common_boundary_upper,evaluation_active,mapped_path_capability_available,agv1_risk_inner_upper,agv1_boundary_lower,agv1_boundary_upper,agv1_robust_margin,agv1_risk_factor,agv1_risk_signal,agv1_z,agv1_upsilon,agv1_phi,agv1_zeta_z,agv1_zeta_v,agv1_zeta_phi,agv1_mapped_path_velocity_lower,agv1_mapped_path_velocity_upper,agv2_risk_inner_upper,agv2_boundary_lower,agv2_boundary_upper,agv2_robust_margin,agv2_risk_factor,agv2_risk_signal,agv2_z,agv2_upsilon,agv2_phi,agv2_zeta_z,agv2_zeta_v,agv2_zeta_phi,agv2_mapped_path_velocity_lower,agv2_mapped_path_velocity_upper,agv3_risk_inner_upper,agv3_boundary_lower,agv3_boundary_upper,agv3_robust_margin,agv3_risk_factor,agv3_risk_signal,agv3_z,agv3_upsilon,agv3_phi,agv3_zeta_z,agv3_zeta_v,agv3_zeta_phi,agv3_mapped_path_velocity_lower,agv3_mapped_path_velocity_upper
1789378667.00684,0.1000005382778477,0.1000005382778477,-0.009999999999999998,0.107,True,True,nan,-0.015,0.112,1.0,0.0,0.0,0.012005806368434666,0.10000092057839458,0.0,-1.8017945214128525e-05,3.110063811595509e-07,0.0,-0.15999999999999895,0.15999999999999895,nan,-0.015,0.112,1.0,0.0,0.0,0.012005054887691147,0.10000006762140665,0.0,-1.6880280556512417e-07,-2.2507040742247852e-07,0.0,-0.16000000000000322,0.16000000000000322,nan,-0.015,0.112,1.0,0.0,0.0,0.01200554376339953,0.10000062663374186,0.0,-1.1782203500962463e-05,1.0810199872202109e-07,0.0,-0.16000000000000322,0.16000000000000322
1789378667.016833,0.1000005382778477,0.1000005382778477,-0.009999999999999998,0.107,True,True,nan,-0.015,0.112,1.0,0.0,0.0,0.012005806368434666,0.10000092057839458,0.0,-1.8017945214128525e-05,3.110063811595509e-07,0.0,-0.15999999999999895,0.15999999999999895,nan,-0.015,0.112,1.0,0.0,0.0,0.012005054887691147,0.10000006762140665,0.0,-1.6880280556512417e-07,-2.2507040742247852e-07,0.0,-0.16000000000000322,0.16000000000000322,nan,-0.015,0.112,1.0,0.0,0.0,0.01200554376339953,0.10000062663374186,0.0,-1.1782203500962463e-05,1.0810199872202109e-07,0.0,-0.16000000000000322,0.16000000000000322
1789378667.0268333,0.1000005500496965,0.1000005500496965,-0.009999999999999998,0.107,True,True,nan,-0.015,0.112,1.0,0.0,0.0,0.016001741643753453,0.10000057351794836,0.0,-3.8065667937087906e-06,2.0086911046712785e-06,0.0,-0.1600000000000075,0.1600000000000075,nan,-0.015,0.112,1.0,0.0,0.0,0.016000863795199476,0.10000049933894395,0.0,-1.2403564519005567e-06,-1.4119693231423591e-06,0.0,-0.15999999999999895,0.15999999999999895,nan,-0.015,0.112,1.0,0.0,0.0,0.016001437970825295,0.10000057729219719,0.0,-2.991187110032435e-06,7.311685452461582e-07,0.0,-0.15999999999999895,0.15999999999999895
1789378667.0368521,0.1000005500496965,0.1000005500496965,-0.009999999999999998,0.107,True,True,0.107,-0.015,0.112,1.0,0.0,0.0,0.016001741643753453,0.10000057351794836,0.0,-3.8065667937087906e-06,2.0086911046712785e-06,0.0,-0.15999999999999895,0.15999999999999895,0.107,-0.015,0.112,1.0,0.0,0.0,0.016000863795199476,0.10000049933894395,0.0,-1.2403564519005567e-06,-1.4119693231423591e-06,0.0,-0.15999999999999895,0.15999999999999895,0.107,-0.015,0.112,1.0,0.0,0.0,0.016001437970825295,0.10000057729219719,0.0,-2.991187110032435e-06,7.311685452461582e-07,0.0,-0.15999999999999895,0.15999999999999895
1789378667.0468795,0.1000005500496965,0.1000005500496965,-0.009999999999999998,0.107,True,True,0.107,-0.015,0.112,1.0,0.0,0.0,0.016001741643753453,0.10000057351794836,0.0,-3.8065667937087906e-06,2.0086911046712785e-06,0.0,-0.15999999999999895,0.15999999999999895,0.107,-0.015,0.112,1.0,0.0,0.0,0.016000863795199476,0.10000049933894395,0.0,-1.2403564519005567e-06,-1.4119693231423591e-06,0.0,-0.16000000000000322,0.16000000000000322,0.107,-0.015,0.112,1.0,0.0,0.0,0.016001437970825295,0.10000057729219719,0.0,-2.991187110032435e-06,7.311685452461582e-07,0.0,-0.16000000000000322,0.16000000000000322
1789378667.057071,0.1000005500496965,0.1000005500496965,-0.009999999999999998,0.107,True,True,0.107,-0.015,0.112,1.0,0.0,0.0,0.016001741643753453,0.10000057351794836,0.0,-3.8065667937087906e-06,2.0086911046712785e-06,0.0,-0.15999999999999895,0.15999999999999895,0.107,-0.015,0.112,1.0,0.0,0.0,0.016000863795199476,0.10000049933894395,0.0,-1.2403564519005567e-06,-1.4119693231423591e-06,0.0,-0.16000000000000322,0.16000000000000322,0.107,-0.015,0.112,1.0,0.0,0.0,0.016001437970825295,0.10000057729219719,0.0,-2.991187110032435e-06,7.311685452461582e-07,0.0,-0.16000000000000322,0.16000000000000322
1789378667.0670812,0.10000060022610457,0.10000060022610457,-0.009999999999999998,0.107,True,True,0.107,-0.015,0.112,1.0,0.0,0.0,0.020037173380738668,0.10000058613272216,0.0,-3.8051693500434905e-06,6.446775537016778e-07,0.0,-0.15999999999999895,0.15999999999999895,0.107,-0.015,0.112,1.0,0.0,0.0,0.020036207078667812,0.10000061015537208,0.0,-1.4520241797960631e-06,-1.5213225765253746e-07,0.0,-0.15999999999999895,0.15999999999999895,0.107,-0.015,0.112,1.0,0.0,0.0,0.020036843088800105,0.10000060439021952,0.0,-3.0680216802648697e-06,4.562125804755125e-07,0.0,-0.15999999999999895,0.15999999999999895
1789378667.0770676,0.10000060022610457,0.10000060022610457,-0.009999999999999998,0.107,True,True,0.107,-0.015,0.112,1.0,0.0,0.0,0.020037173380738668,0.10000058613272216,0.0,-3.8051693500434905e-06,6.446775537016778e-07,0.0,-0.15999999999999895,0.15999999999999895,0.107,-0.015,0.112,1.0,0.0,0.0,0.020036207078667812,0.10000061015537208,0.0,-1.4520241797960631e-06,-1.5213225765253746e-07,0.0,-0.16000000000000322,0.16000000000000322,0.107,-0.015,0.112,1.0,0.0,0.0,0.020036843088800105,0.10000060439021952,0.0,-3.0680216802648697e-06,4.562125804755125e-07,0.0,-0.16000000000000322,0.16000000000000322
1789378667.0869806,0.10000060022610457,0.10000060022610457,-0.009999999999999998,0.107,True,True,0.107,-0.015,0.112,1.0,0.0,0.0,0.020037173380738668,0.10000058613272216,0.0,-3.8051693500434905e-06,6.446775537016778e-07,0.0,-0.15999999999999895,0.15999999999999895,0.107,-0.015,0.112,1.0,0.0,0.0,0.020036207078667812,0.10000061015537208,0.0,-1.4520241797960631e-06,-1.5213225765253746e-07,0.0,-0.16000000000000322,0.16000000000000322,0.107,-0.015,0.112,1.0,0.0,0.0,0.020036843088800105,0.10000060439021952,0.0,-3.0680216802648697e-06,4.562125804755125e-07,0.0,-0.16000000000000322,0.16000000000000322
1789378667.0968528,0.10000060022610457,0.10000060022610457,-0.009999999999999998,0.107,True,True,0.107,-0.015,0.112,1.0,0.0,0.0,0.020037173380738668,0.10000058613272216,0.0,-3.8051693500434905e-06,6.446775537016778e-07,0.0,-0.15999999999999895,0.15999999999999895,0.107,-0.015,0.112,1.0,0.0,0.0,0.020036207078667812,0.10000061015537208,0.0,-1.4520241797960631e-06,-1.5213225765253746e-07,0.0,-0.16000000000000322,0.16000000000000322,0.107,-0.015,0.112,1.0,0.0,0.0,0.020036843088800105,0.10000060439021952,0.0,-3.0680216802648697e-06,4.562125804755125e-07,0.0,-0.16000000000000322,0.16000000000000322
