stamp,localization_valid,load_s_actual,load_s_dot_actual,load_pose_x,load_pose_y,load_pose_yaw,load_x_reference,load_y_reference,load_yaw_reference,load_s_reference,load_velocity_reference,evaluation_active,agv1_robot_pose_x,agv1_robot_pose_y,agv1_robot_pose_yaw,agv1_support_pose_x,agv1_support_pose_y,agv1_support_pose_yaw,agv1_s_actual,agv1_s_dot_actual,agv1_support_reference_x,agv1_support_reference_y,agv1_support_reference_yaw,agv2_robot_pose_x,agv2_robot_pose_y,agv2_robot_pose_yaw,agv2_support_pose_x,agv2_support_pose_y,agv2_support_pose_yaw,agv2_s_actual,agv2_s_dot_actual,agv2_support_reference_x,agv2_support_reference_y,agv2_support_reference_yaw,agv3_robot_pose_x,agv3_robot_pose_y,agv3_robot_pose_yaw,agv3_support_pose_x,agv3_support_pose_y,agv3_support_pose_yaw,agv3_s_actual,agv3_s_dot_actual,agv3_support_reference_x,agv3_support_reference_y,agv3_support_reference_yaw
1788412775.1954067,True,0.00017207270607668803,-0.00022439886124913332,0.00021725969506142714,-0.00011744153032985001,0.3055469559900747,nan,nan,nan,nan,nan,False,0.24474467363044183,0.07902621818724054,0.287962409283659,0.22764883209111272,0.07396251380584651,0.287962409283659,0.008362318728530207,0.0004570136780195414,nan,nan,nan,-0.15517422397657682,0.16066059654137965,0.2858329810230875,-0.17228080954273933,0.15563330798117542,0.2858329810230875,0.0,0.0,nan,nan,nan,-0.03832372766620473,-0.2229342796951027,0.40429909853915613,-0.05471624346318911,-0.22994814637801148,0.40429909853915613,0.0,0.0,nan,nan,nan
1788412775.2054975,True,0.0001459936677114946,-0.0008281399080889904,0.00016733500096250317,-4.553850427453191e-05,0.3059012647407598,0.0,0.0,0.3043957973646151,0.0,0.0,False,0.2446044010349464,0.07920973756235838,0.2860800362634137,0.22749905800881595,0.07417822288401246,0.2860800362634137,0.008279592745021281,-0.0017468878310115915,0.0,0.0,0.0,-0.15517422397657682,0.16066059654137965,0.2858329810230875,-0.17228080954273933,0.15563330798117542,0.2858329810230875,0.0,0.0,0.0,0.0,0.0,-0.03832372766620473,-0.2229342796951027,0.40429909853915613,-0.05471624346318911,-0.22994814637801148,0.40429909853915613,0.0,0.0,0.0,0.0,0.0
1788412775.2154443,True,0.00018398509678437967,-2.913711109619739e-05,0.00017675345400753698,5.123941543057805e-05,0.30552843503513083,0.0,0.0,0.3043957973646151,0.0,0.0,False,0.2446044010349464,0.07920973756235838,0.2860800362634137,0.22749905800881595,0.07417822288401246,0.2860800362634137,0.0082795927450212,-0.0013975102648106257,0.0,0.0,0.0,-0.15520454475967355,0.16120153804670856,0.2918219906112996,-0.17228071523582983,0.15607188875370143,0.29182199061129965,0.0,0.0,0.0,0.0,0.0,-0.038290213613659974,-0.2230950507411572,0.4035352141145132,-0.05468808241096351,-0.23009639339142215,0.4035352141145132,0.0,0.0,0.0,0.0,0.0
1788412775.2254388,True,0.00018351153172549122,-3.511975410724644e-05,0.00016799809190104487,7.752857285353576e-05,0.3056457949404392,0.0,0.0,0.3043957973646151,0.0,0.0,False,0.2445793749718138,0.07928438748066224,0.2858334816593646,0.22747279192249648,0.07425709035628134,0.2858334816593646,0.008276531906533074,-0.0011946512202010752,0.0,0.0,0.0,-0.15520454475967355,0.16120153804670856,0.2918219906112996,-0.17228071523582983,0.15607188875370143,0.29182199061129965,0.0,0.0,0.0,0.0,0.0,-0.038290213613659974,-0.2230950507411572,0.4035352141145132,-0.05468808241096351,-0.23009639339142215,0.4035352141145132,0.0,0.0,0.0,0.0,0.0
1788412775.2353837,True,0.00018351153172549114,-2.8095803285797967e-05,0.00016799809190104487,7.752857285353576e-05,0.3056457949404392,0.0,0.0,0.3043957973646151,0.0,0.0,False,0.2445793749718138,0.07928438748066224,0.2858334816593646,0.22747279192249648,0.07425709035628134,0.2858334816593646,0.008276531906533144,-0.0007645767809277424,0.0,0.0,0.0,-0.15520454475967355,0.16120153804670856,0.2918219906112996,-0.17228071523582983,0.15607188875370143,0.29182199061129965,0.0,0.0,0.0,0.0,0.0,-0.038290213613659974,-0.2230950507411572,0.4035352141145132,-0.05468808241096351,-0.23009639339142215,0.4035352141145132,0.0,0.0,0.0,0.0,0.0
1788412775.2454095,True,0.00018351153172549114,-2.8095803285797967e-05,0.00016799809190104487,7.752857285353576e-05,0.3056457949404392,0.0,0.0,0.3043957973646151,0.0,0.0,False,0.2445793749718138,0.07928438748066224,0.2858334816593646,0.22747279192249648,0.07425709035628134,0.2858334816593646,0.008276531906533144,-0.0007645767809277424,0.0,0.0,0.0,-0.15520454475967355,0.16120153804670856,0.2918219906112996,-0.17228071523582983,0.15607188875370143,0.29182199061129965,0.0,0.0,0.0,0.0,0.0,-0.038290213613659974,-0.2230950507411572,0.4035352141145132,-0.05468808241096351,-0.23009639339142215,0.4035352141145132,0.0,0.0,0.0,0.0,0.0
1788412775.2554102,True,7.588682383769352e-05,-0.001815496752227546,-8.282736385774777e-06,0.00027955988821471805,0.3040771382027348,0.0,0.0,0.3043957973646151,0.0,0.0,False,0.24458448705750235,0.07922862515562934,0.2861719307385553,0.22747960647199564,0.07419553861201068,0.2861719307385553,0.008265874293160225,-0.0007886190685428681,0.0,0.0,0.0,-0.15513130969460892,0.16170633557563352,0.2942632325289414,-0.1721949065842491,0.15653501454635463,0.2942632325289414,0.0,0.0,0.0,0.0,0.0,-0.039013917539684584,-0.2226557609501919,0.4178968372295846,-0.05530954809690386,-0.22989187349372117,0.4178968372295846,0.0,0.0,0.0,0.0,0.0
1788412775.2654164,True,7.588682383769369e-05,-0.0014523974017820328,-8.282736385774777e-06,0.00027955988821471805,0.3040771382027348,0.0,0.0,0.3043957973646151,0.0,0.0,False,0.24458448705750235,0.07922862515562934,0.2861719307385553,0.22747960647199564,0.07419553861201068,0.2861719307385553,0.008265874293160277,-0.0006308952548329837,0.0,0.0,0.0,-0.15513130969460892,0.16170633557563352,0.2942632325289414,-0.1721949065842491,0.15653501454635463,0.2942632325289414,0.0,0.0,0.0,0.0,0.0,-0.039013917539684584,-0.2226557609501919,0.4178968372295846,-0.05530954809690386,-0.22989187349372117,0.4178968372295846,0.0,0.0,0.0,0.0,0.0
1788412775.2754486,True,7.588682383769369e-05,-0.0011619179214256263,-8.282736385774777e-06,0.00027955988821471805,0.3040771382027348,0.0,0.0,0.3043957973646151,0.0,0.0,False,0.24458448705750235,0.07922862515562934,0.2861719307385553,0.22747960647199564,0.07419553861201068,0.2861719307385553,0.008265874293160277,-0.000504716203866387,0.0,0.0,0.0,-0.15513130969460892,0.16170633557563352,0.2942632325289414,-0.1721949065842491,0.15653501454635463,0.2942632325289414,0.0,0.0,0.0,0.0,0.0,-0.039013917539684584,-0.2226557609501919,0.4178968372295846,-0.05530954809690386,-0.22989187349372117,0.4178968372295846,0.0,0.0,0.0,0.0,0.0
1788412775.2854571,True,7.588682383769369e-05,-0.000929534337140501,-8.282736385774777e-06,0.00027955988821471805,0.3040771382027348,0.0,0.0,0.3043957973646151,0.0,0.0,False,0.24458448705750235,0.07922862515562934,0.2861719307385553,0.22747960647199564,0.07419553861201068,0.2861719307385553,0.008265874293160277,-0.0004037729630931096,0.0,0.0,0.0,-0.15513130969460892,0.16170633557563352,0.2942632325289414,-0.1721949065842491,0.15653501454635463,0.2942632325289414,0.0,0.0,0.0,0.0,0.0,-0.039013917539684584,-0.2226557609501919,0.4178968372295846,-0.05530954809690386,-0.22989187349372117,0.4178968372295846,0.0,0.0,0.0,0.0,0.0
