stamp,evaluation_active,agv1_wheel_left_raw,agv1_wheel_left_applied,agv1_wheel_left_actual,agv1_wheel_left_reported_limit,agv1_wheel_left_speed_limit_active,agv1_wheel_left_accel_limit_active,agv1_wheel_left_decel_limit_active,agv1_wheel_right_raw,agv1_wheel_right_applied,agv1_wheel_right_actual,agv1_wheel_right_reported_limit,agv1_wheel_right_speed_limit_active,agv1_wheel_right_accel_limit_active,agv1_wheel_right_decel_limit_active,agv2_wheel_left_raw,agv2_wheel_left_applied,agv2_wheel_left_actual,agv2_wheel_left_reported_limit,agv2_wheel_left_speed_limit_active,agv2_wheel_left_accel_limit_active,agv2_wheel_left_decel_limit_active,agv2_wheel_right_raw,agv2_wheel_right_applied,agv2_wheel_right_actual,agv2_wheel_right_reported_limit,agv2_wheel_right_speed_limit_active,agv2_wheel_right_accel_limit_active,agv2_wheel_right_decel_limit_active,agv3_wheel_left_raw,agv3_wheel_left_applied,agv3_wheel_left_actual,agv3_wheel_left_reported_limit,agv3_wheel_left_speed_limit_active,agv3_wheel_left_accel_limit_active,agv3_wheel_left_decel_limit_active,agv3_wheel_right_raw,agv3_wheel_right_applied,agv3_wheel_right_actual,agv3_wheel_right_reported_limit,agv3_wheel_right_speed_limit_active,agv3_wheel_right_accel_limit_active,agv3_wheel_right_decel_limit_active
1788412779.5254288,True,0.05313891383673146,0.05313891383673146,0.06237159903387939,0.08,False,False,False,0.034995707618241126,0.034995707618241126,0.0342394641421005,0.08,False,False,False,0.0678826753537201,0.0678826753537201,0.06155841097825169,0.08,False,False,False,0.0562584253870787,0.0562584253870787,0.06492578840407563,0.08,False,False,False,0.03477908693443118,0.03477908693443118,0.026042238232662066,0.08,False,False,False,0.03069924265492269,0.03069924265492269,0.013886632719032668,0.08,False,False,False
1788412779.5354388,True,0.05313891383673146,0.05313891383673146,0.04530857630013135,0.08,False,False,False,0.034995707618241126,0.034995707618241126,0.012423458485844127,0.08,False,False,False,0.0682669034361361,0.0682669034361361,0.05570147413514964,0.08,False,False,False,0.05672433058403332,0.05672433058403332,0.046433676673108396,0.08,False,False,False,0.034403629526771944,0.034403629526771944,0.007474375284351796,0.08,False,False,False,0.030170958061021,0.030170958061021,0.019059235193444823,0.08,False,False,False
1788412779.545507,True,0.05144040057564619,0.05144040057564619,0.06006076847212061,0.08,False,False,False,0.03491760780049762,0.03491760780049762,0.02756536763332351,0.08,False,False,False,0.06805423989218176,0.06805423989218176,0.06039600739396034,0.08,False,False,False,0.05686481684703685,0.05686481684703685,0.06005887741234193,0.08,False,False,False,0.03426463405935232,0.03426463405935232,0.06729989726486613,0.08,False,False,False,0.02985170579406786,0.02985170579406786,0.051466759414922715,0.08,False,False,False
1788412779.5554981,True,0.05144040057564619,0.05144040057564619,0.08234467111693067,0.08,False,False,False,0.03491760780049762,0.03491760780049762,0.05205902030087663,0.08,False,False,False,0.0667116744846756,0.0667116744846756,0.06718650992202167,0.08,False,False,False,0.05906356708742544,0.05906356708742544,0.07914530834882508,0.08,False,False,False,0.034787784699498676,0.034787784699498676,0.05846252564797197,0.08,False,False,False,0.029922033118983553,0.029922033118983553,0.0266381018508255,0.08,False,False,False
1788412779.5655365,True,0.0507138263246442,0.0507138263246442,0.0768236605125171,0.08,False,False,False,0.033866163081810056,0.033866163081810056,0.06928296868167444,0.08,False,False,False,0.06715885052572433,0.06715885052572433,0.09446547080041218,0.08,False,False,False,0.059270038506111795,0.059270038506111795,0.06257194320532009,0.08,False,False,False,0.033395898880414235,0.033395898880414235,0.026216617687380307,0.08,False,False,False,0.032639337832028006,0.032639337832028006,0.011589882384611892,0.08,False,False,False
1788412779.5754266,True,0.0507138263246442,0.0507138263246442,0.056265733384049804,0.08,False,False,False,0.033866163081810056,0.033866163081810056,0.05357829890747985,0.08,False,False,False,0.06758882632508292,0.06758882632508292,0.08072820936014029,0.08,False,False,False,0.059460526425553,0.059460526425553,0.05276034539911062,0.08,False,False,False,0.033563151800229375,0.033563151800229375,0.019942953301403433,0.08,False,False,False,0.03244887656919574,0.03244887656919574,0.022767490606597135,0.08,False,False,False
1788412779.585489,True,0.048925315820643495,0.048925315820643495,0.028894989443984376,0.08,False,False,False,0.03290037648628756,0.03290037648628756,0.015683093620819533,0.08,False,False,False,0.06731639168903682,0.06731639168903682,0.05613471040928088,0.08,False,False,False,0.058955271365761765,0.058955271365761765,0.05849839609567566,0.08,False,False,False,0.03390949486694119,0.03390949486694119,0.06254394045946925,0.08,False,False,False,0.03252011500372504,0.03252011500372504,0.0586738671324295,0.08,False,False,False
1788412779.5953846,True,0.048167780855938626,0.048167780855938626,0.05841954937416187,0.08,False,False,False,0.0324915672691224,0.0324915672691224,0.03468949351587315,0.08,False,False,False,0.06662473162092272,0.06662473162092272,0.0654630508089498,0.08,False,False,False,0.06260813289893966,0.06260813289893966,0.07103242118600868,0.08,False,False,False,0.039189988567793065,0.039189988567793065,0.04813434033117137,0.08,False,True,False,0.029203077519122315,0.029203077519122315,0.03276707784748535,0.08,False,False,False
1788412779.605419,True,0.05233855700307245,0.052155397855938625,0.07678251662009765,0.08,False,True,False,0.02962696813869285,0.02962696813869285,0.058272880141077836,0.08,False,False,False,0.06704625641153718,0.06704625641153718,0.0925959658525444,0.08,False,False,False,0.06322494114888468,0.06322494114888468,0.0776342989349882,0.08,False,False,False,0.03875538213843977,0.03875538213843977,0.03334416062007085,0.08,False,False,False,0.029075697600776003,0.029075697600776003,0.019957750583382224,0.08,False,False,False
1788412779.6154325,True,0.05233855700307245,0.05233855700307245,0.061959651734888675,0.08,False,False,False,0.02962696813869285,0.02962696813869285,0.04897347719500193,0.08,False,False,False,0.06778366405807158,0.06778366405807158,0.08119655376706018,0.08,False,False,False,0.06386772097834194,0.06386772097834194,0.06327435334328088,0.08,False,False,False,0.03874851984527036,0.03874851984527036,0.018702555312858766,0.08,False,False,False,0.028913228631153334,0.028913228631153334,0.03510435641672058,0.08,False,False,False
1788412779.62542,True,0.05228543012383052,0.05228543012383052,0.04019620855853198,0.08,False,False,False,0.029739772086795013,0.029739772086795013,0.026041013035598914,0.08,False,False,False,0.06761037460953162,0.06761037460953162,0.06577245294088326,0.08,False,False,False,0.06380492929024342,0.06380492929024342,0.04904495837251166,0.08,False,False,False,0.038904567224658064,0.038904567224658064,0.047139227782160065,0.08,False,False,False,0.02883909082034324,0.02883909082034324,0.038521566708670046,0.08,False,False,False
1788412779.6354122,True,0.05228543012383052,0.05228543012383052,0.02723972110694922,0.08,False,False,False,0.029739772086795013,0.029739772086795013,0.03155356704967693,0.08,False,False,False,0.06936337475164805,0.06936337475164805,0.055704359906235235,0.08,False,False,False,0.059861866689944615,0.059861866689944615,0.05254368808558847,0.08,False,False,False,0.03943918972005388,0.03943918972005388,0.06531539988804941,0.08,False,False,False,0.030396367325476025,0.030396367325476025,0.014858963366267776,0.08,False,False,False
1788412779.6454465,True,0.05119077552509809,0.05119077552509809,0.04528159366157397,0.08,False,False,False,0.03426302253303396,0.033840402212288,0.0396555998537467,0.08,False,True,False,0.06914359222369562,0.06914359222369562,0.08009464727127005,0.08,False,False,False,0.059379986638272514,0.059379986638272514,0.08558410300938252,0.08,False,False,False,0.03994383318626789,0.03994383318626789,0.06063497713547151,0.08,False,False,False,0.030336975272253874,0.030336975272253874,0.00965293507404766,0.08,False,False,False
1788412779.655376,True,0.05266835853499582,0.05266835853499582,0.08699230243767384,0.08,False,False,False,0.03536626876664708,0.03536626876664708,0.0423666641611601,0.08,False,False,False,0.06934442331453931,0.06934442331453931,0.09440902128694009,0.08,False,False,False,0.0595413956299108,0.0595413956299108,0.06605382604827197,0.08,False,False,False,0.04024980350088747,0.04024980350088747,0.027163092228917857,0.08,False,False,False,0.030349511008925096,0.030349511008925096,0.03180357588410778,0.08,False,False,False
1788412779.665421,True,0.05376488499499567,0.05376488499499567,0.061466872843272465,0.08,False,False,False,0.036384192082980396,0.036384192082980396,0.031503230492291125,0.08,False,False,False,0.06719688186895213,0.06719688186895213,0.0836269310201475,0.08,False,False,False,0.0587953916049775,0.0587953916049775,0.04838411422605039,0.08,False,False,False,0.04084569149800814,0.04084569149800814,0.027908518560915994,0.08,False,False,False,0.028295806535751877,0.028295806535751877,0.059673063349703216,0.08,False,False,False
1788412779.6754496,True,0.05266300777246462,0.05266300777246462,0.04346705322413526,0.08,False,False,False,0.03649697725343015,0.03649697725343015,0.02459127508187709,0.08,False,False,False,0.0666598556968679,0.0666598556968679,0.05017508925275981,0.08,False,False,False,0.05821682254015356,0.05821682254015356,0.04776873643287833,0.08,False,False,False,0.0409538508399097,0.0409538508399097,0.06390287370331037,0.08,False,False,False,0.028204574664335694,0.028204574664335694,0.02346348409969444,0.08,False,False,False
1788412779.6854444,True,0.0525233460185794,0.0525233460185794,0.040041722936084226,0.08,False,False,False,0.03634036717572098,0.03634036717572098,0.0250582790294793,0.08,False,False,False,0.06603959954793513,0.06603959954793513,0.0870459826083335,0.08,False,False,False,0.05745618365169021,0.05745618365169021,0.08547732482006426,0.08,False,False,False,0.040618962031782564,0.040618962031782564,0.08228050314168242,0.08,False,False,False,0.027979283184324584,0.027979283184324584,0.010578146877221679,0.08,False,False,False
1788412779.695376,True,0.0525233460185794,0.0525233460185794,0.057184401107208495,0.08,False,False,False,0.03634036717572098,0.03634036717572098,0.03937456098907938,0.08,False,False,False,0.06685441838358347,0.06685441838358347,0.0924799936667818,0.08,False,False,False,0.05265634517587622,0.05265634517587622,0.07901222480685421,0.08,False,False,False,0.038619853336813934,0.038619853336813934,0.04439283525137447,0.08,False,False,False,0.0307484702693456,0.0307484702693456,0.031507881119527244,0.08,False,False,False
1788412779.7054126,True,0.053336484591789135,0.053336484591789135,0.07513850146075879,0.08,False,False,False,0.03821648028287723,0.03821648028287723,0.07582291733959659,0.08,False,False,False,0.06560628167004547,0.06560628167004547,0.07942598954212667,0.08,False,False,False,0.05140477760938511,0.05140477760938511,0.054502591148693144,0.08,False,False,False,0.0384124232661792,0.0384124232661792,0.04614969142733862,0.08,False,False,False,0.03026517080993924,0.03026517080993924,0.046196453706624604,0.08,False,False,False
1788412779.7154408,True,0.053336484591789135,0.053336484591789135,0.0630070632211018,0.08,False,False,False,0.03821648028287723,0.03821648028287723,0.058780700503455574,0.08,False,False,False,0.06453869379258963,0.06453869379258963,0.06481688377191785,0.08,False,False,False,0.05042880443866406,0.05042880443866406,0.03875757112559377,0.08,False,False,False,0.0384217636580989,0.0384217636580989,0.06356606378142363,0.08,False,False,False,0.0300777423222831,0.0300777423222831,0.017410664447098257,0.08,False,False,False
1788412779.725396,True,0.053789526956221176,0.053789526956221176,0.046384125038846195,0.08,False,False,False,0.038575131116039066,0.038575131116039066,0.024526336008541153,0.08,False,False,False,0.06405309567383617,0.06405309567383617,0.05835495522294441,0.08,False,False,False,0.052557882033314435,0.052557882033314435,0.06877623650235543,0.08,False,False,False,0.03632496371183588,0.03632496371183588,0.047942589386401196,0.08,False,False,False,0.03020058784705937,0.03020058784705937,0.015007825689369965,0.08,False,False,False
1788412779.735433,True,0.05558061862905479,0.05558061862905479,0.03631534429509155,0.08,False,False,False,0.03896837576495889,0.03896837576495889,0.024856628580853808,0.08,False,False,False,0.06444015487110506,0.06444015487110506,0.07939783141214007,0.08,False,False,False,0.05292466754654826,0.05292466754654826,0.07508198128102218,0.08,False,False,False,0.03572945236416237,0.03572945236416237,0.03661167187635466,0.08,False,False,False,0.02966954861759253,0.02966954861759253,0.03765375327829322,0.08,False,False,False
1788412779.7454302,True,0.055998787119807256,0.055998787119807256,0.08307750631070508,0.08,False,False,False,0.03957287599541147,0.03957287599541147,0.061590148836601764,0.08,False,False,False,0.064673292014315,0.064673292014315,0.08968271956115695,0.08,False,False,False,0.053127318620274616,0.053127318620274616,0.06552693219084596,0.08,False,False,False,0.0351966572559632,0.0351966572559632,0.03822358163812845,0.08,False,False,False,0.029223745289268282,0.029223745289268282,0.048250533427856825,0.08,False,False,False
1788412779.7553678,True,0.05708181825387598,0.05708181825387598,0.07820547490822803,0.08,False,False,False,0.04044835034635645,0.04044835034635645,0.05338290090558768,0.08,False,False,False,0.06502021330615637,0.06502021330615637,0.07462462445474366,0.08,False,False,False,0.053365459224817904,0.053365459224817904,0.033233106260235394,0.08,False,False,False,0.03482773458338998,0.03482773458338998,0.0522790847766823,0.08,False,False,False,0.028894882485024996,0.028894882485024996,0.023527208503150557,0.08,False,False,False
1788412779.7654128,True,0.05736156948033806,0.05736156948033806,0.06680731561322704,0.08,False,False,False,0.04065919099568806,0.04065919099568806,0.045900362395971755,0.08,False,False,False,0.06405576731543491,0.06405576731543491,0.04802314934979875,0.08,False,False,False,0.05686844238432145,0.05686844238432145,0.05399134081352597,0.08,False,False,False,0.03626959235367992,0.03626959235367992,0.06512339784136695,0.08,False,False,False,0.026082516651728064,0.026082516651728064,0.02009961024861755,0.08,False,False,False
1788412779.7754214,True,0.05662343369586627,0.05662343369586627,0.041550105423051514,0.08,False,False,False,0.03861263596235967,0.03861263596235967,0.028183457839705234,0.08,False,False,False,0.0650756335427613,0.0650756335427613,0.0720463025045011,0.08,False,False,False,0.05781522019408911,0.05781522019408911,0.08492958275048314,0.08,False,False,False,0.03584151054385759,0.03584151054385759,0.047757445019529894,0.08,False,False,False,0.02568085500388393,0.02568085500388393,0.038535602385881045,0.08,False,False,False
1788412779.785424,True,0.05567603653204825,0.05567603653204825,0.0654388956009226,0.08,False,False,False,0.03781016130668692,0.03781016130668692,0.01990945828529846,0.08,False,False,False,0.06611812436630951,0.06611812436630951,0.08241713916030935,0.08,False,False,False,0.05894821450897517,0.05894821450897517,0.07274904319956202,0.08,False,False,False,0.035265285837583475,0.035265285837583475,0.012269965063126985,0.08,False,False,False,0.025004776504609066,0.025004776504609066,0.031203691647339247,0.08,False,False,False
1788412779.7953675,True,0.05567603653204825,0.05567603653204825,0.08012312495585253,0.08,False,False,False,0.03781016130668692,0.03781016130668692,0.04438244107450491,0.08,False,False,False,0.06670109881328613,0.06670109881328613,0.0816606090769842,0.08,False,False,False,0.057926127163196964,0.057926127163196964,0.05397838168266064,0.08,False,False,False,0.03478172070811567,0.03478172070811567,0.041280461683444826,0.08,False,False,False,0.02455340126141824,0.02455340126141824,0.009649975914351367,0.08,False,False,False
1788412779.8054075,True,0.05407739749647567,0.05407739749647567,0.07283047988516309,0.08,False,False,False,0.03891460019606798,0.03891460019606798,0.07340603075735576,0.08,False,False,False,0.06565462971730789,0.06565462971730789,0.051221528979632246,0.08,False,False,False,0.057276486592161245,0.057276486592161245,0.044893702760285516,0.08,False,False,False,0.03444200767305079,0.03444200767305079,0.07561473446099802,0.08,False,False,False,0.0254668154127883,0.0254668154127883,0.007643541483509493,0.08,False,False,False
1788412779.8153846,True,0.05407739749647567,0.05407739749647567,0.06262266725111865,0.08,False,False,False,0.03891460019606798,0.03891460019606798,0.07572262290312322,0.08,False,False,False,0.06659624085461904,0.06659624085461904,0.06038984025546431,0.08,False,False,False,0.05792269390572175,0.05792269390572175,0.07573056895079165,0.08,False,False,False,0.03496293723557484,0.03496293723557484,0.06290799060949476,0.08,False,False,False,0.0256934675572102,0.0256934675572102,0.03382622713900165,0.08,False,False,False
1788412779.8254166,True,0.05452318147910434,0.05452318147910434,0.043230572778595704,0.08,False,False,False,0.038891055849152534,0.038891055849152534,0.023819009622957167,0.08,False,False,False,0.06618692068006847,0.06618692068006847,0.07573725785719534,0.08,False,False,False,0.05825522553690585,0.05825522553690585,0.0797360175107428,0.08,False,False,False,0.03141852618210467,0.03141852618210467,0.016768993742480316,0.08,False,False,False,0.022009505676888044,0.022009505676888044,0.04903670484582862,0.08,False,False,False
1788412779.8354282,True,0.05452318147910434,0.05452318147910434,0.0677991332996726,0.08,False,False,False,0.038891055849152534,0.038891055849152534,0.030220615185057458,0.08,False,False,False,0.0665114536549211,0.0665114536549211,0.09376551515571434,0.08,False,False,False,0.05864536040236829,0.05864536040236829,0.06315134258030079,0.08,False,False,False,0.029685938373239223,0.029685938373239223,0.04383950621161172,0.08,False,False,False,0.020526367723972313,0.020526367723972313,0.006594204913016128,0.08,False,False,False
1788412779.8454936,True,0.05585939314122622,0.05585939314122622,0.08172840023240234,0.08,False,False,False,0.038914411917820954,0.038914411917820954,0.04566462451828609,0.08,False,False,False,0.06629512862572408,0.06629512862572408,0.06466783140505301,0.08,False,False,False,0.058596531514155135,0.058596531514155135,0.042881961786334494,0.08,False,False,False,0.028076264549916966,0.028076264549916966,0.06226024292137246,0.08,False,False,False,0.019231407537684025,0.019231407537684025,-0.00022570867917684018,0.08,False,False,False
1788412779.8555293,True,0.056464580775954884,0.056464580775954884,0.07508738825241698,0.08,False,False,False,0.0392575859745644,0.0392575859745644,0.057153064590995103,0.08,False,False,False,0.06663488098710457,0.06663488098710457,0.05151359566419301,0.08,False,False,False,0.061389147205725435,0.061389147205725435,0.061703269101361174,0.08,False,False,False,0.027117544455498604,0.027117544455498604,0.03556223039808185,0.08,False,False,False,0.018258166375786665,0.018258166375786665,0.021290771243345833,0.08,False,False,False
1788412779.8654191,True,0.056584029787738625,0.056584029787738625,0.038264914248363764,0.08,False,False,False,0.039121230989904825,0.039121230989904825,0.047122761471566646,0.08,False,False,False,0.06753348033150788,0.06753348033150788,0.06299801098946077,0.08,False,False,False,0.06186784181503341,0.06186784181503341,0.08820265528610242,0.08,False,False,False,0.024287045037837553,0.024287045037837553,0.02637703933925059,0.08,False,False,False,0.021363990028774857,0.021363990028774857,0.05484034893872909,0.08,False,False,False
1788412779.8753686,True,0.057486347372980966,0.057486347372980966,0.0501969618613125,0.08,False,False,False,0.03437299489267937,0.03437299489267937,0.010523806038282828,0.08,False,False,False,0.06849088478808296,0.06849088478808296,0.08987339698974112,0.08,False,False,False,0.06291816515198587,0.06291816515198587,0.08704017917238248,0.08,False,False,False,0.02394420334647325,0.02394420334647325,0.054329777812787264,0.08,False,False,False,0.021232935652870967,0.021232935652870967,0.01265466806751747,0.08,False,False,False
1788412779.8854115,True,0.05596320970381312,0.05596320970381312,0.07490148679085694,0.08,False,False,False,0.03328036850721998,0.03328036850721998,0.010674514682467186,0.08,False,False,False,0.068997771439653,0.068997771439653,0.08047418654951588,0.08,False,False,False,0.06341218440004368,0.06341218440004368,0.03930744640275565,0.08,False,False,False,0.023494659563574917,0.023494659563574917,0.04711327336898589,0.08,False,False,False,0.020859073616558928,0.020859073616558928,-0.008750209197814655,0.08,False,False,False
1788412779.8954353,True,0.05596320970381312,0.05596320970381312,0.06930868332536719,0.08,False,False,False,0.03328036850721998,0.03328036850721998,0.04125569011111943,0.08,False,False,False,0.07533969306646365,0.07533969306646365,0.05711442344657846,0.08,False,True,False,0.060772496277480985,0.060772496277480985,0.062304644301182655,0.08,False,False,False,0.024766187594621628,0.024766187594621628,0.014478642330815823,0.08,False,False,False,0.020894657308203408,0.020894657308203408,0.007774684089434337,0.08,False,False,False
1788412779.9054158,True,0.05292819133868808,0.05292819133868808,0.054286518286930666,0.08,False,False,False,0.03648298157141994,0.03648298157141994,0.06787291110783342,0.08,False,False,False,0.07641934022404365,0.07641934022404365,0.0644922949052815,0.08,False,False,False,0.061374997982079266,0.061374997982079266,0.09054382325716406,0.08,False,False,False,0.025430447396938984,0.025430447396938984,0.014100416828440774,0.08,False,False,False,0.021025744959555594,0.021025744959555594,0.057590977334357446,0.08,False,False,False
1788412779.915417,True,0.053309453107964644,0.053309453107964644,0.04693742638079834,0.08,False,False,False,0.03659299218894699,0.03659299218894699,0.03950143949305169,0.08,False,False,False,0.0777790074588566,0.0777790074588566,0.07357648574576023,0.08,False,False,False,0.062362724605562525,0.062362724605562525,0.08900559966851,0.08,False,False,False,0.026299446677496653,0.026299446677496653,0.04973322309890995,0.08,False,False,False,0.02159665769981664,0.02159665769981664,0.04084116622342072,0.08,False,False,False
1788412779.9254165,True,0.052918468031888835,0.052918468031888835,0.06352323166161279,0.08,False,False,False,0.036244868516446524,0.036244868516446524,0.015702010516482207,0.08,False,False,False,0.07850778211171285,0.07850778211171285,0.09759397979093111,0.08,False,False,False,0.06283998811990231,0.06283998811990231,0.03944076977279772,0.08,False,False,False,0.026905439930033647,0.026905439930033647,0.06565398051135204,0.08,False,False,False,0.021972614142887408,0.021972614142887408,0.0037801438009812355,0.08,False,False,False
1788412779.9354217,True,0.05308520979937371,0.05308520979937371,0.0695749553956272,0.08,False,False,False,0.03621695369556915,0.03621695369556915,0.02063027455340573,0.08,False,False,False,0.07532496560587766,0.07532496560587766,0.08391196858264119,0.08,False,False,False,0.06444992823707964,0.06444992823707964,0.058135342678475546,0.08,False,False,False,0.02908854807334959,0.02908854807334959,0.025232473529657864,0.08,False,False,False,0.021711455724320858,0.021711455724320858,-0.002615026176643443,0.08,False,False,False
1788412779.9454238,True,0.05232064949495989,0.05232064949495989,0.058567417507734615,0.08,False,False,False,0.03771408811982237,0.03771408811982237,0.05238204990852527,0.08,False,False,False,0.074921198619015,0.074921198619015,0.06433169528990247,0.08,False,False,False,0.0639129310505572,0.0639129310505572,0.08368973052747314,0.08,False,False,False,0.029684313581477918,0.029684313581477918,0.011768228807650575,0.08,False,False,False,0.02166586979496969,0.02166586979496969,0.04068333858981323,0.08,False,False,False
1788412779.955385,True,0.05285361638182364,0.05285361638182364,0.04287198760018164,0.08,False,False,False,0.03810563859886596,0.03810563859886596,0.06145383315885981,0.08,False,False,False,0.0749701771964416,0.0749701771964416,0.08374702573603235,0.08,False,False,False,0.06378857585225091,0.06378857585225091,0.08921890359654526,0.08,False,False,False,0.030764037530843655,0.030764037530843655,0.049346790243945254,0.08,False,False,False,0.022227659845620466,0.022227659845620466,0.04871988716776924,0.08,False,False,False
1788412779.9653723,True,0.0531259749563375,0.0531259749563375,0.03327224076761706,0.08,False,False,False,0.03821590949923445,0.03821590949923445,0.06116412724145634,0.08,False,False,False,0.07396248531803513,0.07396248531803513,0.0984552221393617,0.08,False,False,False,0.06654391725693214,0.06654391725693214,0.051376789878836225,0.08,False,False,False,0.030383826395262367,0.030383826395262367,0.06140857883376448,0.08,False,False,False,0.021700220090846947,0.021700220090846947,0.037711648278111645,0.08,False,False,False
1788412779.975371,True,0.05437385347444258,0.05437385347444258,0.05277916116607813,0.08,False,False,False,0.03842451404097044,0.03842451404097044,0.02636340442139659,0.08,False,False,False,0.07395454064254112,0.07395454064254112,0.08696944512990203,0.08,False,False,False,0.06672081421925646,0.06672081421925646,0.056296534573906265,0.08,False,False,False,0.03045970900273602,0.03045970900273602,0.03938360753269948,0.08,False,False,False,0.02161220854738404,0.02161220854738404,0.0144906602131114,0.08,False,False,False
1788412779.9854164,True,0.053970178341272754,0.053970178341272754,0.0770717474131538,0.08,False,False,False,0.038642196974918955,0.038642196974918955,0.0209239651025654,0.08,False,False,False,0.07406319477493709,0.07406319477493709,0.07144599549195044,0.08,False,False,False,0.06349583529612401,0.06349583529612401,0.07279278447374252,0.08,False,False,False,0.030637239996569456,0.030637239996569456,0.008036262353512716,0.08,False,False,False,0.025957168501243015,0.025957168501243015,0.007813510997182655,0.08,False,True,False
1788412779.9953997,True,0.05526651178865707,0.05526651178865707,0.05672638557349097,0.08,False,False,False,0.03932173071594051,0.03932173071594051,0.056194863832826666,0.08,False,False,False,0.07469199483162807,0.07469199483162807,0.05479154845372983,0.08,False,False,False,0.0638600554957945,0.0638600554957945,0.09514216888424396,0.08,False,False,False,0.032633142596645806,0.032633142596645806,0.03964434223385286,0.08,False,False,False,0.027260794910628886,0.027260794910628886,0.030757137208186913,0.08,False,False,False
1788412780.005423,True,0.05484466666647371,0.05484466666647371,0.037409043737341795,0.08,False,False,False,0.038312026651450795,0.038312026651450795,0.07917564989597262,0.08,False,False,False,0.07414933710541677,0.07414933710541677,0.07866330481282101,0.08,False,False,False,0.06367762693474624,0.06367762693474624,0.06545126012311449,0.08,False,False,False,0.03461707511648457,0.03461707511648457,0.0706386132306538,0.08,False,False,False,0.02873053275855314,0.02873053275855314,0.04701055768369369,0.08,False,False,False
1788412780.0154133,True,0.05497090908377422,0.05497090908377422,0.037272247834503905,0.08,False,False,False,0.03826565910408612,0.03826565910408612,0.060027186071705985,0.08,False,False,False,0.0739893025604873,0.0739893025604873,0.10014103713899394,0.08,False,False,False,0.06363698163926557,0.06363698163926557,0.050114570532553485,0.08,False,False,False,0.036329863994707653,0.036329863994707653,0.05487621886733565,0.08,False,False,False,0.029882489967436823,0.029882489967436823,0.04803020018723831,0.08,False,False,False
1788412780.0253856,True,0.05461548066466245,0.05461548066466245,0.09140777019038575,0.08,False,False,False,0.038185282177503006,0.038185282177503006,0.027088475501843644,0.08,False,False,False,0.07464603158552859,0.07464603158552859,0.0908725233961599,0.08,False,False,False,0.06097054124208855,0.06097054124208855,0.05354997721981109,0.08,False,False,False,0.035195381951726924,0.035195381951726924,0.008640372425690218,0.08,False,False,False,0.030514591485438915,0.030514591485438915,0.006582565623833274,0.08,False,False,False
1788412780.0354457,True,0.05368059166977035,0.05368059166977035,0.07561363371537501,0.08,False,False,False,0.0390462815008748,0.0390462815008748,0.03427796806636937,0.08,False,False,False,0.07448167395637842,0.07448167395637842,0.06780847062814381,0.08,False,False,False,0.060694714706610725,0.060694714706610725,0.08343451138460661,0.08,False,False,False,0.035482511857562266,0.035482511857562266,0.04455662296767226,0.08,False,False,False,0.03042057873197433,0.03042057873197433,0.0058653331930403705,0.08,False,False,False
1788412780.0453835,True,0.053356055558458744,0.053356055558458744,0.055386464707611084,0.08,False,False,False,0.038963247081872425,0.038963247081872425,0.04496152954357402,0.08,False,False,False,0.07404674834120334,0.07404674834120334,0.07284703943608678,0.08,False,False,False,0.06010756484879721,0.06010756484879721,0.07522397632921796,0.08,False,False,False,0.036072755801989355,0.036072755801989355,0.07483770392279948,0.08,False,False,False,0.03080582214226759,0.03080582214226759,0.029402238935166358,0.08,False,False,False
1788412780.0553775,True,0.053356055558458744,0.053356055558458744,0.04384957510058936,0.08,False,False,False,0.038963247081872425,0.038963247081872425,0.06884386353858417,0.08,False,False,False,0.07392473701381107,0.07392473701381107,0.10051151517931446,0.08,False,False,False,0.05979429727225275,0.05979429727225275,0.03965889550731728,0.08,False,False,False,0.03692935492641691,0.03692935492641691,0.05482587726326739,0.08,False,False,False,0.031281278739904606,0.031281278739904606,0.05426230978486328,0.08,False,False,False
1788412780.0654209,True,0.05317049738215282,0.05317049738215282,0.08225763562848486,0.08,False,False,False,0.03873844457731382,0.03873844457731382,0.04190617858606243,0.08,False,False,False,0.07053535773308998,0.07053535773308998,0.09421880191725837,0.08,False,False,False,0.061552293569084225,0.061552293569084225,0.042794916819015705,0.08,False,False,False,0.040070590483159314,0.040070590483159314,0.020605961924711546,0.08,False,False,False,0.027072338460511516,0.027072338460511516,0.03593482956739731,0.08,False,False,False
1788412780.0754468,True,0.05457060049540074,0.05457060049540074,0.08373725616510742,0.08,False,False,False,0.03947226177041866,0.03947226177041866,0.0314983714965991,0.08,False,False,False,0.07022634190538814,0.07022634190538814,0.06794807032493036,0.08,False,False,False,0.06127306289717981,0.06127306289717981,0.07853494170008826,0.08,False,False,False,0.03966081975185921,0.03966081975185921,0.05328778713435978,0.08,False,False,False,0.026558463154706176,0.026558463154706176,0.00402669038204608,0.08,False,False,False
1788412780.0854232,True,0.05435526615147392,0.05435526615147392,0.07358689849957666,0.08,False,False,False,0.03960392880183448,0.03960392880183448,0.04573061240286378,0.08,False,False,False,0.06987861324984052,0.06987861324984052,0.08014748228358445,0.08,False,False,False,0.060774773250217025,0.060774773250217025,0.08474394740834737,0.08,False,False,False,0.03923257299141001,0.03923257299141001,0.06947866959360574,0.08,False,False,False,0.026189853475292076,0.026189853475292076,0.0026602203199126958,0.08,False,False,False
