topic,bag_stamp,header_stamp,layout_label,data_json
/multi_agv/candidate_B_spatial_composite_state,1789530457.5462263,1789530457.5462263,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530457.5454383,1789530457.5459425,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17492024923954239,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.034102437618695934,0.03410238677648931,0.03410241219759262,-3.7526260969043326e-07,0.03410241219759262,0.03410241219759262,-3.7526260969043326e-07,0.034102437618695934,0.03410238677648931,0.0,0.0,0.0,0.0,0.16,0.0,0.031094974448584296,0.03109492728145356,0.031094974448584296,0.03109492728145356,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03317040592239755,0.03317040756785132,0.033170406745124434,1.181361878659083e-08,0.033170406745124434,0.033170406745124434,1.181361878659083e-08,0.03317040592239755,0.03317040756785132,0.0,0.0,0.0,0.0,0.16,0.0,0.03034131779704941,0.030341319419129768,0.027428678822212726,0.027428680450616125,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03384224152339984,0.03384224311378196,0.0338422423185909,1.1625358675233086e-08,0.0338422423185909,0.0338422423185909,1.1625358675233086e-08,0.03384224152339984,0.03384224311378196,0.0,0.0,0.0,0.0,0.16,0.0,0.029221595445712262,0.0292215970619056,0.029221595445712262,0.0292215970619056,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530457.5563395,1789530457.5563395,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530457.555513,1789530457.5560553,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17527938699322226,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.037099619548040474,0.037099565277098026,0.03709959241256925,-4.0056985810267337e-07,0.03709959241256925,0.03709959241256925,-4.0056985810267337e-07,0.037099619548040474,0.037099565277098026,0.0,0.0,0.0,0.0,0.16,0.0,0.034102437618695934,0.03410238677648931,0.034102437618695934,0.03410238677648931,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03600734767941219,0.03600734932416157,0.03600734850178688,1.1808561547868706e-08,0.03600734850178688,0.03600734850178688,1.1808561547868706e-08,0.03600734767941219,0.03600734932416157,0.0,0.0,0.0,0.0,0.16,0.0,0.03317040592239755,0.03317040756785132,0.03317040592239755,0.03317040756785132,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03492838050638451,0.03492838214321131,0.03492838132479791,1.1964859524890941e-08,0.03492838132479791,0.03492838132479791,1.1964859524890941e-08,0.03492838050638451,0.03492838214321131,0.0,0.0,0.0,0.0,0.16,0.0,0.029221595445712262,0.0292215970619056,0.029221595445712262,0.0292215970619056,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530457.5660927,1789530457.5660927,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530457.5654285,1789530457.5658302,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17554014382647437,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.040218350863799816,0.040218292176156335,0.040218321519978076,-4.331692054905913e-07,0.040218321519978076,0.040218321519978076,-4.331692054905913e-07,0.040218350863799816,0.040218292176156335,0.0,0.0,0.0,0.0,0.16,0.0,0.037099619548040474,0.037099565277098026,0.037099619548040474,0.037099565277098026,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03898256593852979,0.03898256761179818,0.038982566775163985,1.2013315201622645e-08,0.038982566775163985,0.038982566775163985,1.2013315201622645e-08,0.03898256593852979,0.03898256761179818,0.0,0.0,0.0,0.0,0.16,0.0,0.03600734767941219,0.03600734932416157,0.03317040592239755,0.03317040756785132,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03978177518852492,0.03978177680468366,0.03978177599660429,1.1813780321938355e-08,0.03978177599660429,0.03978177599660429,1.1813780321938355e-08,0.03978177518852492,0.03978177680468366,0.0,0.0,0.0,0.0,0.16,0.0,0.03492838050638451,0.03492838214321131,0.03492838050638451,0.03492838214321131,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530457.5760596,1789530457.5760596,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530457.575408,1789530457.5758433,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17596132146469226,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04316922714042543,0.04316916438543517,0.0431691957629303,-4.6318999467438295e-07,0.0431691957629303,0.0431691957629303,-4.6318999467438295e-07,0.04316922714042543,0.04316916438543517,0.0,0.0,0.0,0.0,0.16,0.0,0.040218350863799816,0.040218292176156335,0.040218350863799816,0.040218292176156335,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.042023412650583264,0.04202341432309825,0.04202341348684076,1.2007906147191796e-08,0.04202341348684076,0.04202341348684076,1.2007906147191796e-08,0.042023412650583264,0.04202341432309825,0.0,0.0,0.0,0.0,0.16,0.0,0.03898256593852979,0.03898256761179818,0.03898256593852979,0.03898256761179818,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.040878310983807,0.04087831264775849,0.04087831181578275,1.216313531205339e-08,0.04087831181578275,0.04087831181578275,1.216313531205339e-08,0.040878310983807,0.04087831264775849,0.0,0.0,0.0,0.0,0.16,0.0,0.03492838050638451,0.03492838214321131,0.03492838050638451,0.03492838214321131,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530457.586242,1789530457.586242,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530457.585424,1789530457.5861006,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17627058961634887,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0465472218615921,0.04654715359546774,0.04654718772852992,-5.038672725450739e-07,0.04654718772852992,0.04654718772852992,-5.038672725450739e-07,0.0465472218615921,0.04654715359546774,0.0,0.0,0.0,0.0,0.16,0.0,0.04316922714042543,0.04316916438543517,0.04316922714042543,0.04316916438543517,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04519162020662595,0.045191621916272594,0.04519162106144927,1.2274494774478853e-08,0.04519162106144927,0.04519162106144927,1.2274494774478853e-08,0.04519162020662595,0.045191621916272594,0.0,0.0,0.0,0.0,0.16,0.0,0.042023412650583264,0.04202341432309825,0.042023412650583264,0.04202341432309825,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.046059490061943625,0.046059491712089895,0.04605949088701676,1.2062222052119402e-08,0.04605949088701676,0.04605949088701676,1.2062222052119402e-08,0.046059490061943625,0.046059491712089895,0.0,0.0,0.0,0.0,0.16,0.0,0.040878310983807,0.04087831264775849,0.040878310983807,0.04087831264775849,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530457.5962615,1789530457.5962615,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530457.5954266,1789530457.595982,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.1767768842177061,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04977657839856588,0.049776505003921764,0.04977654170124382,-5.417205018232249e-07,0.04977654170124382,0.04977654170124382,-5.417205018232249e-07,0.04977657839856588,0.049776505003921764,0.0,0.0,0.0,0.0,0.16,0.0,0.0465472218615921,0.04654715359546774,0.0465472218615921,0.04654715359546774,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04861732852715851,0.04861733023148279,0.04861732937932065,1.2236282566842618e-08,0.04861732937932065,0.04861732937932065,1.2236282566842618e-08,0.04861732852715851,0.04861733023148279,0.0,0.0,0.0,0.0,0.16,0.0,0.04519162020662595,0.045191621916272594,0.04519162020662595,0.045191621916272594,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.047151498006490856,0.047151499700716214,0.047151498853603535,1.2384430908569687e-08,0.047151498853603535,0.047151498853603535,1.2384430908569687e-08,0.047151498006490856,0.047151499700716214,0.0,0.0,0.0,0.0,0.16,0.0,0.040878310983807,0.04087831264775849,0.040878310983807,0.04087831264775849,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530457.606626,1789530457.606626,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530457.6054766,1789530457.6063898,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.1771357765643154,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05325686862909603,0.05325678856663859,0.05325682859786731,-5.909351444783663e-07,0.05325682859786731,0.05325682859786731,-5.909351444783663e-07,0.05325686862909603,0.05325678856663859,0.0,0.0,0.0,0.0,0.16,0.0,0.04977657839856588,0.049776505003921764,0.04977657839856588,0.049776505003921764,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.051852928875735387,0.05185293062359577,0.05185292974966558,1.254885224187942e-08,0.05185292974966558,0.05185292974966558,1.254885224187942e-08,0.051852928875735387,0.05185293062359577,0.0,0.0,0.0,0.0,0.16,0.0,0.04861732852715851,0.04861733023148279,0.04519162020662595,0.045191621916272594,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05254963461560971,0.052549636302067916,0.05254963545883881,1.2327654690579442e-08,0.05254963545883881,0.05254963545883881,1.2327654690579442e-08,0.05254963461560971,0.052549636302067916,0.0,0.0,0.0,0.0,0.16,0.0,0.047151498006490856,0.047151499700716214,0.047151498006490856,0.04715149970071622,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530457.6163638,1789530457.6163638,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530457.6154063,1789530457.6161988,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17772520370551848,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05652552008585656,0.0565254338916814,0.05652547698876898,-6.361929046162833e-07,0.05652547698876898,0.05652547698876898,-6.361929046162833e-07,0.05652552008585656,0.0565254338916814,0.0,0.0,0.0,0.0,0.16,0.0,0.05325686862909603,0.05325678856663859,0.05325686862909603,0.05325678856663859,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.055039605672078454,0.055039607406079785,0.05503960653907912,1.2449350469713057e-08,0.05503960653907912,0.05503960653907912,1.2449350469713057e-08,0.055039605672078454,0.055039607406079785,0.0,0.0,0.0,0.0,0.16,0.0,0.051852928875735387,0.05185293062359577,0.051852928875735387,0.05185293062359577,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05361712192315325,0.05361712364624277,0.05361712278469801,1.2595421853116745e-08,0.05361712278469801,0.05361712278469801,1.2595421853116745e-08,0.05361712192315325,0.05361712364624277,0.0,0.0,0.0,0.0,0.16,0.0,0.047151498006490856,0.047151499700716214,0.047151498006490856,0.04715149970071622,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530457.626578,1789530457.626578,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530457.6254754,1789530457.6263926,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17813555549876278,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06015049976319263,0.060150405460713666,0.06015045261195315,-6.960397021576107e-07,0.06015045261195315,0.06015045261195315,-6.960397021576107e-07,0.06015049976319263,0.060150405460713666,0.0,0.0,0.0,0.0,0.16,0.0,0.05652552008585656,0.0565254338916814,0.05652552008585656,0.0565254338916814,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05845466988162019,0.05845467166464154,0.058454670773130865,1.2801292218334915e-08,0.058454670773130865,0.058454670773130865,1.2801292218334915e-08,0.05845466988162019,0.05845467166464154,0.0,0.0,0.0,0.0,0.16,0.0,0.055039605672078454,0.055039607406079785,0.051852928875735387,0.05185293062359577,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05921979458786785,0.059219796307488755,0.0592197954476783,1.2570067012467087e-08,0.0592197954476783,0.0592197954476783,1.2570067012467087e-08,0.05921979458786785,0.059219796307488755,0.0,0.0,0.0,0.0,0.16,0.0,0.05361712192315325,0.05361712364624277,0.05361712192315325,0.05361712364624277,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789530457.6363513,1789530457.6363513,"candidate_B_v2_spatial_composite:header14+3x32;robots=1,2,3","[1789530457.6354322,1789530457.6361923,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17878569463238392,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06328860947587096,0.06328850788963016,0.06328855868275056,-7.498006157615683e-07,0.06328855868275056,0.06328855868275056,-7.498006157615683e-07,0.06328860947587096,0.06328850788963016,0.0,0.0,0.0,0.0,0.16,0.0,0.06015049976319263,0.060150405460713666,0.06015049976319263,0.060150405460713666,0.135484339,2.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0617919621821405,0.06179196395164113,0.06179196306689082,1.2704219479066608e-08,0.06179196306689082,0.06179196306689082,1.2704219479066608e-08,0.0617919621821405,0.06179196395164113,0.0,0.0,0.0,0.0,0.16,0.0,0.05845466988162019,0.05845467166464154,0.05845466988162019,0.05845467166464154,0.139284482,3.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06030432013092619,0.060304321888872074,0.06030432100989913,1.2850214568149005e-08,0.06030432100989913,0.06030432100989913,1.2850214568149005e-08,0.06030432013092619,0.060304321888872074,0.0,0.0,0.0,0.0,0.16,0.0,0.05361712192315325,0.05361712364624277,0.05361712192315325,0.05361712364624277,0.136802843]"
