stamp,common_velocity_reference,public_reference_velocity,common_boundary_lower,common_boundary_upper,evaluation_active,mapped_path_capability_available,agv1_boundary_lower,agv1_boundary_upper,agv1_robust_margin,agv1_risk_factor,agv1_risk_signal,agv1_z,agv1_upsilon,agv1_phi,agv1_zeta_z,agv1_zeta_v,agv1_zeta_phi,agv1_mapped_path_velocity_lower,agv1_mapped_path_velocity_upper,agv2_boundary_lower,agv2_boundary_upper,agv2_robust_margin,agv2_risk_factor,agv2_risk_signal,agv2_z,agv2_upsilon,agv2_phi,agv2_zeta_z,agv2_zeta_v,agv2_zeta_phi,agv2_mapped_path_velocity_lower,agv2_mapped_path_velocity_upper,agv3_boundary_lower,agv3_boundary_upper,agv3_robust_margin,agv3_risk_factor,agv3_risk_signal,agv3_z,agv3_upsilon,agv3_phi,agv3_zeta_z,agv3_zeta_v,agv3_zeta_phi,agv3_mapped_path_velocity_lower,agv3_mapped_path_velocity_upper
1789284551.2492473,0.09985086451448322,0.09985086451448322,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.468622305623818,0.09986926401116351,0.0,0.00036778181288159544,-7.926261541706113e-05,0.0,-0.14194479165956694,0.14194479165956694,-0.015,0.115,1.0,0.0,0.0,4.468818960789385,0.09982741923165762,0.0,0.0003312042967698048,-6.951804584363896e-05,0.0,-0.12046388236034032,0.12046388236034032,-0.015,0.115,1.0,0.0,0.0,4.468684965559356,0.09985591030062853,0.0,0.0003565814038724469,-7.621018503286908e-05,0.0,-0.17668875558613592,0.17668875558613592
1789284551.25925,0.09985086451448322,0.09985086451448322,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.468622305623818,0.09986926401116351,0.0,0.00036778181288159544,-7.926261541706113e-05,0.0,-0.14191360798293925,0.14191360798293925,-0.015,0.115,1.0,0.0,0.0,4.468818960789385,0.09982741923165762,0.0,0.0003312042967698048,-6.951804584363896e-05,0.0,-0.1204443006278622,0.1204443006278622,-0.015,0.115,1.0,0.0,0.0,4.468684965559356,0.09985591030062853,0.0,0.0003565814038724469,-7.621018503286908e-05,0.0,-0.17662785363820133,0.17662785363820133
1789284551.269225,0.09985086793457422,0.09985086793457422,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.4726010840215045,0.09986913903908723,0.0,0.0003742333098291083,-7.820824090261354e-05,0.0,-0.14195257116098206,0.14195257116098206,-0.015,0.115,1.0,0.0,0.0,4.472797634447135,0.09982756723352622,0.0,0.0003306503955959883,-7.033584847679353e-05,0.0,-0.12046877110339232,0.12046877110339232,-0.015,0.115,1.0,0.0,0.0,4.472663703428769,0.09985589753110925,0.0,0.0003605223519883348,-7.585020404854496e-05,0.0,-0.17670396419378587,0.17670396419378587
1789284551.2792442,0.09985086793457422,0.09985086793457422,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.4726010840215045,0.09986913903908723,0.0,0.0003742333098291083,-7.820824090261354e-05,0.0,-0.14195256798034478,0.14195256798034478,-0.015,0.115,1.0,0.0,0.0,4.472797634447135,0.09982756723352622,0.0,0.0003306503955959883,-7.033584847679353e-05,0.0,-0.12046877295785553,0.12046877295785553,-0.015,0.115,1.0,0.0,0.0,4.472663703428769,0.09985589753110925,0.0,0.0003605223519883348,-7.585020404854496e-05,0.0,-0.1767039704574003,0.1767039704574003
1789284551.289158,0.09985086793457422,0.09985086793457422,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.4726010840215045,0.09986913903908723,0.0,0.0003742333098291083,-7.820824090261354e-05,0.0,-0.14195257054156976,0.14195257054156976,-0.015,0.115,1.0,0.0,0.0,4.472797634447135,0.09982756723352622,0.0,0.0003306503955959883,-7.033584847679353e-05,0.0,-0.12046877146556621,0.12046877146556621,-0.015,0.115,1.0,0.0,0.0,4.472663703428769,0.09985589753110925,0.0,0.0003605223519883348,-7.585020404854496e-05,0.0,-0.17670396541450406,0.17670396541450406
1789284551.2992182,0.09985086793457422,0.09985086793457422,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.4726010840215045,0.09986913903908723,0.0,0.0003742333098291083,-7.820824090261354e-05,0.0,-0.14195257409041986,0.14195257409041986,-0.015,0.115,1.0,0.0,0.0,4.472797634447135,0.09982756723352622,0.0,0.0003306503955959883,-7.033584847679353e-05,0.0,-0.12046876939226199,0.12046876939226199,-0.015,0.115,1.0,0.0,0.0,4.472663703428769,0.09985589753110925,0.0,0.0003605223519883348,-7.585020404854496e-05,0.0,-0.1767039584336992,0.1767039584336992
1789284551.3092146,0.09985141644388919,0.09985141644388919,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.476601738610358,0.09987009014895391,0.0,0.00035422147007064793,-7.869594896938443e-05,0.0,-0.14195256108110021,0.14195256108110021,-0.015,0.115,1.0,0.0,0.0,4.476797477021131,0.09982762500198789,0.0,0.00033048144399572266,-6.990210314404555e-05,0.0,-0.12046877698757326,0.12046877698757326,-0.015,0.115,1.0,0.0,0.0,4.476664071481051,0.09985653418072576,0.0,0.00034743094615183887,-7.59295135783357e-05,0.0,-0.1767039840262986,0.1767039840262986
1789284551.319368,0.09985141644388919,0.09985141644388919,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.476601738610358,0.09987009014895391,0.0,0.00035422147007064793,-7.869594896938443e-05,0.0,-0.1419525674404637,0.1419525674404637,-0.015,0.115,1.0,0.0,0.0,4.476797477021131,0.09982762500198789,0.0,0.00033048144399572266,-6.990210314404555e-05,0.0,-0.12046877327751906,0.12046877327751906,-0.015,0.115,1.0,0.0,0.0,4.476664071481051,0.09985653418072576,0.0,0.00034743094615183887,-7.59295135783357e-05,0.0,-0.17670397152049616,0.17670397152049616
1789284551.3292222,0.09985141644388919,0.09985141644388919,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.476601738610358,0.09987009014895391,0.0,0.00035422147007064793,-7.869594896938443e-05,0.0,-0.14195255626429087,0.14195255626429087,-0.015,0.115,1.0,0.0,0.0,4.476797477021131,0.09982762500198789,0.0,0.00033048144399572266,-6.990210314404555e-05,0.0,-0.12046877979279139,0.12046877979279139,-0.015,0.115,1.0,0.0,0.0,4.476664071481051,0.09985653418072576,0.0,0.00034743094615183887,-7.59295135783357e-05,0.0,-0.17670399347837065,0.17670399347837065
1789284551.3393223,0.09985141644388919,0.09985141644388919,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.476601738610358,0.09987009014895391,0.0,0.00035422147007064793,-7.869594896938443e-05,0.0,-0.14195256419978536,0.14195256419978536,-0.015,0.115,1.0,0.0,0.0,4.476797477021131,0.09982762500198789,0.0,0.00033048144399572266,-6.990210314404555e-05,0.0,-0.12046877516906544,0.12046877516906544,-0.015,0.115,1.0,0.0,0.0,4.476664071481051,0.09985653418072576,0.0,0.00034743094615183887,-7.59295135783357e-05,0.0,-0.17670397789949643,0.17670397789949643
1789284551.3492315,0.09985183434272271,0.09985183434272271,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.480601602983713,0.09987045768166239,0.0,0.0003563735030384761,-7.659992949754498e-05,0.0,-0.1419525521513172,0.1419525521513172,-0.015,0.115,1.0,0.0,0.0,4.480796619825119,0.09982808409403131,0.0,0.0003291439508537053,-7.137432570390734e-05,0.0,-0.12046878219412889,0.12046878219412889,-0.015,0.115,1.0,0.0,0.0,4.480663684470891,0.09985696125247448,0.0,0.00034826295916134953,-7.518837837289656e-05,0.0,-0.17670400157359886,0.17670400157359886
1789284551.3592758,0.09985183434272271,0.09985183434272271,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.480601602983713,0.09987045768166239,0.0,0.0003563735030384761,-7.659992949754498e-05,0.0,-0.1419525581785899,0.1419525581785899,-0.015,0.115,1.0,0.0,0.0,4.480796619825119,0.09982808409403131,0.0,0.0003291439508537053,-7.137432570390734e-05,0.0,-0.12046877867756549,0.12046877867756549,-0.015,0.115,1.0,0.0,0.0,4.480663684470891,0.09985696125247448,0.0,0.00034826295916134953,-7.518837837289656e-05,0.0,-0.1767039897233189,0.1767039897233189
1789284551.3691945,0.09985183434272271,0.09985183434272271,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.480601602983713,0.09987045768166239,0.0,0.0003563735030384761,-7.659992949754498e-05,0.0,-0.14195254842857682,0.14195254842857682,-0.015,0.115,1.0,0.0,0.0,4.480796619825119,0.09982808409403131,0.0,0.0003291439508537053,-7.137432570390734e-05,0.0,-0.1204687843613385,0.1204687843613385,-0.015,0.115,1.0,0.0,0.0,4.480663684470891,0.09985696125247448,0.0,0.00034826295916134953,-7.518837837289656e-05,0.0,-0.17670400886774507,0.17670400886774507
1789284551.3792703,0.09985183434272271,0.09985183434272271,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.480601602983713,0.09987045768166239,0.0,0.0003563735030384761,-7.659992949754498e-05,0.0,-0.14195255440680093,0.14195255440680093,-0.015,0.115,1.0,0.0,0.0,4.480796619825119,0.09982808409403131,0.0,0.0003291439508537053,-7.137432570390734e-05,0.0,-0.12046878087787467,0.12046878087787467,-0.015,0.115,1.0,0.0,0.0,4.480663684470891,0.09985696125247448,0.0,0.00034826295916134953,-7.518837837289656e-05,0.0,-0.1767039971361448,0.1767039971361448
1789284551.3893538,0.09985220889226891,0.09985220889226891,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.484595664649409,0.09987073471816794,0.0,0.000357161652570781,-7.637158735620818e-05,0.0,-0.141952544053762,0.141952544053762,-0.015,0.115,1.0,0.0,0.0,4.484790036132458,0.09982857192670068,0.0,0.0003279521956338627,-7.125074607425286e-05,0.0,-0.12046878690345841,0.12046878690345841,-0.015,0.115,1.0,0.0,0.0,4.484657525306766,0.09985732003193808,0.0,0.0003482811965991764,-7.489517079874722e-05,0.0,-0.17670401745365732,0.17670401745365732
1789284551.399325,0.09985220889226891,0.09985220889226891,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.484595664649409,0.09987073471816794,0.0,0.000357161652570781,-7.637158735620818e-05,0.0,-0.14195254748559058,0.14195254748559058,-0.015,0.115,1.0,0.0,0.0,4.484790036132458,0.09982857192670068,0.0,0.0003279521956338627,-7.125074607425286e-05,0.0,-0.12046878490891601,0.12046878490891601,-0.015,0.115,1.0,0.0,0.0,4.484657525306766,0.09985732003193808,0.0,0.0003482811965991764,-7.489517079874722e-05,0.0,-0.17670401073018535,0.17670401073018535
1789284551.4093244,0.09985220889226891,0.09985220889226891,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.484595664649409,0.09987073471816794,0.0,0.000357161652570781,-7.637158735620818e-05,0.0,-0.14195254848073263,0.14195254848073263,-0.015,0.115,1.0,0.0,0.0,4.484790036132458,0.09982857192670068,0.0,0.0003279521956338627,-7.125074607425286e-05,0.0,-0.12046878432963638,0.12046878432963638,-0.015,0.115,1.0,0.0,0.0,4.484657525306766,0.09985732003193808,0.0,0.0003482811965991764,-7.489517079874722e-05,0.0,-0.17670400877090112,0.17670400877090112
