stamp,localization_valid,load_s_actual,load_s_dot_actual,load_pose_x,load_pose_y,load_pose_yaw,load_x_reference,load_y_reference,load_yaw_reference,load_s_reference,load_velocity_reference,evaluation_active,agv1_robot_pose_x,agv1_robot_pose_y,agv1_robot_pose_yaw,agv1_support_pose_x,agv1_support_pose_y,agv1_support_pose_yaw,agv1_s_actual,agv1_s_dot_actual,agv1_s_execute_reference,agv1_s_dot_execute_reference,agv1_support_reference_x,agv1_support_reference_y,agv1_support_reference_yaw,agv2_robot_pose_x,agv2_robot_pose_y,agv2_robot_pose_yaw,agv2_support_pose_x,agv2_support_pose_y,agv2_support_pose_yaw,agv2_s_actual,agv2_s_dot_actual,agv2_s_execute_reference,agv2_s_dot_execute_reference,agv2_support_reference_x,agv2_support_reference_y,agv2_support_reference_yaw,agv3_robot_pose_x,agv3_robot_pose_y,agv3_robot_pose_yaw,agv3_support_pose_x,agv3_support_pose_y,agv3_support_pose_yaw,agv3_s_actual,agv3_s_dot_actual,agv3_s_execute_reference,agv3_s_dot_execute_reference,agv3_support_reference_x,agv3_support_reference_y,agv3_support_reference_yaw
1788955637.637585,True,0.0,-0.00020353951846151534,-6.226888218718862e-06,-0.00015666183287323568,0.0014544117553886128,nan,nan,nan,nan,nan,False,0.1848793639387185,-0.006513364170266711,0.054862269898617415,0.1670761901881717,-0.0074910678103548,0.05486226989861741,0.0,0.0,nan,nan,nan,nan,nan,-0.1892619857477289,0.14936596325687768,0.05460565752679036,-0.09032966632026221,0.1547736034725075,0.05460565752679036,0.0,0.0,nan,nan,nan,nan,nan,-0.175698017575308,-0.15315112315108548,0.05451430009359726,-0.07676520453256577,-0.1477525211607724,0.05451430009359726,0.009837335845878132,2.728797899107778e-05,nan,nan,nan,nan,nan
1788955637.6476114,True,0.0,-0.0001628316147692123,-6.226888218718862e-06,-0.00015666183287323568,0.0014544117553886128,nan,nan,nan,nan,nan,False,0.1848793639387185,-0.006513364170266711,0.054862269898617415,0.1670761901881717,-0.0074910678103548,0.05486226989861741,0.0,0.0,nan,nan,nan,nan,nan,-0.1892619857477289,0.14936596325687768,0.05460565752679036,-0.09032966632026221,0.1547736034725075,0.05460565752679036,0.0,0.0,nan,nan,nan,nan,nan,-0.175698017575308,-0.15315112315108548,0.05451430009359726,-0.07676520453256577,-0.1477525211607724,0.05451430009359726,0.009837335845878132,2.1830383192862226e-05,nan,nan,nan,nan,nan
1788955637.6575797,True,2.465373011232656e-05,0.00032610878720772005,2.465373011232656e-05,0.0001624047360653803,0.0027896643384077453,nan,nan,nan,nan,nan,False,0.1848819994461549,-0.005765195891498709,0.05157533064135156,0.16707570822130635,-0.006684376404717684,0.05157533064135156,0.0,0.0,nan,nan,nan,nan,nan,-0.18917963504445967,0.1494668653166885,0.05626911465244344,-0.0902564478677591,0.15503906764642003,0.05626911465244344,0.0,0.0,nan,nan,nan,nan,nan,-0.1756814063378035,-0.1532053696080553,0.053900667454451094,-0.07674529916321038,-0.1478674770335062,0.05390066745445109,0.009857241215233532,0.0003491390654484132,nan,nan,nan,nan,nan
1788955637.6676123,True,2.465373011232656e-05,0.000260887029766176,2.465373011232656e-05,0.0001624047360653803,0.0027896643384077453,nan,nan,nan,nan,nan,False,0.1848819994461549,-0.005765195891498709,0.05157533064135156,0.16707570822130635,-0.006684376404717684,0.05157533064135156,0.0,0.0,nan,nan,nan,nan,nan,-0.18917963504445967,0.1494668653166885,0.05626911465244344,-0.0902564478677591,0.15503906764642003,0.05626911465244344,0.0,0.0,nan,nan,nan,nan,nan,-0.1756814063378035,-0.1532053696080553,0.053900667454451094,-0.07674529916321038,-0.1478674770335062,0.05390066745445109,0.009857241215233532,0.00027931125235873056,nan,nan,nan,nan,nan
1788955637.6777015,True,2.465373011232656e-05,0.00020870962381294082,2.465373011232656e-05,0.0001624047360653803,0.0027896643384077453,nan,nan,nan,nan,nan,False,0.1848819994461549,-0.005765195891498709,0.05157533064135156,0.16707570822130635,-0.006684376404717684,0.05157533064135156,0.0,0.0,nan,nan,nan,nan,nan,-0.18917963504445967,0.1494668653166885,0.05626911465244344,-0.0902564478677591,0.15503906764642003,0.05626911465244344,0.0,0.0,nan,nan,nan,nan,nan,-0.1756814063378035,-0.1532053696080553,0.053900667454451094,-0.07674529916321038,-0.1478674770335062,0.05390066745445109,0.009857241215233532,0.00022344900188698446,nan,nan,nan,nan,nan
1788955637.6875403,True,2.465373011232656e-05,0.00016696769905035267,2.465373011232656e-05,0.0001624047360653803,0.0027896643384077453,nan,nan,nan,nan,nan,False,0.1848819994461549,-0.005765195891498709,0.05157533064135156,0.16707570822130635,-0.006684376404717684,0.05157533064135156,0.0,0.0,nan,nan,nan,nan,nan,-0.18917963504445967,0.1494668653166885,0.05626911465244344,-0.0902564478677591,0.15503906764642003,0.05626911465244344,0.0,0.0,nan,nan,nan,nan,nan,-0.1756814063378035,-0.1532053696080553,0.053900667454451094,-0.07674529916321038,-0.1478674770335062,0.05390066745445109,0.009857241215233532,0.00017875920150958757,nan,nan,nan,nan,nan
1788955637.697568,True,2.0392467246499453e-06,-0.00028493063076552225,2.0392467246499453e-06,0.0003324615820518667,0.0045869620816763705,nan,nan,nan,nan,nan,False,0.18489797136589958,-0.005048764193794519,0.048541563894235924,0.16708897350823357,-0.005913920425724311,0.04854156389423593,0.0,0.0,nan,nan,nan,nan,nan,-0.1892443853267629,0.14926994765072193,0.053850383236274224,-0.0903080098654952,0.15460286529372597,0.053850383236274224,0.0,0.0,nan,nan,nan,nan,nan,-0.17570605993225696,-0.15311938570961015,0.05480969079872832,-0.07677484590256453,-0.14769156012184606,0.054809690798728314,0.009827694475879377,-0.0003472335781494528,nan,nan,nan,nan,nan
1788955637.7075639,True,2.0392467246499453e-06,-0.00022794450461241782,2.0392467246499453e-06,0.0003324615820518667,0.0045869620816763705,nan,nan,nan,nan,nan,False,0.18489797136589958,-0.005048764193794519,0.048541563894235924,0.16708897350823357,-0.005913920425724311,0.04854156389423593,0.0,0.0,nan,nan,nan,nan,nan,-0.1892443853267629,0.14926994765072193,0.053850383236274224,-0.0903080098654952,0.15460286529372597,0.053850383236274224,0.0,0.0,nan,nan,nan,nan,nan,-0.17570605993225696,-0.15311938570961015,0.05480969079872832,-0.07677484590256453,-0.14769156012184606,0.054809690798728314,0.009827694475879376,-0.0002777868625196059,nan,nan,nan,nan,nan
1788955637.7175536,True,2.0392467246499453e-06,-0.00018235560368993426,2.0392467246499453e-06,0.0003324615820518667,0.0045869620816763705,nan,nan,nan,nan,nan,False,0.18489797136589958,-0.005048764193794519,0.048541563894235924,0.16708897350823357,-0.005913920425724311,0.04854156389423593,0.0,0.0,nan,nan,nan,nan,nan,-0.1892443853267629,0.14926994765072193,0.053850383236274224,-0.0903080098654952,0.15460286529372597,0.053850383236274224,0.0,0.0,nan,nan,nan,nan,nan,-0.17570605993225696,-0.15311938570961015,0.05480969079872832,-0.07677484590256453,-0.14769156012184606,0.054809690798728314,0.009827694475879376,-0.00022222949001568472,nan,nan,nan,nan,nan
1788955637.7275624,True,0.0,-0.00019026607642530857,-7.453816257504038e-05,0.00016887005008589547,0.0048169312550223236,nan,nan,nan,nan,nan,False,0.18474934179730185,-0.00516196149704784,0.049146905317848814,0.16694087091745774,-0.006037898093922352,0.04914690531784881,0.0,0.0,nan,nan,nan,nan,nan,-0.1893300585299219,0.14909203583139624,0.05144407296413078,-0.09038113686348355,0.15418686664792455,0.05144407296413078,0.0,0.0,nan,nan,nan,nan,nan,-0.1757127218478577,-0.15310363089747514,0.0551477763780579,-0.07678334854169942,-0.1476423584037445,0.0551477763780579,0.009819191836744486,-0.00038879272362620415,nan,nan,nan,nan,nan
