stamp,load_s_reference,load_velocity_reference,evaluation_active
1788955639.217509,nan,nan,False
1788955639.2275205,nan,nan,False
1788955639.2375236,nan,nan,False
1788955639.2475297,nan,nan,False
1788955639.2575345,nan,nan,False
1788955639.267544,nan,nan,False
1788955639.2775676,nan,nan,False
1788955639.2875338,nan,nan,False
1788955639.297535,nan,nan,False
1788955639.307547,nan,nan,False
1788955639.3175347,nan,nan,False
1788955639.3276503,nan,nan,False
1788955639.337663,nan,nan,False
1788955639.3476613,nan,nan,False
1788955639.3576488,nan,nan,False
1788955639.3675287,nan,nan,False
1788955639.3775332,nan,nan,False
1788955639.38763,nan,nan,False
1788955639.397645,nan,nan,False
1788955639.407622,nan,nan,False
1788955639.4175398,nan,nan,False
1788955639.4275458,nan,nan,False
1788955639.4375176,nan,nan,False
1788955639.4474995,nan,nan,False
1788955639.4575653,nan,nan,False
1788955639.4675505,nan,nan,False
1788955639.477549,nan,nan,False
1788955639.4875546,nan,nan,False
1788955639.4975448,nan,nan,False
1788955639.5075448,nan,nan,False
1788955639.5175438,nan,nan,False
1788955639.527559,nan,nan,False
1788955639.5375147,nan,nan,False
1788955639.5475454,nan,nan,False
1788955639.5576339,nan,nan,False
1788955639.5676265,nan,nan,False
1788955639.5775397,nan,nan,False
1788955639.5875406,nan,nan,False
1788955639.5975099,nan,nan,False
1788955639.607504,nan,nan,False
1788955639.6175005,nan,nan,False
1788955639.6275253,nan,nan,False
1788955639.6375399,nan,nan,False
1788955639.6475422,nan,nan,False
1788955639.657509,nan,nan,False
1788955639.6675053,nan,nan,False
1788955639.6775396,nan,nan,False
1788955639.6875389,nan,nan,False
1788955639.6975076,nan,nan,False
1788955639.70751,nan,nan,False
1788955639.7175136,nan,nan,False
1788955639.727514,nan,nan,False
1788955639.7375073,nan,nan,False
1788955639.7475111,nan,nan,False
1788955639.7575653,nan,nan,False
1788955639.767501,nan,nan,False
1788955639.7775056,nan,nan,False
1788955639.7875044,nan,nan,False
1788955639.797516,nan,nan,False
1788955639.8075376,nan,nan,False
1788955639.8175433,nan,nan,False
1788955639.827528,nan,nan,False
1788955639.837558,nan,nan,False
1788955639.8475072,nan,nan,False
1788955639.8575833,nan,nan,False
1788955639.867508,nan,nan,False
1788955639.877535,nan,nan,False
1788955639.8876054,nan,nan,False
1788955639.8975408,nan,nan,False
1788955639.9076266,nan,nan,False
1788955639.9175563,nan,nan,False
1788955639.927554,nan,nan,False
1788955639.9375596,nan,nan,False
1788955639.947617,nan,nan,False
1788955639.9575646,nan,nan,False
1788955639.967594,nan,nan,False
1788955639.977536,nan,nan,False
1788955639.9875057,nan,nan,False
1788955639.9975045,nan,nan,False
1788955640.007537,nan,nan,False
1788955640.0176198,nan,nan,False
1788955640.0275106,nan,nan,False
1788955640.0375586,nan,nan,False
1788955640.0475476,nan,nan,False
1788955640.0575466,nan,nan,False
1788955640.0675464,nan,nan,False
1788955640.077511,nan,nan,False
1788955640.08751,nan,nan,False
1788955640.0975728,nan,nan,False
1788955640.107572,nan,nan,False
1788955640.1175823,nan,nan,False
1788955640.1275723,nan,nan,False
1788955640.1375701,nan,nan,False
1788955640.1475701,nan,nan,False
1788955640.1575742,nan,nan,False
1788955640.1675382,nan,nan,False
1788955640.1775708,nan,nan,False
1788955640.187503,nan,nan,False
1788955640.1975334,nan,nan,False
1788955640.207563,nan,nan,False
1788955640.2175403,nan,nan,False
1788955640.2275295,nan,nan,False
1788955640.2375042,nan,nan,False
1788955640.247575,nan,nan,False
1788955640.2575457,nan,nan,False
1788955640.267557,nan,nan,False
1788955640.2775624,nan,nan,False
1788955640.2875743,nan,nan,False
1788955640.2975364,nan,nan,False
1788955640.3076222,nan,nan,False
1788955640.3175373,nan,nan,False
1788955640.327536,nan,nan,False
1788955640.3375335,nan,nan,False
1788955640.347534,nan,nan,False
1788955640.3576763,nan,nan,False
1788955640.367532,nan,nan,False
1788955640.3775394,nan,nan,False
1788955640.3875542,nan,nan,False
1788955640.3975499,nan,nan,False
1788955640.4075584,nan,nan,False
1788955640.417573,nan,nan,False
1788955640.4275384,nan,nan,False
1788955640.4375358,nan,nan,False
1788955640.4476454,nan,nan,False
1788955640.4575322,nan,nan,False
1788955640.4676435,nan,nan,False
1788955640.4775257,nan,nan,False
1788955640.4875708,nan,nan,False
1788955640.4975593,nan,nan,False
1788955640.507527,nan,nan,False
1788955640.517515,nan,nan,False
1788955640.5275393,nan,nan,False
1788955640.5376298,nan,nan,False
1788955640.547511,nan,nan,False
1788955640.5576272,nan,nan,False
1788955640.5676613,nan,nan,False
1788955640.5776553,nan,nan,False
1788955640.5876188,nan,nan,False
1788955640.597517,nan,nan,False
1788955640.6075096,nan,nan,False
1788955640.6175756,nan,nan,False
1788955640.6275275,nan,nan,False
1788955640.6375377,nan,nan,False
1788955640.6475868,nan,nan,False
1788955640.6575437,nan,nan,False
1788955640.667566,nan,nan,False
1788955640.6775296,nan,nan,False
1788955640.6876736,nan,nan,False
1788955640.6975324,nan,nan,False
1788955640.707586,nan,nan,False
1788955640.717585,nan,nan,False
1788955640.727532,nan,nan,False
1788955640.7375395,nan,nan,False
1788955640.7475717,nan,nan,False
1788955640.757567,nan,nan,False
1788955640.7675617,nan,nan,False
1788955640.777696,nan,nan,False
1788955640.7877285,nan,nan,False
1788955640.7975252,nan,nan,False
1788955640.8075213,nan,nan,False
1788955640.8175795,0.0,1.1972689927676736e-13,True
1788955640.8275533,1.5891949975501716e-17,5.238668159853573e-08,True
1788955640.8375611,5.219983037180507e-10,4.080481486129321e-07,True
1788955640.8475683,4.585402974827921e-09,1.3762494538700877e-06,True
1788955640.8575811,4.585402974827921e-09,1.3762494538700877e-06,True
1788955640.8675332,5.0289478861094596e-08,6.239652904488684e-06,True
1788955640.877672,1.128791875599044e-07,1.0693411314214873e-05,True
1788955640.887563,2.1951992696264764e-07,1.6906447899136403e-05,True
1788955640.8975322,3.8943079345518617e-07,2.501432930856388e-05,True
1788955640.9075568,6.381115987634704e-07,3.537727503933446e-05,True
1788955640.9175277,9.914603878927436e-07,4.820610198717466e-05,True
1788955640.9275756,9.914603878927436e-07,4.820610198717466e-05,True
1788955640.9375534,2.1110152855931637e-06,8.233579668169193e-05,True
1788955640.9477158,2.9366962745776604e-06,0.0001039591354224118,True
1788955640.957558,3.973445282080194e-06,0.00012909770343298214,True
1788955640.967571,5.267699719807069e-06,0.00015770401479817058,True
1788955640.9776196,5.267699719807069e-06,0.00015770401479817058,True
1788955640.9876237,8.772221814957164e-06,0.00022665055953458244,True
1788955640.9975746,1.1006553230124258e-05,0.00026748916492013054,True
1788955641.007558,1.369009815381073e-05,0.0003125585069029855,True
1788955641.01778,1.681321526087008e-05,0.00036263777958205437,True
1788955641.0275595,2.0467635473547924e-05,0.0004164212344789507,True
1788955641.037604,2.4582120876622127e-05,0.0004757420512421989,True
1788955641.0476038,2.9339543292012322e-05,0.0005403753203786049,True
1788955641.0575647,3.4762180451744324e-05,0.0006100582979838222,True
1788955641.0675802,4.0865353129057485e-05,0.0006852847232634086,True
1788955641.077734,4.7734630062931814e-05,0.0007656512051727756,True
1788955641.087523,5.5371261215466055e-05,0.0008519303259277413,True
1788955641.0975585,6.389464436907434e-05,0.0009437195198635783,True
1788955641.1076064,7.33069433030566e-05,0.001042067643691753,True
1788955641.1176,8.376858133491237e-05,0.001145830563896756,True
1788955641.1275697,9.519903068704104e-05,0.0012556653490995201,True
1788955641.1376154,0.00010771831432158169,0.001372541281579843,True
1788955641.1476128,0.0001214953141014483,0.0014953977746312852,True
1788955641.1576264,0.00013645270434548286,0.0016241794396243492,True
1788955641.1675806,0.00015263031604281072,0.00176126108675046,True
1788955641.1776302,0.00017039890066963576,0.001903117249063588,True
1788955641.1876304,0.0001893375493089739,0.0020529831378276768,True
1788955641.1976287,0.00020994708775757685,0.0022084001105352573,True
1788955641.2076402,0.0002319341533484776,0.002371097646549464,True
1788955641.2175646,0.00025560534279546313,0.0025408300009690664,True
1788955641.2276073,0.0002809858842373932,0.0027176772999583506,True
1788955641.2375538,0.000308149794470316,0.002901700146749728,True
1788955641.2476113,0.000337169578668254,0.0030943825469257912,True
1788955641.2575698,0.0003683595901185628,0.0032915962297739116,True
1788955641.2675495,0.00040108790180683874,0.0034969609309911656,True
1788955641.2776568,0.0004360280422269849,0.0037102877319718243,True
1788955641.2875848,0.00047322304970137577,0.003929883764412599,True
1788955641.2976208,0.0005124342823766254,0.004158098646363395,True
1788955641.3075666,0.0005541629936108687,0.004391756438036737,True
1788955641.317561,0.0005978777071531196,0.00463406430294906,True
1788955641.3275604,0.0006442607472369179,0.004883734624934432,True
1788955641.3376198,0.0006931382426686138,0.005140785042541551,True
1788955641.3476315,0.0007445854766482402,0.0054040372424431415,True
1788955641.35757,0.0007984256565130253,0.005676435432048353,True
1788955641.3676357,0.0008553531345585196,0.005955402093681237,True
1788955641.3775158,0.0009148969538915455,0.0062410437161335075,True
1788955641.3875084,0.0009771455919945398,0.006534881673932853,True
1788955641.3975065,0.0010425152288668815,0.006836038228515406,True
1788955641.4075046,0.001110888517592211,0.00714534507836878,True
1788955641.4175098,0.001182541652189459,0.0074612024378073296,True
1788955641.4275043,0.0012571749932228972,0.00778330205013381,True
1788955641.4375057,0.0013347810759863595,0.008114522118208161,True
1788955641.4476042,0.001416153779681503,0.008451120051012931,True
1788955641.4575062,0.0015004358956804094,0.008796800462173456,True
1788955641.4675379,0.0015886558142769792,0.009147592772290315,True
1788955641.4776356,0.0016798617050612444,0.009506544593063847,True
1788955641.487637,0.0017749374085534988,0.009873572653152618,True
1788955641.4975638,0.0018739594686919664,0.010246650526471075,True
1788955641.507618,0.0019764560888625745,0.010625272710448606,True
1788955641.5175889,0.0020823536768519867,0.01101309101651513,True
1788955641.5276096,0.002192784627668792,0.011405394291394057,True
1788955641.5375683,0.0023064700394823893,0.011808722669007277,True
1788955641.5476415,0.0024254401453228103,0.012213466007208214,True
1788955641.557573,0.0025468921337124194,0.012630163919385094,True
1788955641.567542,0.0026741309689595804,0.013048307302262424,True
1788955641.5776136,0.0028039858834203665,0.013474325674301041,True
1788955641.5876262,0.0029385464687302102,0.013906663398654569,True
1788955641.5975235,0.003077414126176848,0.014347392030877367,True
1788955641.6077197,0.0032213715392496703,0.014792390264332668,True
1788955641.6175692,0.003369144189702544,0.015243880011819767,True
1788955641.6275327,0.003521559864854764,0.01570043252987909,True
1788955641.63754,0.003678216158665665,0.01616510954814723,True
1788955641.6476004,0.0038402818407117186,0.016634010334008485,True
1788955641.6575518,0.0040064748162303996,0.017109617341860887,True
1788955641.6675813,0.004177775552233948,0.017588147728235422,True
1788955641.6776001,0.004352881550494817,0.018076388045371768,True
1788955641.6876428,0.004534417600016669,0.018568395515584025,True
1788955641.6975489,0.004720261447626294,0.019063521467735153,True
1788955641.7076285,0.004910226026681932,0.019566125510652965,True
1788955641.7175486,0.005106102293941699,0.020074592004262266,True
1788955641.7275572,0.005307376396574546,0.020585343192468946,True
1788955641.737532,0.005512693189187551,0.021102273191855158,True
1788955641.7476027,0.005512693189187551,0.021102273191855158,True
1788955641.7575688,0.005940287465061742,0.022150846804700454,True
1788955641.7675223,0.006161771279216253,0.022684619893549036,True
1788955641.7776363,0.006389926834411999,0.023222260554909075,True
1788955641.7876465,0.006623263388577648,0.02375877407003798,True
1788955641.7975175,0.006859629571909217,0.024302958986763056,True
1788955641.8076177,0.007103027157181825,0.02485159439366935,True
1788955641.8176093,0.007352139489680778,0.025402909394732165,True
1788955641.8276339,0.0076062464435453945,0.02595247617808477,True
1788955641.8375623,0.007863316697986747,0.02651080419191008,True
1788955641.8476253,0.008128415938318857,0.027071332651526094,True
1788955641.8575466,0.008398538026929008,0.027638767691051745,True
1788955641.8676238,0.00867610090424175,0.028204398447426483,True
1788955641.8776195,0.008956886295639697,0.028777624419106675,True
1788955641.8876345,0.009245704750276727,0.029349511873370475,True
1788955641.8976119,0.009538115727391341,0.029927374602999792,True
1788955641.907559,0.00983798646468992,0.03050615906548115,True
1788955641.9175124,0.010142789119066584,0.031088570539794462,True
1788955641.927562,0.010454058643956413,0.031671017809743525,True
1788955641.9375687,0.010769947275851864,0.03225734379414352,True
1788955641.9476652,0.011092654614027388,0.03284525119269521,True
1788955641.957519,0.011421023173492292,0.033436960228406636,True
1788955641.967653,0.011756426145032218,0.03402677706377662,True
1788955641.9776187,0.012095690023666271,0.03462140273382288,True
1788955641.9876273,0.012442802026327207,0.03521422088368162,True
1788955641.9976315,0.012793970456313928,0.03581698749374436,True
1788955642.0076048,0.013156395102829729,0.036408411763996805,True
1788955642.0176437,0.013517222305995348,0.03700681256509962,True
1788955642.0275192,0.013887738436119257,0.037603070879182326,True
1788955642.0375118,0.014262396783236275,0.038203037858268445,True
1788955642.047525,0.014645008841273389,0.038801972080401835,True
1788955642.0575714,0.015032652648571893,0.03940164515274501,True
1788955642.0675757,0.015426571620429236,0.04000102317999988,True
1788955642.0776565,0.015826184122055754,0.0406032152433784,True
1788955642.0875561,0.016233717294150657,0.0411998403126293,True
1788955642.0975473,0.016643521022983335,0.041799311796122555,True
1788955642.1075504,0.017061484714229056,0.04240359330983798,True
1788955642.1175926,0.017489223244288064,0.04300358648241442,True
1788955642.1275246,0.01792038064264767,0.0436007785594711,True
1788955642.1375706,0.01792038064264767,0.0436007785594711,True
1788955642.1475577,0.018798451579008824,0.044789322243783375,True
1788955642.1575544,0.01924300150248777,0.04538644690807137,True
1788955642.1675506,0.019698908497838688,0.04598348009687342,True
1788955642.177542,0.020161819915510262,0.04657228311566498,True
1788955642.1875162,0.020625391246903817,0.04716177303518042,True
1788955642.1975746,0.021096711575114863,0.04774503944427624,True
1788955642.2075174,0.02157028402196388,0.04833549267765306,True
1788955642.2175155,0.0220572564253479,0.048914703608554745,True
1788955642.227538,0.02254243897362068,0.049496699499902055,True
1788955642.2376165,0.02303767394375079,0.0500772070518592,True
1788955642.2475579,0.023539524426923246,0.05065131908783304,True
1788955642.2575414,0.02404376458920619,0.051227632093091544,True
1788955642.2675269,0.024558111531026307,0.05179841436494436,True
1788955642.2775288,0.025075774058320958,0.05236686632197874,True
1788955642.2875278,0.025599727230725473,0.05292952108281065,True
1788955642.2975276,0.02612681210475316,0.05349366762393501,True
1788955642.307531,0.02666404109163753,0.054051096862754076,True
1788955642.3175046,0.027203688269686107,0.0546077014962538,True
1788955642.3275359,0.027751573564075992,0.05515731341524231,True
1788955642.3375518,0.028301677638342914,0.0557048556632018,True
1788955642.3475595,0.02885901084678737,0.056247569493954805,True
1788955642.3575175,0.02942086950588957,0.05678874388675218,True
1788955642.36761,0.029990815934244193,0.057321663078134244,True
1788955642.377613,0.030561797765347107,0.05785163807781595,True
1788955642.3876112,0.03113955258716161,0.0583780245091019,True
1788955642.397627,0.03172353184293818,0.05890219821460682,True
1788955642.4076214,0.03231545823357601,0.059415884380865175,True
1788955642.417645,0.03290593531269312,0.059930145656519836,True
1788955642.4275608,0.03350781604286708,0.060436260681071725,True
1788955642.437531,0.034111008241053446,0.06094042637813386,True
1788955642.4475584,0.03472301728147947,0.06143412718305251,True
1788955642.4575286,0.035333477145154564,0.061927554437333214,True
1788955642.467528,0.03595511912716561,0.062411837479343715,True
1788955642.4775276,0.036576851310176704,0.0628941162720792,True
1788955642.4875104,0.03720795282289733,0.06336787087846432,True
1788955642.4975061,0.037839962612066645,0.06383711989044481,True
1788955642.5075128,0.03847827725128287,0.06430077746347211,True
1788955642.517513,0.03912155000942152,0.06475826395370325,True
1788955642.5275087,0.039769050017413744,0.06520992607972839,True
1788955642.5375035,0.04042134256043193,0.06565510692175705,True
1788955642.5475426,0.041077540470829364,0.06609425342059369,True
1788955642.5575037,0.04173836601820675,0.06653019631819775,True
1788955642.5675056,0.0424083178433396,0.06695369995511616,True
1788955642.5775747,0.04307307649123236,0.06737524140712658,True
1788955642.5875459,0.0437491268726623,0.06778769745366235,True
1788955642.5975428,0.04442516680059793,0.06819589223358506,True
1788955642.6075413,0.04510917650980503,0.06859589650940368,True
1788955642.6175785,0.04579465262838354,0.06898821854205597,True
1788955642.6275413,0.046482377690186726,0.0693750997278133,True
1788955642.6375747,0.04717636435467863,0.06975594159157261,True
1788955642.647738,0.047875718032923974,0.07012852548066549,True
1788955642.6575234,0.04857636273377889,0.07049488406834485,True
1788955642.667573,0.04928213142996405,0.07085423692126036,True
1788955642.677592,0.049991605461537934,0.07120578033894849,True
1788955642.687574,0.05070317180263152,0.07155041758790874,True
1788955642.6975315,0.05141864814539817,0.07188736164065962,True
1788955642.7075472,0.052136388026224334,0.072217691102253,True
1788955642.7175925,0.052858710889200584,0.07254189081847313,True
1788955642.727519,0.053586834957035825,0.07285641329156303,True
1788955642.737534,0.05431265575456538,0.07316570552092708,True
1788955642.747587,0.05504642173807058,0.0734656362808157,True
1788955642.757575,0.05577829257781351,0.07375984183492217,True
1788955642.7675138,0.056517093429104326,0.07404553494884765,True
1788955642.7775717,0.05725582285121868,0.07432440145915128,True
1788955642.787547,0.05799873523033088,0.07459603474532787,True
1788955642.797573,0.05874477211331581,0.0748608213423153,True
1788955642.807533,0.05949502179996854,0.07511758559607089,True
1788955642.8175776,0.06024605913910141,0.07536751282398936,True
1788955642.8275263,0.0610012599319034,0.07560917546391713,True
1788955642.8375282,0.0610012599319034,0.07560917546391713,True
1788955642.8475654,0.06251676186557253,0.07607103110376832,True
1788955642.8575876,0.06327462202328785,0.07629320034472946,True
1788955642.8676836,0.06404503152330093,0.07650383197007467,True
1788955642.877616,0.06480253781123273,0.07671179121031438,True
1788955642.8875272,0.06557897375119061,0.07690943531883174,True
1788955642.89756,0.06634585880393996,0.07710086380278525,True
1788955642.9075541,0.06634585880393996,0.07710086380278525,True
1788955642.9175487,0.06789051871129825,0.07746162226595443,True
1788955642.9275205,0.06866596214662198,0.07763085276699043,True
1788955642.9375696,0.06943954125113945,0.07779418327938792,True
1788955642.9476035,0.07021966178783025,0.07795002042885987,True
1788955642.9575872,0.07099845194538276,0.07809914467473056,True
1788955642.9675186,0.07177921963808058,0.07824150176294177,True
1788955642.9775686,0.07256122991242138,0.0783773624057738,True
1788955642.9875147,0.073345502878655,0.07850636249303376,True
1788955642.997566,0.07412929658466565,0.07862951752086801,True
1788955643.0075555,0.07491832594408708,0.07874576681422121,True
1788955643.017521,0.07570514396036546,0.0788567267572023,True
1788955643.0275238,0.07650023788378427,0.07895965433461073,True
1788955643.0375202,0.07728251463029459,0.07905766944241875,True
1788955643.0475488,0.0780742785337408,0.07914964349016414,True
1788955643.0575213,0.07886609125061783,0.0792354346702453,True
1788955643.0675604,0.07965514766005843,0.07931583690210507,True
1788955643.0775192,0.08044735392177331,0.0793910892401205,True
1788955643.0875514,0.08124432025963502,0.07946059081604903,True
1788955643.0975235,0.08203811114051551,0.07952500255537541,True
1788955643.1075373,0.0828342491422478,0.07958417290216643,True
1788955643.1175206,0.08362882604000953,0.07963857719212382,True
1788955643.1275213,0.08442597897034486,0.0796882069303925,True
1788955643.1375558,0.0852232947825591,0.07973330226062754,True
1788955643.1477096,0.08602183193749612,0.07977383390899223,True
1788955643.157544,0.08681744143205435,0.07981023716664394,True
1788955643.1676354,0.08761461840402084,0.07984283097431089,True
1788955643.1775656,0.08841711047433204,0.07987159982654451,True
1788955643.1875246,0.08922055103747042,0.07989636430737954,True
1788955643.1975346,0.08922055103747042,0.07989636430737954,True
1788955643.2075665,0.0908133242636747,0.07993643482500952,True
1788955643.2175822,0.09160918515785928,0.07995205877535043,True
1788955643.2275476,0.09241435148029115,0.07996480648803347,True
1788955643.237562,0.09321067708742671,0.07997515469764412,True
1788955643.247592,0.09401143840070636,0.07998323232112288,True
1788955643.2575426,0.09480750719290396,0.0799894004035687,True
1788955643.267516,0.09561006132443946,0.07999382449467671,True
1788955643.2775693,0.09640745832556968,0.07999683148051782,True
1788955643.2875454,0.09721019589069023,0.07999865772189994,True
1788955643.2975578,0.09800915704511455,0.07999960283426863,True
1788955643.30767,0.09800915704511455,0.07999960283426863,True
1788955643.317645,0.09961357914336111,0.08,True
1788955643.3275259,0.10041109002336111,0.08,True
1788955643.3376367,0.10120794658336112,0.08,True
1788955643.347692,0.10200447530336111,0.08,True
1788955643.3575735,0.10280129850336112,0.08,True
1788955643.367568,0.10361321842336112,0.08,True
1788955643.3775797,0.10440299514336111,0.08,True
1788955643.387542,0.10520684274336112,0.08,True
1788955643.3975735,0.10600114562336112,0.08,True
1788955643.4076576,0.10680454746336111,0.08,True
1788955643.4175594,0.10760371450336112,0.08,True
1788955643.4275694,0.10840392362336113,0.08,True
1788955643.4375465,0.10920170778336112,0.08,True
1788955643.4475703,0.11000211914336112,0.08,True
1788955643.4575686,0.11080835458336112,0.08,True
1788955643.4675856,0.11160492226336112,0.08,True
1788955643.4775684,0.11240365466336112,0.08,True
1788955643.4875686,0.11320653026336112,0.08,True
1788955643.497564,0.11401195434336113,0.08,True
1788955643.5075684,0.11480693954336113,0.08,True
1788955643.5175896,0.11560513394336112,0.08,True
1788955643.5275407,0.11640564274336113,0.08,True
1788955643.5375764,0.11720833578336112,0.08,True
1788955643.5475256,0.11800539306336112,0.08,True
1788955643.5575097,0.11880813770336113,0.08,True
1788955643.5675344,0.11960345018336113,0.08,True
1788955643.5775783,0.12040318650336113,0.08,True
1788955643.5875492,0.12120352418336112,0.08,True
1788955643.5975127,0.12200358802336113,0.08,True
1788955643.6075048,0.12280407770336113,0.08,True
1788955643.6175027,0.12360355602336114,0.08,True
1788955643.6275039,0.12440279106336113,0.08,True
1788955643.6375012,0.12520336722336114,0.08,True
1788955643.647502,0.12600347098336115,0.08,True
1788955643.657545,0.12680290858336116,0.08,True
1788955643.667574,0.12761134850336114,0.08,True
1788955643.6775098,0.12840373994336116,0.08,True
1788955643.6875665,0.12920355802336114,0.08,True
1788955643.6975749,0.13000698202336114,0.08,True
1788955643.7075675,0.13080384954336113,0.08,True
1788955643.7175362,0.13160400410336112,0.08,True
1788955643.7275453,0.13240611106336111,0.08,True
1788955643.7375565,0.1332068363433611,0.08,True
1788955643.7476509,0.13400531514336111,0.08,True
1788955643.757562,0.1348049752233611,0.08,True
1788955643.767674,0.1356091348233611,0.08,True
1788955643.7775257,0.1364042194633611,0.08,True
1788955643.787587,0.1364042194633611,0.08,True
1788955643.7975657,0.1380160014633611,0.08,True
1788955643.8075402,0.1380160014633611,0.08,True
1788955643.817518,0.1396110525833611,0.08,True
1788955643.8275256,0.14041088746336108,0.08,True
