topic,bag_stamp,header_stamp,robot_localization_source_1,robot_localization_source_2,robot_localization_source_3,robot_pose_valid_1,robot_pose_valid_2,robot_pose_valid_3,robot_pose_stamp_1,robot_pose_stamp_2,robot_pose_stamp_3,robot_pose_x_1,robot_pose_x_2,robot_pose_x_3,robot_pose_y_1,robot_pose_y_2,robot_pose_y_3,robot_pose_yaw_1,robot_pose_yaw_2,robot_pose_yaw_3,support_pose_valid_1,support_pose_valid_2,support_pose_valid_3,support_pose_x_1,support_pose_x_2,support_pose_x_3,support_pose_y_1,support_pose_y_2,support_pose_y_3,support_pose_yaw_1,support_pose_yaw_2,support_pose_yaw_3,path_state_valid_1,path_state_valid_2,path_state_valid_3,s_actual_1,s_actual_2,s_actual_3,s_dot_actual_1,s_dot_actual_2,s_dot_actual_3,load_localization_source,load_pose_valid,load_pose_stamp,load_pose_x,load_pose_y,load_pose_yaw,load_path_state_valid,load_s_actual,load_s_dot_actual
/multi_agv/cooperative_state,1788935362.1440663,1788935362.1439815,3,3,3,True,True,True,1788935362.1263041,1788935362.1288433,1788935362.129343,0.19074413621868114,-0.18430079322224557,-0.18561885995672733,-0.0029280549965043923,0.16056732098038068,-0.14251866532920843,-0.04597501728855158,-0.0421477513890014,-0.06868522643030728,True,True,True,0.17293297655500256,-0.0853087846833794,-0.08677248098240885,-0.0021086091868566057,0.15639255806004085,-0.14931864795164276,-0.04597501728855158,-0.0421477513890014,-0.06868522643030728,True,True,True,0.0,0.0012937556950645094,0.0,-4.612707044968018e-18,0.0016682420684695886,-0.0013316429134468271,3,True,1788935362.1263041,0.0002839036297381433,0.0016551003071804955,-0.013199161497006194,True,0.0002839036297381433,-0.0004455524112611228
/multi_agv/cooperative_state,1788935362.1541364,1788935362.1540065,3,3,3,True,True,True,1788935362.1463284,1788935362.1369188,1788935362.1413667,0.19074413621868114,-0.18430079322224557,-0.18561885995672733,-0.0029280549965043923,0.16056732098038068,-0.14251866532920843,-0.04597501728855158,-0.0421477513890014,-0.06868522643030728,True,True,True,0.17293297655500256,-0.0853087846833794,-0.08677248098240885,-0.0021086091868566057,0.15639255806004085,-0.14931864795164276,-0.04597501728855158,-0.0421477513890014,-0.06868522643030728,True,True,True,0.0,0.001293755695064513,0.0,-3.736292706424095e-18,0.0015014178616226755,-0.0011984786221021445,3,True,1788935362.1369188,0.0002839036297381433,0.0016551003071804955,-0.013199161497006194,True,0.0002839036297381433,-0.0004009971701350105
/multi_agv/cooperative_state,1788935362.1641262,1788935362.1640117,3,3,3,True,True,True,1788935362.1463284,1788935362.1369188,1788935362.1413667,0.19074413621868114,-0.18430079322224557,-0.18561885995672733,-0.0029280549965043923,0.16056732098038068,-0.14251866532920843,-0.04597501728855158,-0.0421477513890014,-0.06868522643030728,True,True,True,0.17293297655500256,-0.0853087846833794,-0.08677248098240885,-0.0021086091868566057,0.15639255806004085,-0.14931864795164276,-0.04597501728855158,-0.0421477513890014,-0.06868522643030728,True,True,True,0.0,0.001293755695064513,0.0,-3.736292706424095e-18,0.0015014178616226755,-0.0011984786221021445,3,True,1788935362.1369188,0.0002839036297381433,0.0016551003071804955,-0.013199161497006194,True,0.0002839036297381433,-0.0004009971701350105
/multi_agv/cooperative_state,1788935362.174093,1788935362.1740093,3,3,3,True,True,True,1788935362.1663218,1788935362.168842,1788935362.1693785,0.19067133964333827,-0.18424859888850065,-0.18562093639129584,-0.0023603143031154517,0.160475932214458,-0.14270103580277516,-0.04796578868975087,-0.042844081195945176,-0.07250491175982822,True,True,True,0.17286184660218687,-0.0852595213606419,-0.08680125223094275,-0.0015054121934093027,0.15623223922561327,-0.14987852996495044,-0.04796578868975086,-0.04284408119594517,-0.07250491175982823,True,True,True,0.0,0.001343019017802008,0.0,-3.0263970922035165e-18,0.0016475499962085647,-0.0008736909155124635,3,True,1788935362.1663218,0.000267024336867446,0.0016160990224178453,-0.011483345463008623,True,0.000267024336867446,-0.000422331751633083
/multi_agv/cooperative_state,1788935362.1842246,1788935362.1840115,3,3,3,True,True,True,1788935362.1663218,1788935362.168842,1788935362.1693785,0.19067133964333827,-0.18424859888850065,-0.18562093639129584,-0.0023603143031154517,0.160475932214458,-0.14270103580277516,-0.04796578868975087,-0.042844081195945176,-0.07250491175982822,True,True,True,0.17286184660218687,-0.0852595213606419,-0.08680125223094275,-0.0015054121934093027,0.15623223922561327,-0.14987852996495044,-0.04796578868975086,-0.04284408119594517,-0.07250491175982823,True,True,True,0.0,0.001343019017802008,0.0,-3.0263970922035165e-18,0.0016475499962085647,-0.0008736909155124635,3,True,1788935362.1663218,0.000267024336867446,0.0016160990224178453,-0.011483345463008623,True,0.000267024336867446,-0.000422331751633083
/multi_agv/cooperative_state,1788935362.194165,1788935362.194028,3,3,3,True,True,True,1788935362.1742632,1788935362.1768434,1788935362.1813278,0.19067133964333827,-0.18424859888850065,-0.18562093639129584,-0.0023603143031154517,0.160475932214458,-0.14270103580277516,-0.04796578868975087,-0.042844081195945176,-0.07250491175982822,True,True,True,0.17286184660218687,-0.0852595213606419,-0.08680125223094275,-0.0015054121934093027,0.15623223922561327,-0.14987852996495044,-0.04796578868975086,-0.04284408119594517,-0.07250491175982823,True,True,True,0.0,0.001343019017802008,0.0,-2.723757382983165e-18,0.0014827949965877084,-0.0007863218239612172,3,True,1788935362.1742632,0.000267024336867446,0.0016160990224178453,-0.011483345463008623,True,0.000267024336867446,-0.0003800985764697747
/multi_agv/cooperative_state,1788935362.2041721,1788935362.2039917,3,3,3,True,True,True,1788935362.18627,1788935362.1888342,1788935362.1893718,0.19067133964333827,-0.18420261146124073,-0.18567959347353746,-0.0023603143031154517,0.16039954392279243,-0.14275626770320105,-0.04796578868975087,-0.04326216105416858,-0.07374591005587994,True,True,True,0.17286184660218687,-0.08521531678708172,-0.08686889266386351,-0.0015054121934093027,0.156114465966534,-0.15005639136661247,-0.04796578868975086,-0.04326216105416858,-0.07374591005587994,True,True,True,0.0,0.001387223591362187,0.0,-2.4513816446848485e-18,0.0017031700208224286,-0.0007076896415650955,3,True,1788935362.18627,0.000259212383747251,0.0015175541355040747,-0.011384725948317142,True,0.000259212383747251,-0.00040723835439801916
/multi_agv/cooperative_state,1788935362.2140827,1788935362.2139726,3,3,3,True,True,True,1788935362.206301,1788935362.2088428,1788935362.2094343,0.19063338330822743,-0.18420261146124073,-0.18567959347353746,-0.002009998539171942,0.16039954392279243,-0.14275626770320105,-0.049030424572656266,-0.04326216105416858,-0.07374591005587994,True,True,True,0.17282481051944656,-0.08521531678708172,-0.08686889266386351,-0.0011361362921938137,0.156114465966534,-0.15005639136661247,-0.04903042457265626,-0.04326216105416858,-0.07374591005587994,True,True,True,0.0,0.001387223591362193,0.0,-1.9856191321947275e-18,0.0013795677168662354,-0.0005732286096677274,3,True,1788935362.206301,0.000246867022833816,0.0016406461025759058,-0.010680916414241579,True,0.000246867022833816,-0.0004282149034350695
/multi_agv/cooperative_state,1788935362.2241144,1788935362.2239916,3,3,3,True,True,True,1788935362.206301,1788935362.2088428,1788935362.2094343,0.19063338330822743,-0.18420261146124073,-0.18567959347353746,-0.002009998539171942,0.16039954392279243,-0.14275626770320105,-0.049030424572656266,-0.04326216105416858,-0.07374591005587994,True,True,True,0.17282481051944656,-0.08521531678708172,-0.08686889266386351,-0.0011361362921938137,0.156114465966534,-0.15005639136661247,-0.04903042457265626,-0.04326216105416858,-0.07374591005587994,True,True,True,0.0,0.001387223591362193,0.0,-1.9856191321947275e-18,0.0013795677168662354,-0.0005732286096677274,3,True,1788935362.206301,0.000246867022833816,0.0016406461025759058,-0.010680916414241579,True,0.000246867022833816,-0.0004282149034350695
/multi_agv/cooperative_state,1788935362.2341504,1788935362.234036,3,3,3,True,True,True,1788935362.214268,1788935362.2168412,1788935362.221356,0.19063338330822743,-0.18420261146124073,-0.18567959347353746,-0.002009998539171942,0.16039954392279243,-0.14275626770320105,-0.049030424572656266,-0.04326216105416858,-0.07374591005587994,True,True,True,0.17282481051944656,-0.08521531678708172,-0.08686889266386351,-0.0011361362921938137,0.156114465966534,-0.15005639136661247,-0.04903042457265626,-0.04326216105416858,-0.07374591005587994,True,True,True,0.0,0.001387223591362193,0.0,-1.7870572189752546e-18,0.0012416109451796119,-0.0005159057487009546,3,True,1788935362.214268,0.000246867022833816,0.0016406461025759058,-0.010680916414241579,True,0.000246867022833816,-0.00038539341309156257
