topic,bag_stamp,header_stamp,robot_id,capability_seq,max_wheel_velocity_left,max_wheel_velocity_right,max_wheel_acceleration_left,max_wheel_acceleration_right,max_wheel_deceleration_left,max_wheel_deceleration_right,derating_ratio,derating_mode,derating_active,battery_voltage
/agv1/capability_report,1788935362.1388006,1788935362.1263041,1,61214,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.24014663696289
/agv1/capability_report,1788935362.1388152,1788935362.1342673,1,61215,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.24014663696289
/agv1/capability_report,1788935362.1464434,1788935362.1463284,1,61216,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.24014663696289
/agv2/capability_report,1788935362.1532419,1788935362.1488044,2,60356,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,12.197508811950684
/agv1/capability_report,1788935362.1543365,1788935362.154264,1,61217,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.24014663696289
/agv3/capability_report,1788935362.1613061,1788935362.1493268,3,52965,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.630183219909668
/agv2/capability_report,1788935362.1626308,1788935362.1568217,2,60357,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,12.197508811950684
/agv1/capability_report,1788935362.166411,1788935362.1663218,1,61218,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.24014663696289
/agv3/capability_report,1788935362.1688015,1788935362.161355,3,52966,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.701099395751953
/agv3/capability_report,1788935362.173201,1788935362.1693785,3,52967,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.701099395751953
/agv2/capability_report,1788935362.1732104,1788935362.168842,2,60358,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,12.197508811950684
/agv1/capability_report,1788935362.1743734,1788935362.1742632,1,61219,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.24014663696289
/agv2/capability_report,1788935362.181605,1788935362.1768434,2,60359,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,12.197508811950684
/agv3/capability_report,1788935362.184663,1788935362.1813278,3,52968,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.701099395751953
/agv1/capability_report,1788935362.1863902,1788935362.18627,1,61220,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.24014663696289
/agv3/capability_report,1788935362.193369,1788935362.1893718,3,52969,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.701099395751953
/agv1/capability_report,1788935362.1943352,1788935362.1942654,1,61221,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.24014663696289
/agv2/capability_report,1788935362.1983755,1788935362.1888342,2,60360,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,12.197508811950684
/agv2/capability_report,1788935362.2036407,1788935362.1968336,2,60361,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,12.197508811950684
/agv3/capability_report,1788935362.205143,1788935362.2013593,3,52970,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.701099395751953
/agv1/capability_report,1788935362.2064414,1788935362.206301,1,61222,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.24014663696289
/agv3/capability_report,1788935362.213713,1788935362.2094343,3,52971,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.701099395751953
/agv2/capability_report,1788935362.2137349,1788935362.2088428,2,60362,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,12.197508811950684
/agv1/capability_report,1788935362.2143364,1788935362.214268,1,61223,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.24014663696289
/agv2/capability_report,1788935362.2209694,1788935362.2168412,2,60363,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,12.197508811950684
/agv3/capability_report,1788935362.2254589,1788935362.221356,3,52972,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.701099395751953
/agv1/capability_report,1788935362.2263525,1788935362.2262726,1,61224,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.24014663696289
/agv2/capability_report,1788935362.2323222,1788935362.228834,2,60364,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,12.197508811950684
/agv1/capability_report,1788935362.2343516,1788935362.2342722,1,61225,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.24014663696289
/agv2/capability_report,1788935362.240601,1788935362.2368355,2,60365,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,12.197508811950684
/agv3/capability_report,1788935362.241323,1788935362.2293582,3,52973,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.701099395751953
/agv3/capability_report,1788935362.246277,1788935362.2414243,3,52974,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.701099395751953
/agv1/capability_report,1788935362.24639,1788935362.246278,1,61226,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.24014663696289
/agv3/capability_report,1788935362.2533624,1788935362.249381,3,52975,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.701099395751953
/agv2/capability_report,1788935362.253411,1788935362.2488425,2,60366,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,12.197508811950684
/agv1/capability_report,1788935362.254374,1788935362.2542663,1,61227,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.24014663696289
/agv2/capability_report,1788935362.260465,1788935362.2568438,2,60367,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,12.197508811950684
/agv3/capability_report,1788935362.2648792,1788935362.261389,3,52976,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.701099395751953
/agv1/capability_report,1788935362.266337,1788935362.266262,1,61228,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,10.211868286132812
/agv2/capability_report,1788935362.273068,1788935362.2688344,2,60368,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,12.197508811950684
/agv3/capability_report,1788935362.2732353,1788935362.2694206,3,52977,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.701099395751953
/agv1/capability_report,1788935362.2743478,1788935362.2742615,1,61229,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,10.211868286132812
/agv2/capability_report,1788935362.281536,1788935362.2768326,2,60369,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,12.197508811950684
/agv3/capability_report,1788935362.2846503,1788935362.281412,3,52978,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.701099395751953
/agv1/capability_report,1788935362.2863243,1788935362.2862608,1,61230,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,10.211868286132812
/agv2/capability_report,1788935362.294161,1788935362.288844,2,60370,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,12.197508811950684
/agv1/capability_report,1788935362.2943604,1788935362.294264,1,61231,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,10.211868286132812
/agv2/capability_report,1788935362.3004525,1788935362.2968426,2,60371,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,12.1620512008667
/agv1/capability_report,1788935362.3066816,1788935362.3063688,1,61232,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,10.211868286132812
/agv2/capability_report,1788935362.3127646,1788935362.3088357,2,60372,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,12.1620512008667
/agv1/capability_report,1788935362.3143723,1788935362.3142948,1,61233,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,10.211868286132812
/agv2/capability_report,1788935362.3205748,1788935362.316831,2,60373,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,12.1620512008667
/agv1/capability_report,1788935362.3264973,1788935362.3263683,1,61234,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,10.211868286132812
/agv3/capability_report,1788935362.3292582,1788935362.2893565,3,52979,0.15,0.15,1.0,1.0,2.0,2.0,1.0,0,False,11.701099395751953
