topic,bag_stamp,header_stamp,experiment_id,method_id,block_id,run_id,phase,run_active,evaluation_active,manual_abort,abort_reason
/multi_agv/experiment_state,1788935362.1408734,1788935362.1290123,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935362.2790463,1788935362.278963,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935362.3292491,1788935362.3290384,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935362.4290829,1788935362.4290159,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935362.529079,1788935362.5290008,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935362.629162,1788935362.6289992,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935362.7291543,1788935362.7289846,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935362.8290606,1788935362.8289638,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935362.9290416,1788935362.928966,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935363.029165,1788935363.0289986,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935363.1291358,1788935363.1289968,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935363.2291791,1788935363.2289991,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935363.3791623,1788935363.3789887,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935363.4790068,1788935363.4789603,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935363.5290182,1788935363.5289698,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935363.6291032,1788935363.629001,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935363.729132,1788935363.7289948,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935363.829148,1788935363.828996,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935363.9291244,1788935363.9289937,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935364.029084,1788935364.0290143,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935364.1290748,1788935364.1289947,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935364.2291193,1788935364.2289963,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935364.329157,1788935364.3289986,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935364.4290721,1788935364.4289963,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
/multi_agv/experiment_state,1788935364.529034,1788935364.5289648,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_serial,M1_R1,SOFTSTART_CHECK_03,m1_r1_circle_r0p7_cw_smooth_exit_soft_start_20260909_142920,2,True,True,False,
