topic,bag_stamp,header_stamp,confidence
/camera/world/agv2_confidence,1789184940.195732,1789184940.195732,0.5717
/camera/world/agv1_confidence,1789184940.1958873,1789184940.1958873,0.5717
/camera/world/agv3_confidence,1789184940.1959043,1789184940.1959043,0.5307
/camera/world/agv1_confidence,1789184940.231302,1789184940.231302,0.5644
/camera/world/agv3_confidence,1789184940.2314057,1789184940.2314057,0.5753
/camera/world/agv2_confidence,1789184940.2314284,1789184940.2314284,0.5698
/camera/world/agv3_confidence,1789184940.2629068,1789184940.2629068,0.5321
/camera/world/agv2_confidence,1789184940.2629325,1789184940.2629325,0.5694
/camera/world/agv1_confidence,1789184940.2629817,1789184940.2629817,0.603
/camera/world/agv3_confidence,1789184940.28982,1789184940.28982,0.5716
/camera/world/agv2_confidence,1789184940.2899725,1789184940.2899725,0.5703
/camera/world/agv1_confidence,1789184940.289982,1789184940.289982,0.6047
/camera/world/agv1_confidence,1789184940.3218787,1789184940.3218787,0.5985
/camera/world/agv3_confidence,1789184940.3218808,1789184940.3218808,0.5623
/camera/world/agv2_confidence,1789184940.322011,1789184940.322011,0.5706
/camera/world/agv1_confidence,1789184940.3508298,1789184940.3508298,0.6024
/camera/world/agv3_confidence,1789184940.3508325,1789184940.3508325,0.5308
/camera/world/agv2_confidence,1789184940.3511393,1789184940.3511393,0.5703
/camera/world/agv1_confidence,1789184940.3964052,1789184940.3964052,0.6033
/camera/world/agv2_confidence,1789184940.3964226,1789184940.3964226,0.5711
/camera/world/agv3_confidence,1789184940.3967223,1789184940.3967223,0.574
/camera/world/agv1_confidence,1789184940.4269538,1789184940.4269538,0.6036
/camera/world/agv3_confidence,1789184940.4269567,1789184940.4269567,0.5723
/camera/world/agv2_confidence,1789184940.4269707,1789184940.4269707,0.5709
/camera/world/agv1_confidence,1789184940.457839,1789184940.457839,0.5899
/camera/world/agv2_confidence,1789184940.4579196,1789184940.4579196,0.5705
/camera/world/agv3_confidence,1789184940.458098,1789184940.458098,0.5228
/camera/world/agv1_confidence,1789184940.4864602,1789184940.4864602,0.5945
/camera/world/agv2_confidence,1789184940.4865594,1789184940.4865594,0.5688
/camera/world/agv3_confidence,1789184940.486724,1789184940.486724,0.5304
/camera/world/agv1_confidence,1789184940.5169206,1789184940.5169206,0.5919
/camera/world/agv3_confidence,1789184940.5169425,1789184940.5169425,0.5359
/camera/world/agv2_confidence,1789184940.5171397,1789184940.5171397,0.5697
/camera/world/agv1_confidence,1789184940.562019,1789184940.562019,0.5941
/camera/world/agv2_confidence,1789184940.562289,1789184940.562289,0.5694
/camera/world/agv3_confidence,1789184940.5623116,1789184940.5623116,0.5331
/camera/world/agv2_confidence,1789184940.5921066,1789184940.5921066,0.5706
/camera/world/agv1_confidence,1789184940.5921485,1789184940.5921485,0.6032
/camera/world/agv3_confidence,1789184940.5922096,1789184940.5922096,0.5716
/camera/world/agv1_confidence,1789184940.6217127,1789184940.6217127,0.5957
/camera/world/agv2_confidence,1789184940.6217184,1789184940.6217184,0.5691
/camera/world/agv3_confidence,1789184940.6219149,1789184940.6219149,0.5759
/camera/world/agv1_confidence,1789184940.6535132,1789184940.6535132,0.5349
/camera/world/agv2_confidence,1789184940.653648,1789184940.653648,0.5699
/camera/world/agv3_confidence,1789184940.6537514,1789184940.6537514,0.5755
/camera/world/agv1_confidence,1789184940.697281,1789184940.697281,0.5972
/camera/world/agv2_confidence,1789184940.6974187,1789184940.6974187,0.5711
/camera/world/agv3_confidence,1789184940.6975126,1789184940.6975126,0.5324
/camera/world/agv1_confidence,1789184940.7282481,1789184940.7282481,0.6035
/camera/world/agv2_confidence,1789184940.7282972,1789184940.7282972,0.5701
/camera/world/agv3_confidence,1789184940.72834,1789184940.72834,0.5707
/camera/world/agv1_confidence,1789184940.756756,1789184940.756756,0.6041
/camera/world/agv2_confidence,1789184940.7568693,1789184940.7568693,0.5692
/camera/world/agv3_confidence,1789184940.7571433,1789184940.7571433,0.5292
/camera/world/agv1_confidence,1789184940.7903554,1789184940.7903554,0.6041
/camera/world/agv2_confidence,1789184940.7904763,1789184940.7904763,0.5707
/camera/world/agv3_confidence,1789184940.7904837,1789184940.7904837,0.5635
/camera/world/agv1_confidence,1789184940.8194604,1789184940.8194604,0.5964
/camera/world/agv2_confidence,1789184940.8195393,1789184940.8195393,0.5733
/camera/world/agv3_confidence,1789184940.8197277,1789184940.8197277,0.5368
/camera/world/agv1_confidence,1789184940.8666227,1789184940.8666227,0.5685
/camera/world/agv3_confidence,1789184940.8666859,1789184940.8666859,0.5629
/camera/world/agv2_confidence,1789184940.8667235,1789184940.8667235,0.5712
/camera/world/agv1_confidence,1789184940.9027035,1789184940.9027035,0.6038
/camera/world/agv2_confidence,1789184940.9029198,1789184940.9029198,0.5732
/camera/world/agv3_confidence,1789184940.9029808,1789184940.9029808,0.5519
/camera/world/agv1_confidence,1789184940.9238055,1789184940.9238055,0.598
/camera/world/agv2_confidence,1789184940.9238088,1789184940.9238088,0.5691
/camera/world/agv3_confidence,1789184940.9240806,1789184940.9240806,0.5667
/camera/world/agv1_confidence,1789184940.9616594,1789184940.9616594,0.6039
/camera/world/agv2_confidence,1789184940.9616842,1789184940.9616842,0.572
/camera/world/agv3_confidence,1789184940.9619367,1789184940.9619367,0.5765
/camera/world/agv3_confidence,1789184940.9853492,1789184940.9853492,0.5769
/camera/world/agv1_confidence,1789184940.985459,1789184940.985459,0.6039
/camera/world/agv2_confidence,1789184940.9854941,1789184940.9854941,0.5744
/camera/world/agv1_confidence,1789184941.0178819,1789184941.0178819,0.6036
/camera/world/agv3_confidence,1789184941.0181394,1789184941.0181394,0.5757
/camera/world/agv2_confidence,1789184941.0181766,1789184941.0181766,0.561
/camera/world/agv1_confidence,1789184941.0635917,1789184941.0635917,0.5911
/camera/world/agv2_confidence,1789184941.0636694,1789184941.0636694,0.548
/camera/world/agv3_confidence,1789184941.0638006,1789184941.0638006,0.5776
/camera/world/agv1_confidence,1789184941.0945463,1789184941.0945463,0.5865
/camera/world/agv3_confidence,1789184941.0946298,1789184941.0946298,0.5772
/camera/world/agv2_confidence,1789184941.0947833,1789184941.0947833,0.5571
/camera/world/agv1_confidence,1789184941.1296065,1789184941.1296065,0.5781
/camera/world/agv2_confidence,1789184941.1296346,1789184941.1296346,0.5563
/camera/world/agv3_confidence,1789184941.1298168,1789184941.1298168,0.5769
/camera/world/agv2_confidence,1789184941.1574857,1789184941.1574857,0.5515
/camera/world/agv3_confidence,1789184941.1575918,1789184941.1575918,0.5766
/camera/world/agv1_confidence,1789184941.157596,1789184941.157596,0.587
/camera/world/agv2_confidence,1789184941.1879454,1789184941.1879454,0.549
/camera/world/agv1_confidence,1789184941.1880395,1789184941.1880395,0.585
/camera/world/agv3_confidence,1789184941.1882982,1789184941.1882982,0.5671
/camera/world/agv1_confidence,1789184941.2213836,1789184941.2213836,0.5597
/camera/world/agv2_confidence,1789184941.221556,1789184941.221556,0.5388
/camera/world/agv3_confidence,1789184941.2217522,1789184941.2217522,0.5764
/camera/world/agv1_confidence,1789184941.2498176,1789184941.2498176,0.6038
/camera/world/agv3_confidence,1789184941.2498488,1789184941.2498488,0.5759
/camera/world/agv2_confidence,1789184941.2499862,1789184941.2499862,0.5484
/camera/world/agv2_confidence,1789184941.2982395,1789184941.2982395,0.5685
/camera/world/agv1_confidence,1789184941.2982452,1789184941.2982452,0.5714
