topic,bag_stamp,header_stamp,robot_localization_source_1,robot_localization_source_2,robot_localization_source_3,robot_pose_valid_1,robot_pose_valid_2,robot_pose_valid_3,robot_pose_stamp_1,robot_pose_stamp_2,robot_pose_stamp_3,robot_pose_x_1,robot_pose_x_2,robot_pose_x_3,robot_pose_y_1,robot_pose_y_2,robot_pose_y_3,robot_pose_yaw_1,robot_pose_yaw_2,robot_pose_yaw_3,support_pose_valid_1,support_pose_valid_2,support_pose_valid_3,support_pose_x_1,support_pose_x_2,support_pose_x_3,support_pose_y_1,support_pose_y_2,support_pose_y_3,support_pose_yaw_1,support_pose_yaw_2,support_pose_yaw_3,path_state_valid_1,path_state_valid_2,path_state_valid_3,s_actual_1,s_actual_2,s_actual_3,s_dot_actual_1,s_dot_actual_2,s_dot_actual_3,load_localization_source,load_pose_valid,load_pose_stamp,load_pose_x,load_pose_y,load_pose_yaw,load_path_state_valid,load_s_actual,load_s_dot_actual
/multi_agv/cooperative_state,1789184940.1682708,1789184940.1681497,3,3,3,True,True,True,1789184940.1566875,1789184940.1579406,1789184940.1525478,0.19864308986746726,-0.18824868473028677,-0.19115855080579536,0.0019097118127249235,0.1587189572905806,-0.15945416746004581,-0.005764786888384332,-0.019698375886618713,0.006095704107365485,True,True,True,0.1808133861367723,-0.0891879069173784,-0.09208039158802371,0.0020124973936343836,0.15676736842465583,-0.1588502088373806,-0.005764786888384332,-0.019698375886618713,0.006095704107365485,True,True,True,0.007608305379884601,0.0,0.0,-4.795976313682595e-05,0.0,0.0,3,True,1789184940.1525478,-0.00015163745620989932,-2.34476730301321e-05,0.0010076578275838148,True,0.0,-8.93667816319787e-06
/multi_agv/cooperative_state,1789184940.1783035,1789184940.178193,3,3,3,True,True,True,1789184940.1645463,1789184940.1659703,1789184940.1646404,0.1985973143093479,-0.18824868473028677,-0.19116672056382789,0.001815687751188566,0.1587189572905806,-0.159438847694229,-0.0053695896816763344,-0.019698375886618713,0.006464235887822634,True,True,True,0.18076757135040852,-0.0891879069173784,-0.0920887906521811,0.0019114270751440707,0.15676736842465583,-0.15879837566298288,-0.0053695896816763344,-0.019698375886618713,0.006464235887822634,True,True,True,0.007562490593520815,0.0,0.0,-0.000626141584604756,0.0,0.0,3,True,1789184940.1645463,-0.00016970873971695888,-3.9860054394325024e-05,0.0007613296723903742,True,0.0,-8.043010346878084e-06
/multi_agv/cooperative_state,1789184940.1882792,1789184940.1881378,3,3,3,True,True,True,1789184940.1645463,1789184940.1659703,1789184940.1646404,0.1985973143093479,-0.18824868473028677,-0.19116672056382789,0.001815687751188566,0.1587189572905806,-0.159438847694229,-0.0053695896816763344,-0.019698375886618713,0.006464235887822634,True,True,True,0.18076757135040852,-0.0891879069173784,-0.0920887906521811,0.0019114270751440707,0.15676736842465583,-0.15879837566298288,-0.0053695896816763344,-0.019698375886618713,0.006464235887822634,True,True,True,0.007562490593520815,0.0,0.0,-0.000626141584604756,0.0,0.0,3,True,1789184940.1645463,-0.00016970873971695888,-3.9860054394325024e-05,0.0007613296723903742,True,0.0,-8.043010346878084e-06
/multi_agv/cooperative_state,1789184940.1982772,1789184940.198176,3,3,3,True,True,True,1789184940.184553,1789184940.1859882,1789184940.184648,0.1985973143093479,-0.18824868473028677,-0.19116672056382789,0.001815687751188566,0.1587189572905806,-0.159438847694229,-0.0053695896816763344,-0.019698375886618713,0.006464235887822634,True,True,True,0.18076757135040852,-0.0891879069173784,-0.0920887906521811,0.0019114270751440707,0.15676736842465583,-0.15879837566298288,-0.0053695896816763344,-0.019698375886618713,0.006464235887822634,True,True,True,0.007562490593520832,0.0,0.0,-0.0005071746835297228,0.0,0.0,3,True,1789184940.184553,-0.00016970873971695888,-3.9860054394325024e-05,0.0007613296723903742,True,0.0,-7.238709312190276e-06
/multi_agv/cooperative_state,1789184940.2082229,1789184940.2081394,3,3,3,True,True,True,1789184940.1965902,1789184940.1979816,1789184940.1926453,0.19861439350604582,-0.18826864526672182,-0.19114868645325545,0.0017248113570789148,0.15878091882483403,-0.15937611763640958,-0.004649352257990458,-0.018957089183401,0.007095750015153612,True,True,True,0.18078458621658594,-0.08920644798431296,-0.09207118076535624,0.001807709009178941,0.15690276292579197,-0.15867307662458977,-0.004649352257990458,-0.018957089183401,0.007095750015153612,True,True,True,0.0075795054596982285,0.0,0.0,-0.00031510576281714353,0.0,0.0,3,True,1789184940.1926453,-0.0001643475110277154,1.246510346038696e-05,0.0003890704356252366,True,0.0,-6.514838380971249e-06
/multi_agv/cooperative_state,1789184940.2182732,1789184940.2181537,3,3,3,True,True,True,1789184940.204582,1789184940.2059731,1789184940.2046082,0.19861439350604582,-0.18826864526672182,-0.19114868645325545,0.0017248113570789148,0.15878091882483403,-0.15937611763640958,-0.004649352257990458,-0.018957089183401,0.007095750015153612,True,True,True,0.18078458621658594,-0.08920644798431296,-0.09207118076535624,0.001807709009178941,0.15690276292579197,-0.15867307662458977,-0.004649352257990458,-0.018957089183401,0.007095750015153612,True,True,True,0.007579505459698228,0.0,0.0,-0.00028359518653544,0.0,0.0,3,True,1789184940.204582,-0.0001643475110277154,1.246510346038696e-05,0.0003890704356252366,True,0.0,-5.8633545428741246e-06
/multi_agv/cooperative_state,1789184940.2282703,1789184940.2281673,3,3,3,True,True,True,1789184940.21658,1789184940.2180414,1789184940.2126384,0.19861439350604582,-0.18826864526672182,-0.19114868645325545,0.0017248113570789148,0.15878091882483403,-0.15937611763640958,-0.004649352257990458,-0.018957089183401,0.007095750015153612,True,True,True,0.18078458621658594,-0.08920644798431296,-0.09207118076535624,0.001807709009178941,0.15690276292579197,-0.15867307662458977,-0.004649352257990458,-0.018957089183401,0.007095750015153612,True,True,True,0.007579505459698228,0.0,0.0,-0.00025523566788189603,0.0,0.0,3,True,1789184940.2126384,-0.0001643475110277154,1.246510346038696e-05,0.0003890704356252366,True,0.0,-5.277019088586712e-06
/multi_agv/cooperative_state,1789184940.2383006,1789184940.2381606,3,3,3,True,True,True,1789184940.2245429,1789184940.2259362,1789184940.2246397,0.19861439350604582,-0.18826864526672182,-0.19114868645325545,0.0017248113570789148,0.15878091882483403,-0.15937611763640958,-0.004649352257990458,-0.018957089183401,0.007095750015153612,True,True,True,0.18078458621658594,-0.08920644798431296,-0.09207118076535624,0.001807709009178941,0.15690276292579197,-0.15867307662458977,-0.004649352257990458,-0.018957089183401,0.007095750015153612,True,True,True,0.007579505459698228,0.0,0.0,-0.00022971210109370643,0.0,0.0,3,True,1789184940.2245429,-0.0001643475110277154,1.246510346038696e-05,0.0003890704356252366,True,0.0,-4.749317179728041e-06
/multi_agv/cooperative_state,1789184940.2482474,1789184940.2481406,3,3,3,True,True,True,1789184940.244584,1789184940.2459378,1789184940.2446456,0.1986773524996387,-0.18831821273036042,-0.19118378312448447,0.00166655091690171,0.15875967893959753,-0.15942257498119783,-0.003968794185612356,-0.0188897033497899,0.006076854280487654,True,True,True,0.18084749292253716,-0.08925588911176406,-0.09210561253979938,0.0017373143314612198,0.15688819843355784,-0.15882048396478843,-0.003968794185612355,-0.0188897033497899,0.006076854280487655,True,True,True,0.007642412165649455,0.0,0.0,0.0002836955394756567,0.0,0.0,3,True,1789184940.244584,-0.00017133624300872305,-6.499039992312788e-05,0.00043220209080528546,True,0.0,-4.274385461755237e-06
/multi_agv/cooperative_state,1789184940.258358,1789184940.2581587,3,3,3,True,True,True,1789184940.244584,1789184940.2459378,1789184940.2446456,0.1986773524996387,-0.18831821273036042,-0.19118378312448447,0.00166655091690171,0.15875967893959753,-0.15942257498119783,-0.003968794185612356,-0.0188897033497899,0.006076854280487654,True,True,True,0.18084749292253716,-0.08925588911176406,-0.09210561253979938,0.0017373143314612198,0.15688819843355784,-0.15882048396478843,-0.003968794185612355,-0.0188897033497899,0.006076854280487655,True,True,True,0.007642412165649455,0.0,0.0,0.0002836955394756567,0.0,0.0,3,True,1789184940.244584,-0.00017133624300872305,-6.499039992312788e-05,0.00043220209080528546,True,0.0,-4.274385461755237e-06
