topic,bag_stamp,header_stamp,robot_id,command_seq,control_mode,linear_velocity_reference,angular_velocity_reference,wheel_left_raw,wheel_right_raw,experiment_id,method_id
/agv1/chassis_command,1789378667.0066617,1789378667.005603,1,136,1,0.02318395433760461,-2.891535008750796e-07,0.023183973925490077,0.023183934749719144,exp2c_v3_nominal_headroom_fake,M1b_R1
/agv3/chassis_command,1789378667.0068636,1789378667.005603,3,136,1,0.022641901186514043,1.1414209725974505e-08,0.022641900405765872,0.022641901967262214,exp2c_v3_nominal_headroom_fake,M1b_R1
/agv2/chassis_command,1789378667.0068684,1789378667.005603,2,136,1,0.022231224283163313,1.1595007519582556e-08,0.022231223475661005,0.02223122509066562,exp2c_v3_nominal_headroom_fake,M1b_R1
/agv2/chassis_command,1789378667.0168705,1789378667.0155826,2,137,1,0.026356729080169776,1.111077140703475e-08,0.026356728306390756,0.026356729853948796,exp2c_v3_nominal_headroom_fake,M1b_R1
/agv3/chassis_command,1789378667.0168726,1789378667.0155826,3,137,1,0.02509079130154534,1.126480679725774e-08,0.02509079053101654,0.025090792072074136,exp2c_v3_nominal_headroom_fake,M1b_R1
/agv1/chassis_command,1789378667.0168738,1789378667.0155826,1,137,1,0.025741003563440015,-3.04565065940954e-07,0.025741024195338337,0.025740982931541694,exp2c_v3_nominal_headroom_fake,M1b_R1
/agv2/chassis_command,1789378667.026609,1789378667.0255718,2,138,1,0.02742854935326322,1.1696596024203099e-08,0.02742854853868606,0.02742855016784038,exp2c_v3_nominal_headroom_fake,M1b_R1
/agv3/chassis_command,1789378667.026611,1789378667.0255718,3,138,1,0.027857888289830508,1.1513610945859621e-08,0.027857887502283154,0.02785788907737786,exp2c_v3_nominal_headroom_fake,M1b_R1
/agv1/chassis_command,1789378667.026613,1789378667.0255718,1,138,1,0.02846261422260475,-3.267171243291212e-07,0.028462636355131566,0.028462592090077937,exp2c_v3_nominal_headroom_fake,M1b_R1
/agv1/chassis_command,1789378667.0368094,1789378667.0357049,1,139,1,0.03128698301035853,-3.4718298725221433e-07,0.0312870065292873,0.03128695949142976,exp2c_v3_nominal_headroom_fake,M1b_R1
/agv2/chassis_command,1789378667.0368125,1789378667.0357049,2,139,1,0.03200823700246787,1.127129412431727e-08,0.032008236217509686,0.03200823778742605,exp2c_v3_nominal_headroom_fake,M1b_R1
/agv3/chassis_command,1789378667.0368283,1789378667.0357049,3,139,1,0.030574078207128808,1.1426309246762696e-08,0.030574077425553015,0.030574078988704602,exp2c_v3_nominal_headroom_fake,M1b_R1
/agv1/chassis_command,1789378667.0466735,1789378667.0456796,1,140,1,0.03414279321861762,-3.7420463121220157e-07,0.034142818568051174,0.03414276786918407,exp2c_v3_nominal_headroom_fake,M1b_R1
/agv2/chassis_command,1789378667.046676,1789378667.0456796,2,140,1,0.03302630020342387,1.1917923525689831e-08,0.03302629937343297,0.03302630103341477,exp2c_v3_nominal_headroom_fake,M1b_R1
/agv3/chassis_command,1789378667.0466838,1789378667.0456796,3,140,1,0.03347866816842059,1.1734035398052869e-08,0.03347866736579589,0.033478668971045296,exp2c_v3_nominal_headroom_fake,M1b_R1
/agv1/chassis_command,1789378667.056339,1789378667.0555432,1,141,1,0.03701392650071163,-3.984035795521986e-07,0.03701395348943444,0.037013899511988815,exp2c_v3_nominal_headroom_fake,M1b_R1
/agv2/chassis_command,1789378667.0563407,1789378667.0555432,2,141,1,0.03780006991707434,1.1469904802793439e-08,0.037800069118284464,0.03780007071586421,exp2c_v3_nominal_headroom_fake,M1b_R1
/agv3/chassis_command,1789378667.0563421,1789378667.0555432,3,141,1,0.036235950784166776,1.1629106905582371e-08,0.03623594998871933,0.03623595157961422,exp2c_v3_nominal_headroom_fake,M1b_R1
/agv1/chassis_command,1789378667.0662837,1789378667.0656312,1,142,1,0.04019753894607254,-4.3274916872340325e-07,0.040197568261440074,0.040197509630705,exp2c_v3_nominal_headroom_fake,M1b_R1
/agv2/chassis_command,1789378667.0662863,1789378667.0656312,2,142,1,0.038969766479652744,1.2193230825758563e-08,0.038969765630488824,0.038969767328816664,exp2c_v3_nominal_headroom_fake,M1b_R1
