topic,bag_stamp,header_stamp,experiment_id,method_id,block_id,run_id,phase,run_active,evaluation_active,manual_abort,abort_reason
/multi_agv/experiment_state,1789378667.0059743,1789378666.9125762,exp2c_v3_nominal_headroom_fake,M1b_R1,stage1_no_disturbance_M1b_R1,stage1_no_disturbance_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378667.012943,1789378667.0127919,exp2c_v3_nominal_headroom_fake,M1b_R1,stage1_no_disturbance_M1b_R1,stage1_no_disturbance_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378667.162639,1789378667.162588,exp2c_v3_nominal_headroom_fake,M1b_R1,stage1_no_disturbance_M1b_R1,stage1_no_disturbance_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378667.2628105,1789378667.2626846,exp2c_v3_nominal_headroom_fake,M1b_R1,stage1_no_disturbance_M1b_R1,stage1_no_disturbance_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378667.3129318,1789378667.3126965,exp2c_v3_nominal_headroom_fake,M1b_R1,stage1_no_disturbance_M1b_R1,stage1_no_disturbance_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378667.4127746,1789378667.4126332,exp2c_v3_nominal_headroom_fake,M1b_R1,stage1_no_disturbance_M1b_R1,stage1_no_disturbance_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378667.5128458,1789378667.51271,exp2c_v3_nominal_headroom_fake,M1b_R1,stage1_no_disturbance_M1b_R1,stage1_no_disturbance_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378667.6129134,1789378667.6127248,exp2c_v3_nominal_headroom_fake,M1b_R1,stage1_no_disturbance_M1b_R1,stage1_no_disturbance_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378667.7628853,1789378667.7626193,exp2c_v3_nominal_headroom_fake,M1b_R1,stage1_no_disturbance_M1b_R1,stage1_no_disturbance_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378667.8629975,1789378667.8627055,exp2c_v3_nominal_headroom_fake,M1b_R1,stage1_no_disturbance_M1b_R1,stage1_no_disturbance_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378667.9127507,1789378667.9125998,exp2c_v3_nominal_headroom_fake,M1b_R1,stage1_no_disturbance_M1b_R1,stage1_no_disturbance_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378668.0128253,1789378668.0126362,exp2c_v3_nominal_headroom_fake,M1b_R1,stage1_no_disturbance_M1b_R1,stage1_no_disturbance_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378668.112962,1789378668.1127062,exp2c_v3_nominal_headroom_fake,M1b_R1,stage1_no_disturbance_M1b_R1,stage1_no_disturbance_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378668.2629786,1789378668.2627099,exp2c_v3_nominal_headroom_fake,M1b_R1,stage1_no_disturbance_M1b_R1,stage1_no_disturbance_M1b_R1,2,True,True,False,
