stamp,load_s_reference,load_velocity_reference,evaluation_active
1788955068.9975114,0.7852040012120499,0.08,True
1788955069.0076172,0.7859992919320499,0.08,True
1788955069.0176418,0.7868025697720499,0.08,True
1788955069.0276284,0.7876024144120499,0.08,True
1788955069.0375419,0.7884020084120499,0.08,True
1788955069.0475085,0.7892025091320499,0.08,True
1788955069.057528,0.7900020107320499,0.08,True
1788955069.0675168,0.7900020107320499,0.08,True
1788955069.077512,0.7907994592120499,0.08,True
1788955069.0875046,0.7916022333720498,0.08,True
1788955069.0974867,0.7924027272920499,0.08,True
1788955069.1076276,0.7932029393720499,0.08,True
1788955069.1174874,0.7940023604920499,0.08,True
1788955069.1275198,0.7948055520120498,0.08,True
1788955069.1375191,0.7956055221720498,0.08,True
1788955069.1475155,0.7964045080920499,0.08,True
1788955069.1574855,0.7972038224120499,0.08,True
1788955069.1675043,0.7980036837720499,0.08,True
1788955069.177524,0.7988059634520499,0.08,True
1788955069.1874928,0.7996026124120499,0.08,True
1788955069.1974912,0.8004031014520498,0.08,True
1788955069.2075224,0.8012025298520499,0.08,True
1788955069.2174873,0.8020024252120499,0.08,True
1788955069.2274935,0.8028022080120499,0.08,True
1788955069.2380629,0.8044023898520499,0.08,True
1788955069.2479713,0.8052003818520499,0.08,True
1788955069.2575002,0.8052003818520499,0.08,True
1788955069.267498,0.8059999936920499,0.08,True
1788955069.2774916,0.8068002162520499,0.08,True
1788955069.2874925,0.8076000396120498,0.08,True
1788955069.2976491,0.8083999901720499,0.08,True
1788955069.307592,0.8092027816920498,0.08,True
1788955069.317533,0.8100090726520498,0.08,True
1788955069.3275242,0.8108108846520498,0.08,True
1788955069.337536,0.8116028319320497,0.08,True
1788955069.347523,0.8124056367320497,0.08,True
1788955069.3574972,0.8132057843320497,0.08,True
1788955069.367496,0.8140026301720497,0.08,True
1788955069.3774874,0.8148006012920497,0.08,True
1788955069.3874924,0.8156028632120497,0.08,True
1788955069.3974876,0.8164014910520496,0.08,True
1788955069.4074907,0.8172033536920497,0.08,True
1788955069.417527,0.8180059547320496,0.08,True
1788955069.4276123,0.8188057908120496,0.08,True
1788955069.4376009,0.8196027220120496,0.08,True
1788955069.4476194,0.8204053901720496,0.08,True
1788955069.4575007,0.8212059112120496,0.08,True
1788955069.4675303,0.8220037688120495,0.08,True
1788955069.4775774,0.8228019308920496,0.08,True
1788955069.4874985,0.8236037521720495,0.08,True
1788955069.4975073,0.8244038725720495,0.08,True
1788955069.5075321,0.8252013929720495,0.08,True
1788955069.5176182,0.8268037814520496,0.08,True
1788955069.5275557,0.8268037814520496,0.08,True
1788955069.5375538,0.8276028778520496,0.08,True
1788955069.5475423,0.8283996471320496,0.08,True
1788955069.5575576,0.8292068712120496,0.08,True
1788955069.5675206,0.8300043192120496,0.08,True
1788955069.577595,0.8308092423320497,0.08,True
1788955069.5875258,0.8316037256120496,0.08,True
1788955069.5975235,0.8324014548920496,0.08,True
1788955069.607592,0.8332037674520496,0.08,True
1788955069.6175876,0.8340130357720495,0.08,True
1788955069.6275992,0.8348037781720495,0.08,True
1788955069.6376007,0.8356068167320495,0.08,True
1788955069.6475196,0.8364015103320495,0.08,True
1788955069.6575263,0.8372098162520495,0.08,True
1788955069.6675549,0.8380079291320495,0.08,True
1788955069.677521,0.8388027512920495,0.08,True
1788955069.6875203,0.8396041047320495,0.08,True
1788955069.697598,0.8404044564120495,0.08,True
1788955069.707529,0.8412042989720495,0.08,True
1788955069.7175279,0.8420049847320495,0.08,True
1788955069.7276332,0.8428111835320495,0.08,True
1788955069.737541,0.8436082212120495,0.08,True
1788955069.747628,0.8444098401720495,0.08,True
1788955069.7575974,0.8452039233720494,0.08,True
1788955069.7675557,0.8460102859320494,0.08,True
1788955069.7776034,0.8468036384920494,0.08,True
1788955069.7876372,0.8476065172120494,0.08,True
1788955069.797528,0.8484127508920494,0.08,True
1788955069.8075256,0.8492105857720493,0.08,True
1788955069.8175278,0.8500026348120493,0.08,True
1788955069.8275628,0.8508056424120493,0.08,True
1788955069.8375683,0.8516052805720492,0.08,True
1788955069.847622,0.8524034469720492,0.08,True
1788955069.8575776,0.8532036979320492,0.08,True
1788955069.8675203,0.8540038224120492,0.08,True
1788955069.8775132,0.8548030650520492,0.08,True
1788955069.8875291,0.8556030742520492,0.08,True
1788955069.8975477,0.8564049860120492,0.08,True
1788955069.9076464,0.8572032385720492,0.08,True
1788955069.917544,0.8580015251320492,0.08,True
1788955069.927735,0.8588039128120492,0.08,True
1788955069.937554,0.8596075870520492,0.08,True
1788955069.9475553,0.8604120580920492,0.08,True
1788955069.957512,0.8612102601720493,0.08,True
1788955069.967517,0.8620082976920492,0.08,True
1788955069.9775229,0.8628030018520493,0.08,True
1788955069.9875891,0.8636034251320492,0.08,True
1788955069.9975705,0.8644024656120493,0.08,True
1788955070.0075476,0.8652041184920493,0.08,True
1788955070.0175328,0.8660035560920493,0.08,True
1788955070.027513,0.8668041932120493,0.08,True
1788955070.0375333,0.8676016496920492,0.08,True
1788955070.0475178,0.8684026138520492,0.08,True
1788955070.0574853,0.8692117484120492,0.08,True
1788955070.0675027,0.8700084248120492,0.08,True
1788955070.0775054,0.8708059385720492,0.08,True
1788955070.087497,0.8716049869720492,0.08,True
1788955070.0974836,0.8724024784920492,0.08,True
1788955070.1075873,0.8739993822520492,0.08,True
1788955070.1175325,0.8747993820120492,0.08,True
1788955070.1275349,0.8747993820120492,0.08,True
1788955070.1375294,0.8755991503320492,0.08,True
1788955070.1475265,0.8764012959320492,0.08,True
1788955070.1575267,0.8772018945720492,0.08,True
1788955070.1675358,0.8780021882520492,0.08,True
1788955070.177541,0.8788019546520492,0.08,True
1788955070.1875129,0.8796018158520492,0.08,True
1788955070.1974921,0.8804027244920493,0.08,True
1788955070.2075186,0.8812019808920493,0.08,True
1788955070.217573,0.8820025003320493,0.08,True
1788955070.2276525,0.8828056008920493,0.08,True
1788955070.2374995,0.8836030027320493,0.08,True
1788955070.2474906,0.8844053592120493,0.08,True
1788955070.257595,0.8852034512120494,0.08,True
1788955070.2675295,0.8860052363320493,0.08,True
1788955070.2776437,0.8868025214520493,0.08,True
1788955070.28758,0.8875998993720493,0.08,True
1788955070.2975302,0.8884094623320493,0.08,True
1788955070.3075168,0.8892050717720493,0.08,True
1788955070.3175163,0.8900023044920493,0.08,True
1788955070.3274972,0.8908023200120493,0.08,True
1788955070.3375635,0.8916021128920493,0.08,True
1788955070.3474908,0.8924002150520493,0.08,True
1788955070.3574884,0.8932052080120493,0.08,True
1788955070.3674924,0.8940000831320493,0.08,True
1788955070.3774917,0.8948025140120492,0.08,True
1788955070.387492,0.8956032605720492,0.08,True
1788955070.3974917,0.8964028261720492,0.08,True
1788955070.4076266,0.8972000319320492,0.08,True
1788955070.4175217,0.8980001533720492,0.08,True
1788955070.427499,0.8988076418520492,0.08,True
1788955070.4375334,0.8996082955320492,0.08,True
1788955070.4474938,0.9004076458520492,0.08,True
1788955070.4574971,0.9012072211320492,0.08,True
1788955070.4675214,0.9020036074520492,0.08,True
1788955070.477507,0.9028007200120493,0.08,True
1788955070.4875453,0.9036065363320492,0.08,True
1788955070.4974892,0.9044068667320493,0.08,True
1788955070.5075042,0.9052052172920493,0.08,True
1788955070.517513,0.9060028263320493,0.08,True
1788955070.527528,0.9068047828920494,0.08,True
1788955070.5375185,0.9076002474520494,0.08,True
1788955070.5475416,0.9084068043320493,0.08,True
1788955070.5575411,0.9092120107320494,0.08,True
1788955070.5675218,0.9100132597720494,0.08,True
1788955070.577589,0.9108051793720494,0.08,True
1788955070.5875769,0.9116036913720494,0.08,True
1788955070.5976074,0.9124045466520494,0.08,True
1788955070.6075926,0.9132099194520494,0.08,True
1788955070.6176155,0.9140049467320495,0.08,True
1788955070.6275294,0.9148082444120494,0.08,True
1788955070.6375818,0.9156020892120494,0.08,True
1788955070.647561,0.9164028181720495,0.08,True
1788955070.657586,0.9172030092120494,0.08,True
1788955070.6676607,0.9180010430520494,0.08,True
1788955070.677589,0.9188096337720494,0.08,True
1788955070.6876507,0.9196031864120494,0.08,True
1788955070.6975222,0.9204031842520494,0.08,True
1788955070.707532,0.9212048828920494,0.08,True
1788955070.7176077,0.9220019287320493,0.08,True
1788955070.727527,0.9228043884920494,0.08,True
1788955070.7375321,0.9236058652120493,0.08,True
1788955070.7475336,0.9244031546520494,0.08,True
1788955070.757614,0.9252116246520493,0.08,True
1788955070.7676194,0.9260095773720494,0.08,True
1788955070.7775226,0.9268112648120493,0.08,True
1788955070.7875676,0.9276032395320494,0.08,True
1788955070.7975314,0.9284056698520494,0.08,True
1788955070.807622,0.9292040589720494,0.08,True
1788955070.817654,0.9300093232120494,0.08,True
1788955070.8275456,0.9308038611320494,0.08,True
1788955070.8375344,0.9316125792920494,0.08,True
1788955070.8475158,0.9324016424920495,0.08,True
1788955070.8575969,0.9332111392120495,0.08,True
1788955070.8675292,0.9340092360920494,0.08,True
1788955070.877638,0.9348036938520494,0.08,True
1788955070.887634,0.9356031742520494,0.08,True
1788955070.897522,0.9364054570520495,0.08,True
1788955070.907537,0.9372010690520495,0.08,True
1788955070.9175248,0.9380010432920495,0.08,True
1788955070.927528,0.9388050685720495,0.08,True
1788955070.9375277,0.9396059128920495,0.08,True
1788955070.9475238,0.9404096208920495,0.08,True
1788955070.9575276,0.9412034608920495,0.08,True
1788955070.96753,0.9420043196920496,0.08,True
1788955070.9775217,0.9428096719320496,0.08,True
1788955070.987612,0.9436038641720496,0.08,True
1788955070.9975233,0.9444058761720495,0.08,True
1788955071.007522,0.9452042378520495,0.08,True
1788955071.0176392,0.9460034218520496,0.08,True
1788955071.0275922,0.9468034224120495,0.08,True
1788955071.0375302,0.9476056573720495,0.08,True
1788955071.0476382,0.9484115384120495,0.08,True
1788955071.0576031,0.9492065559320495,0.08,True
1788955071.067693,0.9500023585720495,0.08,True
1788955071.0776243,0.9508004028120495,0.08,True
1788955071.087618,0.9516040408920494,0.08,True
1788955071.0975516,0.9524047155320494,0.08,True
1788955071.1075344,0.9532021930520495,0.08,True
1788955071.1176543,0.9540033396120494,0.08,True
1788955071.1275904,0.9548044705720494,0.08,True
1788955071.1375628,0.9556082816920495,0.08,True
1788955071.1475427,0.9564107193720495,0.08,True
1788955071.157535,0.9572048926520494,0.08,True
1788955071.1674876,0.9580034402520494,0.08,True
1788955071.17753,0.9588030384120494,0.08,True
1788955071.1875253,0.9596019645720494,0.08,True
1788955071.1975105,0.9604029320920494,0.08,True
1788955071.2075055,0.9612029324120495,0.08,True
1788955071.217542,0.9620028157720495,0.08,True
1788955071.2275503,0.9628026807320494,0.08,True
1788955071.2375414,0.9636052143320495,0.08,True
1788955071.2475088,0.9644052498520495,0.08,True
1788955071.2576308,0.9652030988120495,0.08,True
1788955071.2675881,0.9668097444920495,0.08,True
1788955071.2774894,0.9668097444920495,0.08,True
1788955071.287543,0.9676027533720495,0.08,True
1788955071.297547,0.9692023700920495,0.08,True
1788955071.307537,0.9692023700920495,0.08,True
1788955071.3175442,0.9700011630520494,0.08,True
1788955071.3275914,0.9708043774520494,0.08,True
1788955071.33753,0.9716017027320494,0.08,True
1788955071.3475025,0.9724111414520494,0.08,True
1788955071.3574896,0.9732032281720494,0.08,True
1788955071.3675466,0.9740058991320494,0.08,True
1788955071.37757,0.9748039836920493,0.08,True
1788955071.3875997,0.9756031512120493,0.08,True
1788955071.3975887,0.9764022924120493,0.08,True
1788955071.4075484,0.9772005320920494,0.08,True
1788955071.4175687,0.9780085639320494,0.08,True
1788955071.4275143,0.9788041261720494,0.08,True
1788955071.4375243,0.9796017882520494,0.08,True
1788955071.447553,0.9804027270520493,0.08,True
1788955071.4574955,0.9812020610520493,0.08,True
1788955071.4674911,0.9820026240120493,0.08,True
1788955071.4774916,0.9828001550520493,0.08,True
1788955071.4874928,0.9836001322520493,0.08,True
1788955071.4974954,0.9843999707320493,0.08,True
1788955071.507492,0.9851998807320493,0.08,True
1788955071.5174937,0.9860003874520493,0.08,True
1788955071.5274997,0.9867998616120494,0.08,True
1788955071.5375266,0.9875999664920494,0.08,True
1788955071.547491,0.9884024323320494,0.08,True
1788955071.5575287,0.9892026749720494,0.08,True
1788955071.5675263,0.9900035850520494,0.08,True
1788955071.5775177,0.9908031092120494,0.08,True
1788955071.5875275,0.9916034706520493,0.08,True
1788955071.5975282,0.9924024885720494,0.08,True
1788955071.6075277,0.9932054176120494,0.08,True
1788955071.6176057,0.9948020042520493,0.08,True
1788955071.6274877,0.9948020042520493,0.08,True
1788955071.6375175,0.9956035611320494,0.08,True
1788955071.6475291,0.9964022882520494,0.08,True
1788955071.6575563,0.9972064363320493,0.08,True
1788955071.6675668,0.9980033599320494,0.08,True
1788955071.677575,0.9988010286520493,0.08,True
1788955071.6875412,0.9996035124120494,0.08,True
1788955071.6975324,1.0004068349720494,0.08,True
1788955071.7075264,1.0012067848120494,0.08,True
1788955071.7175221,1.0020057557720494,0.08,True
1788955071.7275293,1.0028035719320494,0.08,True
1788955071.7375445,1.0036055144120495,0.08,True
1788955071.747521,1.0044029208120495,0.08,True
1788955071.757515,1.0052066538520494,0.08,True
1788955071.7675204,1.0060064429720494,0.08,True
1788955071.77754,1.0068075362520494,0.08,True
1788955071.7875333,1.0076065337720495,0.08,True
1788955071.7975283,1.0084129748920494,0.08,True
1788955071.807525,1.0092101139320493,0.08,True
1788955071.8176146,1.0100138702520494,0.08,True
1788955071.8275566,1.0108077744920494,0.08,True
1788955071.8375494,1.0116098572120493,0.08,True
1788955071.8475351,1.0124096100920492,0.08,True
1788955071.857615,1.0132101158520492,0.08,True
1788955071.8675332,1.0140110307320491,0.08,True
1788955071.8776143,1.014810843452049,0.08,True
1788955071.8875177,1.0156041312120492,0.08,True
1788955071.8976352,1.0164024870520492,0.08,True
1788955071.9075303,1.017209985132049,0.08,True
1788955071.9176273,1.018005286492049,0.08,True
1788955071.9275157,1.018804183452049,0.08,True
1788955071.9375482,1.019613776812049,0.08,True
1788955071.9475234,1.020408521532049,0.08,True
1788955071.9575205,1.0212034941720491,0.08,True
1788955071.9675357,1.0220040756120492,0.08,True
1788955071.977539,1.0228059902520492,0.08,True
1788955071.9875178,1.0236092635320493,0.08,True
1788955071.9975133,1.0244052965720494,0.08,True
1788955072.0075316,1.0252037479320493,0.08,True
1788955072.0175204,1.0260031700120493,0.08,True
1788955072.0275178,1.0268017446520494,0.08,True
1788955072.037516,1.0276104273720494,0.08,True
1788955072.0475223,1.0284038216920495,0.08,True
1788955072.057547,1.0292034896920494,0.08,True
1788955072.0675192,1.0300037539320495,0.08,True
1788955072.0775764,1.0308026123320495,0.08,True
1788955072.0876024,1.0316031616120496,0.08,True
1788955072.09755,1.0324036498520495,0.08,True
1788955072.1075234,1.0332026611320495,0.08,True
1788955072.1175323,1.0340037638520494,0.08,True
1788955072.1275282,1.0348033430520494,0.08,True
1788955072.137637,1.0356107421720493,0.08,True
1788955072.1475348,1.0364034604120493,0.08,True
1788955072.157649,1.0372065251320493,0.08,True
1788955072.1675558,1.0380049732920493,0.08,True
1788955072.1776357,1.0388036292120493,0.08,True
1788955072.1876001,1.0396028288120494,0.08,True
1788955072.1975348,1.0404055779320494,0.08,True
1788955072.2075338,1.0412041128920493,0.08,True
1788955072.217519,1.0420054742520493,0.08,True
1788955072.2275279,1.0428021429720493,0.08,True
1788955072.2375224,1.0436029185720492,0.08,True
1788955072.2475295,1.0444046436920493,0.08,True
1788955072.2575164,1.0452027651320492,0.08,True
1788955072.267515,1.0460079536920492,0.08,True
1788955072.2775042,1.0468082850520493,0.08,True
1788955072.2875113,1.0476022570520493,0.08,True
1788955072.2975202,1.0483996936920494,0.08,True
1788955072.3075306,1.0500022066520494,0.08,True
1788955072.3175292,1.0508020598520493,0.08,True
1788955072.3275359,1.0515994252120493,0.08,True
1788955072.337525,1.0515994252120493,0.08,True
1788955072.347552,1.0532021753720493,0.08,True
1788955072.3575015,1.0540022984120494,0.08,True
1788955072.3675315,1.0540022984120494,0.08,True
1788955072.377507,1.0547993262520494,0.08,True
1788955072.3875623,1.0564014552920495,0.08,True
1788955072.397616,1.0572025672920495,0.08,True
1788955072.4075446,1.0580020032120496,0.08,True
1788955072.4175098,1.0588017457720496,0.08,True
1788955072.4275002,1.0588017457720496,0.08,True
1788955072.4375994,1.0595994513720495,0.08,True
1788955072.4475808,1.0604020065720494,0.08,True
1788955072.4576166,1.0612023016920493,0.08,True
1788955072.4675055,1.0620047853720493,0.08,True
1788955072.4775736,1.0628037742520493,0.08,True
1788955072.4875784,1.0636073468120493,0.08,True
1788955072.497514,1.0644035656120492,0.08,True
1788955072.507532,1.0652021344120493,0.08,True
1788955072.5176144,1.0660019246520493,0.08,True
1788955072.5275295,1.0668051260120492,0.08,True
1788955072.5375159,1.0676016662520493,0.08,True
1788955072.5475128,1.0684022841720493,0.08,True
1788955072.55751,1.0692029031320494,0.08,True
1788955072.567496,1.0700030979320494,0.08,True
1788955072.5774899,1.0708003836120494,0.08,True
1788955072.5874894,1.0716006481720495,0.08,True
1788955072.597488,1.0724026640120494,0.08,True
1788955072.6074862,1.0732023564120494,0.08,True
1788955072.617485,1.0740000950520494,0.08,True
1788955072.6275225,1.0747998286520495,0.08,True
1788955072.637546,1.0755999164120496,0.08,True
1788955072.6475444,1.0764025698520496,0.08,True
1788955072.6575375,1.0772029368920497,0.08,True
1788955072.667518,1.0780020819320497,0.08,True
1788955072.6775458,1.0788016746520497,0.08,True
1788955072.6876168,1.0796027630520497,0.08,True
1788955072.697527,1.0804016218520498,0.08,True
1788955072.7075164,1.0812011871320497,0.08,True
1788955072.717521,1.0820007044920497,0.08,True
1788955072.727503,1.0828027964120497,0.08,True
1788955072.7375906,1.0836101237720497,0.08,True
1788955072.7476008,1.0844029813720497,0.08,True
1788955072.757578,1.0852025562520498,0.08,True
1788955072.7675302,1.0860042950520497,0.08,True
1788955072.7776313,1.0868028891320496,0.08,True
1788955072.787543,1.0876037016920497,0.08,True
1788955072.7975059,1.0884015433720498,0.08,True
1788955072.8075316,1.0892038920920497,0.08,True
1788955072.8175163,1.0900084084120496,0.08,True
1788955072.827509,1.0908128874520495,0.08,True
1788955072.8375156,1.0916092268120494,0.08,True
1788955072.8475404,1.0924017225720495,0.08,True
1788955072.8575978,1.0932022718520495,0.08,True
1788955072.8675108,1.0940029702520495,0.08,True
1788955072.8775256,1.0948025139320494,0.08,True
1788955072.8875153,1.0956004838520494,0.08,True
1788955072.8975258,1.0964058710520495,0.08,True
1788955072.907511,1.0972050637720494,0.08,True
1788955072.9176118,1.0980014371320495,0.08,True
1788955072.9276085,1.0988115405720495,0.08,True
1788955072.9375203,1.0996159665720495,0.08,True
1788955072.9474986,1.1004032269720496,0.08,True
1788955072.9575367,1.1012029360120497,0.08,True
1788955072.9675367,1.1020017737720496,0.08,True
1788955072.9775372,1.1028116863320496,0.08,True
1788955072.9874995,1.1036088333720495,0.08,True
1788955072.9976432,1.1044178150520496,0.08,True
1788955073.0075867,1.1052043882520497,0.08,True
1788955073.0175173,1.1060048957720496,0.08,True
1788955073.0275557,1.1068025376120496,0.08,True
1788955073.0375383,1.1076030844120497,0.08,True
1788955073.0475256,1.1084032331320497,0.08,True
1788955073.057519,1.1092052319320498,0.08,True
1788955073.0676043,1.1100015604920497,0.08,True
1788955073.077521,1.1108097244120496,0.08,True
1788955073.0875394,1.1116042766520495,0.08,True
1788955073.0975463,1.1124137900920494,0.08,True
1788955073.1075845,1.1132098165720494,0.08,True
1788955073.1175928,1.1140035453720494,0.08,True
1788955073.1275737,1.1148036528920493,0.08,True
1788955073.1375895,1.1156030723320494,0.08,True
1788955073.1474955,1.1164008019320493,0.08,True
1788955073.1575232,1.1172030308920493,0.08,True
1788955073.167531,1.1180036860120492,0.08,True
1788955073.177541,1.1188037076920492,0.08,True
1788955073.187513,1.1196040959320492,0.08,True
1788955073.1975121,1.1204080528120492,0.08,True
1788955073.2075377,1.1212052857720491,0.08,True
1788955073.2175407,1.1220031975320492,0.08,True
1788955073.227566,1.1228025015320493,0.08,True
1788955073.2375422,1.1236055594520493,0.08,True
1788955073.2475278,1.1244045976920494,0.08,True
1788955073.2575428,1.1252060279320493,0.08,True
1788955073.267524,1.1260042326520492,0.08,True
1788955073.2775388,1.1268012764920492,0.08,True
1788955073.2875028,1.1276015993720492,0.08,True
1788955073.2975194,1.1284059621720492,0.08,True
1788955073.3075182,1.1292123488120493,0.08,True
1788955073.317517,1.1300021862520493,0.08,True
1788955073.3275309,1.1308036188920494,0.08,True
1788955073.3375196,1.1316124228920494,0.08,True
1788955073.3475137,1.1324035776120494,0.08,True
1788955073.3574965,1.1332120559320493,0.08,True
1788955073.3675196,1.1340038953720493,0.08,True
1788955073.3774834,1.1348020753720494,0.08,True
1788955073.3875034,1.1356042493720493,0.08,True
1788955073.3975172,1.1364016216120494,0.08,True
1788955073.407484,1.1372017761720494,0.08,True
1788955073.4174843,1.1380031953720495,0.08,True
1788955073.427486,1.1388030080120495,0.08,True
1788955073.437483,1.1396026160120494,0.08,True
1788955073.4474826,1.1404024814520495,0.08,True
1788955073.4574935,1.1420042352920494,0.08,True
1788955073.4675174,1.1420042352920494,0.08,True
1788955073.4775124,1.1427973480920495,0.08,True
1788955073.4875126,1.1436021844920494,0.08,True
1788955073.497524,1.1444021054520495,0.08,True
1788955073.50753,1.1460017271320495,0.08,True
1788955073.5175204,1.1467992237720495,0.08,True
1788955073.5275154,1.1476015356920495,0.08,True
1788955073.5374856,1.1476015356920495,0.08,True
1788955073.547608,1.1484020349720494,0.08,True
1788955073.557524,1.1492037151320493,0.08,True
1788955073.5675192,1.1500023456920494,0.08,True
1788955073.5776205,1.1516040856120493,0.08,True
1788955073.5876195,1.1524033364120494,0.08,True
1788955073.5975,1.1524033364120494,0.08,True
1788955073.607615,1.1531993265720495,0.08,True
1788955073.6176224,1.1540071706520494,0.08,True
1788955073.6275632,1.1548046884920493,0.08,True
1788955073.637612,1.1556142309720494,0.08,True
1788955073.6475375,1.1564048332120493,0.08,True
1788955073.6575563,1.1572028423320493,0.08,True
1788955073.6675556,1.1580023878520493,0.08,True
1788955073.6774902,1.1588053404120493,0.08,True
1788955073.6874874,1.1596028777720493,0.08,True
1788955073.6974864,1.1604001145720493,0.08,True
1788955073.7074895,1.1611998719320493,0.08,True
1788955073.7174883,1.1619996857720494,0.08,True
1788955073.7274847,1.1628001037720495,0.08,True
1788955073.7376416,1.1636002203320495,0.08,True
1788955073.7475858,1.1643997204920495,0.08,True
1788955073.757535,1.1652064304120495,0.08,True
1788955073.767496,1.1660027653720495,0.08,True
1788955073.7774925,1.1667997666520495,0.08,True
1788955073.787631,1.1676007504120496,0.08,True
1788955073.7974937,1.1683999733720496,0.08,True
1788955073.8075168,1.1692041799320496,0.08,True
1788955073.81751,1.1700021499320497,0.08,True
1788955073.8275137,1.1708035321720496,0.08,True
1788955073.8375294,1.1716047908920495,0.08,True
1788955073.847521,1.1723998604120496,0.08,True
1788955073.857546,1.1732034884920495,0.08,True
1788955073.867515,1.1740026308120495,0.08,True
1788955073.8775418,1.1748033386520496,0.08,True
1788955073.8875186,1.1756036521720497,0.08,True
1788955073.8975353,1.1764034078520496,0.08,True
1788955073.9075687,1.1772032154520495,0.08,True
1788955073.9175713,1.1780033972920496,0.08,True
1788955073.9275138,1.1788034720920497,0.08,True
1788955073.937535,1.1796034284920498,0.08,True
1788955073.9474874,1.1804153773720498,0.08,True
1788955073.957524,1.18120348041205,0.08,True
1788955073.9674904,1.18200218561205,0.08,True
1788955073.9775908,1.1828004092920499,0.08,True
1788955073.9875607,1.18360268713205,0.08,True
1788955073.997541,1.18440858745205,0.08,True
1788955074.0075645,1.1852037806520501,0.08,True
1788955074.0175898,1.18600333529205,0.08,True
1788955074.0275562,1.18680428001205,0.08,True
1788955074.0375257,1.1876037139320499,0.08,True
1788955074.0475278,1.1884047604920498,0.08,True
1788955074.0575044,1.18920376977205,0.08,True
1788955074.0675294,1.1900040820120499,0.08,True
1788955074.0775478,1.19081044129205,0.08,True
1788955074.087523,1.19160997809205,0.08,True
1788955074.0975208,1.19240369801205,0.08,True
1788955074.1075265,1.19320382481205,0.08,True
1788955074.1175425,1.1940012616120501,0.08,True
1788955074.1276047,1.1948116188920501,0.08,True
1788955074.1375613,1.1956014065720502,0.08,True
1788955074.1475248,1.1964034535320502,0.08,True
1788955074.157545,1.1972048161720503,0.08,True
1788955074.167512,1.1980042622520504,0.08,True
1788955074.1776154,1.1988110429720504,0.08,True
1788955074.187506,1.1996050556920503,0.08,True
1788955074.1975212,1.2004055481720504,0.08,True
1788955074.2075474,1.2012031884120504,0.08,True
1788955074.2175176,1.2020056031320505,0.08,True
1788955074.2275083,1.2028028754520506,0.08,True
1788955074.2375293,1.2036036099320506,0.08,True
1788955074.247526,1.2044100372920505,0.08,True
1788955074.2575336,1.2052062859320505,0.08,True
1788955074.2675214,1.2060114691320505,0.08,True
1788955074.2775424,1.2068032428120505,0.08,True
1788955074.287527,1.2076038349720506,0.08,True
1788955074.2975218,1.2084052764920505,0.08,True
1788955074.3076284,1.2092039985720506,0.08,True
1788955074.317624,1.2100034214520505,0.08,True
1788955074.3274982,1.2108040865720506,0.08,True
1788955074.3375158,1.2116056789720506,0.08,True
1788955074.3475142,1.2124033440120505,0.08,True
1788955074.3575327,1.2132036428920505,0.08,True
1788955074.367518,1.2140010486520505,0.08,True
1788955074.3775144,1.2148035401720505,0.08,True
1788955074.3875215,1.2156037558520505,0.08,True
1788955074.3974972,1.2164033299320505,0.08,True
1788955074.407606,1.2172026724120504,0.08,True
1788955074.4175386,1.2180028674520504,0.08,True
1788955074.4275243,1.2188039494520504,0.08,True
1788955074.4375832,1.2196070585720504,0.08,True
1788955074.4475915,1.2204038426520505,0.08,True
1788955074.4576,1.2212056716920505,0.08,True
1788955074.4675355,1.2220029481720505,0.08,True
1788955074.4775765,1.2228030427320504,0.08,True
1788955074.4875276,1.2236013064120503,0.08,True
1788955074.4975252,1.2244024929720503,0.08,True
1788955074.5075173,1.2252064460920502,0.08,True
1788955074.5175002,1.2260029120120501,0.08,True
1788955074.5275047,1.2268023742520502,0.08,True
1788955074.5375066,1.22760268537205,0.08,True
1788955074.5474873,1.2284014262520502,0.08,True
1788955074.5575242,1.2292022095320503,0.08,True
1788955074.567518,1.2299994624120503,0.08,True
1788955074.5775151,1.2308107696120503,0.08,True
1788955074.587485,1.2316045193720502,0.08,True
1788955074.5975344,1.2332024865720503,0.08,True
1788955074.6075096,1.2332024865720503,0.08,True
1788955074.6175175,1.2340016038520503,0.08,True
1788955074.6275587,1.2348022158520502,0.08,True
1788955074.6375804,1.2356023824120501,0.08,True
1788955074.6475759,1.23640201529205,0.08,True
1788955074.6575074,1.23720388681205,0.08,True
1788955074.6674945,1.23800234641205,0.08,True
1788955074.6776235,1.23880524361205,0.08,True
1788955074.687557,1.23960345345205,0.08,True
1788955074.6976085,1.2404014706520499,0.08,True
1788955074.7075517,1.2412037784920498,0.08,True
1788955074.7176085,1.2419995894520497,0.08,True
1788955074.727568,1.2428026537720498,0.08,True
1788955074.7375784,1.2436110672920497,0.08,True
1788955074.747531,1.2444030420120498,0.08,True
1788955074.757579,1.2452052273720497,0.08,True
1788955074.7675323,1.2460096235320497,0.08,True
1788955074.7775285,1.2468078434520498,0.08,True
1788955074.7874997,1.2476028045720498,0.08,True
1788955074.7974956,1.2484089071320497,0.08,True
1788955074.807495,1.2492002624920497,0.08,True
1788955074.8174865,1.2499996023320497,0.08,True
1788955074.827534,1.2508000581720498,0.08,True
1788955074.8374865,1.2515999788120498,0.08,True
1788955074.8475518,1.2523999821720497,0.08,True
1788955074.8575368,1.2531998228920498,0.08,True
1788955074.867558,1.2540036660920497,0.08,True
1788955074.8775332,1.2548027084920497,0.08,True
