stamp,load_s_reference,load_velocity_reference,evaluation_active,agv1_position_error,agv1_velocity_error,agv1_psi,agv1_gamma,agv1_gamma_inverse_upsilon,agv1_composite_error,agv1_channel_input_raw,agv1_channel_input_limited,agv1_theta_hat_1,agv1_theta_hat_2,agv1_disturbance_estimate,agv2_position_error,agv2_velocity_error,agv2_psi,agv2_gamma,agv2_gamma_inverse_upsilon,agv2_composite_error,agv2_channel_input_raw,agv2_channel_input_limited,agv2_theta_hat_1,agv2_theta_hat_2,agv2_disturbance_estimate,agv3_position_error,agv3_velocity_error,agv3_psi,agv3_gamma,agv3_gamma_inverse_upsilon,agv3_composite_error,agv3_channel_input_raw,agv3_channel_input_limited,agv3_theta_hat_1,agv3_theta_hat_2,agv3_disturbance_estimate
1789540693.6542287,nan,nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789540693.6642041,nan,nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789540693.6741822,nan,nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789540693.6841905,nan,nan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789540693.6941903,nan,nan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789540693.7041483,0.0199975263220256,0.09999142383907411,True,-0.016387552087136367,-0.06886384082021654,-0.08312073027980431,1.5144981301566027,-7.2408429747274594e-06,-0.10278579278436795,0.34963617256995616,0.34963617256995616,-5.236816847918205e-06,-1.022298908550353e-06,0.12561010913596699,-0.01641238999979996,-0.06811182913090072,-0.08198543443965478,1.5048806727753452,-7.085444920726363e-06,-0.10168030243941473,0.34850448830856956,0.34850448830856956,-5.219327661018688e-06,-1.055515847542565e-06,0.1254147521151181,-0.01624819956802225,-0.06710658969129965,-0.08047904784185621,1.4922279721565552,-6.880194496666894e-06,-0.09997688732348291,0.34612110804667384,0.34612110804667384,-5.448167467861602e-06,-1.1195352942969365e-06,0.12482349087854559
1789540693.7141755,0.020997605550414952,0.09998965472901637,True,-0.017017874237627545,-0.06586004270283594,-0.07862876755192622,1.4768631839841542,-3.9602233670648475e-06,-0.09905021663707927,0.3484742960866197,0.3484742960866197,-5.93423659054562e-06,-1.2265553744222431e-06,0.1269727061328249,-0.0168585433691878,-0.06525596308692994,-0.0777388416268567,1.4695363116419282,-3.888632311304626e-06,-0.09796909366988205,0.34696261257888567,0.34696261257888567,-5.933227863063587e-06,-1.263716313289638e-06,0.12675435642009106,-0.016671573696653362,-0.06408821053040978,-0.07603095451287845,1.4555963461652657,-3.7519926788825234e-06,-0.09603684294886247,0.34408027060494784,0.34408027060494784,-6.172623244124301e-06,-1.335508913771885e-06,0.126121778016511
1789540693.7241833,0.021997312117361133,0.09998965472901637,True,-0.017428626154796602,-0.06292056803589155,-0.07433933517172005,1.4419465485766338,-3.617686449760081e-06,-0.09525368655747597,0.3463584718126641,0.3463584718126641,-6.685622414118081e-06,-1.452688951777527e-06,0.12824439354710082,-0.017463045165675456,-0.06220174241475436,-0.07330580303717826,1.4336840836401428,-3.536163264566377e-06,-0.0942614572359888,0.3450592948305421,0.3450592948305421,-6.666921873528694e-06,-1.494922373847305e-06,0.12800412694283,-0.017264434723070883,-0.061105710506921526,-0.07174125490091919,1.4212879857960807,-3.413566512571162e-06,-0.09245857656860425,0.34204227977200186,0.34204227977200186,-6.917274193184137e-06,-1.573554451057568e-06,0.12733475272571398
1789540693.734175,0.022999854190936118,0.09998965472901637,True,-0.01801123970069335,-0.05976167450738788,-0.06984102861791139,1.4064131268725168,-3.2660530709995994e-06,-0.0914545162587434,0.3438521036533051,0.3438521036533051,-7.455960265674014e-06,-1.702764596021261e-06,0.1294311580097245,-0.01783027179718717,-0.05918488451209258,-0.06903163651833642,1.4001375701996537,-3.203705481132953e-06,-0.09042796267496103,0.3420728400761328,0.3420728400761328,-7.452760172095684e-06,-1.748191374283762e-06,0.1291709184713924,-0.01760833143210135,-0.05791343488006575,-0.06726011638271566,1.386528133503503,-3.0683078059297908e-06,-0.08839011410123727,0.3384281868943192,0.3384281868943192,-7.710546478633708e-06,-1.834216573179811e-06,0.12846141177119397
1789540693.74407,0.023997389082571235,0.09998965472901637,True,-0.01834219955609236,-0.056664778708718,-0.06553701030009891,1.37345664651922,-2.9380768528772832e-06,-0.08754764976740974,0.34020124387957446,0.34020124387957446,-8.268164715206958e-06,-1.9725417969313303e-06,0.13052744664359067,-0.018373038279068117,-0.05596766532650127,-0.06458206082576914,1.366282992965067,-2.866555187313472e-06,-0.08662970676065088,0.338667742659402,0.338667742659402,-8.247852879190223e-06,-2.0223557230857425e-06,0.13024863719671945,-0.018145695517546735,-0.05477778712308479,-0.06296354046018793,1.354239659927543,-2.7464457248447353e-06,-0.08473837508124402,0.3348921831212077,0.3348921831212077,-8.512536354094182e-06,-2.1145834939913722e-06,0.1295037356311361
