stamp,localization_valid,load_s_actual,load_s_dot_actual,load_pose_x,load_pose_y,load_pose_yaw,load_x_reference,load_y_reference,load_yaw_reference,load_s_reference,load_velocity_reference,common_velocity_reference,public_reference_velocity,common_boundary_lower,common_boundary_upper,evaluation_active,experiment_state_available,manual_abort,fleet_scale,wheel_pre_limit_peak,mapped_path_capability_available,algorithm_state_available,algorithm_valid,agv1_robot_pose_x,agv1_robot_pose_y,agv1_robot_pose_yaw,agv1_support_pose_x,agv1_support_pose_y,agv1_support_pose_yaw,agv1_s_actual,agv1_s_dot_actual,agv1_support_reference_x,agv1_support_reference_y,agv1_support_reference_yaw,agv1_wheel_left_raw,agv1_wheel_left_applied,agv1_wheel_left_actual,agv1_wheel_left_reported_limit,agv1_wheel_left_speed_limit_active,agv1_wheel_left_accel_limit_active,agv1_wheel_left_decel_limit_active,agv1_wheel_right_raw,agv1_wheel_right_applied,agv1_wheel_right_actual,agv1_wheel_right_reported_limit,agv1_wheel_right_speed_limit_active,agv1_wheel_right_accel_limit_active,agv1_wheel_right_decel_limit_active,agv1_wheel_left_pre_limit,agv1_wheel_right_pre_limit,agv1_wheel_left_fleet_scaled,agv1_wheel_right_fleet_scaled,agv1_reported_velocity_limit,agv1_boundary_lower,agv1_boundary_upper,agv1_robust_margin,agv1_risk_factor,agv1_risk_signal,agv1_z,agv1_upsilon,agv1_phi,agv1_zeta_z,agv1_zeta_v,agv1_zeta_phi,agv1_reference_acceleration,agv1_debug_s_actual,agv1_debug_s_dot_actual,agv1_position_error,agv1_velocity_error,agv1_psi,agv1_gamma,agv1_gamma_inverse_upsilon,agv1_composite_error,agv1_channel_input_raw,agv1_channel_input_limited,agv1_theta_hat_1,agv1_theta_hat_2,agv1_disturbance_estimate,agv1_channel_limit_active,agv1_sustained_wheel_saturation,agv1_mapped_path_velocity_lower,agv1_mapped_path_velocity_upper,agv2_robot_pose_x,agv2_robot_pose_y,agv2_robot_pose_yaw,agv2_support_pose_x,agv2_support_pose_y,agv2_support_pose_yaw,agv2_s_actual,agv2_s_dot_actual,agv2_support_reference_x,agv2_support_reference_y,agv2_support_reference_yaw,agv2_wheel_left_raw,agv2_wheel_left_applied,agv2_wheel_left_actual,agv2_wheel_left_reported_limit,agv2_wheel_left_speed_limit_active,agv2_wheel_left_accel_limit_active,agv2_wheel_left_decel_limit_active,agv2_wheel_right_raw,agv2_wheel_right_applied,agv2_wheel_right_actual,agv2_wheel_right_reported_limit,agv2_wheel_right_speed_limit_active,agv2_wheel_right_accel_limit_active,agv2_wheel_right_decel_limit_active,agv2_wheel_left_pre_limit,agv2_wheel_right_pre_limit,agv2_wheel_left_fleet_scaled,agv2_wheel_right_fleet_scaled,agv2_reported_velocity_limit,agv2_boundary_lower,agv2_boundary_upper,agv2_robust_margin,agv2_risk_factor,agv2_risk_signal,agv2_z,agv2_upsilon,agv2_phi,agv2_zeta_z,agv2_zeta_v,agv2_zeta_phi,agv2_reference_acceleration,agv2_debug_s_actual,agv2_debug_s_dot_actual,agv2_position_error,agv2_velocity_error,agv2_psi,agv2_gamma,agv2_gamma_inverse_upsilon,agv2_composite_error,agv2_channel_input_raw,agv2_channel_input_limited,agv2_theta_hat_1,agv2_theta_hat_2,agv2_disturbance_estimate,agv2_channel_limit_active,agv2_sustained_wheel_saturation,agv2_mapped_path_velocity_lower,agv2_mapped_path_velocity_upper,agv3_robot_pose_x,agv3_robot_pose_y,agv3_robot_pose_yaw,agv3_support_pose_x,agv3_support_pose_y,agv3_support_pose_yaw,agv3_s_actual,agv3_s_dot_actual,agv3_support_reference_x,agv3_support_reference_y,agv3_support_reference_yaw,agv3_wheel_left_raw,agv3_wheel_left_applied,agv3_wheel_left_actual,agv3_wheel_left_reported_limit,agv3_wheel_left_speed_limit_active,agv3_wheel_left_accel_limit_active,agv3_wheel_left_decel_limit_active,agv3_wheel_right_raw,agv3_wheel_right_applied,agv3_wheel_right_actual,agv3_wheel_right_reported_limit,agv3_wheel_right_speed_limit_active,agv3_wheel_right_accel_limit_active,agv3_wheel_right_decel_limit_active,agv3_wheel_left_pre_limit,agv3_wheel_right_pre_limit,agv3_wheel_left_fleet_scaled,agv3_wheel_right_fleet_scaled,agv3_reported_velocity_limit,agv3_boundary_lower,agv3_boundary_upper,agv3_robust_margin,agv3_risk_factor,agv3_risk_signal,agv3_z,agv3_upsilon,agv3_phi,agv3_zeta_z,agv3_zeta_v,agv3_zeta_phi,agv3_reference_acceleration,agv3_debug_s_actual,agv3_debug_s_dot_actual,agv3_position_error,agv3_velocity_error,agv3_psi,agv3_gamma,agv3_gamma_inverse_upsilon,agv3_composite_error,agv3_channel_input_raw,agv3_channel_input_limited,agv3_theta_hat_1,agv3_theta_hat_2,agv3_disturbance_estimate,agv3_channel_limit_active,agv3_sustained_wheel_saturation,agv3_mapped_path_velocity_lower,agv3_mapped_path_velocity_upper
1788759155.8741548,True,0.00021949160058938697,0.0020825859260051177,5.6016654103826245e-05,0.0005540238545593843,0.3073122325009439,0.0,0.0,0.3043957973646151,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,nan,nan,False,True,False,0.18104573091381582,0.056479095486673514,0.3302428493890819,0.164179199533897,0.050697312093099,0.3302428493890819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.2262620639961572,0.09745330118927775,0.3481159758725014,-0.1331251723999045,0.13125220389022169,0.3481159758725014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.12437512905178041,-0.21309940688365447,0.33753941304878965,-0.030885977171681123,-0.18028744441964256,0.33753941304878965,0.0030741396361785595,0.003713769062163495,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.00307413965071578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1788759155.8842008,True,0.00021949160058938697,0.0016660687408040942,5.6016654103826245e-05,0.0005540238545593843,0.3073122325009439,0.0,0.0,0.3043957973646151,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,nan,nan,False,True,False,0.18104573091381582,0.056479095486673514,0.3302428493890819,0.164179199533897,0.050697312093099,0.3302428493890819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.2262620639961572,0.09745330118927775,0.3481159758725014,-0.1331251723999045,0.13125220389022169,0.3481159758725014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.12437512905178041,-0.21309940688365447,0.33753941304878965,-0.030885977171681123,-0.18028744441964256,0.33753941304878965,0.0030741396507158224,0.0029710154920649635,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0030741396361785595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1788759155.894243,True,0.00021949160058938697,0.0013328549926432754,5.6016654103826245e-05,0.0005540238545593843,0.3073122325009439,0.0,0.0,0.3043957973646151,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,nan,nan,False,True,False,0.18104573091381582,0.056479095486673514,0.3302428493890819,0.164179199533897,0.050697312093099,0.3302428493890819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.2262620639961572,0.09745330118927775,0.3481159758725014,-0.1331251723999045,0.13125220389022169,0.3481159758725014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.12437512905178041,-0.21309940688365447,0.33753941304878965,-0.030885977171681123,-0.18028744441964256,0.33753941304878965,0.0030741396361785604,0.0023768120305836357,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0030741396507158224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1788759155.9042037,True,0.00015935327415387272,6.366684202867116e-05,2.8539512899428233e-05,0.0004408355679824599,0.3087142618635403,0.0,0.0,0.3043957973646151,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,nan,nan,False,True,False,0.18084002887109624,0.056728755349805815,0.3262378788431568,0.1639504769485078,0.05101456810626983,0.3262378788431568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.22620056807679223,0.09703106412129425,0.3455984241398411,-0.1329788812381285,0.13059538301732007,0.3455984241398411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.12437512905178041,-0.21309940688365447,0.33753941304878965,-0.030885977171681123,-0.18028744441964256,0.33753941304878965,0.0030741396507158224,0.001901449866829959,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0030741396361785604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1788759155.9142382,True,0.00015935327415387028,5.093347362287595e-05,2.8539512899428233e-05,0.0004408355679824599,0.3087142618635403,0.0,0.0,0.3043957973646151,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,nan,nan,False,True,False,0.18084002887109624,0.056728755349805815,0.3262378788431568,0.1639504769485078,0.05101456810626983,0.3262378788431568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.22620056807679223,0.09703106412129425,0.3455984241398411,-0.1329788812381285,0.13059538301732007,0.3455984241398411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.12437512905178041,-0.21309940688365447,0.33753941304878965,-0.030885977171681123,-0.18028744441964256,0.33753941304878965,0.0030741396361785604,0.001521159530060229,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0030741396507158224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1788759155.9242544,True,0.0001285906069241593,-0.0002669535483195125,-7.108972994553735e-05,0.0006553261875745344,0.3081724362504697,0.0,0.0,0.3043957973646151,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,nan,nan,False,True,False,0.18075666194273526,0.05674628736121812,0.32574080473397204,0.16386427173228776,0.05104049618225116,0.32574080473397204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.22620305316676442,0.09705149598915841,0.3460013937933086,-0.1329948992985694,0.13065337766984533,0.3460013937933085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.12446735179066742,-0.21283593520423993,0.34070815157509876,-0.03108264162355509,-0.17972789528937294,0.3407081515750988,0.0030559284937189336,0.0005180810448507983,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0030741396361785604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1788759155.9342053,True,0.0001285906069241593,-0.0002669535483195125,-7.108972994553735e-05,0.0006553261875745344,0.3081724362504697,0.0,0.0,0.3043957973646151,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,nan,nan,False,True,False,0.18075666194273526,0.05674628736121812,0.32574080473397204,0.16386427173228776,0.05104049618225116,0.32574080473397204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.22620305316676442,0.09705149598915841,0.3460013937933086,-0.1329948992985694,0.13065337766984533,0.3460013937933085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.12446735179066742,-0.21283593520423993,0.34070815157509876,-0.03108264162355509,-0.17972789528937294,0.3407081515750988,0.0030559284937189336,0.0005180810448507983,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0030559284937189336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1788759155.9442132,True,0.0001285906069241591,-0.00021356283865561323,-7.108972994553735e-05,0.0006553261875745344,0.3081724362504697,0.0,0.0,0.3043957973646151,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,nan,nan,False,True,False,0.18075666194273526,0.05674628736121812,0.32574080473397204,0.16386427173228776,0.05104049618225116,0.32574080473397204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.22620305316676442,0.09705149598915841,0.3460013937933086,-0.1329948992985694,0.13065337766984533,0.3460013937933085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.12446735179066742,-0.21283593520423993,0.34070815157509876,-0.03108264162355509,-0.17972789528937294,0.3407081515750988,0.003055928711249255,0.0004144685081283188,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0030559284937189336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1788759155.9541929,True,0.0001285906069241591,-0.00017085027092449058,-7.108972994553735e-05,0.0006553261875745344,0.3081724362504697,0.0,0.0,0.3043957973646151,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,nan,nan,False,True,False,0.18075666194273526,0.05674628736121812,0.32574080473397204,0.16386427173228776,0.05104049618225116,0.32574080473397204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.22620305316676442,0.09705149598915841,0.3460013937933086,-0.1329948992985694,0.13065337766984533,0.3460013937933085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.12446735179066742,-0.21283593520423993,0.34070815157509876,-0.03108264162355509,-0.17972789528937294,0.3407081515750988,0.003055928713132122,0.0003315748533946499,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.003055928711249255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1788759155.9641476,True,2.1195492697976364e-05,-0.001908387653186072,-0.00026948219220870585,0.0009285068664852147,0.3112866128494833,0.0,0.0,0.3043957973646151,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,nan,nan,False,True,False,0.18004888555254234,0.05780103234342571,0.315393469912135,0.1630983609674317,0.052270334712063146,0.315393469912135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.22614298037262193,0.09679086996385533,0.3432430277240024,-0.13284249492244926,0.13013552193028197,0.3432430277240024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.12443046274665928,-0.2127806799920482,0.3412682992803602,-0.03106431262160865,-0.1796203360428895,0.3412682992803602,0.0031056294642886526,0.0010851779120922731,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.003055928713132122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1788759155.9741917,True,2.1195492697976604e-05,-0.0015267101225488516,-0.00026948219220870585,0.0009285068664852147,0.3112866128494833,0.0,0.0,0.3043957973646151,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,nan,nan,False,True,False,0.18004888555254234,0.05780103234342571,0.315393469912135,0.1630983609674317,0.052270334712063146,0.315393469912135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.22614298037262193,0.09679086996385533,0.3432430277240024,-0.13284249492244926,0.13013552193028197,0.3432430277240024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.12443046274665928,-0.2127806799920482,0.3412682992803602,-0.03106431262160865,-0.1796203360428895,0.3412682992803602,0.0031056293396177852,0.0008681392134192433,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0031056294642886526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1788759155.9841697,True,2.1195492697976604e-05,-0.0012213680980390814,-0.00026948219220870585,0.0009285068664852147,0.3112866128494833,0.0,0.0,0.3043957973646151,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,nan,nan,False,True,False,0.18004888555254234,0.05780103234342571,0.315393469912135,0.1630983609674317,0.052270334712063146,0.315393469912135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.22614298037262193,0.09679086996385533,0.3432430277240024,-0.13284249492244926,0.13013552193028197,0.3432430277240024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-0.12443046274665928,-0.2127806799920482,0.3412682992803602,-0.03106431262160865,-0.1796203360428895,0.3412682992803602,0.003105629766357199,0.0006945184862607685,0.0,0.0,0.0,0.0,0.0,0.0,0.15,False,False,False,0.0,0.0,0.0,0.15,False,False,False,nan,nan,nan,nan,0.15,-0.2,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0031056293396177852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
