topic,bag_stamp,header_stamp,confidence
/camera/world/agv1_confidence,1789195672.3785684,1789195672.3785684,0.5726
/camera/world/agv3_confidence,1789195672.3788629,1789195672.3788629,0.5522
/camera/world/agv2_confidence,1789195672.3789074,1789195672.3789074,0.5594
/camera/world/agv1_confidence,1789195672.416173,1789195672.416173,0.5711
/camera/world/agv2_confidence,1789195672.4162412,1789195672.4162412,0.5589
/camera/world/agv3_confidence,1789195672.416414,1789195672.416414,0.5549
/camera/world/agv1_confidence,1789195672.4487476,1789195672.4487476,0.5715
/camera/world/agv2_confidence,1789195672.4487495,1789195672.4487495,0.5555
/camera/world/agv3_confidence,1789195672.4490461,1789195672.4490461,0.5498
/camera/world/agv1_confidence,1789195672.4789839,1789195672.4789839,0.571
/camera/world/agv2_confidence,1789195672.4790087,1789195672.4790087,0.5556
/camera/world/agv3_confidence,1789195672.4793003,1789195672.4793003,0.5566
/camera/world/agv1_confidence,1789195672.5222037,1789195672.5222037,0.5728
/camera/world/agv2_confidence,1789195672.522417,1789195672.522417,0.5552
/camera/world/agv3_confidence,1789195672.522457,1789195672.522457,0.5516
/camera/world/agv1_confidence,1789195672.5444314,1789195672.5444314,0.5731
/camera/world/agv2_confidence,1789195672.5445487,1789195672.5445487,0.5589
/camera/world/agv3_confidence,1789195672.544587,1789195672.544587,0.5547
/camera/world/agv2_confidence,1789195672.576153,1789195672.576153,0.5548
/camera/world/agv1_confidence,1789195672.5762215,1789195672.5762215,0.5737
/camera/world/agv3_confidence,1789195672.5762458,1789195672.5762458,0.5423
/camera/world/agv1_confidence,1789195672.6142337,1789195672.6142337,0.5713
/camera/world/agv3_confidence,1789195672.6145756,1789195672.6145756,0.5449
/camera/world/agv2_confidence,1789195672.614579,1789195672.614579,0.5553
/camera/world/agv1_confidence,1789195672.6445997,1789195672.6445997,0.573
/camera/world/agv3_confidence,1789195672.6449518,1789195672.6449518,0.5427
/camera/world/agv2_confidence,1789195672.6450489,1789195672.6450489,0.5593
/camera/world/agv1_confidence,1789195672.677179,1789195672.677179,0.5732
/camera/world/agv3_confidence,1789195672.6771858,1789195672.6771858,0.5554
/camera/world/agv2_confidence,1789195672.677345,1789195672.677345,0.559
/camera/world/agv2_confidence,1789195672.705924,1789195672.705924,0.5592
/camera/world/agv1_confidence,1789195672.7059302,1789195672.7059302,0.5726
/camera/world/agv3_confidence,1789195672.7059317,1789195672.7059317,0.5527
/camera/world/agv1_confidence,1789195672.7433414,1789195672.7433414,0.5712
/camera/world/agv3_confidence,1789195672.7433581,1789195672.7433581,0.554
/camera/world/agv2_confidence,1789195672.7433968,1789195672.7433968,0.5548
/camera/world/agv1_confidence,1789195672.775953,1789195672.775953,0.5737
/camera/world/agv3_confidence,1789195672.7761035,1789195672.7761035,0.5492
/camera/world/agv2_confidence,1789195672.7761738,1789195672.7761738,0.556
/camera/world/agv1_confidence,1789195672.8107262,1789195672.8107262,0.5733
/camera/world/agv3_confidence,1789195672.8107636,1789195672.8107636,0.5527
/camera/world/agv2_confidence,1789195672.8108108,1789195672.8108108,0.5548
/camera/world/agv1_confidence,1789195672.8466253,1789195672.8466253,0.5706
/camera/world/agv2_confidence,1789195672.8466856,1789195672.8466856,0.5588
/camera/world/agv3_confidence,1789195672.8468063,1789195672.8468063,0.5523
/camera/world/agv1_confidence,1789195672.8803651,1789195672.8803651,0.5718
/camera/world/agv2_confidence,1789195672.8803928,1789195672.8803928,0.5549
/camera/world/agv3_confidence,1789195672.8804083,1789195672.8804083,0.5434
/camera/world/agv1_confidence,1789195672.910322,1789195672.910322,0.5707
/camera/world/agv2_confidence,1789195672.910413,1789195672.910413,0.5552
/camera/world/agv3_confidence,1789195672.9105487,1789195672.9105487,0.5546
/camera/world/agv2_confidence,1789195672.9439743,1789195672.9439743,0.559
