topic,bag_stamp,header_stamp,path_id,path_version,load_s_reference,load_velocity_reference,load_acceleration_reference,load_x_reference,load_y_reference,load_yaw_reference,support_x_reference_1,support_x_reference_2,support_x_reference_3,support_y_reference_1,support_y_reference_2,support_y_reference_3,support_yaw_reference_1,support_yaw_reference_2,support_yaw_reference_3
/multi_agv/path_reference,1788940050.292067,1788940050.2911272,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788940050.3018785,1788940050.3011236,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788940050.3123088,1788940050.3112092,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788940050.3217854,1788940050.321107,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788940050.3318505,1788940050.3311713,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788940050.3416266,1788940050.3411052,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788940050.3516197,1788940050.351121,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788940050.36165,1788940050.3611476,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788940050.3716528,1788940050.3711483,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1788940050.3818533,1788940050.3811505,s_curve,1,5.093993696549298e-10,5.0928254024019875e-08,1.5244329376480226e-05,5.093993696549298e-10,0.0,0.0,0.17320508126628706,-0.08660253986904454,-0.08660253986904454,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788940050.392035,1788940050.3911195,s_curve,1,4.526595517034521e-09,4.029682521641148e-07,6.02889371854014e-05,4.526595517034521e-09,0.0,0.0,0.17320508528348322,-0.08660253585184839,-0.08660253585184839,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788940050.4015799,1788940050.4011016,s_curve,1,1.8021034295400812e-08,1.3516103741052824e-06,0.00013454500183281943,1.8021034295400812e-08,0.0,0.0,0.173205098777922,-0.08660252235740962,-0.08660252235740962,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788940050.4117002,1788940050.4111192,s_curve,1,4.999993209501588e-08,3.192236648081419e-06,0.0002376425349744238,4.999993209501588e-08,0.0,0.0,0.1732051307568198,-0.08660249037851181,-0.08660249037851181,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788940050.4219446,1788940050.4211047,s_curve,1,1.1184970344597248e-07,6.194130821623856e-06,0.00036818944328227807,1.1184970344597248e-07,0.0,0.0,0.17320519260659115,-0.08660242852874046,-0.08660242852874046,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788940050.4318929,1788940050.431193,s_curve,1,2.196853927613256e-07,1.0689326484583975e-05,0.0005275301745789952,2.196853927613256e-07,0.0,0.0,0.17320530044228047,-0.08660232069305114,-0.08660232069305114,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788940050.441775,1788940050.4411314,s_curve,1,3.868649156950599e-07,1.682147501491019e-05,0.0007107819136311893,3.868649156950599e-07,0.0,0.0,0.1732054676218034,-0.08660215351352821,-0.08660215351352821,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788940050.4516199,1788940050.4511344,s_curve,1,6.365447313532409e-07,2.4960852746273766e-05,0.0009208564878161201,6.365447313532409e-07,0.0,0.0,0.17320571730161904,-0.08660190383371255,-0.08660190383371255,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788940050.4617286,1788940050.461104,s_curve,1,9.88367473715297e-07,3.5289087245480236e-05,0.0011551414072820036,9.88367473715297e-07,0.0,0.0,0.17320606912436143,-0.0866015520109702,-0.0866015520109702,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1788940050.471727,1788940050.4711733,s_curve,1,1.4737731286155898e-06,4.821305900153771e-05,0.0014162673521939694,1.4737731286155898e-06,0.0,0.0,0.17320655453001632,-0.08660106660531529,-0.08660106660531529,0.0,0.15,-0.15,0.0,0.0,0.0
