topic,bag_stamp,header_stamp,confidence
/camera/world/agv3_confidence,1789710794.333359,1789710794.333359,0.6589
/camera/world/agv2_confidence,1789710794.3333652,1789710794.3333652,0.6561
/camera/world/agv1_confidence,1789710794.3333852,1789710794.3333852,0.6657
/camera/world/agv2_confidence,1789710794.3628542,1789710794.3628542,0.6568
/camera/world/agv1_confidence,1789710794.3629522,1789710794.3629522,0.6659
/camera/world/agv3_confidence,1789710794.362974,1789710794.362974,0.6588
/camera/world/agv1_confidence,1789710794.388797,1789710794.388797,0.6659
/camera/world/agv2_confidence,1789710794.388917,1789710794.388917,0.6566
/camera/world/agv3_confidence,1789710794.3890035,1789710794.3890035,0.6587
/camera/world/agv2_confidence,1789710794.419765,1789710794.419765,0.6555
/camera/world/agv1_confidence,1789710794.4197707,1789710794.4197707,0.6651
/camera/world/agv3_confidence,1789710794.4198623,1789710794.4198623,0.6588
/camera/world/agv2_confidence,1789710794.4536905,1789710794.4536905,0.6565
/camera/world/agv1_confidence,1789710794.453692,1789710794.453692,0.6655
/camera/world/agv3_confidence,1789710794.4537034,1789710794.4537034,0.6588
/camera/world/agv1_confidence,1789710794.4851823,1789710794.4851823,0.6652
/camera/world/agv2_confidence,1789710794.485227,1789710794.485227,0.6557
/camera/world/agv3_confidence,1789710794.4852414,1789710794.4852414,0.6588
/camera/world/agv1_confidence,1789710794.5329185,1789710794.5329185,0.6646
/camera/world/agv2_confidence,1789710794.532931,1789710794.532931,0.6561
/camera/world/agv3_confidence,1789710794.5329678,1789710794.5329678,0.6585
/camera/world/agv1_confidence,1789710794.563635,1789710794.563635,0.6658
/camera/world/agv3_confidence,1789710794.563682,1789710794.563682,0.6581
/camera/world/agv2_confidence,1789710794.5637274,1789710794.5637274,0.6564
/camera/world/agv2_confidence,1789710794.5960205,1789710794.5960205,0.6565
/camera/world/agv3_confidence,1789710794.59621,1789710794.59621,0.6586
/camera/world/agv1_confidence,1789710794.5962198,1789710794.5962198,0.6653
/camera/world/agv1_confidence,1789710794.6278045,1789710794.6278045,0.6656
/camera/world/agv2_confidence,1789710794.628067,1789710794.628067,0.6566
/camera/world/agv3_confidence,1789710794.6281042,1789710794.6281042,0.6586
/camera/world/agv2_confidence,1789710794.6620305,1789710794.6620305,0.6558
/camera/world/agv1_confidence,1789710794.6621213,1789710794.6621213,0.6645
/camera/world/agv3_confidence,1789710794.6624444,1789710794.6624444,0.659
/camera/world/agv1_confidence,1789710794.6914935,1789710794.6914935,0.6659
/camera/world/agv2_confidence,1789710794.6915295,1789710794.6915295,0.6553
/camera/world/agv3_confidence,1789710794.6915843,1789710794.6915843,0.659
/camera/world/agv1_confidence,1789710794.72421,1789710794.72421,0.6648
/camera/world/agv2_confidence,1789710794.7242491,1789710794.7242491,0.656
/camera/world/agv3_confidence,1789710794.724639,1789710794.724639,0.6593
/camera/world/agv2_confidence,1789710794.7545824,1789710794.7545824,0.6566
/camera/world/agv1_confidence,1789710794.7546136,1789710794.7546136,0.6657
/camera/world/agv3_confidence,1789710794.754662,1789710794.754662,0.6589
/camera/world/agv1_confidence,1789710794.7991197,1789710794.7991197,0.6641
/camera/world/agv2_confidence,1789710794.7991235,1789710794.7991235,0.6558
/camera/world/agv3_confidence,1789710794.7993922,1789710794.7993922,0.6592
/camera/world/agv1_confidence,1789710794.8361547,1789710794.8361547,0.6645
/camera/world/agv2_confidence,1789710794.836176,1789710794.836176,0.6565
/camera/world/agv3_confidence,1789710794.8362598,1789710794.8362598,0.6592
/camera/world/agv1_confidence,1789710794.8634996,1789710794.8634996,0.6656
/camera/world/agv2_confidence,1789710794.8635094,1789710794.8635094,0.6564
/camera/world/agv3_confidence,1789710794.863646,1789710794.863646,0.6586
/camera/world/agv2_confidence,1789710794.896909,1789710794.896909,0.6565
/camera/world/agv3_confidence,1789710794.897019,1789710794.897019,0.6589
/camera/world/agv1_confidence,1789710794.8971608,1789710794.8971608,0.6663
/camera/world/agv1_confidence,1789710794.9282696,1789710794.9282696,0.6646
/camera/world/agv2_confidence,1789710794.9284384,1789710794.9284384,0.6559
/camera/world/agv3_confidence,1789710794.9284737,1789710794.9284737,0.6593
/camera/world/agv1_confidence,1789710794.958954,1789710794.958954,0.6658
/camera/world/agv2_confidence,1789710794.959155,1789710794.959155,0.6564
/camera/world/agv3_confidence,1789710794.9591837,1789710794.9591837,0.6587
/camera/world/agv1_confidence,1789710794.9909422,1789710794.9909422,0.6635
/camera/world/agv2_confidence,1789710794.990949,1789710794.990949,0.6569
/camera/world/agv3_confidence,1789710794.9909492,1789710794.9909492,0.6584
/camera/world/agv1_confidence,1789710795.0205135,1789710795.0205135,0.661
/camera/world/agv2_confidence,1789710795.0205274,1789710795.0205274,0.6552
/camera/world/agv3_confidence,1789710795.0207465,1789710795.0207465,0.6589
/camera/world/agv2_confidence,1789710795.0660956,1789710795.0660956,0.6567
/camera/world/agv1_confidence,1789710795.066144,1789710795.066144,0.6656
/camera/world/agv3_confidence,1789710795.0661657,1789710795.0661657,0.6577
/camera/world/agv2_confidence,1789710795.0986917,1789710795.0986917,0.6563
/camera/world/agv3_confidence,1789710795.0988033,1789710795.0988033,0.6585
/camera/world/agv1_confidence,1789710795.0988693,1789710795.0988693,0.6662
/camera/world/agv1_confidence,1789710795.1283982,1789710795.1283982,0.6597
/camera/world/agv2_confidence,1789710795.1284356,1789710795.1284356,0.6551
