stamp,load_s_reference,load_velocity_reference,evaluation_active,agv1_position_error,agv1_velocity_error,agv1_psi,agv1_gamma,agv1_gamma_inverse_upsilon,agv1_composite_error,agv1_channel_input_raw,agv1_channel_input_limited,agv1_theta_hat_1,agv1_theta_hat_2,agv1_disturbance_estimate,agv2_position_error,agv2_velocity_error,agv2_psi,agv2_gamma,agv2_gamma_inverse_upsilon,agv2_composite_error,agv2_channel_input_raw,agv2_channel_input_limited,agv2_theta_hat_1,agv2_theta_hat_2,agv2_disturbance_estimate,agv3_position_error,agv3_velocity_error,agv3_psi,agv3_gamma,agv3_gamma_inverse_upsilon,agv3_composite_error,agv3_channel_input_raw,agv3_channel_input_limited,agv3_theta_hat_1,agv3_theta_hat_2,agv3_disturbance_estimate
1789530851.003458,nan,nan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789530851.0134394,nan,nan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789530851.023441,nan,nan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789530851.0334485,nan,nan,True,-0.01893966187788823,-0.039898463878887375,-0.04383209034666528,1.2229126493574833,-1.846133988702184e-06,-0.06655968460013115,0.30283288777051176,0.30283288777051176,-1.2223301065455455e-05,-3.4291075032631703e-06,0.13272456339723993,-0.018277154641596932,-0.035083605003724316,-0.0380312295421141,1.1871464497523896,-1.4264468660392445e-06,-0.059963815112030416,0.2825926515092369,0.2825926515092369,-1.2168744128910206e-05,-3.743881293881369e-06,0.13051231614584824,-0.018937099436329843,-0.039918234977431126,-0.0438562701860488,1.2230656978457837,-1.847967927178162e-06,-0.0665807895096446,0.30288510445828626,0.30288510445828626,-1.2220797751623158e-05,-3.428652043762305e-06,0.13272594710667185
1789530851.0434422,0.029014507518766337,0.09999137600446567,True,-0.019951649096628547,-0.03989615822670907,-0.043829363673056905,1.2229000604148488,-1.8768762135853256e-06,-0.06777134258901116,0.3072485910659365,0.3072485910659365,-1.3132408273264055e-05,-3.7917450611822086e-06,0.1334558845230644,-0.01928914186033725,-0.03508129935154601,-0.03802856210735816,1.187134425646898,-1.4501770313140367e-06,-0.06117553233976286,0.287212267886142,0.287212267886142,-1.3023434469502847e-05,-4.11455107016783e-06,0.13114165033486178,-0.01994908665507016,-0.03991592932525282,-0.04385354326351949,1.223053106503825,-1.8787408005215788e-06,-0.06779244724960368,0.3073000937688962,0.3073000937688962,-1.3130561880150707e-05,-3.791209174166928e-06,0.1334576333238274
1789530851.0534499,0.030008825461435656,0.09999137600446567,True,-0.01935635933874112,-0.033006710102003456,-0.035580898901416164,1.172612322211021,-1.2831911990961454e-06,-0.0588085301079055,0.28274964556658144,0.28274964556658144,-1.400570163748287e-05,-4.1600261101978525e-06,0.134035454186846,-0.01859566031913733,-0.02788262134599892,-0.02966000802145432,1.1388851985236876,-9.144665021650214e-07,-0.05197480040441911,0.2580383715861036,0.2580383715861036,-1.3826342322739057e-05,-4.480804355632825e-06,0.1316259448134004,-0.01935437220506343,-0.03302529276645183,-0.03560269035006129,1.1727401183723567,-1.284641725268132e-06,-0.058827936996137406,0.2828095259900361,0.2828095259900361,-1.4004404111722253e-05,-4.159447534355468e-06,0.1340375026495406
1789530851.0634058,0.031005197726924987,0.09999137600446567,True,-0.02035273160423045,-0.033006710102003456,-0.035580898901416164,1.172612322211021,-1.2831911990961454e-06,-0.0600041768264927,0.28740884745488415,0.28740884745488415,-1.4898440009354138e-05,-4.536498568581096e-06,0.13462972990775868,-0.019592032584626662,-0.02788262134599892,-0.02966000802145432,1.1388851985236876,-9.144665021650214e-07,-0.05317044712300631,0.2629559970070042,0.2629559970070042,-1.4649292188848322e-05,-4.856189511273187e-06,0.13212442262580185,-0.02035074447055276,-0.03302529276645183,-0.03560269035006129,1.1727401183723567,-1.284641725268132e-06,-0.060023583714724604,0.28746791895078827,0.28746791895078827,-1.4897697626037384e-05,-4.535873872677656e-06,0.13463207993520335
1789530851.073403,0.031999065508419536,0.09999137600446567,True,-0.01961529717103932,-0.026024004289809,-0.02755401655524922,1.1273682018442368,-7.961383166573627e-07,-0.051092373160496404,0.2579570777878811,0.2579570777878811,-1.5745505415111898e-05,-4.91125158365062e-06,0.1350951937443682,-0.018753912836546406,-0.02064421408706646,-0.021574580929815623,1.096043350360106,-4.999651270740153e-07,-0.04407927633367131,0.22866905254595016,0.22866905254595016,-1.5408879089903477e-05,-5.217786996248231e-06,0.1324995689437866,-0.019615178616825987,-0.02604101331103839,-0.027573192867078863,1.1274719343601507,-7.971839370397664e-07,-0.051111407207270046,0.2580282373147002,0.2580282373147002,-1.574516662164647e-05,-4.910628742813961e-06,0.13509780788803677
1789530851.0834033,0.03299860320351503,0.0999881454339499,True,-0.020614834866134815,-0.026020773719293233,-0.027550425442630012,1.1273527077019867,-1.129107362533019e-06,-0.05228822728199179,0.2629466408509633,0.2629466408509633,-1.6617234117056084e-05,-5.2969039573826276e-06,0.13557642483129762,-0.019753450531641903,-0.020640983516550693,-0.021571071186688138,1.0960285858436936,-7.090194675127542e-07,-0.04527521182465842,0.23395817703513666,0.23395817703513666,-1.619344986413343e-05,-5.5912635764359655e-06,0.1328896643915916,-0.020614716311921483,-0.026037782740522625,-0.027569601490899136,1.127456437827952,-1.130590477584782e-06,-0.05230726106520492,0.2630169188380501,0.2630169188380501,-1.6617303151850028e-05,-5.296279724425345e-06,0.13557930562820253
1789530851.0934045,0.03399845126181396,0.0999881454339499,True,-0.01974162232203266,-0.019022074632520758,-0.0198039124904512,1.0871609240273088,-6.017292234011731e-07,-0.043493859276890395,0.22875172132651286,0.22875172132651286,-1.742198350564097e-05,-5.667538412368141e-06,0.13594079976331314,-0.018776828070033773,-0.013446717600199776,-0.01382387347204452,1.0584755794197183,-2.998430642955248e-07,-0.036356067156085047,0.195140743203859,0.195140743203859,-1.689226139042913e-05,-5.935703712926635e-06,0.13316816345038368,-0.019742035349236818,-0.019042737518294675,-0.019826377525488863,1.0872725363114526,-6.030429007139586e-07,-0.04351681994457304,0.22885081244597671,0.22885081244597671,-1.742253918978494e-05,-5.666958955227759e-06,0.13594397643522163
