topic,bag_stamp,header_stamp,confidence
/camera/world/agv1_confidence,1789453989.9147844,1789453989.9147844,0.5838
/camera/world/agv3_confidence,1789453989.9148462,1789453989.9148462,0.5665
/camera/world/agv2_confidence,1789453989.9149008,1789453989.9149008,0.5626
/camera/world/agv1_confidence,1789453989.9399705,1789453989.9399705,0.5792
/camera/world/agv2_confidence,1789453989.940069,1789453989.940069,0.5602
/camera/world/agv3_confidence,1789453989.940209,1789453989.940209,0.5654
/camera/world/agv1_confidence,1789453989.9767938,1789453989.9767938,0.5246
/camera/world/agv2_confidence,1789453989.976924,1789453989.976924,0.565
/camera/world/agv3_confidence,1789453989.9771214,1789453989.9771214,0.567
/camera/world/agv1_confidence,1789453990.0130022,1789453990.0130022,0.5754
/camera/world/agv3_confidence,1789453990.0130866,1789453990.0130866,0.5659
/camera/world/agv2_confidence,1789453990.013117,1789453990.013117,0.5655
/camera/world/agv2_confidence,1789453990.044392,1789453990.044392,0.5669
/camera/world/agv1_confidence,1789453990.0443933,1789453990.0443933,0.5865
/camera/world/agv3_confidence,1789453990.044709,1789453990.044709,0.5669
/camera/world/agv1_confidence,1789453990.0796556,1789453990.0796556,0.583
/camera/world/agv2_confidence,1789453990.0799215,1789453990.0799215,0.4976
/camera/world/agv3_confidence,1789453990.0802991,1789453990.0802991,0.5662
/camera/world/agv1_confidence,1789453990.1144984,1789453990.1144984,0.5784
/camera/world/agv3_confidence,1789453990.114518,1789453990.114518,0.5664
/camera/world/agv2_confidence,1789453990.1147404,1789453990.1147404,0.5049
/camera/world/agv1_confidence,1789453990.1466057,1789453990.1466057,0.5817
/camera/world/agv2_confidence,1789453990.146749,1789453990.146749,0.5627
/camera/world/agv3_confidence,1789453990.1468403,1789453990.1468403,0.5663
/camera/world/agv3_confidence,1789453990.181952,1789453990.181952,0.5658
/camera/world/agv2_confidence,1789453990.1819806,1789453990.1819806,0.4995
/camera/world/agv1_confidence,1789453990.1820648,1789453990.1820648,0.5781
/camera/world/agv2_confidence,1789453990.2172372,1789453990.2172372,0.5065
/camera/world/agv1_confidence,1789453990.2172837,1789453990.2172837,0.5825
/camera/world/agv3_confidence,1789453990.2173877,1789453990.2173877,0.5668
/camera/world/agv1_confidence,1789453990.2503848,1789453990.2503848,0.5849
/camera/world/agv3_confidence,1789453990.2503915,1789453990.2503915,0.5663
/camera/world/agv2_confidence,1789453990.2504184,1789453990.2504184,0.5598
/camera/world/agv2_confidence,1789453990.2758648,1789453990.2758648,0.5068
/camera/world/agv1_confidence,1789453990.2758737,1789453990.2758737,0.5167
/camera/world/agv3_confidence,1789453990.2760017,1789453990.2760017,0.5667
/camera/world/agv1_confidence,1789453990.3086102,1789453990.3086102,0.5769
/camera/world/agv2_confidence,1789453990.3086693,1789453990.3086693,0.5022
/camera/world/agv3_confidence,1789453990.3086994,1789453990.3086994,0.5674
/camera/world/agv1_confidence,1789453990.3502307,1789453990.3502307,0.5073
/camera/world/agv3_confidence,1789453990.3502612,1789453990.3502612,0.566
/camera/world/agv2_confidence,1789453990.3502822,1789453990.3502822,0.5603
/camera/world/agv2_confidence,1789453990.3780756,1789453990.3780756,0.5663
/camera/world/agv1_confidence,1789453990.3780837,1789453990.3780837,0.5821
/camera/world/agv3_confidence,1789453990.3782606,1789453990.3782606,0.5664
/camera/world/agv1_confidence,1789453990.411525,1789453990.411525,0.5161
/camera/world/agv2_confidence,1789453990.4116795,1789453990.4116795,0.5054
/camera/world/agv3_confidence,1789453990.4118028,1789453990.4118028,0.5663
/camera/world/agv1_confidence,1789453990.4491122,1789453990.4491122,0.5822
/camera/world/agv2_confidence,1789453990.44912,1789453990.44912,0.5067
/camera/world/agv3_confidence,1789453990.4491403,1789453990.4491403,0.5665
/camera/world/agv1_confidence,1789453990.480878,1789453990.480878,0.586
/camera/world/agv2_confidence,1789453990.4808924,1789453990.4808924,0.5654
/camera/world/agv3_confidence,1789453990.480901,1789453990.480901,0.5668
/camera/world/agv2_confidence,1789453990.5127676,1789453990.5127676,0.5253
/camera/world/agv3_confidence,1789453990.5127933,1789453990.5127933,0.565
/camera/world/agv1_confidence,1789453990.5129907,1789453990.5129907,0.5893
/camera/world/agv1_confidence,1789453990.5441554,1789453990.5441554,0.5862
/camera/world/agv2_confidence,1789453990.544157,1789453990.544157,0.5626
/camera/world/agv3_confidence,1789453990.5443227,1789453990.5443227,0.5666
/camera/world/agv2_confidence,1789453990.583304,1789453990.583304,0.5628
/camera/world/agv3_confidence,1789453990.5833638,1789453990.5833638,0.503
/camera/world/agv1_confidence,1789453990.583367,1789453990.583367,0.5846
/camera/world/agv2_confidence,1789453990.6085832,1789453990.6085832,0.5665
/camera/world/agv3_confidence,1789453990.6087692,1789453990.6087692,0.505
/camera/world/agv1_confidence,1789453990.608782,1789453990.608782,0.5843
/camera/world/agv1_confidence,1789453990.6431985,1789453990.6431985,0.5819
/camera/world/agv2_confidence,1789453990.6433966,1789453990.6433966,0.5657
/camera/world/agv3_confidence,1789453990.6434925,1789453990.6434925,0.573
/camera/world/agv1_confidence,1789453990.67742,1789453990.67742,0.5897
/camera/world/agv2_confidence,1789453990.6774464,1789453990.6774464,0.5639
/camera/world/agv3_confidence,1789453990.6776175,1789453990.6776175,0.5739
/camera/world/agv1_confidence,1789453990.7131295,1789453990.7131295,0.5834
/camera/world/agv2_confidence,1789453990.7133193,1789453990.7133193,0.5716
/camera/world/agv3_confidence,1789453990.7133236,1789453990.7133236,0.5496
/camera/world/agv3_confidence,1789453990.7435744,1789453990.7435744,0.5469
