topic,bag_stamp,header_stamp,layout_label,data_json
/multi_agv/candidate_B_spatial_composite_state,1789540693.6479034,1789540693.6479034,"candidate_B_v2_spatial_composite:header14+3x33;robots=1,2,3","[1789540693.6467195,1789540693.6477025,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.1749414689558827,4.5950661171793124e-10,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03506780147129954,0.03506775036300534,0.03506777591715244,-3.7722658257917835e-07,0.03506777591715244,0.03506777591715244,-3.7722658257917835e-07,0.03506780147129954,0.03506775036300534,0.0,0.0,0.0,0.0,0.16,0.0,0.03198720265908944,0.031987155295709294,0.03198720265908944,0.031987155295709294,0.135484339,2.0,0.0,0.17230414889431564,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.035352254302462374,0.035352255888327716,0.035352255095395045,1.1385800622242802e-08,0.035352255095395045,0.035352255095395045,1.1385800622242802e-08,0.035352254302462374,0.035352255888327716,0.0,0.0,0.0,0.0,0.16,0.0,0.032533363646118994,0.03253336521179357,0.032533363646118994,0.03253336521179357,0.139284482,3.0,0.0,0.1722503043727402,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03606600938440046,0.036066010939965205,0.03606601016218283,1.1370851017023366e-08,0.03606601016218283,0.03606601016218283,1.1370851017023366e-08,0.03606600938440046,0.036066010939965205,0.0,0.0,0.0,0.0,0.16,0.0,0.03311425522660708,0.03311425676278806,0.03311425522660708,0.03311425676278806,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789540693.6581657,1789540693.6581657,"candidate_B_v2_spatial_composite:header14+3x33;robots=1,2,3","[1789540693.6568184,1789540693.6580367,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17529887584596182,5.201953782078941e-10,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.038146223848327596,0.03814616915329004,0.03814619650080882,-4.037000730735349e-07,0.03814619650080882,0.03814619650080882,-4.037000730735349e-07,0.038146223848327596,0.03814616915329004,0.0,0.0,0.0,0.0,0.16,0.0,0.03506780147129954,0.03506775036300534,0.03506780147129954,0.03506775036300534,0.135484339,2.0,0.0,0.17218225159004685,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03867828253661647,0.03867828412944635,0.03867828333303141,1.1435802890663315e-08,0.03867828333303141,0.03867828333303141,1.1435802890663315e-08,0.03867828253661647,0.03867828412944635,0.0,0.0,0.0,0.0,0.16,0.0,0.035352254302462374,0.035352255888327716,0.035352254302462374,0.035352255888327716,0.139284482,3.0,0.0,0.1721267129606067,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03932995645838659,0.03932995802080898,0.039329957239597785,1.1420978918651057e-08,0.039329957239597785,0.039329957239597785,1.1420978918651057e-08,0.03932995645838659,0.03932995802080898,0.0,0.0,0.0,0.0,0.16,0.0,0.03606600938440046,0.036066010939965205,0.03606600938440046,0.036066010939965205,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789540693.6680408,1789540693.6680408,"candidate_B_v2_spatial_composite:header14+3x33;robots=1,2,3","[1789540693.6667335,1789540693.667891,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.1755680517093612,5.634060187792756e-10,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.041397444794469454,0.041397385484423635,0.041397415139446544,-4.3776311163941875e-07,0.041397415139446544,0.041397415139446544,-4.3776311163941875e-07,0.041397444794469454,0.041397385484423635,0.0,0.0,0.0,0.0,0.16,0.0,0.038146223848327596,0.03814616915329004,0.038146223848327596,0.03814616915329005,0.135484339,2.0,0.0,0.17198543503188987,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04165329811709057,0.04165329973779303,0.0416532989274418,1.1635915486441476e-08,0.0416532989274418,0.0416532989274418,1.1635915486441476e-08,0.04165329811709057,0.04165329973779303,0.0,0.0,0.0,0.0,0.16,0.0,0.03867828253661647,0.03867828412944635,0.03867828253661647,0.03867828412944635,0.139284482,3.0,0.0,0.17192011764613435,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04243528390610437,0.04243528549523625,0.04243528470067031,1.1616219712924985e-08,0.04243528470067031,0.04243528470067031,1.1616219712924985e-08,0.04243528390610437,0.04243528549523625,0.0,0.0,0.0,0.0,0.16,0.0,0.03932995645838659,0.03932995802080898,0.03932995645838659,0.03932995802080898,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789540693.6779065,1789540693.6779065,"candidate_B_v2_spatial_composite:header14+3x33;robots=1,2,3","[1789540693.67683,1789540693.6777954,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.1760006431216738,6.30106197369213e-10,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04457977614920838,0.04457971245202304,0.04457974430061571,-4.701442677128346e-07,0.04457974430061571,0.04457974430061571,-4.701442677128346e-07,0.04457977614920838,0.04457971245202304,0.0,0.0,0.0,0.0,0.16,0.0,0.041397444794469454,0.041397385484423635,0.038146223848327596,0.03814616915329005,0.135484339,2.0,0.0,0.17184248004065064,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04512314057333163,0.045123142200998854,0.04512314138716524,1.1685919349042487e-08,0.04512314138716524,0.04512314138716524,1.1685919349042487e-08,0.04512314057333163,0.045123142200998854,0.0,0.0,0.0,0.0,0.16,0.0,0.04165329811709057,0.04165329973779303,0.04165329811709057,0.04165329973779303,0.139284482,3.0,0.0,0.17177310049903613,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04583626812725216,0.04583626972252878,0.04583626892489047,1.1661136451216783e-08,0.04583626892489047,0.04583626892489047,1.1661136451216783e-08,0.04583626812725216,0.04583626972252878,0.0,0.0,0.0,0.0,0.16,0.0,0.04243528390610437,0.04243528549523625,0.04243528390610437,0.04243528549523625,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789540693.6875036,1789540693.6875036,"candidate_B_v2_spatial_composite:header14+3x33;robots=1,2,3","[1789540693.686728,1789540693.6873035,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17630644271626167,6.754404452033742e-10,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0476990038501501,0.04769893475530467,0.047698969302727386,-5.09984002125122e-07,0.047698969302727386,0.047698969302727386,-5.09984002125122e-07,0.0476990038501501,0.04769893475530467,0.0,0.0,0.0,0.0,0.16,0.0,0.04457977614920838,0.04457971245202304,0.04457977614920838,0.04457971245202304,0.135484339,2.0,0.0,0.17160908360174798,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04821419318830477,0.048214194853141955,0.04821419402072336,1.1952782972465508e-08,0.04821419402072336,0.04821419402072336,1.1952782972465508e-08,0.04821419318830477,0.048214194853141955,0.0,0.0,0.0,0.0,0.16,0.0,0.04512314057333163,0.045123142200998854,0.04512314057333163,0.045123142200998854,0.139284482,3.0,0.0,0.1715317304169367,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04906773004528162,0.04906773167703649,0.04906773086115906,1.1927784791086543e-08,0.04906773086115906,0.04906773086115906,1.1927784791086543e-08,0.04906773004528162,0.04906773167703649,0.0,0.0,0.0,0.0,0.16,0.0,0.04583626812725216,0.04583626972252878,0.04583626812725216,0.04583626972252878,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789540693.6974604,1789540693.6974604,"candidate_B_v2_spatial_composite:header14+3x33;robots=1,2,3","[1789540693.6967268,1789540693.697286,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17681505499177694,7.484852315368633e-10,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.051020632542962796,0.051020558113014494,0.051020595327988645,-5.493620063487075e-07,0.051020595327988645,0.051020595327988645,-5.493620063487075e-07,0.051020632542962796,0.051020558113014494,0.0,0.0,0.0,0.0,0.16,0.0,0.0476990038501501,0.04769893475530467,0.04769900385015011,0.04769893475530467,0.135484339,2.0,0.0,0.1714406294679022,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.051792338170341484,0.05179233983744089,0.051792339003891186,1.1969024682655102e-08,0.051792339003891186,0.051792339003891186,1.1969024682655102e-08,0.051792338170341484,0.05179233983744089,0.0,0.0,0.0,0.0,0.16,0.0,0.04821419318830477,0.048214194853141955,0.04821419318830477,0.048214194853141955,0.139284482,3.0,0.0,0.17136118274477893,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05256850881346295,0.05256851044739204,0.052568509630427494,1.1943677875545779e-08,0.052568509630427494,0.052568509630427494,1.1943677875545779e-08,0.05256850881346295,0.05256851044739204,0.0,0.0,0.0,0.0,0.16,0.0,0.04906773004528162,0.04906773167703649,0.04906773004528162,0.04906773167703649,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789540693.707518,1789540693.707518,"candidate_B_v2_spatial_composite:header14+3x33;robots=1,2,3","[1789540693.706728,1789540693.7072408,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17718481206967512,8.002477738768176e-10,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.054675042541879076,0.054674961134115144,0.05467500183799711,-6.008647533256828e-07,0.05467500183799711,0.05467500183799711,-6.008647533256828e-07,0.054675042541879076,0.054674961134115144,0.0,0.0,0.0,0.0,0.16,0.0,0.051020632542962796,0.051020558113014494,0.0510206325429628,0.051020558113014494,0.135484339,2.0,0.0,0.17117308578459148,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05506479741777029,0.05506479912509138,0.055064798271430834,1.2257798324302108e-08,0.055064798271430834,0.055064798271430834,1.2257798324302108e-08,0.05506479741777029,0.05506479912509138,0.0,0.0,0.0,0.0,0.16,0.0,0.051792338170341484,0.05179233983744089,0.051792338170341484,0.05179233983744089,0.139284482,3.0,0.0,0.17108309032234406,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05597000921520262,0.055970010887806995,0.05597001005150481,1.2226386073332518e-08,0.05597001005150481,0.05597001005150481,1.2226386073332518e-08,0.05597000921520262,0.055970010887806995,0.0,0.0,0.0,0.0,0.16,0.0,0.05256850881346295,0.05256851044739204,0.05256850881346295,0.05256851044739204,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789540693.717416,1789540693.717416,"candidate_B_v2_spatial_composite:header14+3x33;robots=1,2,3","[1789540693.7167268,1789540693.7172751,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17777376671945222,8.806941631576326e-10,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05797149773493788,0.05797140997177224,0.05797145385335506,-6.477735086239982e-07,0.05797145385335506,0.05797145385335506,-6.477735086239982e-07,0.05797149773493788,0.05797140997177224,0.0,0.0,0.0,0.0,0.16,0.0,0.054675042541879076,0.054674961134115144,0.054675042541879076,0.054674961134115144,0.135484339,2.0,0.0,0.1709830446767636,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05872031308458964,0.05872031478882303,0.058720313936706334,1.2235630048837393e-08,0.058720313936706334,0.058720313936706334,1.2235630048837393e-08,0.05872031308458964,0.05872031478882303,0.0,0.0,0.0,0.0,0.16,0.0,0.05506479741777029,0.05506479912509138,0.05506479741777029,0.05506479912509138,0.139284482,3.0,0.0,0.17088780428480205,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05953791753865563,0.05953791920739768,0.05953791837302665,1.219815327465601e-08,0.05953791837302665,0.05953791837302665,1.219815327465601e-08,0.05953791753865563,0.05953791920739768,0.0,0.0,0.0,0.0,0.16,0.0,0.05597000921520262,0.055970010887806995,0.05597000921520262,0.055970010887806995,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789540693.7274828,1789540693.7274828,"candidate_B_v2_spatial_composite:header14+3x33;robots=1,2,3","[1789540693.7267516,1789540693.727307,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17819369524713047,9.370039757928985e-10,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06173554305108141,0.06173544683989372,0.061735494945487565,-7.101277416531298e-07,0.061735494945487565,0.061735494945487565,-7.101277416531298e-07,0.06173554305108141,0.06173544683989372,0.0,0.0,0.0,0.0,0.16,0.0,0.05797149773493788,0.05797140997177224,0.05797149773493788,0.05797140997177224,0.135484339,2.0,0.0,0.17067901662050688,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06206823447494121,0.06206823622480545,0.06206823534987333,1.2563239023422921e-08,0.06206823534987333,0.06206823534987333,1.2563239023422921e-08,0.06206823447494121,0.06206823622480545,0.0,0.0,0.0,0.0,0.16,0.0,0.05872031308458964,0.05872031478882303,0.05872031308458964,0.05872031478882303,0.139284482,3.0,0.0,0.1705732373914401,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0630257157070932,0.06302571741988852,0.06302571656349086,1.2520173445807391e-08,0.06302571656349086,0.06302571656349086,1.2520173445807391e-08,0.0630257157070932,0.06302571741988852,0.0,0.0,0.0,0.0,0.16,0.0,0.05953791753865563,0.05953791920739768,0.05953791753865564,0.05953791920739768,0.136802843]"
/multi_agv/candidate_B_spatial_composite_state,1789540693.7373676,1789540693.7373676,"candidate_B_v2_spatial_composite:header14+3x33;robots=1,2,3","[1789540693.736729,1789540693.737212,1.0,0.85,0.02,1.0,0.0,0.2625,1.0,1.5707963267948966,2.0,2.8,0.05,0.05,1.0,0.17886027028336657,1.0244193114741683e-09,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06507491018652226,0.06507480630341916,0.06507485824497071,-7.667535883387282e-07,0.06507485824497071,0.06507485824497071,-7.667535883387282e-07,0.06507491018652226,0.06507480630341916,0.0,0.0,0.0,0.0,0.16,0.0,0.06173554305108141,0.06173544683989372,0.06173554305108141,0.06173544683989372,0.135484339,2.0,0.0,0.17046250983269629,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06579522036895505,0.06579522210798788,0.06579522123847147,1.2485474400532755e-08,0.06579522123847147,0.06579522123847147,1.2485474400532755e-08,0.06579522036895505,0.06579522210798788,0.0,0.0,0.0,0.0,0.16,0.0,0.06206823447494121,0.06206823622480545,0.06206823447494121,0.06206823622480545,0.139284482,3.0,0.0,0.17035462773068938,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06666325371846661,0.06666325542062339,0.066663254569545,1.2442407915744416e-08,0.066663254569545,0.066663254569545,1.2442407915744416e-08,0.06666325371846661,0.06666325542062339,0.0,0.0,0.0,0.0,0.16,0.0,0.0630257157070932,0.06302571741988852,0.0630257157070932,0.06302571741988852,0.136802843]"
