topic,bag_stamp,header_stamp,robot_id,command_seq,mode,active,target_speed_ratio_left,target_speed_ratio_right,target_accel_ratio_left,target_accel_ratio_right,target_decel_ratio_left,target_decel_ratio_right,ramp_down_time,ramp_up_time,experiment_id
/agv2/derating_command,1789189038.3377016,1789189038.3376212,2,1789189037,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
/agv2/derating_command,1789189038.3876839,1789189038.387625,2,1789189037,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
/agv2/derating_command,1789189038.487778,1789189038.48766,2,1789189037,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
/agv2/derating_command,1789189038.5878944,1789189038.587759,2,1789189037,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
/agv2/derating_command,1789189038.6877198,1789189038.6876547,2,1789189037,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
/agv2/derating_command,1789189038.7877474,1789189038.7877088,2,1789189037,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
/agv2/derating_command,1789189038.887768,1789189038.8876977,2,1789189037,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
/agv2/derating_command,1789189038.9878485,1789189038.9877472,2,1789189037,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
/agv2/derating_command,1789189039.0878322,1789189039.0876665,2,1789189037,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
/agv2/derating_command,1789189039.1877236,1789189039.187627,2,1789189037,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
/agv2/derating_command,1789189039.2876973,1789189039.2876222,2,1789189037,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
/agv2/derating_command,1789189039.3877451,1789189039.387653,2,1789189037,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
/agv2/derating_command,1789189039.487839,1789189039.4876542,2,1789189037,0,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,m2a_r1_circle_r0p7_cw_smooth_exit_0p10_derating_0p80_pilot
