topic,bag_stamp,header_stamp,path_id,path_version,load_s_reference,load_velocity_reference,load_acceleration_reference,load_x_reference,load_y_reference,load_yaw_reference,support_x_reference_1,support_x_reference_2,support_x_reference_3,support_y_reference_1,support_y_reference_2,support_y_reference_3,support_yaw_reference_1,support_yaw_reference_2,support_yaw_reference_3
/multi_agv/path_reference,1789189038.3262265,1789189038.3253899,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.336262,1789189038.3353195,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.3462257,1789189038.3453183,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.3562703,1789189038.3553216,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.3660796,1789189038.3653173,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.3760884,1789189038.375319,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.386055,1789189038.3853183,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.396044,1789189038.3953192,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.4060297,1789189038.4053164,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.4167128,1789189038.4154217,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.4262042,1789189038.4253845,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.436365,1789189038.435392,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.4461777,1789189038.4453146,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.4562168,1789189038.4553769,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.466244,1789189038.4653838,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.476383,1789189038.4753578,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.4863586,1789189038.4853427,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.4959097,1789189038.4953396,s_curve,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.5062726,1789189038.505371,s_curve,1,3.0761944802458656e-10,3.066456029188369e-08,9.155839603457974e-06,3.0761944802458656e-10,0.0,0.0,0.17320508106450716,-0.08660254007082446,-0.08660254007082446,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.516119,1789189038.5153875,s_curve,1,2.7485957168583066e-09,2.4366001349912755e-07,3.634365157070516e-05,2.748595716858307e-09,0.0,0.0,0.17320508350548341,-0.0866025376298482,-0.0866025376298482,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.525919,1789189038.5253851,s_curve,1,1.0908669726255847e-08,8.162332526807707e-07,8.11106422516876e-05,1.0908669726255845e-08,0.0,0.0,0.17320509166555742,-0.08660252946977418,-0.08660252946977418,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.5359054,1789189038.5353785,s_curve,1,3.011823515074729e-08,1.9223579413884165e-06,0.0001431249705488863,3.011823515074729e-08,0.0,0.0,0.17320511087512286,-0.08660251026020875,-0.08660251026020875,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.5460567,1789189038.5453584,s_curve,1,6.734165712514835e-08,3.730053336703072e-06,0.00022195023834457837,6.734165712514835e-08,0.0,0.0,0.17320514809854481,-0.08660247303678678,-0.08660247303678678,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.5564094,1789189038.5553758,s_curve,1,1.316625828848837e-07,6.419858892867287e-06,0.00031773985961155754,1.316625828848837e-07,0.0,0.0,0.1732052124194706,-0.08660240871586102,-0.08660240871586102,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.5663304,1789189038.56537,s_curve,1,2.3299136905832125e-07,1.0140256668095458e-05,0.00042956381158914094,2.3299136905832125e-07,0.0,0.0,0.17320531374825676,-0.08660230738707485,-0.08660230738707485,0.0,0.15,-0.15,0.0,0.0,0.0
/multi_agv/path_reference,1789189038.5762231,1789189038.5753572,s_curve,1,3.833592322540956e-07,1.5055210886660535e-05,0.0005572561290804044,3.833592322540957e-07,0.0,0.0,0.17320546411611995,-0.08660215701921166,-0.08660215701921166,0.0,0.15,-0.15,0.0,0.0,0.0
