stamp,localization_valid,load_s_actual,load_s_dot_actual,load_pose_x,load_pose_y,load_pose_yaw,load_x_reference,load_y_reference,load_yaw_reference,load_s_reference,load_velocity_reference,evaluation_active,agv1_robot_pose_x,agv1_robot_pose_y,agv1_robot_pose_yaw,agv1_support_pose_x,agv1_support_pose_y,agv1_support_pose_yaw,agv1_s_actual,agv1_s_dot_actual,agv1_support_reference_x,agv1_support_reference_y,agv1_support_reference_yaw,agv2_robot_pose_x,agv2_robot_pose_y,agv2_robot_pose_yaw,agv2_support_pose_x,agv2_support_pose_y,agv2_support_pose_yaw,agv2_s_actual,agv2_s_dot_actual,agv2_support_reference_x,agv2_support_reference_y,agv2_support_reference_yaw,agv3_robot_pose_x,agv3_robot_pose_y,agv3_robot_pose_yaw,agv3_support_pose_x,agv3_support_pose_y,agv3_support_pose_yaw,agv3_s_actual,agv3_s_dot_actual,agv3_support_reference_x,agv3_support_reference_y,agv3_support_reference_yaw
1788759155.8741548,True,0.00021949160058938697,0.0020825859260051177,5.6016654103826245e-05,0.0005540238545593843,0.3073122325009439,0.0,0.0,0.3043957973646151,0.0,0.0,False,0.18104573091381582,0.056479095486673514,0.3302428493890819,0.164179199533897,0.050697312093099,0.3302428493890819,0.0,0.0,0.0,0.0,0.0,-0.2262620639961572,0.09745330118927775,0.3481159758725014,-0.1331251723999045,0.13125220389022169,0.3481159758725014,0.0,0.0,0.0,0.0,0.0,-0.12437512905178041,-0.21309940688365447,0.33753941304878965,-0.030885977171681123,-0.18028744441964256,0.33753941304878965,0.0030741396361785595,0.003713769062163495,0.0,0.0,0.0
1788759155.8842008,True,0.00021949160058938697,0.0016660687408040942,5.6016654103826245e-05,0.0005540238545593843,0.3073122325009439,0.0,0.0,0.3043957973646151,0.0,0.0,False,0.18104573091381582,0.056479095486673514,0.3302428493890819,0.164179199533897,0.050697312093099,0.3302428493890819,0.0,0.0,0.0,0.0,0.0,-0.2262620639961572,0.09745330118927775,0.3481159758725014,-0.1331251723999045,0.13125220389022169,0.3481159758725014,0.0,0.0,0.0,0.0,0.0,-0.12437512905178041,-0.21309940688365447,0.33753941304878965,-0.030885977171681123,-0.18028744441964256,0.33753941304878965,0.0030741396507158224,0.0029710154920649635,0.0,0.0,0.0
1788759155.894243,True,0.00021949160058938697,0.0013328549926432754,5.6016654103826245e-05,0.0005540238545593843,0.3073122325009439,0.0,0.0,0.3043957973646151,0.0,0.0,False,0.18104573091381582,0.056479095486673514,0.3302428493890819,0.164179199533897,0.050697312093099,0.3302428493890819,0.0,0.0,0.0,0.0,0.0,-0.2262620639961572,0.09745330118927775,0.3481159758725014,-0.1331251723999045,0.13125220389022169,0.3481159758725014,0.0,0.0,0.0,0.0,0.0,-0.12437512905178041,-0.21309940688365447,0.33753941304878965,-0.030885977171681123,-0.18028744441964256,0.33753941304878965,0.0030741396361785604,0.0023768120305836357,0.0,0.0,0.0
1788759155.9042037,True,0.00015935327415387272,6.366684202867116e-05,2.8539512899428233e-05,0.0004408355679824599,0.3087142618635403,0.0,0.0,0.3043957973646151,0.0,0.0,False,0.18084002887109624,0.056728755349805815,0.3262378788431568,0.1639504769485078,0.05101456810626983,0.3262378788431568,0.0,0.0,0.0,0.0,0.0,-0.22620056807679223,0.09703106412129425,0.3455984241398411,-0.1329788812381285,0.13059538301732007,0.3455984241398411,0.0,0.0,0.0,0.0,0.0,-0.12437512905178041,-0.21309940688365447,0.33753941304878965,-0.030885977171681123,-0.18028744441964256,0.33753941304878965,0.0030741396507158224,0.001901449866829959,0.0,0.0,0.0
1788759155.9142382,True,0.00015935327415387028,5.093347362287595e-05,2.8539512899428233e-05,0.0004408355679824599,0.3087142618635403,0.0,0.0,0.3043957973646151,0.0,0.0,False,0.18084002887109624,0.056728755349805815,0.3262378788431568,0.1639504769485078,0.05101456810626983,0.3262378788431568,0.0,0.0,0.0,0.0,0.0,-0.22620056807679223,0.09703106412129425,0.3455984241398411,-0.1329788812381285,0.13059538301732007,0.3455984241398411,0.0,0.0,0.0,0.0,0.0,-0.12437512905178041,-0.21309940688365447,0.33753941304878965,-0.030885977171681123,-0.18028744441964256,0.33753941304878965,0.0030741396361785604,0.001521159530060229,0.0,0.0,0.0
1788759155.9242544,True,0.0001285906069241593,-0.0002669535483195125,-7.108972994553735e-05,0.0006553261875745344,0.3081724362504697,0.0,0.0,0.3043957973646151,0.0,0.0,False,0.18075666194273526,0.05674628736121812,0.32574080473397204,0.16386427173228776,0.05104049618225116,0.32574080473397204,0.0,0.0,0.0,0.0,0.0,-0.22620305316676442,0.09705149598915841,0.3460013937933086,-0.1329948992985694,0.13065337766984533,0.3460013937933085,0.0,0.0,0.0,0.0,0.0,-0.12446735179066742,-0.21283593520423993,0.34070815157509876,-0.03108264162355509,-0.17972789528937294,0.3407081515750988,0.0030559284937189336,0.0005180810448507983,0.0,0.0,0.0
1788759155.9342053,True,0.0001285906069241593,-0.0002669535483195125,-7.108972994553735e-05,0.0006553261875745344,0.3081724362504697,0.0,0.0,0.3043957973646151,0.0,0.0,False,0.18075666194273526,0.05674628736121812,0.32574080473397204,0.16386427173228776,0.05104049618225116,0.32574080473397204,0.0,0.0,0.0,0.0,0.0,-0.22620305316676442,0.09705149598915841,0.3460013937933086,-0.1329948992985694,0.13065337766984533,0.3460013937933085,0.0,0.0,0.0,0.0,0.0,-0.12446735179066742,-0.21283593520423993,0.34070815157509876,-0.03108264162355509,-0.17972789528937294,0.3407081515750988,0.0030559284937189336,0.0005180810448507983,0.0,0.0,0.0
1788759155.9442132,True,0.0001285906069241591,-0.00021356283865561323,-7.108972994553735e-05,0.0006553261875745344,0.3081724362504697,0.0,0.0,0.3043957973646151,0.0,0.0,False,0.18075666194273526,0.05674628736121812,0.32574080473397204,0.16386427173228776,0.05104049618225116,0.32574080473397204,0.0,0.0,0.0,0.0,0.0,-0.22620305316676442,0.09705149598915841,0.3460013937933086,-0.1329948992985694,0.13065337766984533,0.3460013937933085,0.0,0.0,0.0,0.0,0.0,-0.12446735179066742,-0.21283593520423993,0.34070815157509876,-0.03108264162355509,-0.17972789528937294,0.3407081515750988,0.003055928711249255,0.0004144685081283188,0.0,0.0,0.0
1788759155.9541929,True,0.0001285906069241591,-0.00017085027092449058,-7.108972994553735e-05,0.0006553261875745344,0.3081724362504697,0.0,0.0,0.3043957973646151,0.0,0.0,False,0.18075666194273526,0.05674628736121812,0.32574080473397204,0.16386427173228776,0.05104049618225116,0.32574080473397204,0.0,0.0,0.0,0.0,0.0,-0.22620305316676442,0.09705149598915841,0.3460013937933086,-0.1329948992985694,0.13065337766984533,0.3460013937933085,0.0,0.0,0.0,0.0,0.0,-0.12446735179066742,-0.21283593520423993,0.34070815157509876,-0.03108264162355509,-0.17972789528937294,0.3407081515750988,0.003055928713132122,0.0003315748533946499,0.0,0.0,0.0
1788759155.9641476,True,2.1195492697976364e-05,-0.001908387653186072,-0.00026948219220870585,0.0009285068664852147,0.3112866128494833,0.0,0.0,0.3043957973646151,0.0,0.0,False,0.18004888555254234,0.05780103234342571,0.315393469912135,0.1630983609674317,0.052270334712063146,0.315393469912135,0.0,0.0,0.0,0.0,0.0,-0.22614298037262193,0.09679086996385533,0.3432430277240024,-0.13284249492244926,0.13013552193028197,0.3432430277240024,0.0,0.0,0.0,0.0,0.0,-0.12443046274665928,-0.2127806799920482,0.3412682992803602,-0.03106431262160865,-0.1796203360428895,0.3412682992803602,0.0031056294642886526,0.0010851779120922731,0.0,0.0,0.0
