stamp,localization_valid,load_s_actual,load_s_dot_actual,load_pose_x,load_pose_y,load_pose_yaw,load_x_reference,load_y_reference,load_yaw_reference,load_s_reference,load_velocity_reference,evaluation_active,agv1_robot_pose_x,agv1_robot_pose_y,agv1_robot_pose_yaw,agv1_support_pose_x,agv1_support_pose_y,agv1_support_pose_yaw,agv1_s_actual,agv1_s_dot_actual,agv1_s_execute_reference,agv1_s_dot_execute_reference,agv1_support_reference_x,agv1_support_reference_y,agv1_support_reference_yaw,agv2_robot_pose_x,agv2_robot_pose_y,agv2_robot_pose_yaw,agv2_support_pose_x,agv2_support_pose_y,agv2_support_pose_yaw,agv2_s_actual,agv2_s_dot_actual,agv2_s_execute_reference,agv2_s_dot_execute_reference,agv2_support_reference_x,agv2_support_reference_y,agv2_support_reference_yaw,agv3_robot_pose_x,agv3_robot_pose_y,agv3_robot_pose_yaw,agv3_support_pose_x,agv3_support_pose_y,agv3_support_pose_yaw,agv3_s_actual,agv3_s_dot_actual,agv3_s_execute_reference,agv3_s_dot_execute_reference,agv3_support_reference_x,agv3_support_reference_y,agv3_support_reference_yaw
1788867520.892937,True,0.0,-0.00012680444034009165,-0.00015842290309372084,0.0011922475864677427,-0.007558097361888659,nan,nan,nan,nan,nan,True,0.19628032326703138,0.002905867043140331,0.026570890254171475,0.17845661699557322,0.0024321638145437937,0.026570890254171475,0.005251536238685512,-0.00017547890913300314,nan,nan,nan,nan,nan,-0.18506514440463695,0.16070089471191973,0.017210431602016962,-0.08599981773872273,0.16240602009607888,0.017210431602016962,0.0006027226397211769,0.0016480840439622104,nan,nan,nan,nan,nan,-0.19197386293570595,-0.16401266800570247,0.027771301285617337,-0.09293206796613177,-0.16126144115121943,0.02777130128561734,0.0,0.0,nan,nan,nan,nan,nan
1788867520.9029357,True,0.0,-0.00011412399630608248,-9.383513260372936e-05,0.0002866689987710555,-0.007400920506060424,0.0,0.0,0.0,0.0,0.0,True,0.19618196507843544,0.001952322378834137,0.03039584727989242,0.17836020107994405,0.0014104478711516604,0.03039584727989242,0.005155120323056351,-0.0013571412091545585,0.0,0.0,0.0,0.0,0.0,-0.18506514440463695,0.16070089471191973,0.017210431602016962,-0.08599981773872273,0.16240602009607888,0.017210431602016962,0.0006027226397211851,0.001483275639566091,0.0,0.0,0.0,0.0,0.0,-0.19170359518974622,-0.16486032942032436,0.01921664948618207,-0.09264188873903262,-0.16295646097091737,0.01921664948618207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788867520.9129512,True,0.0,-0.00010271159667547423,-9.383513260372936e-05,0.0002866689987710555,-0.007400920506060424,0.0,0.0,0.0,0.0,0.0,True,0.19618196507843544,0.001952322378834137,0.03039584727989242,0.17836020107994405,0.0014104478711516604,0.03039584727989242,0.005155120323056341,-0.0012214270882391822,0.0,0.0,0.0,0.0,0.0,-0.18506514440463695,0.16070089471191973,0.017210431602016962,-0.08599981773872273,0.16240602009607888,0.017210431602016962,0.0006027226397211851,0.001334948075609482,0.0,0.0,0.0,0.0,0.0,-0.19170359518974622,-0.16486032942032436,0.01921664948618207,-0.09264188873903262,-0.16295646097091737,0.01921664948618207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788867520.9229815,True,0.0,-9.244043700792681e-05,-0.00025946284033190326,0.00031809431478008155,-0.008267314807501846,0.0,0.0,0.0,0.0,0.0,True,0.19618196507843544,0.001952322378834137,0.03039584727989242,0.17836020107994405,0.0014104478711516604,0.03039584727989242,0.0051551203230563395,-0.001099284379415286,0.0,0.0,0.0,0.0,0.0,-0.18506514440463695,0.16070089471191973,0.017210431602016962,-0.08599981773872273,0.16240602009607888,0.017210431602016962,0.0006027226397211851,0.001201453268048534,0.0,0.0,0.0,0.0,0.0,-0.19218984203664324,-0.16525632313522143,0.024166039126294777,-0.09313877186221714,-0.1628621850228903,0.024166039126294774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788867520.9329584,True,0.0,-8.319639330713413e-05,-0.00026587015583471224,0.0006271162489845661,-4.788366587450769e-05,0.0,0.0,0.0,0.0,0.0,True,0.19664671881390228,0.004782102087411588,0.018353238685037132,0.17881972167042592,0.004454882212577818,0.018353238685037132,0.005614640913538215,0.002840031614387428,0.0,0.0,0.0,0.0,0.0,-0.1855554596057455,0.15950480262627675,0.007911355549461874,-0.08647856027571303,0.16028865155726618,0.007911355549461874,0.00012398010273087127,-0.0029079475228839064,0.0,0.0,0.0,0.0,0.0,-0.19218984203664324,-0.16525632313522143,0.024166039126294777,-0.09313877186221714,-0.1628621850228903,0.024166039126294774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788867520.942952,True,0.0,-7.487675397642072e-05,-0.00026587015583471224,0.0006271162489845661,-4.788366587450769e-05,0.0,0.0,0.0,0.0,0.0,True,0.19664671881390228,0.004782102087411588,0.018353238685037132,0.17881972167042592,0.004454882212577818,0.018353238685037132,0.005614640913538233,0.002556028452948902,0.0,0.0,0.0,0.0,0.0,-0.1855554596057455,0.15950480262627675,0.007911355549461874,-0.08647856027571303,0.16028865155726618,0.007911355549461874,0.000123980102730871,-0.0026171527705955194,0.0,0.0,0.0,0.0,0.0,-0.19218984203664324,-0.16525632313522143,0.024166039126294777,-0.09313877186221714,-0.1628621850228903,0.024166039126294774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788867520.952955,True,0.0,-6.738907857877864e-05,-0.00026587015583471224,0.0006271162489845661,-4.788366587450769e-05,0.0,0.0,0.0,0.0,0.0,True,0.19664671881390228,0.004782102087411588,0.018353238685037132,0.17881972167042592,0.004454882212577818,0.018353238685037132,0.005614640913538233,0.0023004256076540118,0.0,0.0,0.0,0.0,0.0,-0.1855554596057455,0.15950480262627675,0.007911355549461874,-0.08647856027571303,0.16028865155726618,0.007911355549461874,0.000123980102730871,-0.0023554374935359675,0.0,0.0,0.0,0.0,0.0,-0.19218984203664324,-0.16525632313522143,0.024166039126294777,-0.09313877186221714,-0.1628621850228903,0.024166039126294774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788867520.9629364,True,3.063182845255048e-06,-2.3557119762143885e-05,3.0631828452550485e-06,-0.0002329739086557221,0.002250704883091895,0.0,0.0,0.0,0.0,0.0,True,0.19664671881390228,0.004782102087411588,0.018353238685037132,0.17881972167042592,0.004454882212577818,0.018353238685037132,0.005614640913538233,0.0020703830468886105,0.0,0.0,0.0,0.0,0.0,-0.18513373039670222,0.15843482674291642,-0.005425179661049162,-0.08605518848285948,0.1578973025788954,-0.005425179661049162,0.000547351895584433,0.0031691692338746548,0.0,0.0,0.0,0.0,0.0,-0.19181656565037564,-0.1649800164736196,0.019469437054317362,-0.09275534363903079,-0.16305110651744037,0.019469437054317362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788867520.9729366,True,3.063182845255049e-06,-2.120140778592949e-05,3.0631828452550485e-06,-0.0002329739086557221,0.002250704883091895,0.0,0.0,0.0,0.0,0.0,True,0.19664671881390228,0.004782102087411588,0.018353238685037132,0.17881972167042592,0.004454882212577818,0.018353238685037132,0.005614640913538233,0.0018633447421997494,0.0,0.0,0.0,0.0,0.0,-0.18513373039670222,0.15843482674291642,-0.005425179661049162,-0.08605518848285948,0.1578973025788954,-0.005425179661049162,0.0005473518955844286,0.0028522523104871533,0.0,0.0,0.0,0.0,0.0,-0.19181656565037564,-0.1649800164736196,0.019469437054317362,-0.09275534363903079,-0.16305110651744037,0.019469437054317362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788867520.9829636,True,0.0,-5.6430957581436454e-05,-0.00011356852064660361,-4.444588379648447e-05,0.0011788181737847746,0.0,0.0,0.0,0.0,0.0,True,0.19664671881390228,0.004782102087411588,0.018353238685037132,0.17881972167042592,0.004454882212577818,0.018353238685037132,0.005614640913538233,0.0016770102679797745,0.0,0.0,0.0,0.0,0.0,-0.18513373039670222,0.15843482674291642,-0.005425179661049162,-0.08605518848285948,0.1578973025788954,-0.005425179661049162,0.0005473518955844286,0.002567027079438438,0.0,0.0,0.0,0.0,0.0,-0.19215135220395907,-0.16507662444156612,0.026154596639922145,-0.09310523874950637,-0.16248552244286266,0.026154596639922145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788867520.9929395,True,8.114909297478785e-06,1.8226284180301115e-05,8.114909297478785e-06,0.0013968821859386043,-0.003174762506397988,0.0,0.0,0.0,0.0,0.0,True,0.19682012250379044,0.0047475576679750775,0.018690316966065934,0.1789932366717924,0.0044143287182917225,0.018690316966065934,0.005788155914904692,0.002950932489188739,0.0,0.0,0.0,0.0,0.0,-0.18492590883183102,0.16038676481110054,0.01892599329684863,-0.08586365319439371,0.16226184028238674,0.01892599329684863,0.0007388871840501951,0.00390653575370588,0.0,0.0,0.0,0.0,0.0,-0.19215135220395907,-0.16507662444156612,0.026154596639922145,-0.09310523874950637,-0.16248552244286266,0.026154596639922145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788867521.0029705,True,8.114909297478785e-06,1.6403655762271004e-05,8.114909297478785e-06,0.0013968821859386043,-0.003174762506397988,0.0,0.0,0.0,0.0,0.0,True,0.19682012250379044,0.0047475576679750775,0.018690316966065934,0.1789932366717924,0.0044143287182917225,0.018690316966065934,0.005788155914904685,0.002655839240269778,0.0,0.0,0.0,0.0,0.0,-0.18492590883183102,0.16038676481110054,0.01892599329684863,-0.08586365319439371,0.16226184028238674,0.01892599329684863,0.0007388871840502038,0.0035158821783354004,0.0,0.0,0.0,0.0,0.0,-0.19215135220395907,-0.16507662444156612,0.026154596639922145,-0.09310523874950637,-0.16248552244286266,0.026154596639922145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788867521.012965,True,8.114909297478785e-06,1.4763290186043905e-05,8.114909297478785e-06,0.0013968821859386043,-0.003174762506397988,0.0,0.0,0.0,0.0,0.0,True,0.19682012250379044,0.0047475576679750775,0.018690316966065934,0.1789932366717924,0.0044143287182917225,0.018690316966065934,0.005788155914904685,0.0023902553162428006,0.0,0.0,0.0,0.0,0.0,-0.18492590883183102,0.16038676481110054,0.01892599329684863,-0.08586365319439371,0.16226184028238674,0.01892599329684863,0.0007388871840502038,0.0031642939605018602,0.0,0.0,0.0,0.0,0.0,-0.19215135220395907,-0.16507662444156612,0.026154596639922145,-0.09310523874950637,-0.16248552244286266,0.026154596639922145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788867521.022943,True,0.0,-8.58202703675238e-05,-1.4965264907171316e-05,0.0002583832989502081,0.0001579609246862141,0.0,0.0,0.0,0.0,0.0,True,0.19682012250379044,0.0047475576679750775,0.018690316966065934,0.1789932366717924,0.0044143287182917225,0.018690316966065934,0.005788155914904685,0.0021512297846185205,0.0,0.0,0.0,0.0,0.0,-0.18504905768055968,0.15865240646649115,-0.0035788921115720296,-0.08596969221142409,0.15829781059304943,-0.0035788921115720296,0.0006328481670198143,0.0015241350686731367,0.0,0.0,0.0,0.0,0.0,-0.1921062033880745,-0.1648297171263301,0.02920002855704285,-0.09306844025508994,-0.16193698941449053,0.029200028557042852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788867521.0329473,True,0.0,-7.723824333077142e-05,-1.4965264907171316e-05,0.0002583832989502081,0.0001579609246862141,0.0,0.0,0.0,0.0,0.0,True,0.19682012250379044,0.0047475576679750775,0.018690316966065934,0.1789932366717924,0.0044143287182917225,0.018690316966065934,0.005788155914904685,0.0019361068061566685,0.0,0.0,0.0,0.0,0.0,-0.18504905768055968,0.15865240646649115,-0.0035788921115720296,-0.08596969221142409,0.15829781059304943,-0.0035788921115720296,0.0006328481670198232,0.0013717215618058972,0.0,0.0,0.0,0.0,0.0,-0.1921062033880745,-0.1648297171263301,0.02920002855704285,-0.09306844025508994,-0.16193698941449053,0.029200028557042852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788867521.042943,True,0.0,-6.951441899769429e-05,-1.4965264907171316e-05,0.0002583832989502081,0.0001579609246862141,0.0,0.0,0.0,0.0,0.0,True,0.19682012250379044,0.0047475576679750775,0.018690316966065934,0.1789932366717924,0.0044143287182917225,0.018690316966065934,0.005788155914904685,0.0017424961255410017,0.0,0.0,0.0,0.0,0.0,-0.18504905768055968,0.15865240646649115,-0.0035788921115720296,-0.08596969221142409,0.15829781059304943,-0.0035788921115720296,0.0006328481670198232,0.0012345494056253076,0.0,0.0,0.0,0.0,0.0,-0.1921062033880745,-0.1648297171263301,0.02920002855704285,-0.09306844025508994,-0.16193698941449053,0.029200028557042852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788867521.0529408,True,0.0,-6.256297709792486e-05,-1.4965264907171316e-05,0.0002583832989502081,0.0001579609246862141,0.0,0.0,0.0,0.0,0.0,True,0.19682012250379044,0.0047475576679750775,0.018690316966065934,0.1789932366717924,0.0044143287182917225,0.018690316966065934,0.005788155914904685,0.0015682465129869016,0.0,0.0,0.0,0.0,0.0,-0.18504905768055968,0.15865240646649115,-0.0035788921115720296,-0.08596969221142409,0.15829781059304943,-0.0035788921115720296,0.0006328481670198232,0.0011110944650627769,0.0,0.0,0.0,0.0,0.0,-0.1921062033880745,-0.1648297171263301,0.02920002855704285,-0.09306844025508994,-0.16193698941449053,0.029200028557042852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
