stamp,evaluation_active,agv1_wheel_left_raw,agv1_wheel_left_applied,agv1_wheel_left_actual,agv1_wheel_left_firmware_target_nominal,agv1_wheel_left_firmware_feedback_nominal,agv1_wheel_left_reported_limit,agv1_wheel_left_speed_limit_active,agv1_wheel_left_accel_limit_active,agv1_wheel_left_decel_limit_active,agv1_wheel_right_raw,agv1_wheel_right_applied,agv1_wheel_right_actual,agv1_wheel_right_firmware_target_nominal,agv1_wheel_right_firmware_feedback_nominal,agv1_wheel_right_reported_limit,agv1_wheel_right_speed_limit_active,agv1_wheel_right_accel_limit_active,agv1_wheel_right_decel_limit_active,agv1_wheel_left_pre_limit,agv1_wheel_right_pre_limit,agv1_wheel_left_fleet_scaled,agv1_wheel_right_fleet_scaled,agv2_wheel_left_raw,agv2_wheel_left_applied,agv2_wheel_left_actual,agv2_wheel_left_firmware_target_nominal,agv2_wheel_left_firmware_feedback_nominal,agv2_wheel_left_reported_limit,agv2_wheel_left_speed_limit_active,agv2_wheel_left_accel_limit_active,agv2_wheel_left_decel_limit_active,agv2_wheel_right_raw,agv2_wheel_right_applied,agv2_wheel_right_actual,agv2_wheel_right_firmware_target_nominal,agv2_wheel_right_firmware_feedback_nominal,agv2_wheel_right_reported_limit,agv2_wheel_right_speed_limit_active,agv2_wheel_right_accel_limit_active,agv2_wheel_right_decel_limit_active,agv2_wheel_left_pre_limit,agv2_wheel_right_pre_limit,agv2_wheel_left_fleet_scaled,agv2_wheel_right_fleet_scaled,agv3_wheel_left_raw,agv3_wheel_left_applied,agv3_wheel_left_actual,agv3_wheel_left_firmware_target_nominal,agv3_wheel_left_firmware_feedback_nominal,agv3_wheel_left_reported_limit,agv3_wheel_left_speed_limit_active,agv3_wheel_left_accel_limit_active,agv3_wheel_left_decel_limit_active,agv3_wheel_right_raw,agv3_wheel_right_applied,agv3_wheel_right_actual,agv3_wheel_right_firmware_target_nominal,agv3_wheel_right_firmware_feedback_nominal,agv3_wheel_right_reported_limit,agv3_wheel_right_speed_limit_active,agv3_wheel_right_accel_limit_active,agv3_wheel_right_decel_limit_active,agv3_wheel_left_pre_limit,agv3_wheel_right_pre_limit,agv3_wheel_left_fleet_scaled,agv3_wheel_right_fleet_scaled
1789391696.4011433,True,0.0253579063416437,0.0253579063416437,0.0253579063416437,0.02351981179859428,0.02357497026293391,0.16,False,False,False,0.025357864957859397,0.025357864957859397,0.025357864957859397,0.02336158669139726,0.02342918520888886,0.16,False,False,False,nan,nan,nan,nan,0.028359444660151417,0.028359444660151417,0.0254850205760775,0.02574736976372129,0.023179807264308065,0.16,False,False,False,0.028359446284922506,0.028359446284922506,0.025485022162152617,0.025582497160269516,0.023128026124234532,0.16,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False,nan,nan,nan,nan,nan,nan,False,False,False,nan,nan,nan,nan
1789391696.4111416,True,0.03091411873239254,0.03091411873239254,0.03091411873239254,0.02867327628350804,0.028740520609309952,0.16,False,False,False,0.030914071662758696,0.030914071662758696,0.030914071662758696,0.028480385329513556,0.02856279547790359,0.16,False,False,False,0.03388069749052037,0.03388064670747292,0.03388069749052037,0.03388064670747292,0.031026753804522102,0.031026753804522102,0.028359444660151417,0.028169003742709805,0.025794229177989476,0.16,False,False,False,0.031026755407935817,0.031026755407935817,0.028359446284922506,0.02798862411280199,0.02573660757966995,0.16,False,False,False,0.03398796878153906,0.03398797043185241,0.03398796878153906,0.03398797043185241,0.03387753747702083,0.03387753747702083,0.030910954428155155,0.03092715249487788,0.028318411890341757,0.16,False,False,False,0.03387753909655165,0.03387753909655165,0.030910956002186386,0.030769881868311026,0.028109696687598756,0.16,False,False,False,0.03387753747702083,0.03387753909655165,0.03387753747702083,0.03387753909655165
1789391696.4211805,True,0.03091411873239254,0.03091411873239254,0.03091411873239254,0.02867327628350804,0.028740520609309952,0.16,False,False,False,0.030914071662758696,0.030914071662758696,0.030914071662758696,0.028480385329513556,0.02856279547790359,0.16,False,False,False,0.03658482163633164,0.036584767689894,0.03658482163633164,0.036584767689894,0.03398796878153906,0.03398796878153906,0.031026753804522102,0.0308574730648985,0.028220270455698936,0.16,False,False,False,0.03398797043185241,0.03398797043185241,0.031026755407935817,0.030659877781833232,0.028157229177954258,0.16,False,False,False,0.0368632186181382,0.036863220250744747,0.0368632186181382,0.036863220250744747,0.03387753747702083,0.03387753747702083,0.030910954428155155,0.03092715249487788,0.028318411890341757,0.16,False,False,False,0.03387753909655165,0.03387753909655165,0.030910956002186386,0.030769881868311026,0.028109696687598756,0.16,False,False,False,0.03658688405943826,0.03658688566251739,0.03658688405943826,0.03658688566251739
1789391696.4311411,True,0.03982916777683514,0.03982916777683514,0.03658482163633164,0.03694210861041757,0.03401251154299173,0.16,False,False,False,0.0398291091456672,0.0398291091456672,0.036584767689894,0.03669359339573414,0.03380218718946347,0.16,False,False,False,0.03982916777683514,0.0398291091456672,0.03982916777683514,0.0398291091456672,0.0368632186181382,0.0368632186181382,0.03398796878153906,0.033467895151548833,0.030913632708655776,0.16,False,False,False,0.036863220250744747,0.036863220250744747,0.03398797043185241,0.03325358393490383,0.030844574631172177,0.16,False,False,False,0.040058511863727816,0.04005851355493471,0.040058511863727816,0.04005851355493471,0.039825474208414695,0.039825474208414695,0.03658688405943826,0.03635708512934043,0.033518293813523885,0.16,False,False,False,0.03982547586847115,0.03982547586847115,0.03658688566251739,0.03617220201059006,0.03327125368249612,0.16,False,False,False,0.039825474208414695,0.03982547586847115,0.039825474208414695,0.03982547586847115
1789391696.4413052,True,0.03982916777683514,0.03982916777683514,0.03658482163633164,0.03694210861041757,0.03401251154299173,0.16,False,False,False,0.0398291091456672,0.0398291091456672,0.036584767689894,0.03669359339573414,0.03380218718946347,0.16,False,False,False,0.04266104526203749,0.042660982678255153,0.04266104526203749,0.042660982678255153,0.040058511863727816,0.040058511863727816,0.0368632186181382,0.03636888273024135,0.033528805682526655,0.16,False,False,False,0.04005851355493471,0.04005851355493471,0.036863220250744747,0.03613599500384376,0.03345390541777824,0.16,False,False,False,0.0430346188540962,0.043034620532094205,0.0430346188540962,0.043034620532094205,0.039825474208414695,0.039825474208414695,0.03658688405943826,0.03635708512934043,0.033518293813523885,0.16,False,False,False,0.03982547586847115,0.03982547586847115,0.03658688566251739,0.03617220201059006,0.03327125368249612,0.16,False,False,False,0.042836972165629095,0.04283697381216188,0.042836972165629095,0.04283697381216188
1789391696.451177,True,0.046046012689503285,0.046046012689503285,0.04266104526203749,0.04270831897325328,0.03966151068972754,0.16,False,False,False,0.046045944453197166,0.046045944453197166,0.042660982678255153,0.04242101316172617,0.039416254721092024,0.16,False,False,False,0.046046012689503285,0.046045944453197166,0.046046012689503285,0.046045944453197166,0.0430346188540962,0.0430346188540962,0.040058511863727816,0.03907087242205929,0.03643507296862169,0.16,False,False,False,0.043034620532094205,0.043034620532094205,0.04005851355493472,0.03882068241018143,0.03635368029510388,0.16,False,False,False,0.04637692059494585,0.04637692233740597,0.04637692059494585,0.04637692233740597,0.046185522648984775,0.046185522648984775,0.042836972165629095,0.04216323878291521,0.039244178782666894,0.16,False,False,False,0.0461855243587975,0.0461855243587975,0.04283697381216188,0.04194883000491776,0.03895493690940231,0.16,False,False,False,0.046185522648984775,0.0461855243587975,0.046185522648984775,0.0461855243587975
1789391696.4612985,True,0.046046012689503285,0.046046012689503285,0.04266104526203749,0.04270831897325328,0.03966151068972754,0.16,False,False,False,0.046045944453197166,0.046045944453197166,0.042660982678255153,0.04242101316172617,0.039416254721092024,0.16,False,False,False,0.049210625875332044,0.04921055259733984,0.049210625875332044,0.04921055259733984,0.04637692059494585,0.04637692059494585,0.0430346188540962,0.04210532813213545,0.03914198019786109,0.16,False,False,False,0.04637692233740597,0.04637692233740597,0.043034620532094205,0.04183570694853467,0.039054540411226586,0.16,False,False,False,0.04950415975931625,0.049504161484342245,0.04950415975931625,0.049504161484342245,0.046185522648984775,0.046185522648984775,0.042836972165629095,0.04216323878291521,0.039244178782666894,0.16,False,False,False,0.0461855243587975,0.0461855243587975,0.04283697381216188,0.04194883000491776,0.03895493690940231,0.16,False,False,False,0.049316580969063536,0.049316582661248234,0.049316580969063536,0.049316582661248234
1789391696.4711814,True,0.049210625875332044,0.049210625875332044,0.049210625875332044,0.045643541839969555,0.04575058468948185,0.16,False,False,False,0.04921055259733984,0.04921055259733984,0.04921055259733984,0.045336489982292526,0.045467674544007436,0.16,False,False,False,0.049210625875332044,0.04921055259733984,0.049210625875332044,0.04921055259733984,0.04950415975931625,0.04950415975931625,0.04637692059494585,0.0449445298185413,0.04218195852319861,0.16,False,False,False,0.049504161484342245,0.049504161484342245,0.04637692233740597,0.04465672770444819,0.04208772762905546,0.16,False,False,False,0.04950415975931625,0.049504161484342245,0.04950415975931625,0.049504161484342245,0.049316580969063536,0.049316580969063536,0.049316580969063536,0.04502161413564311,0.04518033424530145,0.16,False,False,False,0.049316582661248234,0.049316582661248234,0.049316582661248234,0.04479266980729025,0.044847340864466505,0.16,False,False,False,0.049316580969063536,0.049316582661248234,0.049316580969063536,0.049316582661248234
1789391696.4811938,True,0.049210625875332044,0.049210625875332044,0.049210625875332044,0.045643541839969555,0.04575058468948185,0.16,False,False,False,0.04921055259733984,0.04921055259733984,0.04921055259733984,0.045336489982292526,0.045467674544007436,0.16,False,False,False,0.05592721586664591,0.055927129702054504,0.05592721586664591,0.055927129702054504,0.05289399922564165,0.05289399922564165,0.04950415975931624,0.048022144744540696,0.04502632746859965,0.16,False,False,False,0.05289400101862076,0.05289400101862076,0.049504161484342245,0.0477146350905157,0.04492574237461383,0.16,False,False,False,0.05620219436255305,0.05620219613530388,0.05620219436255305,0.05620219613530388,0.049316580969063536,0.049316580969063536,0.049316580969063536,0.04502161413564311,0.04518033424530145,0.16,False,False,False,0.049316582661248234,0.049316582661248234,0.049316582661248234,0.04479266980729025,0.044847340864466505,0.16,False,False,False,0.05604127490236728,0.05604127664073576,0.05604127490236728,0.05604127664073576
1789391696.4911401,True,0.05592721586664591,0.05592721586664591,0.05592721586664591,0.051873272733193775,0.05199492549507535,0.16,False,False,False,0.055927129702054504,0.055927129702054504,0.055927129702054504,0.05152430975978578,0.05167339924589599,0.16,False,False,False,0.059485824338591425,0.059485730004914875,0.059485824338591425,0.059485730004914875,0.05620219436255305,0.05620219436255305,0.05289399922564165,0.051025635273404514,0.048109543558294554,0.16,False,False,False,0.05620219613530388,0.05620219613530388,0.05289400101862076,0.05069889265774326,0.048002070768873084,0.16,False,False,False,0.0597351818876488,0.059735183737659875,0.0597351818876488,0.059735183737659875,0.05604127490236728,0.05604127490236728,0.05604127490236728,0.05116065641100728,0.05134101922455019,0.16,False,False,False,0.05604127664073576,0.05604127664073576,0.05604127664073576,0.05090049360050182,0.050962619475291265,0.16,False,False,False,0.0595921689003851,0.059592170714941384,0.0595921689003851,0.059592170714941384
