stamp,common_velocity_reference,public_reference_velocity,common_boundary_lower,common_boundary_upper,evaluation_active,mapped_path_capability_available,agv1_risk_inner_upper,agv1_mapped_path_velocity_lower,agv1_mapped_path_velocity_upper,agv2_risk_inner_upper,agv2_mapped_path_velocity_lower,agv2_mapped_path_velocity_upper,agv3_risk_inner_upper,agv3_mapped_path_velocity_lower,agv3_mapped_path_velocity_upper,agv1_boundary_lower,agv1_boundary_upper,agv1_robust_margin,agv1_risk_factor,agv1_risk_signal,agv1_z,agv1_upsilon,agv1_phi,agv1_zeta_z,agv1_zeta_v,agv1_zeta_phi,agv2_boundary_lower,agv2_boundary_upper,agv2_robust_margin,agv2_risk_factor,agv2_risk_signal,agv2_z,agv2_upsilon,agv2_phi,agv2_zeta_z,agv2_zeta_v,agv2_zeta_phi,agv3_boundary_lower,agv3_boundary_upper,agv3_robust_margin,agv3_risk_factor,agv3_risk_signal,agv3_z,agv3_upsilon,agv3_phi,agv3_zeta_z,agv3_zeta_v,agv3_zeta_phi
1789378742.1107423,nan,nan,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789378742.1209967,0.09999844200178369,0.09999844200178369,-0.009999999999999998,0.107,True,True,nan,-0.15999999999999895,0.15999999999999895,nan,-0.16000000000000322,0.16000000000000322,nan,-0.16000000000000322,0.16000000000000322,-0.015,0.112,1.0,0.0,0.0,0.016061325835372092,0.09999781336422105,0.0,3.3112020679614336e-05,-3.227741493483371e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.016063644166403757,0.0999992456441255,0.0,1.8784011637431458e-06,2.300733055987658e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.01606213220052292,0.09999826699700448,0.0,2.230657767136082e-05,-1.149708646052544e-06,0.0
1789378742.130859,0.09999844200178369,0.09999844200178369,-0.009999999999999998,0.107,True,True,nan,-0.15999999999999895,0.15999999999999895,nan,-0.15999999999999895,0.15999999999999895,nan,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.016061325835372092,0.09999781336422105,0.0,3.3112020679614336e-05,-3.227741493483371e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.016063644166403757,0.0999992456441255,0.0,1.8784011637431458e-06,2.300733055987658e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.01606213220052292,0.09999826699700448,0.0,2.230657767136082e-05,-1.149708646052544e-06,0.0
1789378742.140725,0.09999761381460721,0.09999761381460721,-0.009999999999999998,0.107,True,True,nan,-0.15999999999999895,0.15999999999999895,nan,-0.15999999999999895,0.15999999999999895,nan,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.016061325835372092,0.09999781336422105,0.0,3.3112020679614336e-05,-3.227741493483371e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.016063644166403757,0.0999992456441255,0.0,1.8784011637431458e-06,2.300733055987658e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.01606213220052292,0.09999826699700448,0.0,2.230657767136082e-05,-1.149708646052544e-06,0.0
1789378742.1508687,0.09999761381460721,0.09999761381460721,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.020007547355407433,0.09999697709372447,0.0,3.954351221976196e-05,-3.981821910162274e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.020011191098390998,0.09999843625864899,0.0,3.830296912501335e-06,2.4109270254785153e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.02000880710350492,0.09999742809144821,0.0,2.728677157972387e-05,-1.742192841365509e-06,0.0
1789378742.1609774,0.09999761381460721,0.09999761381460721,-0.009999999999999998,0.107,True,True,0.107,-0.1600000000000075,0.1600000000000075,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.020007547355407433,0.09999697709372447,0.0,3.954351221976196e-05,-3.981821910162274e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.020011191098390998,0.09999843625864899,0.0,3.830296912501335e-06,2.4109270254785153e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.02000880710350492,0.09999742809144821,0.0,2.728677157972387e-05,-1.742192841365509e-06,0.0
1789378742.1707902,0.09999761381460721,0.09999761381460721,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.020007547355407433,0.09999697709372447,0.0,3.954351221976196e-05,-3.981821910162274e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.020011191098390998,0.09999843625864899,0.0,3.830296912501335e-06,2.4109270254785153e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.02000880710350492,0.09999742809144821,0.0,2.728677157972387e-05,-1.742192841365509e-06,0.0
1789378742.1808405,0.09999812817570086,0.09999812817570086,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.020007547355407433,0.09999697709372447,0.0,3.954351221976196e-05,-3.981821910162274e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.020011191098390998,0.09999843625864899,0.0,3.830296912501335e-06,2.4109270254785153e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.02000880710350492,0.09999742809144821,0.0,2.728677157972387e-05,-1.742192841365509e-06,0.0
1789378742.1908352,0.09999812817570086,0.09999812817570086,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.023974480636499308,0.09999868009202265,0.0,-9.15368605412456e-06,-4.842869379034775e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.023977640275567542,0.09999750363915298,0.0,6.027737869642585e-06,2.467332125291599e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.023975555854824714,0.09999820079592697,0.0,-3.48375412989304e-06,-2.3191095804564474e-06,0.0
1789378742.200892,0.09999812817570086,0.09999812817570086,-0.009999999999999998,0.107,True,True,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,0.107,-0.15999999999999895,0.15999999999999895,-0.015,0.112,1.0,0.0,0.0,0.023974480636499308,0.09999868009202265,0.0,-9.15368605412456e-06,-4.842869379034775e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.023977640275567542,0.09999750363915298,0.0,6.027737869642585e-06,2.467332125291599e-06,0.0,-0.015,0.112,1.0,0.0,0.0,0.023975555854824714,0.09999820079592697,0.0,-3.48375412989304e-06,-2.3191095804564474e-06,0.0
