topic,bag_stamp,header_stamp,experiment_id,method_id,block_id,run_id,phase,run_active,evaluation_active,manual_abort,abort_reason
/multi_agv/experiment_state,1789378742.1099513,1789378742.0940597,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378742.1941848,1789378742.1939187,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378742.2942195,1789378742.293999,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378742.3940969,1789378742.3939533,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378742.544258,1789378742.5439508,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378742.644191,1789378742.6439693,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378742.6940587,1789378742.6939588,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378742.844075,1789378742.8439407,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378742.9442194,1789378742.9439523,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378743.0440042,1789378743.0439405,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378743.09406,1789378743.093926,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378743.1940334,1789378743.1939247,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378743.294109,1789378743.2939231,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378743.394177,1789378743.3940542,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378743.493976,1789378743.4939225,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378743.5941007,1789378743.5939338,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378743.6942506,1789378743.6940258,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378743.7941551,1789378743.7940242,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378743.8943357,1789378743.8940413,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378743.9942212,1789378743.9940233,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378744.094133,1789378744.0939722,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378744.1942623,1789378744.194019,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378744.294065,1789378744.2939153,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378744.3942819,1789378744.394028,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378744.4942448,1789378744.4940183,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
/multi_agv/experiment_state,1789378744.5942867,1789378744.5940282,exp2c_v3_nominal_headroom_fake,M1b_R1,stage2_yaw_0p020_M1b_R1,stage2_yaw_0p020_M1b_R1,2,True,True,False,
